UNIX_TS,EBE,FGE,Hour,TVE
0.40036693,1.0,0.0,0.65217394,1.0
0.400269,1.0,0.0,0.65217394,1.0
0.40475294,1.0,0.0,0.6244808,1.0
0.39987463,1.0,0.0,0.65217394,1.0
0.39479405,1.0,0.0,0.65217394,1.0
0.39423314,1.0,0.0,0.65217394,1.0
0.42684597,1.0,0.0,0.65217394,1.0
0.40061805,1.0,0.0,0.65217394,1.0
0.9452509,0.0,1.0,0.88538986,1.0
0.9240325,0.0,1.0,0.9298103,1.0
0.9693852,0.0,1.0,0.93469656,1.0
0.97296137,0.0,1.0,0.91290736,1.0
0.99322236,0.0,1.0,0.90503293,1.0
0.98874974,0.0,1.0,0.7943257,1.0
0.994332,0.0,1.0,0.7841974,1.0
0.43934762,1.0,0.0,0.9576025,1.0
0.4302891,1.0,0.0,0.9130435,1.0
0.44276682,1.0,0.0,0.946707,1.0
0.44472316,1.0,0.0,0.9130435,1.0
0.44879565,1.0,0.0,0.9274957,1.0
0.4437544,1.0,0.0,0.9130435,1.0
0.43308824,1.0,0.0,0.97754836,1.0
0.4325951,1.0,0.0,0.9130435,1.0
0.43505585,1.0,0.0,0.9130435,1.0
0.44436604,1.0,0.0,0.9232186,1.0
0.5353968,1.0,0.0,0.8173547,1.0
0.50826836,1.0,0.0,0.762292,1.0
0.51530904,1.0,0.0,0.76554203,1.0
0.5162827,1.0,0.0,0.7830599,1.0
0.5120787,1.0,0.0,0.813195,1.0
0.51465404,1.0,0.0,0.8475998,1.0
0.5513585,1.0,0.0,0.8202167,1.0
0.54259074,1.0,0.0,0.80435586,1.0
0.5471026,1.0,0.0,0.8490805,1.0
0.52915853,1.0,0.0,0.80044734,1.0
0.7857559,0.0,0.0,0.8768205,1.0
0.7717627,0.0,0.0,0.8672987,1.0
0.82277536,0.0,0.0,0.8893572,1.0
0.7820521,0.0,0.0,0.86548305,1.0
0.7840933,0.0,0.0,0.86239237,1.0
0.80383813,0.0,0.0,0.8324962,1.0
0.8148639,0.0,0.0,0.826087,1.0
0.8212716,0.0,0.0,0.8828868,1.0
0.81565696,0.0,0.0,0.8587278,1.0
0.8146603,0.0,0.0,0.826087,1.0
0.4107023,1.0,0.0,0.910697,1.0
0.43738672,1.0,0.0,0.9130435,1.0
0.4139006,1.0,0.0,0.9130435,1.0
0.43108886,1.0,0.0,0.93903965,1.0
0.4269389,1.0,0.0,0.9343432,1.0
0.40935308,1.0,0.0,0.914442,1.0
0.41410726,1.0,0.0,0.9130435,1.0
0.4121148,1.0,0.0,0.9130435,1.0
0.42964038,1.0,0.0,0.9374004,1.0
0.42868066,1.0,0.0,0.89437735,1.0
0.29161188,1.0,1.0,0.92517763,1.0
0.29450893,1.0,1.0,0.9382339,1.0
0.280871,1.0,1.0,0.90424883,1.0
0.26559237,1.0,1.0,0.9130435,1.0
0.2937879,1.0,1.0,0.9349844,1.0
0.2501023,1.0,1.0,0.87062746,1.0
0.28297406,1.0,1.0,0.8862491,1.0
0.03819966,0.0,0.0,0.6546896,1.0
0.046980646,0.0,0.0,0.73032856,1.0
0.048307084,0.0,0.0,0.81473786,1.0
0.05536909,0.0,0.0,0.7745974,1.0
0.04220105,0.0,0.0,0.6825921,1.0
0.032934926,0.0,0.0,0.7481184,1.0
0.038621873,0.0,0.0,0.6577059,1.0
0.048635796,0.0,0.0,0.8198468,1.0
0.025923012,0.0,0.0,0.8850633,1.0
0.026028112,0.0,0.0,0.8830106,1.0
0.059134547,0.0,0.0,0.8042488,1.0
0.045665316,0.0,0.0,0.7736792,1.0
0.29143173,1.0,0.0,0.6903711,1.0
0.25870544,1.0,0.0,0.66919416,1.0
0.27259195,1.0,0.0,0.66509604,1.0
0.28219774,1.0,0.0,0.6759666,1.0
0.30199605,1.0,0.0,0.74853766,1.0
0.2658845,1.0,0.0,0.65750545,1.0
0.27100953,1.0,0.0,0.6310514,1.0
0.2736522,1.0,0.0,0.656528,1.0
0.30767727,1.0,0.0,0.8735658,1.0
0.2710428,1.0,0.0,0.6525924,1.0
0.29220974,1.0,0.0,0.68729687,1.0
0.29376438,1.0,0.0,0.6918805,1.0
0.444565,1.0,1.0,0.58094645,1.0
0.49612275,1.0,1.0,0.30710945,1.0
0.47738007,1.0,1.0,0.41026497,1.0
0.49080724,1.0,1.0,0.2730873,1.0
0.43903118,1.0,1.0,0.40438205,1.0
0.46588755,1.0,1.0,0.35862416,1.0
0.49774265,1.0,1.0,0.30361262,1.0
0.6937056,0.0,0.0,0.94903964,1.0
0.7168602,0.0,0.0,0.89639896,1.0
0.7321732,0.0,0.0,0.93865734,1.0
0.73031884,0.0,0.0,0.9443833,1.0
0.7049263,0.0,0.0,0.92353076,1.0
0.71599936,0.0,0.0,0.920354,1.0
0.7468871,0.0,0.0,0.95530856,1.0
0.7332658,0.0,0.0,0.9398938,1.0
0.69076985,0.0,0.0,0.95571375,1.0
0.71927613,0.0,0.0,0.92772853,1.0
0.8906838,0.0,0.0,0.8030963,1.0
0.8921915,0.0,0.0,0.8199335,1.0
0.8898502,0.0,0.0,0.7959828,1.0
0.8831497,0.0,0.0,0.915781,1.0
0.8879727,0.0,0.0,0.8030892,1.0
0.9022405,0.0,0.0,0.7498138,1.0
0.8890495,0.0,0.0,0.78528404,1.0
0.89128363,0.0,0.0,0.81513596,1.0
0.9658309,0.0,0.0,0.860058,1.0
0.882164,0.0,0.0,0.9388112,1.0
0.88817036,0.0,0.0,0.7984714,1.0
0.89686495,0.0,0.0,0.8897121,1.0
0.49149454,1.0,0.0,0.87128055,1.0
0.49286863,1.0,0.0,0.87082356,1.0
0.48845232,1.0,0.0,0.8851168,1.0
0.46814212,1.0,0.0,0.8977866,1.0
0.48763147,1.0,0.0,0.91888374,1.0
0.47186983,1.0,0.0,0.9417517,1.0
0.49270388,1.0,0.0,0.8723354,1.0
0.71448505,0.0,0.0,0.9130435,1.0
0.71242964,0.0,0.0,0.9130435,1.0
0.7099291,0.0,0.0,0.9130435,1.0
0.71113443,0.0,0.0,0.9130435,1.0
0.7032705,0.0,0.0,0.9130435,1.0
0.71140903,0.0,0.0,0.9130435,1.0
0.7186875,0.0,0.0,0.9130435,1.0
0.69859433,0.0,0.0,0.9030819,1.0
0.69822913,0.0,0.0,0.90296566,1.0
0.71256894,0.0,0.0,0.9130435,1.0
0.3958824,1.0,0.0,0.65217394,1.0
0.4025794,1.0,0.0,0.63514495,1.0
0.39885846,1.0,0.0,0.65217394,1.0
0.4034011,1.0,0.0,0.6685582,1.0
0.41139907,1.0,0.0,0.65217394,1.0
0.9865267,0.0,0.0,0.8732294,1.0
0.9841054,0.0,0.0,0.826087,1.0
0.98721683,0.0,0.0,0.8668977,1.0
0.9868456,0.0,0.0,0.826087,1.0
0.9794353,0.0,0.0,0.826087,1.0
0.9877703,0.0,0.0,0.8618193,1.0
0.9865604,0.0,0.0,0.87292033,1.0
0.99133575,0.0,0.0,0.8369758,1.0
0.9672474,0.0,0.0,0.826087,1.0
0.99122715,0.0,0.0,0.84056896,1.0
0.80806607,0.0,0.0,0.95746297,1.0
0.80399764,0.0,0.0,0.9791313,1.0
0.80261403,0.0,0.0,0.9269575,1.0
0.80742043,0.0,0.0,0.95652175,1.0
0.8038225,0.0,0.0,0.95652175,1.0
0.8020446,0.0,0.0,0.8918584,1.0
0.79873234,0.0,0.0,0.9136606,1.0
0.48753035,1.0,1.0,0.8569399,1.0
0.47739944,1.0,1.0,0.94990915,1.0
0.48193026,1.0,1.0,0.9083306,1.0
0.48860422,1.0,1.0,0.8106332,1.0
0.48182696,1.0,1.0,0.90927875,1.0
0.48656964,1.0,1.0,0.86575603,1.0
0.4860555,1.0,1.0,0.87047416,1.0
0.47133547,1.0,1.0,0.93064475,1.0
0.4827257,1.0,1.0,0.9010311,1.0
0.48584986,1.0,1.0,0.82161933,1.0
0.062473323,0.0,0.0,0.826087,1.0
0.03429152,0.0,0.0,0.826087,1.0
0.032078475,0.0,0.0,0.826087,1.0
0.02057293,0.0,0.0,0.826087,1.0
0.06438131,0.0,0.0,0.84873027,1.0
0.06684981,0.0,0.0,0.82688946,1.0
0.04068538,0.0,0.0,0.826087,1.0
0.6532716,0.0,1.0,0.7722458,1.0
0.64956933,0.0,1.0,0.81483877,1.0
0.6344538,0.0,1.0,0.9551605,1.0
0.6424979,0.0,1.0,0.8911707,1.0
0.6367736,0.0,1.0,0.9281325,1.0
0.64895207,0.0,1.0,0.8219403,1.0
0.6409163,0.0,1.0,0.9123078,1.0
0.6385126,0.0,1.0,0.8971758,1.0
0.6391428,0.0,1.0,0.9011431,1.0
0.6348222,0.0,1.0,0.93504506,1.0
0.6369041,0.0,1.0,0.92767006,1.0
0.6361009,0.0,1.0,0.9446166,1.0
0.033338245,0.0,0.0,0.8835846,1.0
0.02179254,0.0,0.0,0.9098323,1.0
0.054851267,0.0,0.0,0.97300106,1.0
0.07483916,0.0,0.0,0.82945937,1.0
0.032239787,0.0,0.0,0.8985335,1.0
0.044051696,0.0,0.0,0.890056,1.0
0.029750844,0.0,0.0,0.9084576,1.0
0.03598094,0.0,0.0,0.87757677,1.0
0.04766635,0.0,0.0,0.86030173,1.0
0.04988815,0.0,0.0,0.8577799,1.0
0.5424462,1.0,0.0,0.91502744,1.0
0.52387697,1.0,0.0,0.95652175,1.0
0.51659197,1.0,0.0,0.954174,1.0
0.5184969,1.0,0.0,0.95652175,1.0
0.5305927,1.0,0.0,0.9211677,1.0
0.5091063,1.0,0.0,0.9033412,1.0
0.5299415,1.0,0.0,0.92264813,1.0
0.93181646,0.0,0.0,0.9392925,1.0
0.9465966,0.0,0.0,0.94784397,1.0
0.95706916,0.0,0.0,0.8621747,1.0
0.8905842,0.0,0.0,0.8696947,1.0
0.9464331,0.0,0.0,0.87340295,1.0
0.921686,0.0,0.0,0.9456012,1.0
0.9181665,0.0,0.0,0.8840342,1.0
0.914086,0.0,0.0,0.82683206,1.0
0.9533653,0.0,0.0,0.85102445,1.0
0.9625145,0.0,0.0,0.92017525,1.0
0.5355539,1.0,0.0,0.9267451,1.0
0.5185906,1.0,0.0,0.9079617,1.0
0.15564221,0.0,0.0,0.91975486,1.0
0.16211407,0.0,0.0,0.902131,1.0
0.06426185,0.0,0.0,0.9130435,1.0
0.13009441,0.0,0.0,0.8429494,1.0
0.13870755,0.0,0.0,0.92518544,1.0
0.17001678,0.0,0.0,0.9130435,1.0
0.16604541,0.0,0.0,0.9164188,1.0
0.52027905,1.0,1.0,0.95652175,1.0
0.53374857,1.0,1.0,0.9284644,1.0
0.5450892,1.0,1.0,0.93837446,1.0
0.53801876,1.0,1.0,0.93064815,1.0
0.51421773,1.0,1.0,0.9168391,1.0
0.5704013,1.0,0.0,0.9130435,1.0
0.57179666,1.0,0.0,0.9130435,1.0
0.6129868,1.0,0.0,0.9130435,1.0
0.61263007,1.0,0.0,0.9130435,1.0
0.57813233,1.0,0.0,0.9156359,1.0
0.56859076,1.0,0.0,0.9130435,1.0
0.5695018,1.0,0.0,0.9130435,1.0
0.5707422,1.0,0.0,0.9130435,1.0
0.5728849,1.0,0.0,0.9130435,1.0
0.5635025,1.0,0.0,0.9130435,1.0
0.7745933,0.0,0.0,0.8913093,1.0
0.76819867,0.0,0.0,0.8876978,1.0
0.77027893,0.0,0.0,0.88480306,1.0
0.74375093,0.0,0.0,0.906905,1.0
0.76260287,0.0,0.0,0.86956525,1.0
0.86689657,0.0,0.0,0.6317525,1.0
0.8636319,0.0,0.0,0.6061171,1.0
0.8642021,0.0,0.0,0.6618034,1.0
0.80468,0.0,0.0,0.5652174,1.0
0.86565197,0.0,0.0,0.6219791,1.0
0.8724335,0.0,0.0,0.7993814,1.0
0.8612768,0.0,0.0,0.6129115,1.0
0.87192583,0.0,0.0,0.79089653,1.0
0.80668235,0.0,0.0,0.5652174,1.0
0.85906076,0.0,0.0,0.5702236,1.0
0.7913164,0.0,0.0,0.5652174,1.0
0.8437923,0.0,0.0,0.61518437,1.0
0.08972858,0.0,0.0,0.9117652,1.0
0.11756879,0.0,0.0,0.84543777,1.0
0.11058207,0.0,0.0,0.86956525,1.0
0.11256573,0.0,0.0,0.86956525,1.0
0.0949077,0.0,0.0,0.86956525,1.0
0.08724549,0.0,0.0,0.86956525,1.0
0.115565285,0.0,0.0,0.86956525,1.0
0.7392819,0.0,0.0,0.7010466,1.0
0.7231563,0.0,0.0,0.61974865,1.0
0.7337014,0.0,0.0,0.4962499,1.0
0.7428701,0.0,0.0,0.72523177,1.0
0.723729,0.0,0.0,0.61713713,1.0
0.72558767,0.0,0.0,0.61436766,1.0
0.7347708,0.0,0.0,0.48144284,1.0
0.3697755,1.0,0.0,0.9176854,1.0
0.36951274,1.0,0.0,0.91798365,1.0
0.54516363,1.0,1.0,0.9411479,1.0
0.5301834,1.0,1.0,0.9130435,1.0
0.48463714,1.0,1.0,0.81198823,1.0
0.4934871,1.0,1.0,0.31766206,1.0
0.5027309,1.0,1.0,0.32776266,1.0
0.5616459,1.0,1.0,0.48409253,1.0
0.43560123,1.0,1.0,0.51658386,1.0
0.46976995,1.0,1.0,0.35790408,1.0
0.4218546,1.0,1.0,0.5804235,1.0
0.48399356,1.0,1.0,0.71401894,1.0
0.46352768,1.0,1.0,0.38689315,1.0
0.52057236,1.0,1.0,0.3922028,1.0
0.6089059,1.0,1.0,0.5898224,1.0
0.4194613,1.0,1.0,0.59153795,1.0
0.4763206,1.0,1.0,0.31841782,1.0
0.4848432,1.0,1.0,0.77837145,1.0
0.48716092,1.0,1.0,0.30885118,1.0
0.48485142,1.0,1.0,0.7778469,1.0
0.48773798,1.0,1.0,0.36411974,1.0
0.48980677,1.0,1.0,0.3367976,1.0
0.47324878,1.0,1.0,0.5554774,1.0
0.488088,1.0,1.0,0.57109505,1.0
0.44753492,1.0,1.0,0.34382135,1.0
0.4730025,1.0,1.0,0.41488367,1.0
0.49187055,1.0,1.0,0.30434784,1.0
0.4657079,1.0,1.0,0.45674545,1.0
0.93315136,0.0,0.0,0.95012975,1.0
0.9901291,0.0,0.0,0.8707454,1.0
0.9843946,0.0,0.0,0.92463726,1.0
0.9478897,0.0,0.0,0.944178,1.0
0.95952237,0.0,0.0,0.93018514,1.0
0.94721365,0.0,1.0,0.7190879,1.0
0.94361264,0.0,1.0,0.7082481,1.0
0.95692456,0.0,1.0,0.67036825,1.0
0.944326,0.0,1.0,0.739534,1.0
0.9273565,0.0,1.0,0.8064255,1.0
0.96169144,0.0,1.0,0.81590575,1.0
0.94002026,0.0,1.0,0.6974341,1.0
0.939934,0.0,1.0,0.69492143,1.0
0.95507973,0.0,1.0,0.67303425,1.0
0.9603696,0.0,1.0,0.66538984,1.0
0.8700809,0.0,0.0,0.79681486,1.0
0.8670708,0.0,0.0,0.89102834,1.0
0.87469846,0.0,0.0,0.6992552,1.0
0.8728838,0.0,0.0,0.71872103,1.0
0.87414324,0.0,0.0,0.81511915,1.0
0.8670003,0.0,0.0,0.8374639,1.0
0.8670468,0.0,0.0,0.8727605,1.0
0.86695164,0.0,0.0,0.80050915,1.0
0.87184477,0.0,0.0,0.72986734,1.0
0.86792904,0.0,0.0,0.7871187,1.0
0.7681033,0.0,0.0,0.86956525,1.0
0.75917035,0.0,0.0,0.8835586,1.0
0.5393934,1.0,1.0,0.9304287,1.0
0.5714826,1.0,1.0,0.95652175,1.0
0.5484786,1.0,1.0,0.9301037,1.0
0.545155,1.0,1.0,0.93437034,1.0
0.55328786,1.0,1.0,0.8915501,1.0
0.6581931,0.0,0.0,0.41701898,1.0
0.64614177,0.0,0.0,0.5808886,1.0
0.6571756,0.0,0.0,0.62330383,1.0
0.65837294,0.0,0.0,0.5536626,1.0
0.64290273,0.0,0.0,0.57356817,1.0
0.65523016,0.0,0.0,0.60142905,1.0
0.6452468,0.0,0.0,0.7605393,1.0
0.6434351,0.0,0.0,0.57477134,1.0
0.65266025,0.0,0.0,0.68045914,1.0
0.65224516,0.0,0.0,0.59468275,1.0
0.68744636,0.0,1.0,0.9104895,1.0
0.72192365,0.0,1.0,0.9216625,1.0
0.70312214,0.0,1.0,0.9558371,1.0
0.74985385,0.0,1.0,0.8734615,1.0
0.75181353,0.0,1.0,0.88057065,1.0
0.2328751,1.0,0.0,0.86956525,1.0
0.20269665,1.0,0.0,0.86956525,1.0
0.21080142,1.0,0.0,0.86956525,1.0
0.24084952,1.0,0.0,0.8839406,1.0
0.22698651,1.0,0.0,0.86956525,1.0
0.2636953,1.0,0.0,0.86956525,1.0
0.25888377,1.0,0.0,0.86956525,1.0
0.23733407,1.0,0.0,0.86956525,1.0
0.24897534,1.0,0.0,0.89619523,1.0
0.25255015,1.0,0.0,0.86956525,1.0
0.81176955,0.0,1.0,0.9130435,1.0
0.80425686,0.0,1.0,0.91857797,1.0
0.8050019,0.0,1.0,0.9412831,1.0
0.8053805,0.0,1.0,0.91621965,1.0
0.7641767,0.0,1.0,0.9130435,1.0
0.7165228,0.0,1.0,0.9130435,1.0
0.8041038,0.0,1.0,0.9139141,1.0
0.7439436,0.0,1.0,0.9130435,1.0
0.7628261,0.0,1.0,0.9130435,1.0
0.80422044,0.0,1.0,0.9130435,1.0
0.8155953,0.0,0.0,0.7826087,1.0
0.80893165,0.0,0.0,0.8134144,1.0
0.82393396,0.0,0.0,0.7432195,1.0
0.8239821,0.0,0.0,0.7434364,1.0
0.77659625,0.0,0.0,0.8675203,1.0
0.82397366,0.0,0.0,0.7433983,1.0
0.82413775,0.0,0.0,0.79368454,1.0
0.7852746,0.0,0.0,0.7826087,1.0
0.8090908,0.0,0.0,0.7826087,1.0
0.7852777,0.0,0.0,0.86876535,1.0
0.1806628,1.0,0.0,0.8990395,1.0
0.19297805,1.0,0.0,0.89908606,1.0
0.18065548,1.0,0.0,0.8934826,1.0
0.21425828,1.0,0.0,0.8367103,1.0
0.18464255,1.0,0.0,0.9130435,1.0
0.18531024,1.0,0.0,0.9130435,1.0
0.2034226,1.0,0.0,0.887231,1.0
0.9533866,0.0,1.0,0.7849199,1.0
0.9900609,0.0,1.0,0.7803846,1.0
0.97153974,0.0,1.0,0.75371915,1.0
0.95301515,0.0,1.0,0.79569066,1.0
0.9895034,0.0,1.0,0.93986624,1.0
0.9495419,0.0,1.0,0.8480038,1.0
0.93403345,0.0,1.0,0.9903119,1.0
0.9607196,0.0,1.0,0.7454358,1.0
0.9497422,0.0,1.0,0.80572706,1.0
0.93604046,0.0,1.0,0.883955,1.0
0.9360805,0.0,1.0,0.97152793,1.0
0.9547908,0.0,1.0,0.7837227,1.0
0.37248796,1.0,0.0,0.90719455,1.0
0.37274218,1.0,0.0,0.92055607,1.0
0.3730059,1.0,0.0,0.9285931,1.0
0.37010553,1.0,0.0,0.9130435,1.0
0.37168774,1.0,0.0,0.93977267,1.0
0.37130925,1.0,0.0,0.95229465,1.0
0.37244058,1.0,0.0,0.87120473,1.0
0.37163672,1.0,0.0,0.941461,1.0
0.3713942,1.0,0.0,0.9494852,1.0
0.37180546,1.0,0.0,0.9358784,1.0
0.06283648,0.0,0.0,0.8443864,1.0
0.06915683,0.0,0.0,0.86956525,1.0
0.2985497,1.0,0.0,0.81209385,1.0
0.29730797,1.0,0.0,0.8234879,1.0
0.29671335,1.0,0.0,0.77256,1.0
0.28043166,1.0,0.0,0.73913044,1.0
0.29215837,1.0,0.0,0.73913044,1.0
0.2931969,1.0,0.0,0.64945626,1.0
0.2974004,1.0,0.0,0.6777885,1.0
0.30220637,1.0,0.0,0.81892294,1.0
0.287466,1.0,0.0,0.61082923,1.0
0.28714442,1.0,0.0,0.73913044,1.0
0.30310985,1.0,0.0,0.8021383,1.0
0.30033576,1.0,0.0,0.69757336,1.0
0.5800042,1.0,0.0,0.92032486,1.0
0.4972972,1.0,0.0,0.8632856,1.0
0.30800754,1.0,0.0,0.8930223,1.0
0.5003811,1.0,0.0,0.8896772,1.0
0.49733824,1.0,0.0,0.8636368,1.0
0.50174963,1.0,0.0,0.9013887,1.0
0.434106,1.0,0.0,0.95652175,1.0
0.47873464,1.0,0.0,0.95652175,1.0
0.4890693,1.0,0.0,0.9504559,1.0
0.4611727,1.0,0.0,0.95652175,1.0
0.8248423,0.0,0.0,0.747313,1.0
0.8121322,0.0,0.0,0.7763406,1.0
0.80012393,0.0,0.0,0.67705303,1.0
0.8322336,0.0,0.0,0.78062373,1.0
0.81120795,0.0,0.0,0.77139366,1.0
0.7950859,0.0,0.0,0.83456254,1.0
0.8020294,0.0,0.0,0.7964498,1.0
0.8116522,0.0,0.0,0.7779801,1.0
0.80124253,0.0,0.0,0.79859775,1.0
0.8196243,0.0,0.0,0.7484183,1.0
0.74266785,0.0,0.0,0.79100066,1.0
0.7549272,0.0,0.0,0.8593689,1.0
0.754216,0.0,0.0,0.8529977,1.0
0.72785044,0.0,0.0,0.8246896,1.0
0.7372201,0.0,0.0,0.80338657,1.0
0.7324488,0.0,0.0,0.8142347,1.0
0.75702506,0.0,0.0,0.7826087,1.0
0.77939814,0.0,0.0,0.9015794,1.0
0.7769194,0.0,0.0,0.9130435,1.0
0.7793921,0.0,0.0,0.89700526,1.0
0.7633927,0.0,0.0,0.8768359,1.0
0.7825427,0.0,0.0,0.9130435,1.0
0.7377122,0.0,1.0,0.8780619,1.0
0.7496421,0.0,1.0,0.86956525,1.0
0.7585381,0.0,1.0,0.89063704,1.0
0.7092635,0.0,1.0,0.89907724,1.0
0.75807935,0.0,1.0,0.86956525,1.0
0.76879907,0.0,1.0,0.9138264,1.0
0.7833747,0.0,1.0,0.9467668,1.0
0.7758285,0.0,1.0,0.86956525,1.0
0.7643983,0.0,1.0,0.90388083,1.0
0.763503,0.0,1.0,0.86956525,1.0
0.73816234,0.0,0.0,0.7826087,1.0
0.74442685,0.0,0.0,0.7826087,1.0
0.7532976,0.0,0.0,0.8570929,1.0
0.7413921,0.0,0.0,0.7826087,1.0
0.7143232,0.0,0.0,0.8507149,1.0
0.7353854,0.0,0.0,0.78891784,1.0
0.74626416,0.0,0.0,0.8253981,1.0
0.48337832,1.0,0.0,0.95652175,1.0
0.45964226,1.0,0.0,0.9926908,1.0
0.47849354,1.0,0.0,0.9489261,1.0
0.48841473,1.0,0.0,0.9116959,1.0
0.47600627,1.0,0.0,0.95652175,1.0
0.4775894,1.0,0.0,0.95652175,1.0
0.4743024,1.0,0.0,0.97049356,1.0
0.5986531,0.0,1.0,0.9645339,1.0
0.92206603,0.0,1.0,1.0,1.0
0.8381047,0.0,1.0,0.9506803,1.0
0.69308853,0.0,1.0,0.8271115,1.0
0.9000187,0.0,1.0,0.7805984,1.0
0.9177203,0.0,1.0,1.0,1.0
0.9090635,0.0,1.0,1.0,1.0
0.78207177,0.0,1.0,0.8321908,1.0
0.9180824,0.0,1.0,1.0,1.0
0.91346246,0.0,1.0,1.0,1.0
0.71782875,0.0,1.0,0.84819275,1.0
0.91202843,0.0,1.0,1.0,1.0
0.33243883,1.0,1.0,0.92684984,1.0
0.2506166,1.0,1.0,0.83462006,1.0
0.403387,1.0,1.0,0.9421449,1.0
0.43950522,1.0,1.0,0.9405475,1.0
0.28659126,1.0,1.0,0.923142,1.0
0.52952576,1.0,1.0,0.9520645,1.0
0.34967765,1.0,1.0,0.8005058,1.0
0.29837,1.0,1.0,0.8466413,1.0
0.3402999,1.0,1.0,0.9318805,1.0
0.2517817,1.0,1.0,0.8311183,1.0
0.7330652,0.0,0.0,0.7034079,1.0
0.7348784,0.0,0.0,0.7619864,1.0
0.7462835,0.0,0.0,0.7803117,1.0
0.73344797,0.0,0.0,0.68737394,1.0
0.7323502,0.0,0.0,0.76773405,1.0
0.743699,0.0,0.0,0.73357296,1.0
0.74171984,0.0,0.0,0.717479,1.0
0.74536157,0.0,0.0,0.7522153,1.0
0.7346166,0.0,0.0,0.7625817,1.0
0.72994804,0.0,0.0,0.6716008,1.0
0.64968127,0.0,0.0,0.84704906,1.0
0.6353912,0.0,0.0,0.789811,1.0
0.66273963,0.0,0.0,0.69959676,1.0
0.63910323,0.0,0.0,0.79937965,1.0
0.655569,0.0,0.0,0.8735819,1.0
0.63616186,0.0,0.0,0.84863883,1.0
0.6361236,0.0,0.0,0.78595203,1.0
0.6621476,0.0,0.0,0.9032279,1.0
0.6366945,0.0,0.0,0.8937179,1.0
0.63618964,0.0,0.0,0.8509902,1.0
0.63572186,0.0,0.0,0.8025167,1.0
0.63540256,0.0,0.0,0.7984725,1.0
0.9618295,0.0,0.0,0.9315238,1.0
0.9853499,0.0,0.0,0.8404438,1.0
0.97163475,0.0,0.0,0.8716245,1.0
0.916033,0.0,0.0,0.93585885,1.0
0.9260944,0.0,0.0,0.95652175,1.0
0.87181795,0.0,0.0,0.8046416,1.0
0.86855006,0.0,0.0,0.9751874,1.0
0.8755693,0.0,0.0,0.8215447,1.0
0.8758841,0.0,0.0,0.7674832,1.0
0.86523455,0.0,0.0,0.876019,1.0
0.87273026,0.0,0.0,0.8442849,1.0
0.8694286,0.0,0.0,0.95886993,1.0
0.87179476,0.0,0.0,0.9149204,1.0
0.87136424,0.0,0.0,0.9229163,1.0
0.87272674,0.0,0.0,0.8976096,1.0
0.9026684,0.0,0.0,1.0,1.0
0.90999,0.0,0.0,0.9910846,1.0
0.8897369,0.0,0.0,1.0,1.0
0.88397574,0.0,0.0,1.0,1.0
0.9037332,0.0,0.0,0.9589393,1.0
0.9142515,0.0,0.0,0.9683933,1.0
0.87956446,0.0,0.0,1.0,1.0
0.23958792,1.0,0.0,0.8985687,1.0
0.19157468,1.0,0.0,0.8613133,1.0
0.19163841,1.0,0.0,0.9097386,1.0
0.19163984,1.0,0.0,0.826087,1.0
0.19212519,1.0,0.0,0.826087,1.0
0.1967635,1.0,0.0,0.75358605,1.0
0.19534428,1.0,0.0,0.7732405,1.0
0.6413571,0.0,0.0,0.8569988,1.0
0.6433559,0.0,0.0,0.78660417,1.0
0.6414123,0.0,0.0,0.85516995,1.0
0.6426348,0.0,0.0,0.79829514,1.0
0.64196056,0.0,0.0,0.8092265,1.0
0.6432011,0.0,0.0,0.7959032,1.0
0.64297146,0.0,0.0,0.78548557,1.0
0.64335567,0.0,0.0,0.8201632,1.0
0.64204043,0.0,0.0,0.79372644,1.0
0.64324546,0.0,0.0,0.83694017,1.0
0.28739676,1.0,1.0,0.90618116,1.0
0.28370988,1.0,1.0,0.8895653,1.0
0.27883345,1.0,1.0,0.869814,1.0
0.22933558,1.0,1.0,0.8978835,1.0
0.26374936,1.0,1.0,0.87836796,1.0
0.21102723,1.0,1.0,0.9082659,1.0
0.31198147,1.0,1.0,0.682816,1.0
0.2800123,1.0,1.0,0.8729012,1.0
0.2711153,1.0,1.0,0.8741908,1.0
0.29812643,1.0,1.0,0.76191926,1.0
0.35444537,1.0,1.0,0.8896723,1.0
0.21745536,1.0,1.0,0.8886996,1.0
0.3399229,1.0,1.0,0.67872185,1.0
0.34046546,1.0,1.0,0.6866029,1.0
0.33042288,1.0,1.0,0.6198324,1.0
0.40920958,1.0,1.0,0.699001,1.0
0.24966368,1.0,1.0,0.8120425,1.0
0.33517432,1.0,1.0,0.6635883,1.0
0.35541013,1.0,1.0,0.90368646,1.0
0.33604658,1.0,1.0,0.62576354,1.0
0.80361474,0.0,0.0,0.97888684,1.0
0.81138647,0.0,0.0,0.9859231,1.0
0.78965956,0.0,0.0,0.9160005,1.0
0.7819618,0.0,0.0,0.9207154,1.0
0.8173484,0.0,0.0,0.9587317,1.0
0.77122086,0.0,1.0,0.92271835,1.0
0.6930628,0.0,1.0,0.86957943,1.0
0.7687026,0.0,1.0,0.920501,1.0
0.7983314,0.0,1.0,0.946589,1.0
0.7452214,0.0,1.0,0.9033299,1.0
0.5603457,1.0,0.0,0.8217157,1.0
0.57576567,1.0,0.0,0.6150889,1.0
0.55027795,1.0,0.0,0.7206644,1.0
