UNIX_TS,EBE,TVE,Hour,Weekday,Month,WOE
1360383000.0,1.0,0.0,19.198631,4.0,2.0,0.0
1391062000.0,0.0,0.12924653,21.129246,2.0,1.0,0.0
1360793100.0,1.0,0.0,13.095183,2.0,2.0,0.0
1359935100.0,1.0,0.0,14.781781,6.0,2.0,0.0
1362945500.0,1.0,0.59585965,11.020701,6.0,3.0,0.0
1386152200.0,0.0,0.66759336,17.346306,1.3324066,12.0,0.0
1362276600.0,1.0,1.0,17.188574,5.0,3.0,0.0
1353713500.0,1.0,0.0,14.5859785,4.0,11.0,0.0
1387333200.0,0.0,0.0,17.360508,1.0,12.0,0.0
1386085000.0,0.0,0.0,6.6567626,1.0,12.0,0.0
1333896200.0,0.0,0.0,5.732923,6.0,4.0,0.0
1369097700.0,1.0,0.0,15.956642,0.0,5.0,0.0
1377115900.0,0.0,0.0,11.243468,2.0,8.0,0.0
1346189400.0,1.0,0.0,12.545687,1.0,8.0,0.0
1351877600.0,1.0,0.22726963,14.045426,3.7727304,11.0,0.0
1365228200.0,1.0,0.0,11.154172,4.412938,4.0,0.0
1372419600.0,1.0,0.0,2.721967,4.0,6.0,0.0
1349192600.0,1.0,0.0,6.7595716,1.0,10.0,0.0
1364252900.0,1.0,0.0,14.194086,0.0,3.0,0.0
1362283500.0,1.0,1.0,19.124908,5.0,3.0,0.0
1388738300.0,0.0,0.8137663,19.206493,3.1862338,1.0,0.0
1353937400.0,1.0,0.0,4.760391,0.0,11.0,0.0
1390302500.0,0.0,0.4733762,13.520772,0.5266238,1.0,0.0
1353007500.0,1.0,0.0,23.0,2.4766955,11.0,0.0
1383817500.0,0.0,0.0,6.4107003,2.7648833,11.0,0.0
1357966200.0,1.0,0.7154909,19.861963,4.0,1.0,0.0
1357228300.0,1.0,0.0,6.9088373,3.0,1.0,0.0
1391507700.0,0.0,0.0,1.1285689,0.9924371,2.0,0.0
1354389600.0,1.0,0.0,12.815756,4.8980303,11.89803,0.0
1351453300.0,1.0,0.0,10.726535,6.0,10.0,0.0
1357698200.0,1.0,0.0,15.975454,1.0602674,1.0,0.0
1392006000.0,0.0,0.0,7.875099,3.1249006,2.0,0.0
1334784300.0,0.0,0.0,9.985792,2.1014209,4.0,0.0
1387333100.0,0.0,0.0,17.321463,1.0,12.0,0.0
1364660100.0,1.0,0.0,7.290763,5.0,3.0,0.0
1335893500.0,0.0,0.0,8.577635,1.0,5.0,0.0
1363853600.0,1.0,0.53916126,12.165742,2.4608388,3.0,0.0
1340412400.0,0.0,0.0,6.4930043,4.389666,6.0,0.0
1393927800.0,0.0,0.0,1.1997156,1.0,3.0,0.0
1387433200.0,0.0,0.0,11.210313,2.4135492,12.0,0.0
1352363100.0,1.0,0.0,12.017063,2.477519,11.0,0.0
1370052200.0,1.0,0.0,17.092808,4.0,5.0,0.0
1348855600.0,1.0,0.0,13.553756,3.815415,9.0,0.0
1390310700.0,0.0,0.0,4.4326878,1.0,1.0,0.0
1348460300.0,1.0,0.0,19.32899,6.0,9.0,0.0
1374621400.0,0.0,0.0,14.319002,1.0,7.0,0.0
1351671200.0,1.0,0.0,8.217213,1.6264904,10.0,0.0
1357611400.0,1.0,0.0,2.100546,0.63315135,1.0,0.0
1370588300.0,1.0,0.99741596,21.94832,3.002584,6.0,0.0
1344184000.0,0.0,0.0,4.6947613,5.3052387,8.0,0.0
1335827300.0,0.0,0.0,14.174975,0.0,4.0,0.0
1345835000.0,1.0,0.0,10.077492,4.0,8.0,0.0
1385968600.0,0.0,0.0,18.476948,5.0391674,12.0,0.0
1361016800.0,1.0,0.0,3.2368705,5.0,2.0,0.0
1358654500.0,1.0,0.0,19.073214,5.0,1.0,0.0
1373335400.0,0.14882576,0.85117424,17.065266,0.0,7.0,0.0
1389882800.0,0.0,0.0,5.57141,3.0,1.0,0.0
1334142000.0,0.0,0.0,16.98175,1.3761406,4.0,0.0
1356450600.0,1.0,0.0,6.8478894,1.0,12.0,0.0
1364328400.0,1.0,0.0,11.1761,1.0,3.0,0.0
1353523000.0,1.0,0.0,9.653702,2.0,11.0,0.0
1347682300.0,1.0,0.0,19.21674,4.0,9.0,0.0
1348379300.0,1.0,0.0,20.821554,5.0,9.0,0.0
1344216700.0,0.0,0.0,9.728456,1.7901423,8.0,0.0
1390577200.0,0.0,0.0,6.443303,4.0,1.0,0.0
1337682000.0,0.0,0.0,1.3916826,1.0,5.0,0.0
1342791000.0,0.0,0.0,14.271808,3.5944762,7.0,0.0
1333605800.0,0.0,0.9877855,20.78014,2.0122144,4.0,0.0
1336021800.0,0.0,0.0,20.179329,2.0,5.0,0.0
1352325600.0,1.0,0.0,13.043188,2.0,11.0,0.0
1344188800.0,0.0,0.0,8.8008375,6.0,8.0,0.0
1355446900.0,1.0,0.015821092,16.079105,3.0,12.0,0.0
1374178200.0,0.0,0.0,11.187071,3.0,7.0,0.0
1354987400.0,1.0,0.27566117,15.032272,4.724339,12.0,0.0
1343652100.0,0.0,0.0,3.7165744,0.0,7.0,0.0
1336669200.0,0.0,0.0,8.032452,3.0,5.0,0.0
1344942800.0,1.0,0.10580915,4.7987556,0.89419085,8.0,0.0
1340966000.0,0.0,0.0,1.6047517,4.0,6.0,0.0
1392573200.0,0.0,0.0,8.906626,6.0,2.0,0.0
1341452300.0,0.0,0.0,16.679909,2.0,7.0,0.0
1390470400.0,0.0,0.0,13.266837,2.4809403,1.0,0.0
1392842400.0,0.0,0.0,11.678411,2.0,2.0,0.0
1393742100.0,0.0,0.0,21.597727,5.0,3.0,0.0
1374697200.0,0.0,0.0,17.898031,1.7288525,7.0,0.0
1390032500.0,0.0,0.0,6.838417,4.680132,1.0,0.0
1353798300.0,1.0,0.0,14.107995,5.0,11.0,0.0
1394495700.0,0.0,0.19032486,14.951624,0.0,3.0,0.0
1362517000.0,1.0,0.0,11.976558,1.0,3.0,0.0
1365641600.0,1.0,0.0,15.911167,2.0,4.0,0.0
1393858400.0,0.0,0.0,5.9226017,0.0,3.0,0.0
1339319400.0,0.0,0.0,1.6615658,5.9398575,6.0,0.0
1395549000.0,0.0,0.9112326,17.402187,5.0887675,3.0,0.0
1354742700.0,1.0,0.0,8.246971,2.175303,12.0,0.0
1373952500.0,0.0,0.8295221,20.488565,0.0,7.0,0.0
1394266900.0,0.0,0.0,21.066471,4.0966763,3.0,0.0
1346694700.0,1.0,0.0,8.890968,0.0,9.0,0.0
1371417200.0,1.0,0.0,12.262142,6.0,6.0,0.0
1357697400.0,1.0,0.0,16.756073,1.0187635,1.0,0.0
1386880400.0,0.0,0.0,11.5630665,3.0,12.0,0.0
1359508000.0,1.0,0.0,16.161198,1.0,1.0,0.0
1347093900.0,1.0,0.0,3.4386563,4.847584,9.0,0.0
1387443000.0,0.0,0.0,6.153837,2.7371802,12.0,0.0
1357263900.0,1.0,0.0,16.781717,3.0,1.0,0.0
1392508400.0,0.0,0.0,12.698992,5.0929294,2.0,0.0
1345198000.0,1.0,0.212098,6.2419605,3.7879019,8.0,0.0
1350274700.0,1.0,0.0,19.349081,6.0,10.0,0.0
1386401200.0,0.0,0.0,3.7055225,4.782028,12.0,0.0
1337489900.0,0.0,0.0,19.990255,5.0,5.0,0.0
1355196700.0,1.0,0.0,11.271845,0.30312836,12.0,0.0
1367839100.0,1.0,0.0,2.3166509,0.0,5.0,0.0
1374574700.0,0.0,0.0,1.3505709,1.0,7.0,0.0
1336197100.0,0.0,0.0,2.6296086,4.760945,5.0,0.0
1359634700.0,1.0,0.0,3.3055243,3.0,1.0,0.0
1352573200.0,1.0,0.27970353,16.517332,4.7202964,11.0,0.0
1348627600.0,1.0,0.0,8.204161,1.3994057,9.0,0.0
1344414500.0,0.0,0.0,4.6333084,1.786276,8.0,0.0
1396259500.0,0.0,0.0,0.8914504,0.0,3.0,0.0
1352176000.0,1.0,0.498847,19.494236,0.0,11.0,0.0
1388310100.0,0.0,0.1163664,3.5600607,5.8836336,12.0,0.0
1374847600.0,0.0,0.0,5.1397505,4.0,7.0,0.0
1369814800.0,1.0,0.0,19.965305,1.1319432,5.0,0.0
1351630300.0,1.0,0.0,11.900305,1.0,10.0,0.0
1389494100.0,0.0,0.0,13.281025,5.181265,1.0,0.0
1386290700.0,0.0,0.0,15.771062,3.0,12.0,0.0
1364753400.0,1.0,0.0,9.220196,6.0,3.0,0.0
1342313100.0,0.0,0.0,15.786614,5.0,7.0,0.0
1383926300.0,0.0,0.35902792,15.590279,3.6409721,11.0,0.0
1374690200.0,0.0,0.0,9.424837,2.0,7.0,0.0
1379382900.0,0.0,0.0,16.965899,0.0,9.0,0.0
1390227500.0,0.0,0.0,5.32992,0.0,1.0,0.0
1370097300.0,1.0,0.0,5.6062527,5.0,6.0,0.0
1349753500.0,1.0,0.0,18.55456,0.0,10.0,0.0
1342305300.0,0.0,0.0,13.608022,5.0,7.0,0.0
1337635100.0,0.0,0.0,12.3336935,0.0,5.0,0.0
1392877200.0,0.0,0.0,19.704727,2.0681722,2.0,0.0
1365071200.0,1.0,0.0,1.4816773,3.0,4.0,0.0
1361540700.0,1.0,0.0,6.7196884,3.9200346,2.0,0.0
1343676500.0,0.0,0.0,9.726578,0.03417784,7.0,0.0
1362279000.0,1.0,1.0,17.870897,5.0,3.0,0.0
1333843800.0,0.0,0.0,15.197558,5.0,4.0,0.0
1333839400.0,0.0,0.85144866,13.96014,5.0,4.0,0.0
1366786300.0,1.0,0.9823122,21.876184,1.0,4.0,0.0
1358324500.0,1.0,0.6502011,15.004022,1.3497989,1.0,0.0
1343661400.0,0.0,0.0,6.318765,0.0,7.0,0.0
1359693600.0,1.0,0.0,14.411622,3.2192383,1.2192384,0.0
1334282500.0,0.0,0.78824466,17.035425,3.0,4.0,0.0
1348288400.0,1.0,0.0,1.5085071,4.7542534,9.0,0.0
1370404200.0,1.0,0.4303372,18.860674,1.0,6.0,0.0
1395985800.0,0.0,1.0,20.85775,3.0,3.0,0.0
1365655000.0,1.0,0.21730393,19.651913,2.0,4.0,0.0
1386356500.0,0.0,0.0,10.066598,4.0,12.0,0.0
1335274600.0,0.0,0.0,13.819484,0.61805165,4.0,0.0
1357091700.0,1.0,0.0,16.960361,1.0,1.0,0.0
1357311700.0,1.0,0.0,6.069418,4.0,1.0,0.0
1390483500.0,0.0,0.0,4.450029,3.0,1.0,0.0
1354770800.0,1.0,0.6557237,20.245789,2.0,12.0,0.0
1384611700.0,0.0,0.0,5.3921313,5.0,11.0,0.0
1375494900.0,0.0,0.0,16.952015,4.0,8.0,0.0
1362504200.0,1.0,0.64576375,15.394929,0.7084725,3.0,0.0
1355150300.0,1.0,0.0,5.686962,0.0,12.0,0.0
1373605800.0,0.0,0.0,5.483709,3.6129212,7.0,0.0
1387339400.0,0.0,0.0,18.790405,1.0110313,12.0,0.0
1351549000.0,1.0,0.0,13.330981,0.0,10.0,0.0
1383671700.0,0.0,0.019192277,8.268692,1.0,11.0,0.0
1342322400.0,0.0,0.0,12.644058,5.2397103,7.0,0.0
1389106800.0,0.0,0.0,6.0515256,1.0,1.0,0.0
1379374100.0,0.0,0.21520187,14.493587,0.0,9.0,0.0
1390864100.0,0.0,0.0,14.171516,0.0,1.0,0.0
1376953700.0,0.0,0.0,14.19301,0.0,8.0,0.0
1386268900.0,0.0,0.0,9.741533,3.0,12.0,0.0
1360036200.0,1.0,0.0,3.7715485,0.6285914,2.0,0.0
1357643000.0,1.0,0.0,2.0959191,1.0,1.0,0.0
1391478700.0,0.0,0.0,16.9105,0.0,2.0,0.0
1391992300.0,0.0,0.0,16.117588,2.5587943,2.0,0.0
1392839200.0,0.0,0.0,10.812037,2.0,2.0,0.0
1373582800.0,0.0,0.0,13.8311825,3.0,7.0,0.0
1387098200.0,0.0,0.0,9.141878,5.6241117,12.0,0.0
1393911700.0,0.0,0.85956526,17.33174,0.14043474,3.0,0.0
1344642600.0,1.0,0.0,14.850165,4.0,8.0,0.0
1354766000.0,1.0,0.0,15.736535,2.133145,12.0,0.0
1338105300.0,0.0,0.34130788,7.167465,5.6586924,5.0,0.0
1391680000.0,0.0,0.68813473,17.322021,2.3118653,2.0,0.0
1374948400.0,0.0,0.0,9.146253,5.0,7.0,0.0
1355406000.0,1.0,0.0,4.681743,3.0,12.0,0.0
1351046500.0,1.0,0.0,17.734707,1.0,10.0,0.0
1374846100.0,0.0,0.0,8.923546,3.8251321,7.0,0.0
1395418000.0,0.0,0.0,7.1590466,4.0,3.0,0.0
1356015900.0,1.0,0.0,6.0885315,3.0,12.0,0.0
1367102600.0,1.0,0.5493803,13.7469015,5.0,4.0,0.0
1374479500.0,0.0,0.0,2.50169,0.901014,7.0,0.0
1358618600.0,1.0,0.0,9.073332,5.0,1.0,0.0
1372490200.0,1.0,0.0,22.330368,4.0,6.0,0.0
1383680600.0,0.0,0.25379276,10.761378,1.0,11.0,0.0
1385701400.0,0.0,0.07208434,20.072084,3.0,11.0,0.0
1338729000.0,0.0,0.0,4.1695185,6.0,6.0,0.0
1341842800.0,0.0,0.0,16.948524,2.948524,7.0,0.0
1341429400.0,0.0,0.0,10.309734,2.0,7.0,0.0
1343849500.0,0.0,0.0,10.546143,2.0,8.0,0.0
1343310100.0,0.0,0.0,4.724923,3.0,7.0,0.0
1345310100.0,1.0,0.0,8.258097,5.0,8.0,0.0
1395886500.0,0.0,0.0,17.295187,2.0,3.0,0.0
1360393000.0,1.0,0.0,21.95811,4.0,2.0,0.0
1352122400.0,1.0,0.0,7.0,0.60659504,11.0,0.0
1351407100.0,1.0,0.0,21.903963,5.0,10.0,0.0
1389344400.0,0.0,0.0,0.020855399,4.0,1.0,0.0
1336151800.0,0.0,0.0,17.539948,3.615013,5.0,0.0
1387422100.0,0.0,0.0,18.068287,2.0,12.0,0.0
1392976400.0,0.0,0.0,13.434894,3.4782553,2.0,0.0
1369106200.0,1.0,0.0,18.322216,0.0,5.0,0.0
1375712400.0,0.0,0.0,5.342576,0.0,8.0,0.0
1388104400.0,0.0,0.0,15.592474,3.0,12.0,0.0
1393561600.0,0.0,0.0,17.56535,3.0797029,2.0,0.0
1343639000.0,0.0,0.0,3.8796613,0.93983066,7.0,0.0
1373878700.0,0.0,0.0,15.896382,3.970395,7.0,0.0
1335720200.0,0.0,0.0,8.4276905,6.0,4.0,0.0
1380788500.0,0.0,0.0,14.352163,2.3759928,10.0,0.0
1337488100.0,0.0,0.0,4.8340416,5.611347,5.0,0.0
1338268400.0,0.0,0.0,20.259987,0.0,5.0,0.0
1385092900.0,0.0,0.0,19.027988,3.0,11.0,0.0
1395999500.0,0.0,0.0,3.3745766,3.886925,3.0,0.0
1348296600.0,1.0,0.0,4.714093,4.714093,9.0,0.0
1372868900.0,0.2584316,0.0,7.4831367,2.0,7.0,0.0
1349621500.0,1.0,0.0,5.9082127,6.0,10.0,0.0
1353519000.0,1.0,0.0,9.043205,1.9783973,11.0,0.0
1395412100.0,0.0,0.0,5.484724,4.0,3.0,0.0
1349604500.0,1.0,0.0,18.690699,5.2693315,10.0,0.0
1392442800.0,0.0,0.0,20.697784,4.0,2.0,0.0
1369508600.0,1.0,0.0,10.107944,5.0,5.0,0.0
1386717600.0,0.0,0.0,14.35588,1.0,12.0,0.0
1383306000.0,0.0,0.0,3.5230541,3.9651299,10.96513,0.0
1358894600.0,1.0,0.0,13.753381,1.0,1.0,0.0
1374190500.0,0.0,0.0,14.60319,3.0,7.0,0.0
1369426200.0,1.0,0.0,11.209075,4.0,5.0,0.0
1347823700.0,1.0,0.0,10.508361,6.0,9.0,0.0
1373484700.0,0.15156937,0.0,10.545292,2.0,7.0,0.0
1337197600.0,0.0,0.0,10.816953,2.0,5.0,0.0
1343831200.0,0.0,0.0,9.320144,1.8399284,7.839928,0.0
1358768300.0,1.0,0.0,2.674127,0.0,1.0,0.0
1386054800.0,0.0,0.25828797,22.258287,0.0,12.0,0.0
1394898800.0,0.0,0.0,6.94267,5.0,3.0,0.0
1391168800.0,0.0,0.0,2.8104603,4.0,1.0,0.0
1389754500.0,0.0,0.0,17.945362,1.0,1.0,0.0
1347308700.0,1.0,0.0,11.444915,0.0,9.0,0.0
1362164400.0,1.0,0.0,10.008396,4.0,3.0,0.0
1386944900.0,0.0,0.0,5.4989605,4.0,12.0,0.0
1347971800.0,1.0,0.0,3.674641,1.0,9.0,0.0
1342858900.0,0.0,0.76099074,17.65387,4.2390094,7.0,0.0
1336563100.0,0.0,0.0,20.457338,1.2542663,5.0,0.0
1362584300.0,1.0,0.041926503,7.670824,1.9580735,3.0,0.0
1374067500.0,0.0,0.0,12.145939,1.6783788,7.0,0.0
1389823500.0,0.0,0.0,13.106207,2.0,1.0,0.0
1360745700.0,1.0,0.0,0.047654152,1.9963343,2.0,0.0
1374490100.0,0.0,0.0,11.083007,2.3122554,7.0,0.0
1373563000.0,0.0,0.0,8.332426,3.0,7.0,0.0
1353463300.0,1.0,0.0,13.759594,1.1378229,11.0,0.0
1354193800.0,1.0,0.0,3.9943604,2.99812,11.0,0.0
1341030400.0,0.0,0.0,19.476715,4.0,6.0,0.0
1346634000.0,1.0,0.0,20.362638,5.818681,9.0,0.0
1335107600.0,0.0,0.0,4.0,5.442056,4.0,0.0
1352304600.0,1.0,0.0,18.97978,1.5101097,11.0,0.0
1369494500.0,1.0,0.0,6.194561,5.0,5.0,0.0
1337629800.0,0.0,0.0,10.877031,0.0,5.0,0.0
1342484500.0,0.0,0.0,16.683176,0.31682375,7.0,0.0
1334639500.0,0.0,0.0,10.596214,0.400631,4.0,0.0
1357454000.0,1.0,0.0,4.047311,5.7301793,1.0,0.0
1375201200.0,0.0,0.0,15.913624,0.644216,7.0,0.0
1365635700.0,1.0,0.0,14.292755,2.0,4.0,0.0
1335994800.0,0.0,0.0,12.697027,2.0,5.0,0.0
1361024600.0,1.0,0.0,5.415362,5.0,2.0,0.0
1364146600.0,1.0,0.0,8.620884,6.0,3.0,0.0
1335436500.0,0.0,0.0,1.6219778,3.0,4.0,0.0
1340092200.0,0.0,0.0,12.451574,0.43401936,6.0,0.0
1340361200.0,0.0,0.0,16.685825,3.371422,6.0,0.0
1347523800.0,1.0,0.0,8.839044,2.5982254,9.0,0.0
1338505000.0,0.0,0.0,8.366119,3.2334116,5.2334113,0.0
1334313500.0,0.0,0.0,1.6688671,4.0,4.0,0.0
1362000100.0,1.0,0.0,8.2652,2.17348,2.0,0.0
1340570000.0,0.0,0.50383365,11.565171,6.0,6.0,0.0
1374705900.0,0.0,0.0,13.801379,2.0,7.0,0.0
1334138600.0,0.0,0.0,10.292826,1.6161671,4.0,0.0
1396302700.0,0.0,0.95031273,12.900625,0.0,3.0,0.0
1359831800.0,1.0,0.0,5.6602864,5.1844764,2.0,0.0
1340825500.0,0.0,0.0,11.040707,1.9796467,6.0,0.0
1395727500.0,0.0,0.9738033,20.476067,0.026196709,3.0,0.0
1394490800.0,0.0,0.0,13.58581,0.0,3.0,0.0
1357531000.0,1.0,0.0,11.697671,4.1860237,1.0,0.0
1389712500.0,0.0,0.0,6.285981,1.0,1.0,0.0
1341332700.0,0.0,0.0,6.1122723,1.0561361,7.0,0.0
1337850000.0,0.0,0.0,13.695834,2.4296567,5.0,0.0
1336371100.0,0.0,0.0,6.2767982,2.261485,5.0,0.0
1351036000.0,1.0,0.0,14.824598,1.0,10.0,0.0
1341409800.0,0.0,0.0,17.876318,1.4581869,7.0,0.0
1334561500.0,0.0,0.0,15.530095,4.236114,4.0,0.0
1395974500.0,0.0,0.9193985,17.758196,3.0,3.0,0.0
1386157200.0,0.0,0.0,2.7248783,2.0,12.0,0.0
1384228700.0,0.0,0.9929708,19.01406,0.0,11.0,0.0
1359006600.0,1.0,0.8410918,20.841091,2.0,1.0,0.0
1348463400.0,1.0,0.0,17.029758,5.2119036,9.0,0.0
1379150800.0,0.0,0.0,0.49724984,5.0,9.0,0.0
1349197700.0,1.0,0.0,8.173542,1.0,10.0,0.0
1386584000.0,0.0,0.0,1.2675694,0.0,12.0,0.0
1368867800.0,1.0,0.0,17.485603,4.2757196,5.0,0.0
1348303100.0,1.0,0.0,4.7871265,4.7871265,9.0,0.0
1350860000.0,1.0,0.0,13.903648,6.0,10.0,0.0
1374866400.0,0.0,0.0,10.379158,4.0,7.0,0.0
1379261600.0,0.0,0.0,7.2510543,6.0,9.0,0.0
1390362600.0,0.0,0.0,18.865545,1.0,1.0,0.0
1349743500.0,1.0,0.0,15.774289,0.0,10.0,0.0
1389325700.0,0.0,0.8607546,15.493584,3.1392453,1.0,0.0
1354343400.0,1.0,0.0,5.0974636,4.6848106,11.684811,0.0
1392627600.0,0.0,0.0,15.70579,3.91594,2.0,0.0
1359801200.0,1.0,0.0,8.013268,4.7324486,2.0,0.0
1382353700.0,0.0,0.0,2.1830277,0.0,10.0,0.0
1347821400.0,1.0,0.0,11.104516,5.947742,9.0,0.0
1342811600.0,0.0,0.0,10.273722,4.0,7.0,0.0
1381015700.0,0.0,0.0,14.505519,5.0,10.0,0.0
1336593200.0,0.0,0.0,17.05224,1.74347,5.0,0.0
1362803700.0,1.0,0.0,13.052803,4.274844,3.0,0.0
1380182500.0,0.0,0.56533027,12.610615,2.4346697,9.0,0.0
1374693900.0,0.0,0.0,10.46959,2.0,7.0,0.0
1381573100.0,0.0,0.0,15.95349,4.391473,10.0,0.0
1364157400.0,1.0,0.0,11.633969,6.0,3.0,0.0
1378412200.0,0.0,0.0,11.302494,3.0,9.0,0.0
1390897700.0,0.0,0.0,9.523819,0.58201003,1.0,0.0
1356245900.0,1.0,0.0,1.5975358,5.850616,12.0,0.0
1389531600.0,0.0,0.0,4.0467815,6.0,1.0,0.0
1343932700.0,0.0,0.0,15.137048,2.7725904,8.0,0.0
1336804200.0,0.0,0.0,4.2174854,4.7228146,5.0,0.0
1349407000.0,1.0,0.7917,18.292099,3.0,10.0,0.0
1390533900.0,0.0,0.5435382,18.45646,3.0,1.0,0.0
1340111000.0,0.0,0.0,4.091822,1.0,6.0,0.0
1357705300.0,1.0,0.0,16.026566,1.1409596,1.0,0.0
1349776600.0,1.0,0.0,0.99293303,1.0,10.0,0.0
1375345000.0,0.0,0.0,2.6222477,2.8619869,7.861987,0.0
1388578800.0,0.0,0.0,3.3961062,2.0,1.0,0.0
1389710300.0,0.0,0.0,5.685004,1.0,1.0,0.0
1370313900.0,1.0,0.35597336,17.779867,0.0,6.0,0.0
1380948200.0,0.0,0.9480434,19.740217,4.0,10.0,0.0
1357690900.0,1.0,0.0,15.402727,1.0,1.0,0.0
1344429300.0,0.0,0.0,3.6353016,2.0,8.0,0.0
1343866800.0,0.0,0.0,15.351273,2.0,8.0,0.0
1333756300.0,0.0,0.65962934,14.89444,4.0,4.0,0.0
1339779600.0,0.0,0.0,8.035373,4.0,6.0,0.0
1341207300.0,0.0,0.0,20.626465,6.0,7.0,0.0
1374847100.0,0.0,0.0,4.994164,4.0,7.0,0.0
1335884000.0,0.0,0.0,5.9184976,1.0,5.0,0.0
1342419800.0,0.0,0.0,21.43509,6.0,7.0,0.0
1347977300.0,1.0,0.0,7.363119,0.9092202,9.0,0.0
1352148500.0,1.0,0.0,11.827815,0.0,11.0,0.0
1336003000.0,0.0,0.0,14.949264,2.0,5.0,0.0
1336194000.0,0.0,0.0,9.224548,4.451697,5.0,0.0
1340329600.0,0.0,0.0,16.8042,3.0,6.0,0.0
1393582700.0,0.0,0.0,11.939299,3.5589278,2.0,0.0
1360505200.0,1.0,0.20376647,10.056498,5.7962337,2.0,0.0
1394044800.0,0.0,0.0,9.717892,2.0,3.0,0.0
1355957500.0,1.0,0.0,13.892817,2.0,12.0,0.0
1336807300.0,0.0,0.0,5.0408587,4.7235584,5.0,0.0
1393683100.0,0.0,0.0,5.2080593,5.0,3.0,0.0
1372566400.0,1.0,0.15795483,19.473864,5.0,6.0,0.0
1361967600.0,1.0,0.0,13.979618,1.5578202,2.0,0.0
1349547000.0,1.0,0.0,9.19886,5.0,10.0,0.0
1335413000.0,0.0,0.0,10.368993,2.3631008,4.0,0.0
1380521100.0,0.0,0.72309554,14.46191,4.338573,9.0,0.0
1377735000.0,0.0,0.0,15.205662,2.0,8.0,0.0
1372317700.0,1.0,0.0,4.812565,2.7326353,6.0,0.0
1387488800.0,0.0,0.0,12.56581,3.0,12.0,0.0
1368645500.0,1.0,0.0,10.352751,2.0,5.0,0.0
1357312000.0,1.0,0.0,6.1232357,4.0,1.0,0.0
1355211800.0,1.0,0.0,8.759849,0.58223903,12.0,0.0
1390683400.0,0.0,0.0,11.99248,5.0,1.0,0.0
1377050500.0,0.0,0.0,17.061934,1.0,8.0,0.0
1354535700.0,1.0,0.0,5.771084,0.7084336,12.0,0.0
1354914800.0,1.0,0.0,8.3776655,4.1622334,12.0,0.0
1346870800.0,1.0,0.0,9.818251,2.0,9.0,0.0
1386551600.0,0.0,0.0,16.219196,6.0,12.0,0.0
1386290800.0,0.0,0.0,15.822958,3.0,12.0,0.0
1370387800.0,1.0,0.0,14.317626,1.0,6.0,0.0
1354505900.0,1.0,0.0,18.628403,6.0,12.0,0.0
1375506300.0,0.0,0.0,16.723595,4.141823,8.0,0.0
1388578400.0,0.0,0.081792,5.22688,1.918208,1.8997116,0.0
1390536600.0,0.0,1.0,19.202087,3.0,1.0,0.0
1333729900.0,0.0,0.0,7.5864964,4.0,4.0,0.0
1387442800.0,0.0,0.0,10.807508,2.5407348,12.0,0.0
1358449900.0,1.0,0.0,10.219746,3.0,1.0,0.0
1356000800.0,1.0,0.0,4.8026714,2.8798218,12.0,0.0
1337212800.0,0.0,0.0,15.04528,2.0,5.0,0.0
1357243000.0,1.0,0.0,10.95587,3.0,1.0,0.0
1386895500.0,0.0,0.0,15.80063,3.0,12.0,0.0
1357087400.0,1.0,0.0,15.769678,1.0,1.0,0.0
1354419000.0,1.0,0.549649,7.6950865,5.4503508,12.0,0.0
1384234200.0,0.0,1.0,20.544891,0.0,11.0,0.0
1379315800.0,0.0,0.0,18.511847,5.048685,9.0,0.0
1340002400.0,0.0,0.0,18.187271,5.0624237,6.0,0.0
1377134700.0,0.0,0.0,16.463432,2.0,8.0,0.0
1364275000.0,1.0,0.7392947,14.046599,0.2607053,3.0,0.0
1347397100.0,1.0,0.0,12.024688,1.0,9.0,0.0
1361504900.0,1.0,0.0,11.180034,3.3183305,2.0,0.0
1351440000.0,1.0,0.0,7.034153,6.0,10.0,0.0
1339784800.0,0.0,0.0,9.511124,4.0,6.0,0.0
1349547500.0,1.0,0.0,9.329807,5.0,10.0,0.0
1372865000.0,0.78447014,0.0,6.43106,2.0,7.0,0.0
1336461200.0,0.0,0.0,22.269835,0.0,5.0,0.0
1395139700.0,0.0,0.0,16.058792,0.40830633,3.0,0.0
1334485800.0,0.0,0.0,3.0,5.938305,4.0,0.0
1386890200.0,0.0,0.23276314,14.327631,3.0,12.0,0.0
1390094600.0,0.0,0.21155268,16.423105,5.0,1.0,0.0
1356714800.0,1.0,0.0,5.7976947,4.1011524,12.0,0.0
1334494500.0,0.0,0.0,3.92805,6.0,4.0,0.0
1354579100.0,1.0,0.0,15.001507,0.0011303973,12.0,0.0
1392582700.0,0.0,0.0,11.556042,6.0,2.0,0.0
1387192200.0,0.0,0.0,11.342567,2.2896717,12.0,0.0
1355859700.0,1.0,0.0,0.82552224,1.4127611,12.0,0.0
1338930000.0,0.0,0.0,12.042161,1.0,6.0,0.0
1374287200.0,0.0,0.0,17.471336,4.0,7.0,0.0
1353145000.0,1.0,0.0,1.4388361,4.9662433,11.0,0.0
1392698500.0,0.0,0.0,19.70778,0.0,2.0,0.0
1337698800.0,0.0,0.0,6.0437655,1.0,5.0,0.0
1380589200.0,0.0,0.0,16.024534,0.0,9.0,0.0
1340975600.0,0.0,0.0,4.254818,4.0,6.0,0.0
1351521000.0,1.0,0.0,5.5237556,0.0,10.0,0.0
