DWE,HPE,WOE,CDE,EBE,Hour,Weekday,Month,FGE
0.0,0.0,0.0,0.0,0.0,0.589597,1.0,0.5254877,1.0
0.0,0.0,1.0,0.0,1.0,0.95652175,0.6666667,0.09090909,1.0
1.0,0.0,0.0,0.0,0.0,0.47302768,0.6666667,0.5016859,1.0
1.0,0.0,0.0,0.0,0.0,0.46650353,0.6328643,0.5516004,1.0
0.0,0.0,1.0,0.0,0.0,0.9444689,0.5462026,0.9090909,1.0
0.0,0.0,0.0,0.0,0.0,0.3606277,0.0,0.6363636,1.0
0.0,0.0,0.0,0.0,1.0,0.10815683,0.5,0.31930846,1.0
0.0,0.0,0.0,0.0,0.0,0.08060838,0.0,0.6363636,1.0
0.0,0.0,1.0,0.0,0.0,0.04347826,0.286453,0.70170164,1.0
0.0,0.0,1.0,0.0,0.0,0.038669407,0.16666667,0.6464185,1.0
0.0,0.0,1.0,0.0,1.0,0.047050398,0.0,0.8256509,1.0
0.0,0.0,0.0,0.0,0.0,0.9518408,1.0,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.08695652,0.8333334,0.45454547,1.0
0.0,0.0,1.0,0.0,0.0,0.7561657,0.06530182,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.39130434,0.0,0.18181819,1.0
0.0,0.0,1.0,0.0,1.0,0.23670363,0.33333334,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.97787416,1.0,0.49919143,1.0
0.0,0.0,0.0,1.0,1.0,0.63199383,0.6443393,0.3514578,1.0
0.0,0.0,0.0,0.0,1.0,0.47412315,0.0,0.72727275,1.0
0.0,0.0,1.0,0.0,1.0,1.0,0.8333334,0.72727275,1.0
0.0,0.0,1.0,0.0,0.0,0.035133384,0.86532205,1.0,1.0
0.0,0.0,1.0,0.0,1.0,0.3478261,0.8333334,0.72727275,1.0
0.0,0.0,0.0,0.0,1.0,0.30434784,0.8333334,0.45454547,1.0
0.0,0.0,1.0,0.0,0.0,0.04347826,0.8333334,0.8052301,1.0
0.0,0.0,1.0,1.0,1.0,0.7421,0.9554875,0.8424614,1.0
0.0,0.0,1.0,0.0,0.0,0.47886804,0.83216965,0.6363636,1.0
0.0,0.0,1.0,0.0,0.0,0.47826087,0.7660865,0.6363636,1.0
0.0,0.0,0.0,0.0,1.0,0.27146778,0.16666667,0.45454547,1.0
0.0,0.0,0.0,0.0,1.0,0.45576397,0.5,0.27272728,1.0
0.0,0.0,1.0,0.0,0.0,0.13043478,0.16666667,0.5454545,1.0
0.0,0.0,0.0,0.0,0.0,0.96667683,0.33333334,0.8181819,1.0
0.0,0.0,0.0,0.0,0.0,0.63980585,0.0,0.18181819,1.0
0.0,0.0,0.0,1.0,0.0,0.7083201,0.8333334,0.9090909,1.0
0.0,0.0,0.0,0.0,1.0,0.11464031,0.16666667,0.39666116,1.0
0.0,0.0,1.0,0.0,0.0,0.28816152,0.0,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.12120741,0.16666667,0.09090909,1.0
0.0,0.0,1.0,0.0,0.0,0.17069206,0.16666667,0.042087156,1.0
0.0,0.0,0.0,0.0,1.0,0.26289552,1.0,0.004236102,1.0
0.0,0.0,1.0,0.0,0.0,0.5263392,1.0,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.52342594,1.0,0.5454545,1.0
0.0,0.0,0.0,0.0,1.0,0.21739131,0.16666667,0.27272728,1.0
1.0,0.0,1.0,0.0,0.0,0.59696466,0.6058178,0.43001696,1.0
0.0,0.0,1.0,0.0,0.0,0.24576367,0.5,0.27272728,1.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3554027,1.0
0.0,0.0,1.0,0.0,0.0,0.6086957,0.6666667,0.5415691,1.0
0.0,0.0,0.0,0.0,0.0,0.822206,0.9092282,0.77678466,1.0
0.0,0.0,0.0,0.0,0.0,0.48573378,0.8333334,0.80255675,1.0
0.0,0.0,1.0,0.0,0.0,0.57595485,1.0,0.45454547,1.0
0.0,0.0,1.0,0.0,1.0,0.30434784,0.33333334,0.89645433,1.0
0.0,0.0,1.0,0.0,0.0,0.19296399,0.0,0.5454545,1.0
0.0,0.0,0.0,0.0,0.0,0.033454023,0.8333334,0.6573234,1.0
0.0,0.0,0.0,0.0,0.0,0.12192985,0.8333334,0.8122542,1.0
0.0,0.0,1.0,0.0,0.0,0.30372256,0.5,0.8168745,1.0
0.0,0.0,1.0,0.0,0.0,0.6956522,0.0,0.5096296,1.0
0.0,0.0,1.0,0.0,0.0,0.6956522,0.0,0.4087538,1.0
0.0,0.0,1.0,0.0,1.0,0.6357803,0.5,0.72727275,1.0
0.0,0.0,1.0,0.0,0.0,0.5003945,0.5,0.6586785,1.0
0.0,0.0,0.0,0.0,0.0,0.6347013,0.8333334,0.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0,0.6666667,0.7554826,1.0
0.0,0.0,1.0,0.0,1.0,0.97780275,0.16666667,0.8181819,1.0
0.0,0.0,1.0,1.0,0.0,0.85579073,0.49834794,0.3618341,1.0
0.0,0.0,1.0,1.0,0.0,0.9897198,0.16666667,0.06448495,1.0
0.0,0.0,0.0,0.0,0.0,0.8753083,0.16666667,0.6363636,1.0
0.0,0.0,0.0,0.0,0.0,0.808108,0.09774725,0.6363636,1.0
0.0,0.0,1.0,0.0,0.0,0.93129545,0.33333334,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.39130434,0.33333334,0.36087418,1.0
1.0,0.0,1.0,0.0,1.0,0.90742177,0.16666667,0.72727275,1.0
0.0,0.0,1.0,0.0,1.0,0.4910499,0.6666667,0.8181819,1.0
0.0,0.0,1.0,0.0,1.0,0.1716426,0.5,0.72727275,1.0
0.0,0.0,1.0,0.0,1.0,0.9781005,0.41728145,0.04578988,1.0
0.0,0.0,0.0,0.0,0.0,0.8166363,0.8333334,0.9090909,1.0
0.0,0.0,1.0,0.0,0.0,0.8707728,0.33333334,0.27272728,1.0
0.0,0.0,0.0,0.0,0.0,0.26086956,1.0,0.83563787,1.0
0.0,0.0,0.0,0.0,0.0,0.69132894,0.5,1.0,1.0
1.0,0.0,0.0,0.0,1.0,0.938619,0.51372546,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.35873336,0.8333334,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.23406366,0.8333334,0.5454545,1.0
0.0,0.0,0.0,1.0,0.0,0.54863644,1.0,0.7783513,1.0
0.0,0.0,0.0,1.0,0.0,0.5962635,1.0,0.7883097,1.0
0.0,0.0,0.0,0.0,0.0,0.21739131,0.5,0.64986426,1.0
0.0,0.0,0.0,0.0,0.0,0.4512009,0.6666667,0.33534643,1.0
0.0,0.0,0.0,0.0,0.0,0.09720665,0.56368726,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.40982598,0.16666667,0.09090909,1.0
0.0,0.0,1.0,0.0,1.0,0.31467322,0.8333334,0.72727275,1.0
0.0,0.0,1.0,0.0,0.0,0.97546107,0.0,0.5454545,1.0
0.0,0.0,0.0,1.0,1.0,0.75648063,0.13301818,0.6722116,1.0
0.0,0.0,1.0,0.0,0.0,0.32722098,0.8333334,0.0,1.0
0.0,0.0,1.0,0.0,1.0,0.0,0.16666667,0.7087193,1.0
0.0,0.0,1.0,0.0,1.0,0.020393077,0.16666667,0.68463266,1.0
0.0,0.0,1.0,0.0,0.0,0.3889144,1.0,0.18181819,1.0
1.0,0.0,1.0,0.0,1.0,0.62892455,0.18605268,0.12263164,1.0
1.0,0.0,1.0,0.0,1.0,0.81242865,0.44764322,0.36363637,1.0
0.0,0.0,1.0,0.0,0.0,0.43478262,0.83755815,0.54775894,1.0
0.0,0.0,1.0,0.0,0.0,0.6956522,1.0,0.35033226,1.0
0.0,0.0,1.0,0.0,0.0,0.63258374,1.0,0.27272728,1.0
0.0,0.0,0.0,0.0,0.0,0.4516003,0.93553215,0.6363636,1.0
0.0,0.0,0.0,0.0,0.0,0.44178966,0.9865699,0.6363636,1.0
0.0,0.0,0.0,0.0,0.0,0.7352278,0.5,1.0,1.0
0.0,0.0,1.0,0.0,1.0,0.42164558,0.0,0.8181819,1.0
0.0,0.0,0.0,0.0,1.0,0.30434784,0.5,0.45454547,1.0
0.0,0.0,1.0,0.0,0.0,0.86313564,0.5,0.45454547,1.0
0.0,0.0,1.0,0.0,0.0,0.7896389,0.5,0.43984595,1.0
0.0,0.0,1.0,0.0,1.0,0.93404925,1.0,0.88559693,1.0
0.0,0.0,0.0,0.0,1.0,0.74375653,0.8333334,0.7579429,1.0
0.0,0.0,1.0,0.0,1.0,0.40600088,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.9215417,0.032576334,0.78264403,1.0
0.0,0.0,1.0,0.0,0.0,0.90581614,0.027704895,0.8181819,1.0
0.0,0.0,1.0,0.0,0.0,0.6956522,0.6666667,0.054488454,1.0
0.0,0.0,1.0,1.0,1.0,0.8857427,0.9379863,0.09090909,1.0
0.0,0.0,1.0,0.0,1.0,0.13043478,0.8333334,0.09090909,1.0
0.0,0.0,1.0,0.0,0.0,0.61077994,0.5,0.09090909,1.0
0.0,0.0,0.0,0.0,1.0,0.18480942,0.8333334,0.27272728,1.0
0.0,0.0,0.0,1.0,1.0,0.7462407,0.15758134,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.95652175,0.16666667,0.8623522,1.0
0.0,0.0,1.0,0.0,1.0,0.13043478,0.6666667,0.70663834,1.0
0.0,0.0,1.0,0.0,1.0,0.0037873606,0.6666667,0.90117186,1.0
0.0,0.0,1.0,0.0,0.0,0.30434784,0.33333334,0.5454545,1.0
0.0,0.0,0.0,0.0,1.0,0.57659787,0.16666667,0.7510683,1.0
0.0,0.0,1.0,0.0,1.0,0.21739131,0.0,0.36363637,1.0
0.0,0.0,1.0,0.0,0.0,0.47826087,0.5,0.108212456,1.0
0.0,0.0,0.0,0.0,0.0,0.024067763,0.16666667,0.6866872,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.21653867,0.6363636,1.0
0.0,0.0,0.0,0.0,1.0,0.024546944,0.6666667,0.09090909,1.0
0.0,0.0,1.0,0.0,0.0,0.47826087,0.5722824,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.7984024,0.45441848,0.6363636,1.0
0.0,0.0,0.0,0.0,0.0,0.39130434,0.8333334,0.010728672,1.0
0.0,0.0,0.0,0.0,0.0,0.39130434,0.8333334,0.06850721,1.0
0.0,0.0,1.0,0.0,0.0,0.5874065,0.0,0.75047046,1.0
0.0,0.0,1.0,0.0,0.0,0.65217394,0.07432593,0.8587232,1.0
0.0,0.0,1.0,0.0,0.0,0.6956522,0.33333334,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.40941647,1.0,0.5454545,1.0
0.0,0.0,1.0,0.0,1.0,0.9295998,0.73013264,0.6363636,1.0
1.0,0.0,0.0,0.0,1.0,0.44846767,0.07304202,0.29264784,1.0
1.0,0.0,0.0,0.0,1.0,0.40602303,0.037614398,0.28298575,1.0
0.0,0.0,1.0,0.0,1.0,0.9674518,0.5,0.09090909,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.06341365,0.3290471,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.16121188,0.18181819,1.0
0.0,0.0,0.0,0.0,1.0,0.86956525,0.43403706,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.306513,0.8333334,0.72727275,1.0
0.0,0.0,0.0,0.0,0.0,0.30878457,0.8333334,0.80890507,1.0
0.0,1.0,0.0,0.0,0.0,0.20030016,0.92260575,0.5161975,1.0
0.0,0.0,1.0,0.0,0.0,0.2753595,0.6666667,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.7109635,0.96567,0.68982184,1.0
0.0,0.0,1.0,0.0,1.0,0.22206801,1.0,0.72727275,1.0
0.0,0.0,1.0,0.0,1.0,0.78359634,0.6666667,0.820247,1.0
0.0,0.0,1.0,0.0,1.0,0.0,0.33333334,0.84878993,1.0
0.0,0.0,1.0,0.0,0.0,0.46807492,0.5,0.6363636,1.0
0.0,0.0,1.0,0.0,0.0,0.37146813,0.37864727,0.6363636,1.0
0.0,0.0,1.0,0.0,0.0,0.47826087,0.5820604,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.04347826,1.0,0.27272728,1.0
0.0,0.0,1.0,0.0,0.0,0.9702921,0.44305983,0.09090909,1.0
0.0,0.0,1.0,0.0,1.0,0.5652174,0.33333334,0.77130216,1.0
0.0,0.0,0.0,0.0,1.0,0.13489577,0.5342009,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.9280137,0.16666667,0.6959714,1.0
0.0,0.0,1.0,0.0,0.0,0.4180058,0.8333334,0.18181819,1.0
0.0,0.0,1.0,0.0,1.0,0.36629528,0.16666667,0.6363636,1.0
0.0,0.0,1.0,0.0,1.0,0.43960845,0.16666667,0.6868634,1.0
0.0,0.0,1.0,0.0,0.0,0.9139136,0.6666667,0.30363676,1.0
1.0,0.0,0.0,1.0,0.0,0.71328795,0.57429713,0.5823294,1.0
0.0,0.0,0.0,0.0,0.0,0.5652174,0.55326927,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.60097224,0.6666667,0.18181819,1.0
0.0,0.0,0.0,0.0,1.0,0.94213045,0.8609167,0.45454547,1.0
0.0,0.0,1.0,0.0,1.0,0.39437807,0.08922463,0.23048617,1.0
0.0,0.0,0.0,0.0,0.0,0.96582836,1.0,0.8181819,1.0
0.0,0.0,0.0,0.0,0.0,0.06443143,0.33333334,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.18102041,0.16666667,0.34877554,1.0
0.0,0.0,1.0,0.0,0.0,0.28986642,0.5,0.36363637,1.0
0.0,0.0,1.0,0.0,0.0,0.7222842,1.0,0.45454547,1.0
0.0,0.0,1.0,0.0,0.0,0.87260157,0.8333334,0.5454545,1.0
0.0,0.0,0.0,1.0,0.0,0.6158942,0.18211915,0.4714027,1.0
0.0,0.0,1.0,0.0,0.0,0.9954064,0.5,0.45454547,1.0
0.0,0.0,0.0,0.0,1.0,0.59988004,0.6666667,0.9090909,1.0
0.0,0.0,0.0,0.0,0.0,0.04347826,0.6666667,0.77111584,1.0
0.0,0.0,0.0,0.0,0.0,0.04347826,0.6666667,0.7324828,1.0
0.0,0.0,1.0,0.0,0.0,0.4274468,0.36104256,0.833296,1.0
0.0,0.0,1.0,0.0,0.0,0.12398186,0.5,0.78338134,1.0
0.0,0.0,1.0,0.0,0.0,0.12781033,0.6616365,0.72727275,1.0
0.0,0.0,1.0,0.0,0.0,0.26086956,0.679566,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.36028853,0.8333334,0.5454545,1.0
0.0,0.0,1.0,0.0,1.0,0.6921271,1.0,0.8923832,1.0
0.0,0.0,1.0,0.0,1.0,0.37680995,0.6666667,0.060607787,1.0
0.0,0.0,1.0,0.0,1.0,0.14771873,0.16666667,0.72727275,1.0
0.0,0.0,1.0,0.0,0.0,0.21739131,1.0,0.36363637,1.0
1.0,0.0,1.0,0.0,1.0,0.75352675,0.8890738,0.878687,1.0
0.0,0.0,1.0,0.0,0.0,0.25286797,0.21199796,0.6363636,1.0
0.0,0.0,1.0,0.0,1.0,0.5652174,0.53247094,0.09090909,1.0
0.0,0.0,1.0,0.0,1.0,0.9963058,0.16666667,0.81045765,1.0
0.0,0.0,0.0,0.0,1.0,1.0,0.7763846,0.4234825,1.0
0.0,0.0,0.0,0.0,1.0,0.9429065,0.5937139,0.40342882,1.0
1.0,0.0,1.0,0.0,1.0,0.9299899,0.40255842,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.30256492,0.8333334,1.0,1.0
0.0,0.0,0.0,1.0,1.0,0.50180364,1.0,0.097941354,1.0
1.0,0.0,1.0,0.0,1.0,0.7526755,0.5,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.107598655,0.5,0.13406992,1.0
1.0,0.0,0.0,0.0,1.0,0.54101574,0.6420354,0.27272728,1.0
0.0,0.0,1.0,0.0,1.0,0.54936373,0.5,0.6930472,1.0
0.0,0.0,1.0,0.0,1.0,0.71992415,0.5,0.6363636,1.0
0.0,0.0,1.0,0.0,1.0,0.6956522,0.8333334,0.64412755,1.0
0.0,0.0,1.0,0.0,1.0,0.4557387,0.6666667,0.043817233,1.0
1.0,0.0,1.0,0.0,0.0,0.6032434,0.8593247,0.923268,1.0
0.0,0.0,1.0,0.0,1.0,0.44111943,0.7139003,0.7143908,1.0
0.0,0.0,1.0,0.0,0.0,0.16929738,0.5,0.8278328,1.0
0.0,0.0,0.0,0.0,0.0,0.08695652,0.96003,0.18181819,1.0
0.0,0.0,1.0,0.0,1.0,0.29324552,0.8333334,0.06769515,1.0
0.0,0.0,0.0,0.0,0.0,0.06684758,0.5,0.72727275,1.0
0.0,0.0,0.0,0.0,1.0,0.4753264,0.25562447,0.9090909,1.0
0.0,0.0,0.0,0.0,1.0,0.50364655,0.20134407,0.9090909,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.8333334,0.095704,1.0
0.0,0.0,0.0,0.0,0.0,0.83292294,0.8333334,0.84372044,1.0
0.0,0.0,1.0,0.0,1.0,0.17391305,0.5,0.72727275,1.0
0.0,0.0,0.0,0.0,0.0,0.94777715,1.0,0.37277845,1.0
0.96007746,0.0,0.0,0.0,0.0,0.0052072867,0.0,0.27272728,1.0
0.0,0.0,0.0,0.0,1.0,0.44688708,0.52320015,0.41425493,1.0
0.0,0.0,1.0,0.0,0.0,0.83857733,0.6666667,0.09090909,1.0
0.0,0.0,0.0,0.0,1.0,0.13544314,0.5,0.37410837,1.0
0.0,0.0,1.0,0.0,1.0,0.77395695,1.0,1.0,1.0
0.0,0.0,1.0,0.0,1.0,0.34489343,0.16666667,0.8181819,1.0
0.0,0.0,1.0,0.0,1.0,0.21869242,0.16666667,0.8181819,1.0
0.0,0.0,1.0,0.0,0.0,0.8246411,0.16666667,0.13485204,1.0
0.0,0.0,1.0,0.0,1.0,0.3957651,0.16666667,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.65217394,0.33333334,0.36933905,1.0
0.0,0.0,1.0,0.0,1.0,0.6395633,0.8333334,0.06454145,1.0
0.0,0.0,1.0,0.0,1.0,0.62589604,0.8333334,0.09090909,1.0
0.0,0.0,0.0,0.0,0.0,0.415819,1.0,0.79255295,1.0
0.0,0.0,0.0,0.0,1.0,0.09111481,0.33333334,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.61358476,0.84270406,0.5454545,1.0
0.0,0.0,1.0,0.0,1.0,0.90546095,1.0,0.72727275,1.0
0.0,0.0,1.0,0.0,1.0,0.36929557,1.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.2153116,0.0,0.5454545,1.0
0.0,0.0,0.0,0.0,0.0,0.88886327,0.16666667,0.8181819,1.0
0.0,0.0,1.0,0.0,1.0,0.5083869,1.0,0.72727275,1.0
0.0,0.0,0.0,0.0,1.0,0.7785319,0.16666667,0.27272728,1.0
0.0,0.0,1.0,0.0,0.0,0.43478262,1.0,0.36693773,1.0
0.0,0.0,1.0,0.0,1.0,0.26086956,1.0,0.8308484,1.0
0.0,0.0,1.0,0.0,0.0,0.9199752,0.8466192,0.0,1.0
0.0,0.0,1.0,1.0,0.0,0.73120564,0.8686366,0.82086813,1.0
1.0,0.0,1.0,0.0,0.0,0.7641594,0.4040558,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.38316667,0.16666667,0.85512877,1.0
0.0,0.0,0.0,0.0,0.0,0.27131847,0.16666667,0.8181819,1.0
0.0,0.0,1.0,0.0,1.0,0.95652175,0.031992573,0.8181819,1.0
0.0,0.0,0.0,0.0,1.0,0.28073475,0.04525841,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.3180963,0.052702524,0.02874683,1.0
0.0,0.0,1.0,0.0,0.0,0.43272367,0.5,0.18181819,1.0
0.0,0.0,1.0,0.0,1.0,0.10229551,0.6666667,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.325526,0.5,0.36363637,1.0
0.0,0.0,0.0,0.0,1.0,0.29525927,0.16666667,0.6363636,1.0
0.0,0.0,0.0,0.0,0.0,0.15724443,0.5,0.8181819,1.0
0.0,0.0,1.0,0.0,0.0,0.14568828,1.0,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.11989527,1.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.17324585,0.33333334,0.6363636,1.0
0.0,0.0,1.0,0.0,0.0,0.2930128,1.0,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.21615684,0.33333334,0.45583606,1.0
0.0,0.0,0.0,0.0,1.0,0.057300203,0.052984115,0.45454547,1.0
0.0,0.0,1.0,0.0,0.0,0.35253692,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.21739131,0.8836349,1.0,1.0
0.0,0.0,0.0,0.0,1.0,0.08318667,0.33333334,0.18181819,1.0
1.0,0.0,0.0,0.0,0.0,0.6255598,0.6318177,1.0,1.0
0.0,0.0,1.0,0.0,1.0,0.77618134,0.16666667,0.42355743,1.0
0.0,0.0,1.0,0.0,1.0,0.92745745,0.16666667,0.29703557,1.0
0.0,0.0,0.0,0.0,0.0,0.6762925,0.759121,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.71687466,0.7519804,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.4624607,0.0,0.66940033,1.0
0.0,0.0,1.0,0.0,0.0,0.7987608,0.8333334,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.7980232,0.8333334,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.1637094,0.0,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.9308524,1.0,1.0,1.0
0.0,0.0,1.0,0.0,1.0,0.92328644,0.33333334,0.8181819,1.0
0.0,0.0,0.0,0.0,1.0,0.7587438,0.26879615,0.11141398,1.0
0.0,0.0,0.0,0.0,1.0,0.7769104,0.28620577,0.13040629,1.0
0.0,0.0,1.0,0.0,1.0,0.13397732,0.81975365,0.36363637,1.0
0.0,0.0,1.0,0.0,1.0,0.17186989,0.6744988,0.36363637,1.0
0.0,0.0,1.0,0.0,1.0,0.2702368,0.0,0.1449865,1.0
0.0,0.0,1.0,0.0,1.0,0.23817518,0.0,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,0.02458561,0.73908854,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.33482647,0.16666667,0.5454545,1.0
0.0,0.0,1.0,1.0,1.0,0.79398125,0.99128103,0.65063107,1.0
0.0,0.0,1.0,0.0,0.0,0.7249469,0.8333334,0.27272728,1.0
0.0,0.0,1.0,0.0,0.0,0.5217391,0.0,0.27272728,1.0
0.0,0.0,1.0,0.0,0.0,0.54639804,0.10136857,0.5454545,1.0
0.0,0.0,1.0,0.0,1.0,0.6956522,0.33333334,0.068859614,1.0
1.0,0.0,1.0,0.0,0.0,0.63231903,0.9238896,0.18181819,1.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.6154194,1.0
0.0,0.0,1.0,0.0,1.0,0.58807355,0.16666667,0.09090909,1.0
0.0,0.0,1.0,0.0,0.0,0.8363686,0.8333334,0.10165804,1.0
0.0,0.0,1.0,0.0,0.0,0.0024952977,0.16666667,0.2779447,1.0
0.0,0.0,1.0,0.0,1.0,0.3845899,0.5,0.72727275,1.0
0.0,0.0,0.0,0.0,0.0,0.54773074,0.6666667,0.72727275,1.0
0.0,0.0,1.0,0.0,1.0,0.88183975,0.61961436,0.0,1.0
0.0,0.0,1.0,0.0,1.0,0.9204606,0.6666667,0.053208802,1.0
0.0,0.0,1.0,0.0,1.0,0.26086956,0.16666667,0.46054748,1.0
0.0,0.0,0.0,0.0,1.0,0.7826087,0.0,0.40891406,1.0
0.0,0.0,0.0,0.0,1.0,0.7826087,0.0,0.37182453,1.0
0.0,0.0,1.0,0.0,1.0,0.76443785,0.069654986,1.0,1.0
0.0,0.0,1.0,0.0,1.0,0.635069,0.16666667,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.15404835,1.0,0.09090909,1.0
0.0,0.0,1.0,0.0,1.0,0.17604664,0.8333334,0.6363636,1.0
0.0,0.0,0.0,0.0,0.0,0.96049994,0.33333334,0.15428784,1.0
0.0,0.0,0.0,0.0,0.0,0.08099824,0.5,0.9090909,1.0
0.0,0.0,1.0,0.0,0.0,0.61467427,0.6666667,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.6847177,0.33333334,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.70452154,0.33333334,0.7458177,1.0
0.0,0.0,1.0,0.0,1.0,0.86956525,0.6666667,0.6420186,1.0
0.0,0.0,1.0,0.0,1.0,0.959385,0.6666667,0.8464893,1.0
0.0,0.0,0.0,0.0,0.0,0.11002579,0.0,0.58812785,1.0
0.0,0.0,0.0,0.0,0.0,0.3169256,0.0,0.5454545,1.0
0.0,0.0,1.0,0.0,1.0,0.035840344,0.5,0.7432429,1.0
0.0,0.0,1.0,0.0,1.0,0.06579087,0.5,0.72727275,1.0
0.0,0.0,0.0,0.0,1.0,0.6426108,0.6666667,0.36363637,1.0
0.0,0.0,1.0,0.0,1.0,0.19112092,0.33333334,1.0,1.0
0.0,0.0,1.0,0.0,1.0,0.0065479507,0.0,1.0,1.0
0.0,0.0,1.0,0.0,1.0,0.032682825,0.06264208,1.0,1.0
1.0,0.0,0.0,0.0,1.0,0.44843245,0.5571711,0.45454547,1.0
1.0,0.0,1.0,1.0,0.0,0.47449833,0.59054494,0.5454545,1.0
0.0,0.0,0.0,0.0,0.0,0.13822451,0.33333334,0.9090909,1.0
0.0,0.0,0.0,0.0,1.0,0.7457241,0.091627285,0.37268433,1.0
0.0,0.0,1.0,0.0,0.0,0.18653603,0.33333334,0.8826974,1.0
0.0,0.0,0.0,0.0,0.0,0.109632656,0.0,0.7707681,1.0
0.0,0.0,0.0,0.0,0.0,0.08695652,0.0,0.80685025,1.0
0.0,0.0,0.0,0.0,1.0,0.95652175,0.8333334,0.18181819,1.0
0.0,0.0,1.0,0.0,1.0,0.08695652,0.2943114,0.36363637,1.0
0.0,0.0,1.0,0.0,1.0,0.3478261,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,0.95398504,0.49675867,0.18181819,1.0
0.0,0.0,0.0,0.0,0.0,0.6956522,0.8990172,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.82255137,0.6666667,0.18181819,1.0
0.0,0.0,0.0,0.0,1.0,0.9267041,0.0,0.7896187,1.0
0.0,0.0,0.0,0.0,1.0,0.96894217,0.5,0.38528275,1.0
0.0,0.0,0.0,0.0,1.0,0.6709378,0.59473866,1.0,1.0
0.4644575,0.0,1.0,1.0,1.0,0.6692771,0.76777124,0.95131433,1.0
0.0,0.0,0.0,0.0,0.0,0.95652175,0.16666667,0.75007945,1.0
0.0,0.0,1.0,0.0,0.0,0.9953884,0.0,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.27760565,0.5,0.055915434,1.0
0.0,0.0,1.0,0.0,0.0,0.22374718,0.5,0.08426432,1.0
0.0,0.0,0.0,0.0,0.0,0.059064105,0.33333334,0.6775295,1.0
0.0,0.0,0.0,0.0,0.0,0.8242988,0.6666667,0.18181819,1.0
0.0,0.0,1.0,0.0,1.0,0.26086956,0.16666667,0.05271178,1.0
0.0,0.0,1.0,0.0,0.0,0.5217391,0.33333334,0.09090909,1.0
0.0,0.0,0.0,0.0,0.0,0.04342578,0.8333334,0.0,1.0
0.0,0.0,1.0,0.0,1.0,0.4581837,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.7319502,0.0,0.7197662,1.0
0.0,0.0,1.0,0.0,0.0,0.7591306,0.8333334,0.5454545,1.0
