DWE,FGE,Hour,CDE
0.0,0.0,0.7445595,1.0
0.12886786,0.0,0.8948893,1.0
0.0,0.0,0.7906583,1.0
0.0,1.0,0.61849403,1.0
0.0,0.0,0.88428915,1.0
0.0,0.0,0.73913044,1.0
0.0,1.0,0.43467748,1.0
0.0,0.0,0.8628959,1.0
0.0,1.0,0.9130435,1.0
0.0,0.0,0.5716886,1.0
0.0,0.0,0.8342482,1.0
0.0,1.0,0.50547826,1.0
0.0,0.0,0.80135787,1.0
0.0,0.0,0.8883324,1.0
0.0,0.0,0.79774386,1.0
0.0,0.0,0.8430679,1.0
0.0,0.0,0.74040097,1.0
0.0,0.0,0.9775015,1.0
0.0,0.0,0.67941546,1.0
0.0,0.0,0.8806492,1.0
0.0,1.0,0.44203088,1.0
0.0,0.0,0.6809802,1.0
0.0,1.0,0.68902737,1.0
0.0,1.0,0.6071016,1.0
0.0,0.2619099,0.8146996,1.0
0.0,0.0,0.95652175,1.0
0.0,0.0,0.8313238,1.0
0.0,0.0,0.6783978,1.0
0.0,0.0,0.5217391,1.0
0.0,1.0,0.5600822,1.0
0.0,0.0,0.7609775,1.0
0.0,0.0,0.76574075,1.0
0.0,0.0,0.37451395,1.0
0.0,0.0,0.7343746,1.0
0.0,0.0,0.7862082,1.0
0.0,1.0,0.63251835,1.0
0.0,1.0,0.77092415,1.0
0.0,0.0,0.8312057,1.0
1.0,1.0,0.5055227,1.0
0.0,0.0,0.67209846,1.0
0.0,1.0,0.60612595,1.0
0.0,0.0,0.78114367,1.0
0.0,1.0,0.729498,1.0
0.0,0.010436714,0.6938371,1.0
0.0,0.11583466,0.8210507,1.0
0.0,0.0,0.69000196,1.0
0.0,0.0,0.51607287,1.0
0.0,0.0,0.4940154,1.0
0.0,1.0,0.50553584,1.0
0.0,0.0,0.79130197,1.0
0.0,0.0,0.9224528,1.0
0.0,0.0,0.777514,1.0
0.0,0.0,0.7660499,1.0
0.0,0.0,0.92142886,1.0
0.0,0.0,0.72254395,1.0
0.0,1.0,0.49744225,1.0
0.58921826,0.0,0.4068206,1.0
0.0,1.0,0.6956522,1.0
0.0,0.0,0.95652175,1.0
0.0,0.0,0.5914404,1.0
0.0,0.0,0.62088734,1.0
0.0,0.0,0.62894577,1.0
0.0,0.0,1.0,1.0
0.0,0.0,0.5822787,1.0
0.0,0.0,0.9656271,1.0
0.7674064,0.0,0.812947,1.0
0.0,0.0,0.79751754,1.0
0.0,1.0,0.58372986,1.0
0.0,1.0,0.69544923,1.0
0.0,0.0,0.5954908,1.0
0.0,1.0,0.54303086,1.0
0.0,1.0,0.49708465,1.0
0.0,0.0,0.5100824,1.0
0.0,0.0,0.6123725,1.0
0.0,0.0,0.37273508,1.0
0.0,0.0,0.5410006,1.0
0.0,1.0,0.6956522,1.0
0.0,0.0,0.9942175,1.0
0.0,0.0,0.3048003,1.0
0.0,0.0,0.6763842,1.0
0.0,0.0,0.71004367,1.0
0.0,1.0,0.6771634,1.0
0.0,1.0,0.4560365,1.0
1.0,0.0,0.75472015,1.0
0.0,0.0,0.74830735,1.0
0.0,1.0,0.8238983,1.0
0.0,0.0,0.5250207,1.0
0.0,0.0,0.43914875,1.0
0.0,0.0,0.5732266,1.0
0.0,0.0,0.73939,1.0
0.0,1.0,0.8796379,1.0
0.0,0.3348763,0.81152713,1.0
0.32182074,1.0,0.607194,1.0
0.0,1.0,0.672321,1.0
0.0,0.0,0.89943665,1.0
0.0,1.0,0.6024117,1.0
0.0,0.0,0.5652174,1.0
0.0,0.8819624,0.9079114,1.0
0.0,0.0,0.75199395,1.0
0.0,1.0,0.5663246,1.0
0.0,0.0,0.6351204,1.0
0.0,0.0,0.7233997,1.0
0.0,0.0,0.65242726,1.0
0.0,0.0,0.7922756,1.0
0.0,0.0,0.6286395,1.0
0.0,0.0,0.66993076,1.0
0.0,0.0,0.7219991,1.0
0.0,1.0,0.65312314,1.0
0.0,1.0,0.40381283,1.0
0.0,0.0,0.7572147,1.0
0.0,0.0,0.4949507,1.0
0.0,0.0,0.79590404,1.0
0.11878729,0.0,0.8209223,1.0
0.0,0.0,0.7607708,1.0
0.0,0.0,0.68379956,1.0
0.0,0.0,0.76748943,1.0
0.0,0.0,0.8034291,1.0
0.0,0.0,0.6021752,1.0
0.67030513,0.0,0.8408961,1.0
0.0,0.0,0.6343154,1.0
0.0,0.0,0.5771777,1.0
0.0,1.0,0.8347329,1.0
0.0,0.0,0.48842683,1.0
0.0,1.0,0.59531546,1.0
0.0,0.0,0.43124387,1.0
0.0,0.0,0.8319665,1.0
0.68519914,0.0,0.7962957,1.0
0.0,1.0,0.62433976,1.0
0.0,1.0,0.6650332,1.0
0.0,0.0,0.68679136,1.0
0.0,1.0,0.703084,1.0
0.0,0.0,0.9026525,1.0
0.0,0.0,0.73103017,1.0
0.0,0.0,0.70101494,1.0
0.0,0.0,0.6375206,1.0
0.0,0.0,0.8476627,1.0
0.0,0.0,0.5840528,1.0
0.0,0.0,0.5744369,1.0
0.0,1.0,0.53202105,1.0
0.0,1.0,0.7274671,1.0
0.0,0.0,0.5997246,1.0
0.0,1.0,0.55382276,1.0
0.0,0.0,0.5282216,1.0
0.0,0.0,0.9821562,1.0
0.0,0.0,0.69314,1.0
0.0,0.0,0.27357605,1.0
0.0,1.0,0.6592234,1.0
0.0,0.0,0.6667963,1.0
0.0,1.0,0.60120064,1.0
0.0,0.0,0.5785756,1.0
0.0,0.0,0.5528092,1.0
0.0,1.0,0.6956522,1.0
0.0,0.0,0.6494904,1.0
0.0,0.0,0.8699167,1.0
0.0,1.0,0.4073431,1.0
0.0,0.0,0.5712284,1.0
0.0,0.0,0.70632637,1.0
0.0,0.0,0.5284411,1.0
0.0,1.0,0.86788476,1.0
0.0,0.0,0.9130435,1.0
0.0,1.0,0.6772468,1.0
0.0,0.0,0.5511884,1.0
0.0,0.0,0.5823518,1.0
0.0,1.0,0.82799464,1.0
0.0,0.0,0.89791054,1.0
1.0,0.0,0.6678339,1.0
0.0,0.0,0.59825397,1.0
1.0,1.0,0.7256136,1.0
0.0,0.0,0.8041789,1.0
0.0,0.0,0.6903561,1.0
0.0,1.0,0.59103173,1.0
0.0,0.0,0.61397135,1.0
1.0,1.0,0.84933174,1.0
0.0,0.0,0.6764171,1.0
0.0,0.0,0.9314896,1.0
0.0,0.0,0.77623737,1.0
0.0,0.0,0.74283737,1.0
0.0,1.0,0.46063846,1.0
0.0,0.0,0.6351184,1.0
0.0,0.0,0.5147593,1.0
0.0,0.0,0.54669464,1.0
0.0,1.0,0.7441709,1.0
0.0,1.0,0.5759095,1.0
0.0,0.0,0.91900325,1.0
0.0,0.0,0.71821165,1.0
1.0,0.0,0.76597524,1.0
0.0,1.0,0.7390093,1.0
0.0,0.0,0.6086957,1.0
0.0,0.0,0.49461022,1.0
0.0,1.0,0.7168732,1.0
0.0,0.0,0.5383234,1.0
0.0,1.0,0.6306901,1.0
0.0,0.0,0.45694777,1.0
0.0,0.0,0.6622547,1.0
0.0,1.0,0.52237767,1.0
0.0,0.0,0.9814979,1.0
0.0,1.0,0.6086957,1.0
0.6640787,1.0,0.78227115,1.0
0.0,0.0,0.7486097,1.0
0.0,1.0,0.9130435,1.0
0.0,0.22311902,0.8792661,1.0
0.0,0.0,0.6835834,1.0
0.0,1.0,0.61429715,1.0
0.0,0.0,0.84706444,1.0
0.0,0.0,0.5877533,1.0
0.0,0.0,0.8344094,1.0
0.0,0.0,0.94299984,1.0
0.0,0.0,0.45144305,1.0
0.0,0.0,0.5676791,1.0
0.0,1.0,0.539193,1.0
0.0,0.0,0.5857218,1.0
0.0,0.0,0.5598809,1.0
0.0,1.0,0.4982562,1.0
0.0,1.0,0.512069,1.0
0.0,0.0022984743,0.82598704,1.0
0.0,0.0,0.9141221,1.0
0.0,1.0,0.6638619,1.0
0.0,0.0,0.6541376,1.0
1.0,0.0,0.4809189,1.0
0.0,0.0,0.81834406,1.0
0.0,0.0,0.7520143,1.0
0.0,1.0,0.7849183,1.0
0.0,0.0,0.5872102,1.0
0.0,1.0,0.56226194,1.0
0.0,0.0,0.4120312,1.0
0.0,1.0,0.67037714,1.0
0.0,0.20218569,0.56569254,1.0
0.0,1.0,0.6010249,1.0
0.0,1.0,0.6257264,1.0
0.0,0.0,0.7518129,1.0
0.0,0.0,0.6800375,1.0
0.0,1.0,0.76292884,1.0
0.0,0.0,0.6956522,1.0
0.0,0.0,0.7107018,1.0
0.0,0.0,0.7456395,1.0
0.0,1.0,0.73632455,1.0
0.0,0.0,0.57765377,1.0
0.0,0.0,0.5652174,1.0
0.0,0.0,0.86956525,1.0
0.0,1.0,0.8421498,1.0
0.0,1.0,0.5455026,1.0
0.0,0.0,0.5217391,1.0
0.0,0.0,0.7826087,1.0
0.0,1.0,0.52774304,1.0
0.0,1.0,0.73913044,1.0
0.0,0.0,0.5539406,1.0
1.0,1.0,0.8484074,1.0
0.0,0.0,0.9408799,1.0
0.0,0.0,0.62200016,1.0
0.0,0.0,0.50890344,1.0
0.0,0.0,0.80016917,1.0
1.0,1.0,0.8300095,1.0
0.0,1.0,0.76584506,1.0
0.0,0.6567698,0.9130435,1.0
0.0,0.0,0.4702904,1.0
0.0,0.0,0.2943212,1.0
0.0,0.0,0.95652175,1.0
0.0,1.0,0.9130435,1.0
0.0,0.0,0.5870229,1.0
0.0,0.967386,0.73913044,1.0
0.0,0.0,0.64154637,1.0
0.0,0.0,0.95989037,1.0
0.0,1.0,0.6892664,1.0
0.0,0.0,0.50154346,1.0
0.0,0.0,0.6956522,1.0
0.0,1.0,0.5870707,1.0
1.0,0.0,0.7587951,1.0
0.0,0.0,0.6086957,1.0
0.0,0.0,0.54822594,1.0
0.0,0.0,0.9059138,1.0
1.0,0.8065452,0.60727274,1.0
1.0,0.010204188,0.7803904,1.0
0.0,0.28783435,0.81357247,1.0
0.0,0.0,0.9010601,1.0
0.0,1.0,0.3641927,1.0
0.0,0.0,0.5991809,1.0
0.0,0.0,0.63120836,1.0
0.0,0.0,0.6322868,1.0
0.0,0.0,0.50973624,1.0
0.0,0.0,0.8058779,1.0
0.0,0.0,0.44391024,1.0
0.0,1.0,0.5000027,1.0
0.0,1.0,0.661823,1.0
0.0,0.0,0.7903677,1.0
0.0,0.0,0.86956525,1.0
1.0,0.0,0.7970132,1.0
0.0,0.0,0.23613441,1.0
0.0,0.0,0.95681775,1.0
0.0,0.0,0.9136269,1.0
0.0,1.0,0.53689784,1.0
0.0,0.0,0.8256549,1.0
0.0,0.0,0.4370012,1.0
0.0,1.0,0.8869169,1.0
0.0,0.0,0.0,1.0
0.0,1.0,0.5810534,1.0
0.0,0.0,0.63751245,1.0
0.0,1.0,0.49936157,1.0
0.0,1.0,0.56741786,1.0
0.0,1.0,0.49767455,1.0
0.0,0.70507383,0.67000645,1.0
0.0,1.0,0.6579857,1.0
0.0,1.0,0.6049012,1.0
0.0,0.0,0.122887775,1.0
0.0,1.0,0.5943924,1.0
0.0,0.0,0.9369632,1.0
0.0,1.0,0.8365087,1.0
1.0,0.0,0.79740584,1.0
0.0,0.0,0.69794816,1.0
0.0,0.0,0.7377165,1.0
0.0,1.0,0.7076573,1.0
0.0,0.0,0.6234833,1.0
0.0,0.0,0.53181124,1.0
0.0,0.0,0.7891668,1.0
0.0,0.0,0.7009709,1.0
0.6619576,0.0,0.52235335,1.0
0.0,1.0,0.37385458,1.0
0.0,1.0,0.52853745,1.0
0.0,0.0,0.93890566,1.0
0.0,0.0,0.7110167,1.0
0.0,1.0,0.6954965,1.0
0.0,0.0,0.56512344,1.0
0.0,0.0,0.4511145,1.0
0.0,1.0,0.5770039,1.0
0.0,0.0,0.7226256,1.0
0.0,0.0,0.6278706,1.0
0.0,0.0,0.61719364,1.0
0.17785513,1.0,0.58841586,1.0
0.0,0.0,0.56757253,1.0
0.0,0.0,0.73913044,1.0
0.0,0.0,0.6348307,1.0
0.0,0.0,0.5440556,1.0
0.0,0.0,0.5899432,1.0
0.0,1.0,0.7936605,1.0
0.0,0.0,0.62749916,1.0
0.0,1.0,0.66349626,1.0
0.0,0.0,0.52126527,1.0
0.0,0.0,0.688396,1.0
0.0,0.0,0.7402554,1.0
0.0,1.0,0.5652174,1.0
0.0,0.0,0.67272955,1.0
0.0,1.0,0.5708196,1.0
0.0,0.0,0.9215573,1.0
0.0,0.0,0.5904663,1.0
0.0,0.0,0.61199105,1.0
0.0,0.0,0.5312958,1.0
1.0,0.8741096,0.7065992,1.0
0.0,1.0,0.87243485,1.0
0.0,0.0,0.69145095,1.0
0.0,0.0,0.60133743,1.0
0.0,0.0,0.68932885,1.0
0.0,0.0,0.8279914,1.0
0.0,1.0,0.42493212,1.0
0.0,0.0,0.80237883,1.0
0.0,0.0,0.60622877,1.0
0.0,1.0,0.5741569,1.0
1.0,1.0,0.6810092,1.0
0.18445754,0.0,0.5858983,1.0
0.0,0.0,0.6086957,1.0
0.0,1.0,0.73913044,1.0
0.0,0.0,0.81512004,1.0
0.0,0.0,0.5248273,1.0
0.0,0.0,0.45685035,1.0
0.0,1.0,0.6670376,1.0
0.0,0.0,0.6086957,1.0
1.0,0.8740221,0.59260386,1.0
0.0,0.0,0.6041969,1.0
0.0,0.0,0.6086957,1.0
0.0,0.0,0.61671203,1.0
1.0,0.0,0.5751523,1.0
0.0,1.0,0.62799555,1.0
0.0,1.0,0.36105064,1.0
0.0,1.0,0.5946662,1.0
0.0,0.0,0.49486795,1.0
0.0,0.0,0.74927735,1.0
0.0,0.0,0.75401545,1.0
0.0,0.0,0.75601506,1.0
0.0,0.0,0.2514677,1.0
0.0,0.0,0.8404339,1.0
0.0,1.0,0.5046171,1.0
0.0,0.0,0.7077083,1.0
0.0,1.0,0.55478925,1.0
0.0,0.0,0.5887597,1.0
0.0,0.0,0.60461473,1.0
0.0,0.0,0.8590867,1.0
0.0,0.0,0.73913044,1.0
0.0,0.94780505,0.784878,1.0
0.7503499,1.0,0.85877174,1.0
0.0,0.0,0.57310903,1.0
0.0,1.0,0.6936479,1.0
0.0,0.0,0.61894417,1.0
1.0,0.0,0.62766665,1.0
0.0,0.35306054,0.81073654,1.0
0.0,0.0,0.53307676,1.0
0.0,0.0,0.13641047,1.0
0.0,1.0,0.88564813,1.0
0.0,1.0,0.7360451,1.0
0.0,0.0,0.38755634,1.0
0.0,0.0,0.6553719,1.0
0.0,0.0,0.9130435,1.0
0.0,0.0,0.83212876,1.0
0.0,0.0,0.95652175,1.0
0.0,0.0,0.64545053,1.0
0.0,1.0,0.6767596,1.0
0.0,0.0,0.8486156,1.0
0.0,0.0,0.73913044,1.0
0.0,0.0,0.5789159,1.0
0.0,0.0,0.5963346,1.0
0.0,1.0,0.62397957,1.0
0.0,0.0,0.5445138,1.0
0.0,0.0,0.73913044,1.0
0.0,0.0,0.58917254,1.0
0.0,0.0,0.56448656,1.0
0.0,0.0,0.47532624,1.0
1.0,0.0,0.84908575,1.0
0.0,0.0,0.95652175,1.0
0.0,0.0,0.5884128,1.0
0.0,0.0,0.78804576,1.0
0.0,0.0,0.6956522,1.0
0.0,0.3468074,0.5350602,1.0
0.0,0.0,0.70873994,1.0
0.0,0.0,0.54524434,1.0
0.0,0.0,0.44449264,1.0
0.0,1.0,0.67597806,1.0
0.0,0.0,0.56065255,1.0
0.0,0.0,0.86835647,1.0
0.0,0.0,0.6439079,1.0
0.0,0.0,0.50020045,1.0
0.0,0.0,0.95674205,1.0
0.0,0.0,0.7507906,1.0
0.0,0.0,0.87437266,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.7542117,1.0
0.0,1.0,0.43407637,1.0
0.0,0.0,0.95432675,1.0
0.0,1.0,0.6345279,1.0
0.0,1.0,0.6035207,1.0
0.0,1.0,0.8058487,1.0
0.0,1.0,0.57142293,1.0
0.0,1.0,0.68188566,1.0
0.0,1.0,0.60887045,1.0
0.0,1.0,0.5364159,1.0
0.0,1.0,0.57828814,1.0
0.0,0.0,0.7102738,1.0
0.0,1.0,0.42498162,1.0
0.0,0.0,0.95652175,1.0
1.0,0.0,0.5899482,1.0
0.0,0.52303207,0.8923058,1.0
0.0,1.0,0.45624298,1.0
0.0,0.0,0.4561321,1.0
0.0,0.0,0.55502605,1.0
0.0,1.0,0.63128126,1.0
0.0,1.0,0.995745,1.0
0.0,1.0,0.774166,1.0
0.0,1.0,0.5730153,1.0
0.0,0.0,0.7930647,1.0
0.0,1.0,0.8707296,1.0
0.0,0.0,0.95652175,1.0
0.0,1.0,0.6086957,1.0
0.0,0.0,0.5596781,1.0
0.0,1.0,0.6086845,1.0
0.0,1.0,0.5062686,1.0
0.0,0.0,0.69925195,1.0
0.0,0.0,0.87030834,1.0
0.0,1.0,0.71106476,1.0
0.0,0.0,0.7472629,1.0
0.0,0.0,0.5665394,1.0
0.0,1.0,0.52197,1.0
0.0,0.0,0.8931687,1.0
0.0,0.0,0.87843484,1.0
0.0,0.0,0.6915014,1.0
0.0,0.0,0.95652175,1.0
0.0,1.0,0.38050023,1.0
0.0,0.0,0.721089,1.0
0.0,0.0,0.9320392,1.0
0.0,1.0,0.6736624,1.0
0.0,0.0,0.7441123,1.0
0.0,0.0,0.53839785,1.0
1.0,0.0,0.71105456,1.0
0.0,1.0,0.67936194,1.0
0.0,0.0,0.93480164,1.0
0.0,0.0,0.86956525,1.0
0.0,0.0,0.6086957,1.0
0.0,0.0,0.6294806,1.0
0.0,0.0,0.7755276,1.0
0.0,0.0,0.53007984,1.0
0.0,0.0,0.95505124,1.0
0.0,0.0,0.72423905,1.0
0.0,1.0,0.65217394,1.0
0.0,0.0,0.98758733,1.0
0.0,1.0,0.78807706,1.0
0.0,1.0,0.5008992,1.0
0.0,0.0,0.58417106,1.0
0.0,0.0,0.82164496,1.0
1.0,0.0,0.498031,1.0
0.0,0.0,0.67219424,1.0
0.0,0.0,0.5722623,1.0
0.0,0.0,0.76075226,1.0
0.0,1.0,0.5639499,1.0
0.0,0.0,1.0,1.0
0.0,0.0,0.5579134,1.0
0.0,0.0,0.6387496,1.0
0.0,0.0,0.4460433,1.0
0.0,0.0,0.7213037,1.0
0.0,1.0,0.55906916,1.0
0.0,1.0,0.9130435,1.0
0.0,0.0,0.8381802,1.0
0.0,0.0,0.5087766,1.0
0.0,0.0,0.8617293,1.0
0.0,0.0,0.8138221,1.0
0.0,0.0,0.5782316,1.0
0.0,0.0,0.49301797,1.0
0.0,0.0,0.70590293,1.0
0.0,0.0,0.0,1.0
0.0,0.0,0.64930224,1.0
0.0,0.0,0.0,1.0
0.0,1.0,0.32648733,1.0
1.0,0.51843905,0.45572007,1.0
0.0,1.0,0.3052591,1.0
0.0,1.0,0.54327714,1.0
0.0,1.0,0.55394113,1.0
0.0,0.0,0.5572632,1.0
0.0,1.0,0.7826087,1.0
0.0,0.0,0.47309434,1.0
0.0,1.0,0.89756626,1.0
0.0,0.0,0.894139,1.0
0.0,0.0,0.7559435,1.0
0.0,0.0,0.826087,1.0
0.0,1.0,0.5710706,1.0
0.0,0.0,0.9488011,1.0
0.0,0.0,0.4943294,1.0
0.0,1.0,0.5164211,1.0
0.0,0.0,0.6395342,1.0
0.0,1.0,0.53686476,1.0
0.0,0.0,0.77046525,1.0
0.0,0.85973185,0.7330318,1.0
0.0,0.0,0.29908854,1.0
0.0,0.0,0.97041,1.0
0.0,1.0,0.5460166,1.0
0.0,0.0,0.0,1.0
0.0,1.0,0.71701586,1.0
0.0,1.0,0.71856713,1.0
0.0,1.0,0.6086957,1.0
0.0,0.9400953,0.8922071,1.0
0.0,1.0,0.5355489,1.0
0.0,0.0,0.5861409,1.0
0.0,1.0,0.5959496,1.0
0.0,0.0,0.6950291,1.0
0.0,0.0,0.92985034,1.0
0.0,0.0,0.0,1.0
0.0,1.0,0.56804305,1.0
0.92050827,1.0,0.6852837,1.0
0.0,0.0,0.54260457,1.0
0.0,0.0,0.5121397,1.0
0.0,0.0,0.94047415,1.0
0.0,1.0,0.6383603,1.0
0.0,0.0,0.8202017,1.0
0.0,0.0,0.5962706,1.0
0.0,0.0,0.44356182,1.0
0.0,0.0,0.7270117,1.0
0.0,1.0,0.9130435,1.0
0.0,1.0,0.83281934,1.0
1.0,0.0,0.8685132,1.0
0.0,0.0,0.92557204,1.0
0.0,0.0,0.87076813,1.0
0.0,0.0,0.60523003,1.0
0.0,1.0,0.4530218,1.0
0.0,0.0,0.5546595,1.0
0.0,0.0,0.349686,1.0
0.0,0.0,0.89503264,1.0
0.0,0.0,0.7539948,1.0
0.0,1.0,0.4547309,1.0
0.0,0.0,0.66395086,1.0
0.0,0.67714494,0.57788783,1.0
0.0,0.0,0.98220074,1.0
0.0,0.0,0.5818113,1.0
0.0,1.0,0.4895292,1.0
0.0,1.0,0.5218296,1.0
0.0,0.9315318,0.73913044,1.0
0.4451056,1.0,0.7924143,1.0
0.0,0.0,0.7984911,1.0
0.0,0.0,0.59418124,1.0
0.0,1.0,0.43550617,1.0
0.0,0.0,0.77397,1.0
0.0,0.0,0.88748187,1.0
0.0,0.0,0.65388435,1.0
0.0,0.0,0.8098598,1.0
0.0,0.0,0.8282992,1.0
0.0,0.0,0.44746974,1.0
0.0,0.0,0.73991454,1.0
0.0,0.0,0.66001016,1.0
0.0,0.0,0.76132154,1.0
0.0,0.0,0.5871767,1.0
0.0,0.0,0.63252366,1.0
0.0,0.0,0.5392953,1.0
0.0,1.0,0.7533269,1.0
0.0,1.0,0.5493585,1.0
0.0,1.0,0.4582811,1.0
0.0,1.0,0.6086957,1.0
0.0,0.0,0.5654075,1.0
1.0,0.0,0.81832224,1.0
0.0,1.0,0.7826087,1.0
0.0,1.0,0.71241534,1.0
0.0,0.0,0.73913044,1.0
0.0,0.6736543,0.73913044,1.0
0.0,1.0,0.3538137,1.0
1.0,0.0,0.86444706,1.0
0.0,1.0,0.55792266,1.0
0.0,1.0,0.59261096,1.0
0.0,0.0,0.7894268,1.0
0.0,0.0,0.61311877,1.0
0.0,0.0,0.27266037,1.0
0.0,0.0,0.56310755,1.0
0.0,0.0,0.7687843,1.0
0.0,0.0,0.8376647,1.0
0.0,1.0,0.5299452,1.0
0.0,0.0,0.3835246,1.0
0.8818032,0.0,0.6086957,1.0
0.0,1.0,0.76087826,1.0
0.0,0.0,0.6086957,1.0
0.0,0.0,0.43567446,1.0
0.0,0.0,0.54769677,1.0
1.0,1.0,0.64003885,1.0
0.0,1.0,0.68019474,1.0
0.0,0.0,0.9428673,1.0
0.0,0.0,0.5358084,1.0
0.0,0.0,0.8436713,1.0
0.0,0.0,0.8068878,1.0
0.0,0.0,0.6086957,1.0
0.0,1.0,0.3681387,1.0
0.0,0.0,0.7203981,1.0
0.0,0.0,0.59381413,1.0
1.0,0.0,0.6219398,1.0
0.0,0.0,0.70336586,1.0
0.0,1.0,0.7734018,1.0
0.0,1.0,0.48281327,1.0
0.0,0.0,0.7990202,1.0
0.0,0.0,0.48924494,1.0
0.0,1.0,0.7279523,1.0
0.20103747,0.0,0.5916652,1.0
0.0,0.0,0.95652175,1.0
1.0,0.0,0.6329001,1.0
0.0,0.0,0.5033537,1.0
0.0,0.0,0.9245644,1.0
0.0,1.0,0.75246704,1.0
0.0,1.0,0.70504963,1.0
1.0,1.0,0.9036392,1.0
0.0,0.0,0.9279994,1.0
0.0,1.0,0.81616807,1.0
0.0,1.0,0.5722222,1.0
0.0,1.0,0.48733974,1.0
0.0,0.0,0.7826087,1.0
0.0,1.0,0.74615455,1.0
0.0,0.0,0.4967826,1.0
0.0,0.0,0.63948965,1.0
0.0,0.0,0.6943951,1.0
0.0,1.0,0.520937,1.0
0.0,0.0,0.6413218,1.0
0.0,0.0,0.826087,1.0
0.0,1.0,0.8392301,1.0
0.0,0.0,0.49828807,1.0
0.0,0.0,0.3808788,1.0
0.0,0.0,0.6086957,1.0
0.0,1.0,0.78574383,1.0
0.0,0.0,0.5187775,1.0
0.0,0.0,0.7434674,1.0
0.0,0.0,0.8215757,1.0
0.0,1.0,0.5285754,1.0
0.0,0.0,0.72223103,1.0
0.0,1.0,0.019925253,1.0
0.0,0.0,0.52229357,1.0
0.0,1.0,0.6921253,1.0
0.0,1.0,0.55152035,1.0
1.0,0.40413398,0.7474666,1.0
0.0,0.0,0.95652175,1.0
0.0,0.0,0.8648069,1.0
0.0,0.0,0.9985461,1.0
0.0,0.0,0.7085349,1.0
0.0,1.0,0.5321872,1.0
0.0,0.0,0.54120904,1.0
0.0,0.0,0.7826087,1.0
1.0,0.0,0.7233604,1.0
0.0,0.0,0.92630416,1.0
0.0,0.0,0.7889672,1.0
0.0,0.0,0.872599,1.0
0.0,0.0,0.72583336,1.0
0.0,0.0,0.7276699,1.0
0.0,1.0,0.38337234,1.0
0.0,0.0,0.8708349,1.0
0.0,1.0,0.39712572,1.0
0.0,0.0,0.48786747,1.0
0.0,0.0,0.5703481,1.0
0.0,0.8740576,0.90756774,1.0
0.0,1.0,0.89658827,1.0
0.0,0.0,0.71395916,1.0
0.0,1.0,0.6956522,1.0
0.0,1.0,0.9280843,1.0
0.0,0.9228732,0.48496756,1.0
0.47721428,0.0,0.69763356,1.0
0.0,0.0,0.95652175,1.0
1.0,1.0,0.48750824,1.0
0.0,0.0,0.5969986,1.0
0.0,0.0,0.66679555,1.0
0.0,0.0,0.6262218,1.0
0.0,0.0,0.6248771,1.0
0.0,0.0,0.6086957,1.0
0.0,1.0,0.62411445,1.0
1.0,0.0,0.63620883,1.0
0.0,0.0,0.6302734,1.0
0.0,0.0,0.33657616,1.0
0.0,0.0,0.5217391,1.0
0.0,0.0,0.90240306,1.0
0.0,0.0,0.7567978,1.0
0.0,0.0,0.62154055,1.0
0.0,0.02158991,0.69752955,1.0
0.0,0.0,0.4919737,1.0
0.0,1.0,0.48424092,1.0
0.0,1.0,0.5759724,1.0
0.0,0.0,0.7597626,1.0
0.0,1.0,0.69991356,1.0
0.0,0.0,0.5114607,1.0
0.0,0.0,0.54537845,1.0
0.0,1.0,0.37188974,1.0
0.0,1.0,0.5055985,1.0
0.0,0.0,0.8637626,1.0
0.0,0.0,0.74608666,1.0
0.0,0.0,0.5093422,1.0
0.0,0.0,0.6086957,1.0
0.0,1.0,0.5800905,1.0
0.0,0.0,0.6682312,1.0
0.0,0.09667891,0.8737687,1.0
1.0,0.0,0.8256328,1.0
1.0,0.08070159,0.4747521,1.0
1.0,1.0,0.7439364,1.0
0.0,0.8123688,0.73913044,1.0
0.0,0.0,0.6714115,1.0
0.0,1.0,0.37262878,1.0
0.0,0.0,0.95652175,1.0
0.0,1.0,0.6956522,1.0
0.0,0.0,0.7838795,1.0
0.4586987,0.0,0.8224956,1.0
0.0,0.0,0.55341876,1.0
0.0,0.0,0.8007984,1.0
0.0,0.0,0.7418206,1.0
0.0,0.0,0.9207485,1.0
0.0,0.0,0.4914779,1.0
0.0,0.0,0.75540686,1.0
0.0,1.0,0.5874193,1.0
0.0,0.0,0.7381643,1.0
0.0,1.0,0.55056596,1.0
0.0,0.0,0.5643723,1.0
0.0,1.0,0.78071874,1.0
0.0,1.0,0.54645944,1.0
0.0,0.0,0.6500521,1.0
0.0,0.0,0.69768775,1.0
0.0,0.0,0.6975467,1.0
0.0,0.0,0.5400856,1.0
0.0,1.0,1.0,1.0
0.0,0.0,0.9923002,1.0
0.0,0.0,0.6860253,1.0
0.0,0.0,0.7328903,1.0
0.0,0.0,0.49987528,1.0
0.0,0.5073185,0.6320258,1.0
0.0,1.0,0.5595846,1.0
0.0,0.12840283,0.82050425,1.0
0.0,0.0,0.711213,1.0
0.0,1.0,0.85860485,1.0
0.0,1.0,0.73222715,1.0
0.0,0.0,0.79023224,1.0
0.0,0.0,0.7405293,1.0
1.0,0.0,0.640365,1.0
0.0,1.0,0.48487446,1.0
0.0,0.0,0.5780805,1.0
0.8354371,0.0,0.7754538,1.0
