WOE,EBE,TVE,Weekday,Month,Season,HTE
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.7700396,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.7628055,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.2678804,6.0,1.0,0.0
1.0,0.0,0.0,5.2581296,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0034432,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
0.8291514,0.0,0.0,5.170849,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.848866,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.419433,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.2375803,6.0,1.0,0.0
0.27911693,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0028505,6.0,1.0,0.0
1.0,0.0,0.0,5.7406187,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.160587,6.839413,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
0.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.003849,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.026294,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.0547037,6.0,1.0,0.0
0.9862353,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
0.9243984,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.911907,6.0,1.0,0.0
1.0,0.0,0.0,5.8595285,6.1404715,1.0,0.0
0.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.311647,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
0.5098777,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
0.57630885,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.4842606,6.5157394,1.0,0.0
1.0,0.0,0.0,5.845959,6.0,1.0,0.0
0.6445251,0.0,0.0,5.355475,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.6501637,6.3498363,1.0,0.0
0.800352,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.322565,6.0,1.0,0.0
1.0,0.0,0.0,5.9972353,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.969458,1.0,0.0
0.091242395,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.077027,6.922973,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.8215885,6.1784115,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.7369795,6.2630205,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.058153,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
0.73043627,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.379905,6.0,1.0,0.0
0.95811355,0.0,0.0,5.0418863,6.0,1.0,0.0
0.063804746,0.0,0.0,5.9361954,6.0,1.0,0.0
0.0,0.0,0.0,6.0,6.0,1.0,0.0
0.3096333,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.74257,6.25743,1.0,0.0
1.0,0.0,0.0,5.3309116,6.6690884,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.5347867,6.4652133,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
0.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.286637,6.713363,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
0.9016442,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.454356,6.0,1.0,0.0
1.0,0.0,0.0,5.868627,6.131373,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.555033,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
0.41575438,0.0,0.0,5.5842457,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.211856,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
0.61030775,0.0,0.0,5.3896923,6.0,1.0,0.0
1.0,0.0,0.0,5.995907,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
0.64968246,0.0,0.0,5.3503175,6.0,1.0,0.0
1.0,0.0,0.0,5.628151,6.0,1.0,0.0
1.0,0.0,0.0,5.2759237,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.570571,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
0.777575,0.0,0.0,5.222425,6.0,1.0,0.0
1.0,0.0,0.0,5.728483,6.0,1.0,0.0
1.0,0.0,0.0,5.146794,6.853206,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
0.49246168,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.342141,6.0,1.0,0.0
1.0,0.0,0.0,5.5683627,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.4902496,6.0,1.0,0.0
1.0,0.0,0.0,5.367985,6.632015,1.0,0.0
1.0,0.0,0.0,5.534667,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.095892,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.3186345,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
0.46133006,0.0,0.0,5.53867,6.0,1.0,0.0
1.0,0.0,0.0,5.8764086,6.1235914,1.0,0.0
1.0,0.0,0.0,5.1248517,6.0,1.0,0.0
1.0,0.0,0.0,5.4937887,6.5062113,1.0,0.0
0.0,0.0,0.0,6.0,6.0,1.0,0.0
0.0,0.0,0.0,6.0,6.0,1.0,0.0
0.55674267,0.0,0.0,5.4432573,6.0,1.0,0.0
1.0,0.0,0.0,5.63097,6.0,1.0,0.0
0.66979873,0.0,0.0,6.0,6.0,1.0,0.0
0.061670244,0.0,0.0,5.9383297,6.0616703,1.0,0.0
0.9142089,0.0,0.0,5.085791,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
0.55593526,0.0,0.0,5.4440646,6.0,1.0,0.0
1.0,0.0,0.0,5.5448146,6.0,1.0,0.0
1.0,0.0,0.0,5.77481,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.972839,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.5811086,6.0,1.0,0.0
0.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.779354,6.0,1.0,0.0
0.76482975,0.0,0.0,5.2351704,6.7648296,1.0,0.0
0.43074197,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.521785,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.7339125,6.0,1.0,0.0
0.38401502,0.0,0.0,5.615985,6.0,1.0,0.0
0.62325895,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.5647287,6.4352713,1.0,0.0
1.0,0.0,0.0,5.241835,6.758165,1.0,0.0
1.0,0.0,0.0,5.921097,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.7487407,6.0,1.0,0.0
0.908408,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.2270665,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.3890724,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.717932,6.0,1.0,0.0
0.114946246,0.0,0.0,6.0,6.0,1.0,0.0
0.6007608,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.599107,6.0,1.0,0.0
1.0,0.0,0.0,5.5946484,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.3408856,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.9253206,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0448585,6.9551415,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.866657,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.354306,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.279571,6.720429,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.1787763,6.0,1.0,0.0
0.5112141,0.0,0.0,5.4887857,6.0,1.0,0.0
0.23965213,0.0,0.0,5.760348,6.0,1.0,0.0
1.0,0.0,0.0,5.932352,6.067648,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.1853023,6.0,1.0,0.0
1.0,0.0,0.0,5.314784,6.685216,1.0,0.0
0.40348747,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
0.41887066,0.0,0.0,5.5811296,6.0,1.0,0.0
0.65653306,0.0,0.0,5.3434668,6.0,1.0,0.0
0.16555318,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
0.0,0.0,0.0,6.0,6.0,1.0,0.0
0.19570655,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0305367,6.0,1.0,0.0
0.71927136,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.4512076,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
0.0,0.0,0.0,6.0,6.0,1.0,0.0
0.9903275,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
0.665534,0.0,0.0,5.334466,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
0.0,0.0,0.0,6.0,6.0,1.0,0.0
0.58650875,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.737948,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.708533,6.0,1.0,0.0
1.0,0.0,0.0,5.0748453,6.0,1.0,0.0
0.55187994,0.0,0.0,5.44812,6.0,1.0,0.0
0.20950764,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.2143083,6.7856917,1.0,0.0
1.0,0.0,0.0,5.344041,6.0,1.0,0.0
1.0,0.0,0.0,5.8745794,6.1254206,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.4876847,6.0,1.0,0.0
1.0,0.0,0.0,5.5182943,6.0,1.0,0.0
0.7512302,0.0,0.0,5.2487698,6.0,1.0,0.0
0.28189376,0.0,0.0,5.7181063,6.0,1.0,0.0
0.21906683,0.0,0.0,5.7809334,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
0.42829037,0.0,0.0,5.5717096,6.0,1.0,0.0
0.10468957,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.001174,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.804391,1.0,0.0
1.0,0.0,0.0,5.6104755,6.0,1.0,0.0
1.0,0.0,0.0,5.420128,6.0,1.0,0.0
0.8855991,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.2448316,6.0,1.0,0.0
1.0,0.0,0.0,5.5969515,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.879795,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
0.9315777,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.495539,6.504461,1.0,0.0
1.0,0.0,0.0,5.6942244,6.3057756,1.0,0.0
0.0,0.0,0.0,6.0,6.0,1.0,0.0
0.25484836,0.0,0.0,5.7451515,6.2548485,1.0,0.0
1.0,0.0,0.0,5.662004,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.1186557,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.185759,6.814241,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
0.8919699,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.9172525,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.518109,6.0,1.0,0.0
0.022042036,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
0.5451702,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.2248573,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.651911,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.490091,6.509909,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.735368,6.264632,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.752044,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.84425,1.0,0.0
0.16422069,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.002102,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
0.2737574,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.306603,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.5460067,6.4539933,1.0,0.0
0.29969442,0.0,0.0,5.7003055,6.0,1.0,0.0
1.0,0.0,0.0,5.998252,6.001748,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.3819323,6.0,1.0,0.0
1.0,0.0,0.0,5.6894116,6.3105884,1.0,0.0
1.0,0.0,0.0,5.401747,6.0,1.0,0.0
1.0,0.0,0.0,5.052979,6.947021,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
0.6291659,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.745801,6.254199,1.0,0.0
0.17275539,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.288828,6.711172,1.0,0.0
0.7969926,0.0,0.0,5.203007,6.0,1.0,0.0
1.0,0.0,0.0,5.798396,6.201604,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.5248337,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.1861005,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
0.67421013,0.0,0.0,5.32579,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.34749,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
0.9111696,0.0,0.0,5.0888305,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
0.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.4111753,6.0,1.0,0.0
1.0,0.0,0.0,5.1927905,6.8072095,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.594475,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
0.7557097,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.1074886,6.0,1.0,0.0
1.0,0.0,0.0,5.4692407,6.0,1.0,0.0
1.0,0.0,0.0,5.516531,6.0,1.0,0.0
0.6894796,0.0,0.0,5.31052,6.0,1.0,0.0
1.0,0.0,0.0,5.951548,6.048452,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.1664653,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.1461654,6.8538346,1.0,0.0
0.29714933,0.0,0.0,5.702851,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.757393,6.0,1.0,0.0
1.0,0.0,0.0,5.5348787,6.4651213,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
0.44874075,0.0,0.0,6.0,6.0,1.0,0.0
0.86302596,0.0,0.0,5.136974,6.0,1.0,0.0
1.0,0.0,0.0,5.869459,6.130541,1.0,0.0
0.5293088,0.0,0.0,5.470691,6.0,1.0,0.0
1.0,0.0,0.0,5.0270743,6.0,1.0,0.0
0.92441493,0.0,0.0,5.075585,6.0,1.0,0.0
1.0,0.0,0.0,5.003362,6.996638,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
0.852148,0.0,0.0,5.147852,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
0.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.5372524,6.0,1.0,0.0
1.0,0.0,0.0,5.9814196,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
0.739455,0.0,0.0,5.260545,6.739455,1.0,0.0
0.38354105,0.0,0.0,5.616459,6.383541,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
0.50302947,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.456243,6.543757,1.0,0.0
1.0,0.0,0.0,5.410205,6.589795,1.0,0.0
1.0,0.0,0.0,5.1644115,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.9363365,6.0,1.0,0.0
0.06583774,0.0,0.0,5.934162,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.2037225,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.2552023,6.0,1.0,0.0
0.0,0.0,0.0,6.0,6.0,1.0,0.0
0.68486834,0.0,0.0,5.3151317,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.6632833,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
0.3917351,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0762186,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
0.32869738,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.5337434,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.8244753,6.1755247,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.539298,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
0.7309489,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.2996063,6.0,1.0,0.0
1.0,0.0,0.0,5.126491,6.0,1.0,0.0
1.0,0.0,0.0,5.053073,6.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.501474,6.0,1.0,0.0
1.0,0.0,0.0,5.5322104,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.7112074,6.2887926,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
0.5365358,0.0,0.0,5.4634643,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
1.0,0.0,0.0,6.0,6.0,1.0,0.0
0.69636124,0.0,0.0,6.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.290863,6.0,1.0,0.0
1.0,0.0,0.0,5.0,7.0,1.0,0.0
0.63573676,0.0,0.0,5.364263,6.0,1.0,0.0
1.0,0.0,0.0,5.03645,6.0,1.0,0.0
1.0,0.0,0.0,5.1581697,6.8418303,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.5791254,6.4208746,1.0,0.0
1.0,0.0,0.0,5.0165067,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.2120433,6.7879567,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
1.0,0.0,0.0,5.0,6.0,1.0,0.0
0.71476936,0.0,0.0,5.2852306,6.0,1.0,0.0
1.0,0.0,0.0,5.0248857,6.0,1.0,0.0
1.0,0.0,0.0,5.896963,6.0,1.0,0.0
