CWE,DWE,EBE,HTE,TVE,Hour,HPE
0.9814445,0.0,0.0,1.0,0.0,0.6513672,1.0
0.39018834,0.0,0.0,1.0,0.0,0.6256604,1.0
1.0,0.0,0.0,1.0,0.0,0.37192842,1.0
1.0,0.0,0.0,1.0,0.0,0.61980224,1.0
1.0,0.0,0.0,1.0,0.0,0.57879907,1.0
0.6297705,0.0,0.0,1.0,0.0,0.7326586,1.0
1.0,0.0,0.0,1.0,0.0,0.406035,1.0
1.0,0.0,0.0,1.0,0.0,0.5702251,1.0
0.11794561,0.0,0.0,1.0,0.0,0.8439249,1.0
0.94504213,0.0,0.0,1.0,0.0,0.64978445,1.0
1.0,0.0,0.0,1.0,0.0,0.32488468,1.0
1.0,0.0,0.0,1.0,0.0,0.45713145,1.0
1.0,0.0,0.0,1.0,0.0,0.4230339,1.0
1.0,0.0,0.0,1.0,0.0,0.5402684,1.0
0.21800572,0.0,0.0,1.0,0.0,0.6181742,1.0
1.0,0.0,0.0,1.0,0.0,0.59423786,1.0
0.9510882,0.0,0.0,1.0,0.0,0.6628069,1.0
1.0,0.0,0.0,1.0,0.0,0.51460284,1.0
1.0,0.0,0.0,1.0,0.0,0.76352555,1.0
0.24507314,0.0,0.0,1.0,0.0,0.619351,1.0
1.0,0.0,0.0,1.0,0.0,0.71962905,1.0
0.42786223,0.0,0.0,1.0,0.0,0.6272984,1.0
0.0,0.0,1.0,1.0,0.0,0.608431,1.0
0.0,0.0,1.0,1.0,0.0,0.70763266,1.0
0.0,0.0,1.0,1.0,0.0,0.7313055,1.0
0.0,0.0,1.0,1.0,0.0,0.7250537,1.0
0.0,0.0,1.0,1.0,0.0,0.71056324,1.0
0.0,0.0,1.0,1.0,0.0,0.66842926,1.0
0.0,0.0,1.0,1.0,0.0,0.6532315,1.0
0.0,0.0,1.0,1.0,0.0,0.7125841,1.0
0.0,0.0,1.0,1.0,0.0,0.65035754,1.0
0.0,0.0,1.0,1.0,0.0,0.7385617,1.0
0.0,0.0,1.0,1.0,0.0,0.57174385,1.0
0.0,0.0,1.0,1.0,0.0,0.72351354,1.0
0.0,0.0,1.0,1.0,0.0,0.7220017,1.0
0.0,0.0,1.0,1.0,0.0,0.63516796,1.0
0.0,0.0,1.0,1.0,0.0,0.67521185,1.0
0.0,0.0,1.0,1.0,0.0,0.61650753,1.0
0.0,0.0,1.0,1.0,0.0,0.35228604,1.0
0.0,0.0,1.0,1.0,0.0,0.6179815,1.0
0.0,0.0,1.0,1.0,0.0,0.57622373,1.0
0.0,0.0,1.0,1.0,0.0,0.708179,1.0
0.0,0.0,1.0,1.0,0.0,0.7144187,1.0
0.0,0.0,1.0,1.0,0.0,0.7126213,1.0
0.0,0.0,1.0,1.0,0.0,0.42875984,1.0
0.0,0.0,1.0,1.0,0.0,0.6504177,1.0
0.0,0.0,1.0,1.0,0.0,0.7389412,1.0
0.0,0.0,1.0,1.0,0.0,0.66670805,1.0
0.0,0.0,1.0,1.0,0.0,0.698574,1.0
0.0,0.0,1.0,1.0,0.0,0.72458357,1.0
0.0,0.0,1.0,1.0,0.0,0.5708523,1.0
0.0,0.0,1.0,1.0,0.0,0.6770858,1.0
0.0,0.0,1.0,1.0,0.0,0.7148079,1.0
0.0,0.0,1.0,1.0,0.0,0.53126776,1.0
0.0,0.0,1.0,1.0,0.0,0.7176256,1.0
0.0,0.0,1.0,1.0,0.0,0.7117624,1.0
0.0,0.0,1.0,1.0,0.0,0.47571576,1.0
0.0,0.0,1.0,1.0,0.0,0.66912365,1.0
0.0,0.0,1.0,1.0,0.0,0.7349449,1.0
0.0,0.0,1.0,1.0,0.0,0.70604956,1.0
0.0,0.0,1.0,1.0,0.0,0.5770278,1.0
0.0,0.0,1.0,1.0,0.0,0.69621354,1.0
0.0,0.0,1.0,1.0,0.0,0.7262797,1.0
0.0,0.0,1.0,1.0,0.0,0.5832037,1.0
0.0,0.0,1.0,1.0,0.0,0.68613285,1.0
0.0,0.0,1.0,1.0,0.0,0.73495173,1.0
0.0,0.0,1.0,1.0,0.0,0.72836447,1.0
0.0,0.0,1.0,1.0,0.0,0.69168204,1.0
0.0,0.0,1.0,1.0,0.0,0.56900024,1.0
0.0,0.0,1.0,1.0,0.0,0.6511794,1.0
0.0,0.0,1.0,1.0,0.0,0.6986226,1.0
0.0,0.0,1.0,1.0,0.0,0.7028263,1.0
0.0,0.0,1.0,1.0,0.0,0.43725297,1.0
0.0,0.0,1.0,1.0,0.0,0.6510364,1.0
0.0,0.0,1.0,1.0,0.0,0.63046306,1.0
0.0,0.0,1.0,1.0,0.0,0.6232586,1.0
0.0,0.0,1.0,1.0,0.0,0.6930828,1.0
0.0,0.0,1.0,1.0,0.0,0.66815215,1.0
0.0,0.0,1.0,1.0,0.0,0.6360668,1.0
0.0,0.0,1.0,1.0,0.0,0.72038513,1.0
0.0,0.0,1.0,1.0,0.0,0.6551591,1.0
0.0,0.0,1.0,1.0,0.0,0.5896127,1.0
0.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.0,0.0,1.0,1.0,0.0,0.29033366,1.0
0.0,0.0,1.0,1.0,0.0,0.2751392,1.0
0.0,0.0,1.0,1.0,0.0,0.28120768,1.0
0.0,0.0,1.0,1.0,0.0,0.49799252,1.0
0.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.0,0.0,1.0,1.0,0.0,0.28046075,1.0
0.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.0,0.0,1.0,1.0,0.0,0.3442712,1.0
0.0,0.0,1.0,1.0,0.0,0.39040932,1.0
0.0,0.0,1.0,1.0,0.0,0.2994944,1.0
0.0,0.0,1.0,1.0,0.0,0.59864545,1.0
0.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.0,0.0,1.0,1.0,0.0,0.27620897,1.0
0.0,0.0,1.0,1.0,0.0,0.45114407,1.0
0.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.0,0.0,1.0,1.0,0.0,0.26157326,1.0
0.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.0,0.0,1.0,1.0,0.0,0.30879498,1.0
0.0,0.0,1.0,1.0,0.0,0.2626837,1.0
0.0,0.0,1.0,1.0,0.0,0.27737507,1.0
0.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.0,0.0,1.0,1.0,0.0,0.26573217,1.0
0.0,0.0,1.0,1.0,0.0,0.36985317,1.0
0.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.0,0.0,1.0,1.0,0.0,0.29050925,1.0
0.0,0.0,1.0,1.0,0.0,0.2628921,1.0
0.0,0.0,1.0,1.0,0.0,0.2834711,1.0
0.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.0,0.0,1.0,1.0,0.0,0.29404306,1.0
0.0,0.0,1.0,1.0,0.0,0.40831745,1.0
0.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.0,0.0,1.0,1.0,0.0,0.2923562,1.0
0.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.0,0.0,1.0,1.0,0.0,0.2987789,1.0
0.0,0.0,1.0,1.0,0.0,0.5991749,1.0
0.0,0.0,1.0,1.0,0.0,0.2940542,1.0
0.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.0,0.0,1.0,1.0,0.0,0.2687671,1.0
0.0,0.0,1.0,1.0,0.0,0.64149207,1.0
0.0,0.0,1.0,1.0,0.0,0.58860403,1.0
0.0,0.0,1.0,1.0,0.0,0.555309,1.0
0.0,0.0,1.0,1.0,0.0,0.5924112,1.0
0.0,0.0,1.0,1.0,0.0,0.4905858,1.0
0.0,0.0,1.0,1.0,0.0,0.5897666,1.0
0.0,0.0,1.0,1.0,0.0,0.57949793,1.0
0.0,0.0,1.0,1.0,0.0,0.63092244,1.0
0.0,0.0,1.0,1.0,0.0,0.58664477,1.0
0.0,0.0,1.0,1.0,0.0,0.6446889,1.0
0.0,0.0,1.0,1.0,0.0,0.46921748,1.0
0.0,0.0,1.0,1.0,0.0,0.623531,1.0
0.0,0.0,1.0,1.0,0.0,0.6142178,1.0
0.0,0.0,1.0,1.0,0.0,0.5965638,1.0
0.0,0.0,1.0,1.0,0.0,0.64017946,1.0
0.0,0.0,1.0,1.0,0.0,0.68709624,1.0
0.0,0.0,1.0,1.0,0.0,0.66548645,1.0
0.0,0.0,1.0,1.0,0.0,0.36752695,1.0
0.0,0.0,1.0,1.0,0.0,0.3902554,1.0
0.0,0.0,1.0,1.0,0.0,0.44805288,1.0
0.0,0.0,1.0,1.0,0.0,0.64266443,1.0
0.0,0.0,1.0,1.0,0.0,0.40280563,1.0
0.0,0.0,1.0,1.0,0.0,0.30690476,1.0
0.0,0.0,1.0,1.0,0.0,0.636467,1.0
0.0,0.0,1.0,1.0,0.0,0.57099694,1.0
0.0,0.0,1.0,1.0,0.0,0.6349117,1.0
0.0,0.0,1.0,1.0,0.0,0.63980985,1.0
0.0,0.0,1.0,1.0,0.0,0.37700796,1.0
0.0,0.0,1.0,1.0,0.0,0.42165136,1.0
0.0,0.0,1.0,1.0,0.0,0.3601399,1.0
0.0,0.0,1.0,1.0,0.0,0.5897961,1.0
0.0,0.0,1.0,1.0,0.0,0.5812097,1.0
0.0,0.0,1.0,1.0,0.0,0.56990576,1.0
0.0,0.0,1.0,1.0,0.0,0.6399975,1.0
0.0,0.0,1.0,1.0,0.0,0.71491295,1.0
0.0,0.0,1.0,1.0,0.0,0.48013484,1.0
0.0,0.0,1.0,1.0,0.0,0.6452501,1.0
0.0,0.0,1.0,1.0,0.0,0.5516111,1.0
0.0,0.0,1.0,1.0,0.0,0.53931475,1.0
0.0,0.0,1.0,1.0,0.0,0.38215095,1.0
0.0,0.0,1.0,1.0,0.0,0.4691992,1.0
0.0,0.0,1.0,1.0,0.0,0.7111596,1.0
0.0,0.0,1.0,1.0,0.0,0.6737028,1.0
0.0,0.0,1.0,1.0,0.0,0.6393585,1.0
0.0,0.0,1.0,1.0,0.0,0.587674,1.0
0.0,0.0,1.0,1.0,0.0,0.43836027,1.0
0.0,0.0,1.0,1.0,0.0,0.66094697,1.0
0.0,0.0,1.0,1.0,0.0,0.3633094,1.0
0.0,0.0,1.0,1.0,0.0,0.6675664,1.0
0.0,0.0,1.0,1.0,0.0,0.59497833,1.0
0.0,0.0,1.0,1.0,0.0,0.5903306,1.0
0.0,0.0,1.0,1.0,0.0,0.61652285,1.0
0.0,0.0,1.0,1.0,0.0,0.62965965,1.0
0.0,0.0,1.0,1.0,0.0,0.6068443,1.0
0.0,0.0,1.0,1.0,0.0,0.5788746,1.0
0.0,0.0,1.0,1.0,0.0,0.7210318,1.0
0.0,0.0,1.0,1.0,0.0,0.6043084,1.0
0.0,0.0,1.0,1.0,0.0,0.5796837,1.0
0.0,0.0,1.0,1.0,0.0,0.58448565,1.0
0.0,0.0,1.0,1.0,0.0,0.5926008,1.0
0.0,0.0,1.0,1.0,0.0,0.88253665,1.0
0.0,0.0,1.0,1.0,0.0,0.32000822,1.0
0.0,0.0,1.0,1.0,0.0,0.37261963,1.0
0.0,0.0,1.0,1.0,0.0,0.8329428,1.0
0.0,0.0,1.0,1.0,0.0,0.35194921,1.0
0.0,0.0,1.0,1.0,0.0,0.6387115,1.0
0.0,0.0,1.0,1.0,0.0,0.6866708,1.0
0.0,0.0,1.0,1.0,0.0,0.81281453,1.0
0.0,0.0,1.0,1.0,0.0,0.6590433,1.0
0.0,0.0,1.0,1.0,0.0,0.76967835,1.0
0.0,0.0,1.0,1.0,0.0,0.9001634,1.0
0.0,0.0,1.0,1.0,0.0,0.7048686,1.0
0.0,0.0,1.0,1.0,0.0,0.82308793,1.0
0.0,0.0,1.0,1.0,0.0,0.68613154,1.0
0.0,0.0,1.0,1.0,0.0,0.71943676,1.0
0.0,0.0,1.0,1.0,0.0,0.798896,1.0
0.0,0.0,1.0,1.0,0.0,0.8759278,1.0
0.0,0.0,1.0,1.0,0.0,0.72384185,1.0
0.0,0.0,1.0,1.0,0.0,0.65757704,1.0
0.0,0.0,1.0,1.0,0.0,0.51460564,1.0
0.0,0.0,1.0,1.0,0.0,0.58430153,1.0
0.0,0.0,1.0,1.0,0.0,0.4703066,1.0
0.0,0.0,1.0,1.0,0.0,0.7671871,1.0
0.0,0.0,1.0,1.0,0.0,0.7381166,1.0
0.0,0.0,1.0,1.0,0.0,0.8340471,1.0
0.0,0.0,1.0,1.0,0.0,0.3527754,1.0
0.0,0.0,1.0,1.0,0.0,0.62815285,1.0
0.0,0.0,1.0,1.0,0.0,0.7738374,1.0
0.0,0.0,1.0,1.0,0.0,0.34415329,1.0
0.0,0.0,1.0,1.0,0.0,0.4281563,1.0
0.0,0.0,1.0,1.0,0.0,0.8767395,1.0
0.0,0.0,1.0,1.0,0.0,0.26155895,1.0
0.0,0.0,1.0,1.0,0.0,0.45983043,1.0
0.0,0.0,1.0,1.0,0.0,0.8782029,1.0
0.0,0.0,1.0,1.0,0.0,0.84086204,1.0
0.0,0.0,1.0,1.0,0.0,0.49155498,1.0
0.0,0.0,1.0,1.0,0.0,0.43840635,1.0
0.0,0.0,1.0,1.0,0.0,0.7675434,1.0
0.0,0.0,1.0,1.0,0.0,0.74545515,1.0
0.0,0.0,1.0,1.0,0.0,0.7127474,1.0
0.0,0.0,1.0,1.0,0.0,0.52303153,1.0
0.0,0.0,1.0,1.0,0.0,0.8756921,1.0
0.0,0.0,1.0,1.0,0.0,0.89038193,1.0
0.0,0.0,1.0,1.0,0.0,0.76546437,1.0
0.0,0.0,1.0,1.0,0.0,0.7436744,1.0
0.0,0.0,1.0,1.0,0.0,0.60813,1.0
0.0,0.0,1.0,1.0,0.0,0.83394945,1.0
0.0,0.0,1.0,1.0,0.0,0.8191212,1.0
0.0,0.0,1.0,1.0,0.0,0.828607,1.0
0.0,0.0,1.0,1.0,0.0,0.3287049,1.0
0.0,0.0,1.0,1.0,0.0,0.44551054,1.0
0.0,0.0,1.0,1.0,0.0,0.7863817,1.0
0.0,0.0,1.0,1.0,0.0,0.79611635,1.0
0.0,0.0,1.0,1.0,0.0,0.5819056,1.0
0.0,0.0,1.0,1.0,0.0,0.51327014,1.0
0.0,0.0,1.0,1.0,0.0,0.8112644,1.0
0.0,0.0,1.0,1.0,0.0,0.41992295,1.0
0.0,0.0,1.0,1.0,0.0,0.44580507,1.0
0.0,0.0,1.0,1.0,0.0,0.80322653,1.0
0.0,0.0,1.0,1.0,0.0,0.65299976,1.0
0.0,0.0,0.0,1.0,0.0,0.3777392,1.0
0.0,0.0,0.0,1.0,0.0,0.5115035,1.0
0.0,0.0,0.0,1.0,0.0,0.50795156,1.0
0.0,0.0,0.0,1.0,0.0,0.2702307,1.0
0.0,0.0,0.0,1.0,0.0,0.40945134,1.0
0.0,0.0,0.0,1.0,0.0,0.39656556,1.0
0.0,0.0,0.0,1.0,0.0,0.4476583,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.0,0.0,0.0,1.0,0.0,0.54080015,1.0
0.0,0.0,0.0,1.0,0.0,0.36655954,1.0
0.0,0.0,0.0,1.0,0.0,0.37501827,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.0,0.0,0.0,1.0,0.0,0.42686212,1.0
0.0,0.0,0.0,1.0,0.0,0.38026267,1.0
0.0,0.0,0.0,1.0,0.0,0.57706636,1.0
0.0,0.0,0.0,1.0,0.0,0.36678496,1.0
0.0,0.0,0.0,1.0,0.0,0.36308283,1.0
0.0,0.0,0.0,1.0,0.0,0.4313794,1.0
0.0,0.0,0.0,1.0,0.0,0.37513238,1.0
0.0,0.0,0.0,1.0,0.0,0.40204793,1.0
0.0,0.0,0.0,1.0,0.0,0.354044,1.0
0.0,0.0,0.0,1.0,0.0,0.3655461,1.0
0.0,0.0,0.0,1.0,0.0,0.3767604,1.0
0.0,0.0,0.0,1.0,0.0,0.496243,1.0
0.0,0.0,0.0,1.0,0.0,0.44923243,1.0
0.0,0.0,0.0,1.0,0.0,0.35803908,1.0
0.0,0.0,0.0,1.0,0.0,0.39295042,1.0
0.0,0.0,0.0,1.0,0.0,0.3900548,1.0
0.0,0.0,0.0,1.0,0.0,0.383879,1.0
0.0,0.0,0.0,1.0,0.0,0.43715578,1.0
0.0,0.0,0.0,1.0,0.0,0.4909507,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.0,0.0,0.0,1.0,0.0,0.47166365,1.0
0.0,0.0,0.0,1.0,0.0,0.5067207,1.0
0.0,0.0,0.0,1.0,0.0,0.34832194,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.0,0.0,0.0,1.0,0.0,0.3157809,1.0
0.0,0.0,0.0,1.0,0.0,0.37488934,1.0
0.0,0.0,0.0,1.0,0.0,0.48607302,1.0
0.0,0.0,0.0,1.0,0.0,0.46454972,1.0
0.0,0.0,0.0,1.0,0.0,0.25305575,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.0,0.0,0.0,1.0,0.0,0.45757484,1.0
0.0,0.0,0.0,1.0,0.0,0.41311184,1.0
0.0,0.0,0.0,1.0,0.0,0.37550727,1.0
0.0,0.0,0.0,1.0,0.0,0.3765643,1.0
0.0,0.0,0.0,1.0,0.0,0.31047994,1.0
0.0,0.0,0.0,1.0,0.0,0.5012484,1.0
0.0,0.0,0.0,1.0,0.0,0.4500445,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.0,0.0,0.0,1.0,0.0,0.36201152,1.0
0.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.0,0.0,0.0,1.0,0.0,0.33496904,1.0
0.0,0.0,0.0,1.0,0.0,0.352156,1.0
0.0,0.0,0.0,1.0,0.0,0.5011785,1.0
0.0,0.0,0.0,1.0,0.0,0.37753022,1.0
0.0,0.0,0.0,1.0,0.0,0.5861975,1.0
0.0,0.0,1.0,1.0,0.0,0.34139517,1.0
0.0,0.0,1.0,1.0,0.0,0.4804384,1.0
0.0,0.0,1.0,1.0,0.0,0.5165998,1.0
0.0,0.0,1.0,1.0,0.0,0.5051278,1.0
0.0,0.0,1.0,1.0,0.0,0.6184604,1.0
0.0,0.0,1.0,1.0,0.0,0.60597306,1.0
0.0,0.0,1.0,1.0,0.0,0.37300754,1.0
0.0,0.0,1.0,1.0,0.0,0.37607715,1.0
0.0,0.0,1.0,1.0,0.0,0.38748994,1.0
0.0,0.0,1.0,1.0,0.0,0.49590805,1.0
0.0,0.0,1.0,1.0,0.0,0.33162278,1.0
0.0,0.0,1.0,1.0,0.0,0.31594285,1.0
0.0,0.0,1.0,1.0,0.0,0.33019692,1.0
0.0,0.0,1.0,1.0,0.0,0.5115496,1.0
0.0,0.0,1.0,1.0,0.0,0.5486586,1.0
0.0,0.0,1.0,1.0,0.0,0.49083894,1.0
0.0,0.0,1.0,1.0,0.0,0.48856616,1.0
0.0,0.0,1.0,1.0,0.0,0.37084374,1.0
0.0,0.0,1.0,1.0,0.0,0.47284663,1.0
0.0,0.0,1.0,1.0,0.0,0.46647328,1.0
0.0,0.0,1.0,1.0,0.0,0.48842895,1.0
0.0,0.0,1.0,1.0,0.0,0.54364824,1.0
0.0,0.0,1.0,1.0,0.0,0.6237267,1.0
0.0,0.0,1.0,1.0,0.0,0.31209058,1.0
0.0,0.0,1.0,1.0,0.0,0.23360494,1.0
0.0,0.0,1.0,1.0,0.0,0.53494763,1.0
0.0,0.0,1.0,1.0,0.0,0.2275209,1.0
0.0,0.0,1.0,1.0,0.0,0.27703673,1.0
0.0,0.0,1.0,1.0,0.0,0.33291727,1.0
0.0,0.0,1.0,1.0,0.0,0.32622817,1.0
0.0,0.0,1.0,1.0,0.0,0.24685033,1.0
0.0,0.0,1.0,1.0,0.0,0.32779384,1.0
0.0,0.0,1.0,1.0,0.0,0.5555393,1.0
0.0,0.0,1.0,1.0,0.0,0.4432119,1.0
0.0,0.0,1.0,1.0,0.0,0.07316631,1.0
0.0,0.0,1.0,1.0,0.0,0.40752825,1.0
0.0,0.0,1.0,1.0,0.0,0.3395231,1.0
0.0,0.0,1.0,1.0,0.0,0.18987094,1.0
0.0,0.0,1.0,1.0,0.0,0.49402422,1.0
0.0,0.0,1.0,1.0,0.0,0.35746354,1.0
0.0,0.0,1.0,1.0,0.0,0.40549546,1.0
0.0,0.0,1.0,1.0,0.0,0.20913975,1.0
0.0,0.0,1.0,1.0,0.0,0.43417507,1.0
0.0,0.0,1.0,1.0,0.0,0.5027437,1.0
0.0,0.0,1.0,1.0,0.0,0.45894796,1.0
0.0,0.0,1.0,1.0,0.0,0.39663103,1.0
0.0,0.0,1.0,1.0,0.0,0.5422751,1.0
0.0,0.0,1.0,1.0,0.0,0.33509105,1.0
0.0,0.0,1.0,1.0,0.0,0.57034427,1.0
0.0,0.0,1.0,1.0,0.0,0.5512824,1.0
0.0,0.0,1.0,1.0,0.0,0.5572082,1.0
0.0,0.0,1.0,1.0,0.0,0.32615185,1.0
0.0,0.0,1.0,1.0,0.0,0.5352543,1.0
0.0,0.0,1.0,1.0,0.0,0.33326626,1.0
0.0,0.0,1.0,1.0,0.0,0.5542285,1.0
0.0,0.0,1.0,1.0,0.0,0.48885584,1.0
0.0,0.0,1.0,1.0,0.0,0.48102465,1.0
0.0,0.0,1.0,1.0,0.0,0.5709916,1.0
0.0,0.0,1.0,1.0,0.0,0.36309487,1.0
0.0,0.0,1.0,1.0,0.0,0.61624944,1.0
0.0,0.0,0.0,1.0,0.0,0.2702547,1.0
0.0,0.0,0.0,1.0,0.0,0.66879314,1.0
0.0,0.0,0.0,1.0,0.0,0.33365744,1.0
0.0,0.0,0.0,1.0,0.0,0.29851368,1.0
0.0,0.0,0.0,1.0,0.0,0.27527386,1.0
0.0,0.0,0.0,1.0,0.0,0.28626275,1.0
0.0,0.0,0.0,1.0,0.0,0.44438168,1.0
0.0,0.0,0.0,1.0,0.0,0.21034372,1.0
0.0,0.0,0.0,1.0,0.0,0.52077246,1.0
0.0,0.0,0.0,1.0,0.0,0.28064856,1.0
0.0,0.0,0.0,1.0,0.0,0.26321825,1.0
0.0,0.0,0.0,1.0,0.0,0.2092695,1.0
0.0,0.0,0.0,1.0,0.0,0.18426263,1.0
0.0,0.0,0.0,1.0,0.0,0.4095508,1.0
0.0,0.0,0.0,1.0,0.0,0.16307381,1.0
0.0,0.0,0.0,1.0,0.0,0.17342922,1.0
0.0,0.0,0.0,1.0,0.0,0.22476433,1.0
0.0,0.0,0.0,1.0,0.0,0.27198452,1.0
0.0,0.0,0.0,1.0,0.0,0.38195002,1.0
0.0,0.0,0.0,1.0,0.0,0.16526483,1.0
0.0,0.0,0.0,1.0,0.0,0.24863122,1.0
0.0,0.0,0.0,1.0,0.0,0.13717479,1.0
0.0,0.0,0.0,1.0,0.0,0.5442538,1.0
0.0,0.0,0.0,1.0,0.0,0.3408022,1.0
0.0,0.0,0.0,1.0,0.0,0.29101703,1.0
0.0,0.0,0.0,1.0,0.0,0.25503576,1.0
0.0,0.0,0.0,1.0,0.0,0.19768736,1.0
0.0,0.0,0.0,1.0,0.0,0.19748223,1.0
0.0,0.0,0.0,1.0,0.0,0.23974235,1.0
0.0,0.0,0.0,1.0,0.0,0.15164506,1.0
0.0,0.0,0.0,1.0,0.0,0.29551357,1.0
0.0,0.0,0.0,1.0,0.0,0.26751012,1.0
0.0,0.0,0.0,1.0,0.0,0.35578102,1.0
0.0,0.0,0.0,1.0,0.0,0.26523608,1.0
0.0,0.0,0.0,1.0,0.0,0.15018147,1.0
0.0,0.0,0.0,1.0,0.0,0.21869737,1.0
0.0,0.0,0.0,1.0,0.0,0.2799703,1.0
0.0,0.0,0.0,1.0,0.0,0.42984623,1.0
0.0,0.0,0.0,1.0,0.0,0.22043139,1.0
0.0,0.0,0.0,1.0,0.0,0.45581797,1.0
0.0,0.0,0.0,1.0,0.0,0.6509041,1.0
0.0,0.0,0.0,1.0,0.0,0.2833821,1.0
0.0,0.0,0.0,1.0,0.0,0.17509344,1.0
0.0,0.0,0.0,1.0,0.0,0.19413088,1.0
0.0,0.0,0.0,1.0,0.0,0.25714055,1.0
0.0,0.0,0.0,1.0,0.0,0.27808863,1.0
0.0,0.0,0.0,1.0,0.0,0.46108204,1.0
0.0,0.0,0.0,1.0,0.0,0.16307655,1.0
0.0,0.0,0.0,1.0,0.0,0.49910247,1.0
0.0,0.0,0.0,1.0,0.0,0.25699458,1.0
0.0,0.0,0.0,1.0,0.0,0.21286565,1.0
0.0,0.0,0.0,1.0,0.0,0.3192476,1.0
0.0,0.0,0.0,1.0,0.0,0.15453844,1.0
0.0,0.0,0.0,1.0,0.0,0.1505259,1.0
0.0,0.0,0.0,1.0,0.0,0.31471536,1.0
0.0,0.0,0.0,1.0,0.0,0.16815296,1.0
0.0,0.0,0.0,1.0,0.0,0.16542313,1.0
0.0,0.0,0.0,1.0,0.0,0.3070585,1.0
0.0,0.0,0.0,1.0,0.0,0.20430052,1.0
0.0,0.0,0.0,1.0,0.0,0.28784078,1.0
0.0,0.0,0.0,1.0,0.0,0.31483442,1.0
0.0,0.0,0.0,1.0,0.0,0.17520393,1.0
0.0,0.0,0.0,1.0,0.0,0.23695809,1.0
0.0,0.0,0.0,1.0,0.0,0.59293956,1.0
0.0,0.0,0.0,1.0,0.0,0.35085627,1.0
0.0,0.0,0.0,1.0,0.0,0.309747,1.0
0.0,0.0,0.0,1.0,0.0,0.4650714,1.0
0.0,0.0,0.0,1.0,0.0,0.3407361,1.0
0.0,0.0,0.0,1.0,0.0,0.30676273,1.0
0.0,0.0,0.0,1.0,0.0,0.13043478,1.0
0.0,0.0,0.0,1.0,0.0,0.47156957,1.0
0.0,0.0,0.0,1.0,0.0,0.13043478,1.0
0.0,0.0,0.0,1.0,0.0,0.13043478,1.0
0.0,0.0,0.0,1.0,0.0,0.18506804,1.0
0.0,0.0,0.0,1.0,0.0,0.13043478,1.0
0.0,0.0,0.0,1.0,0.0,0.57333374,1.0
0.0,0.0,0.0,1.0,0.0,0.30409795,1.0
0.0,0.0,0.0,1.0,0.0,0.59998155,1.0
0.0,0.0,0.0,1.0,0.0,0.23563632,1.0
0.0,0.0,0.0,1.0,0.0,0.13043478,1.0
0.0,0.0,0.0,1.0,0.0,0.19300747,1.0
0.0,0.0,0.0,1.0,0.0,0.14508113,1.0
0.0,0.0,0.0,1.0,0.0,0.17544295,1.0
0.0,0.0,0.0,1.0,0.0,0.13043478,1.0
0.0,0.0,0.0,1.0,0.0,0.37126714,1.0
0.0,0.0,0.0,1.0,0.0,0.5357762,1.0
0.0,0.0,0.0,1.0,0.0,0.24286522,1.0
0.0,0.0,0.0,1.0,0.0,0.42514005,1.0
0.0,0.0,0.0,1.0,0.0,0.2515012,1.0
0.0,0.0,0.0,1.0,0.0,0.1956603,1.0
0.0,0.0,0.0,1.0,0.0,0.246396,1.0
0.0,0.0,0.0,1.0,0.0,0.13043478,1.0
0.0,0.0,0.0,1.0,0.0,0.26302066,1.0
0.0,0.0,0.0,1.0,0.0,0.56871927,1.0
0.0,0.0,0.0,1.0,0.0,0.18103501,1.0
