WOE,FGE,Hour,Weekday,Season,HPE
1.0,0.0,0.40965268,0.5,0.6666667,1.0
0.0,0.0,0.26086956,0.94673693,0.33333334,1.0
1.0,0.0,0.35611066,0.8492121,0.6666667,1.0
1.0,0.0,0.5830499,1.0,0.6666667,1.0
1.0,0.0,0.7872308,0.0,0.33333334,1.0
1.0,0.0,0.75070107,0.3047232,0.0,1.0
1.0,1.0,0.38046336,0.47922143,0.0,1.0
1.0,0.0,0.40495107,0.30717713,0.33333334,1.0
1.0,0.0,0.2848575,0.16666667,0.0,1.0
1.0,1.0,0.30434784,0.6341342,0.0,1.0
0.0,0.0,0.41466385,0.045349598,0.9093008,1.0
1.0,0.0,0.31515107,0.010353088,0.9896469,1.0
1.0,0.0,0.19867752,0.71520853,0.33333334,1.0
1.0,0.0,0.66497797,0.0,0.33333334,1.0
0.0,1.0,0.32737476,0.02613227,0.0,1.0
0.0,0.0,0.3657571,0.16666667,0.7156322,1.0
0.0,0.267214,0.3129721,0.16666667,0.0,1.0
1.0,0.0,0.19064642,0.9358554,0.33333334,1.0
0.0,0.0,0.26661772,0.8333334,0.33333334,1.0
1.0,0.0,0.37000543,0.33333334,0.27890277,1.0
1.0,1.0,0.29542613,0.6780667,0.6666667,1.0
0.05279684,0.0,0.750608,0.982401,0.6666667,1.0
0.0,0.0,0.26643512,0.85466796,0.042669207,1.0
0.0,0.0,0.2717679,0.958223,0.24977933,1.0
1.0,0.0,0.29818168,0.33333334,0.6666667,1.0
0.0,0.0,0.41253006,0.25039363,0.33333334,1.0
0.0,0.0,0.5112801,0.7341783,0.6666667,1.0
1.0,0.0,0.74795663,0.94686687,0.7197998,1.0
1.0,0.0,0.4808333,0.83826387,0.6666667,1.0
0.0,1.0,0.33590806,0.59137166,0.6666667,1.0
0.0,1.0,0.3203745,0.7104623,0.6666667,1.0
0.0,0.0,0.36097032,0.3643409,0.0,1.0
1.0,1.0,0.12900245,0.85855204,0.3837707,1.0
0.0,0.0,0.31237006,0.6666667,0.723072,1.0
1.0,0.0,0.79539627,0.19607562,0.43137115,1.0
1.0,0.0,0.30434784,0.35775056,0.0,1.0
1.0,1.0,0.6615175,0.6308497,0.6666667,1.0
0.0,0.0,0.31585315,0.24837533,0.0,1.0
1.0,0.0,0.5580555,0.8333334,0.6666667,1.0
0.5449984,1.0,0.6323913,0.0,0.33333334,1.0
1.0,0.0,0.6533684,0.9977106,0.32875448,1.0
1.0,0.0,0.8739361,0.693298,0.5266313,1.0
0.0,1.0,0.21294513,0.93876326,0.54419315,1.0
1.0,0.0,0.656717,0.6227212,0.42122433,1.0
1.0,0.0,0.72489566,0.9115067,0.75516,1.0
1.0,0.0,0.82786584,0.66496193,0.33333334,1.0
1.0,0.0,0.65295947,0.9939778,0.33935556,1.0
1.0,0.0,0.30434784,0.5290426,0.8695272,1.0
1.0,0.0,0.39942536,0.16666667,0.6666667,1.0
0.0,1.0,0.5469213,0.039466962,0.33333334,1.0
1.0,1.0,0.17391305,0.96315604,0.40702125,1.0
1.0,0.0,0.7221255,0.8333334,0.33333334,1.0
1.0,0.0,0.20947737,0.59101033,0.33333334,1.0
1.0,0.0,0.8587122,0.5416034,0.0,1.0
0.0,1.0,0.31023806,0.16666667,0.35591245,1.0
0.0,1.0,0.5027967,0.2271772,0.6666667,1.0
1.0,1.0,0.63473594,0.06684556,0.33333334,1.0
0.0,1.0,0.71379536,0.5347745,0.6666667,1.0
1.0,0.29940116,0.273887,0.21656686,0.0,1.0
1.0,0.0,0.19489866,0.31724438,0.0,1.0
0.0,0.0,0.29173404,0.8816863,0.33333334,1.0
1.0,0.0,0.5943217,0.46258333,0.33333334,1.0
0.0,0.0,0.42804378,0.5281669,0.0,1.0
1.0,0.0,0.26086956,0.4870033,0.0,1.0
0.39323223,1.0,0.67708385,0.26779464,0.33333334,1.0
1.0,0.0,0.608385,0.5551587,0.6666667,1.0
1.0,0.0,0.5226311,1.0,0.6666667,1.0
1.0,0.0,0.6030342,0.0,0.33333334,1.0
0.0,1.0,0.46163067,0.6072393,0.6666667,1.0
1.0,1.0,0.2806672,0.6364081,0.30307475,1.0
1.0,1.0,0.56948596,0.33333334,0.6666667,1.0
0.0,0.0,0.3415896,0.80954003,1.0,1.0
1.0,0.0,0.19174623,0.40169388,0.0,1.0
1.0,0.0,0.4890629,0.0,0.33333334,1.0
0.0,0.0,0.26734707,0.8333334,0.33333334,1.0
1.0,0.0,0.1646775,0.74582416,0.33333334,1.0
0.63866055,1.0,0.38289988,0.2731101,0.6666667,1.0
1.0,0.0,0.5964514,0.713603,0.61877453,1.0
1.0,1.0,0.316338,0.6513459,0.33333334,1.0
1.0,0.0,0.17925394,0.9385799,0.33333334,1.0
1.0,0.0,0.82505804,0.6686388,0.0039442787,1.0
1.0,0.0,0.13843317,0.33333334,0.6666667,1.0
1.0,1.0,0.094328985,0.8008454,0.2683574,1.0
0.0,0.0,0.3110424,0.26066944,0.0,1.0
0.0,0.0,0.48085833,0.4818802,1.0,1.0
1.0,0.0,0.62141097,0.024370959,0.0,1.0
1.0,0.0,0.476049,0.5,0.6666667,1.0
1.0,0.0,0.46519384,0.73787063,0.0,1.0
0.0,0.0,0.6482212,0.67045474,0.66287863,1.0
1.0,0.0,0.5959227,0.17890742,0.6666667,1.0
0.4005546,1.0,0.25222215,0.23342577,0.0,1.0
0.0,0.0,0.26086956,0.67384684,0.6666667,1.0
1.0,1.0,0.76528466,0.63346225,0.6666667,1.0
1.0,1.0,0.61674166,0.34875482,0.6666667,1.0
1.0,0.0,0.5526356,0.80118,0.6666667,1.0
1.0,0.0,0.2670932,0.35719067,0.0,1.0
0.0,0.0,0.26860014,0.86296725,0.33333334,1.0
1.0,0.0,0.83209634,0.57452327,0.620595,1.0
1.0,0.0,0.6084472,0.15399268,0.17934066,1.0
1.0,0.0,0.42948726,0.5,0.6666667,1.0
1.0,1.0,0.30434784,0.6160988,0.0,1.0
1.0,0.0,0.3539857,1.0,0.33333334,1.0
1.0,0.0,0.4088475,0.88655025,0.5602329,1.0
1.0,0.0,0.50307244,0.65235555,0.0,1.0
1.0,0.0,0.84255767,0.57196033,0.6666667,1.0
1.0,0.0,0.16101947,0.391954,0.6666667,1.0
1.0,0.0,0.20064197,0.33333334,0.33333334,1.0
1.0,1.0,0.6790843,0.56351036,0.6666667,1.0
0.0,0.0,0.42915383,0.76498723,0.0,1.0
0.0,0.0,0.26649562,0.9784335,0.33333334,1.0
1.0,0.0,0.8074075,0.70246905,0.07160469,1.0
1.0,1.0,0.62857497,0.33333334,0.6666667,1.0
1.0,0.0,0.008534387,0.8333334,0.6666667,1.0
1.0,0.0,0.5720358,0.17546608,0.15786727,1.0
0.0,0.0,0.26086956,0.8333334,0.08427648,1.0
0.0,0.0,0.29602653,0.05851271,0.33333334,1.0
0.0,1.0,0.49176106,0.26242995,0.6666667,1.0
1.0,0.0,0.31023267,0.34085286,0.6666667,1.0
0.0,0.0,0.4086582,0.18329749,0.6666667,1.0
1.0,0.0,0.36512542,0.050176278,0.0,1.0
0.0,0.0,0.26086956,0.6666667,0.6666667,1.0
1.0,0.0,0.49414685,0.8333334,0.6666667,1.0
1.0,0.0,0.57119364,0.5,0.6666667,1.0
1.0,0.0,0.35562173,0.15670557,0.9800778,1.0
1.0,1.0,0.95729196,0.33628583,0.6666667,1.0
1.0,0.0,0.6192942,0.020313874,0.0,1.0
0.0,0.0,0.29604724,0.13484773,1.0,1.0
0.0,0.0,0.88725775,0.90536314,0.6666667,1.0
0.0,0.0,0.4778723,0.4997872,0.0,1.0
1.0,0.0,0.39334556,0.5,0.6666667,1.0
1.0,1.0,0.63717866,0.551703,0.6666667,1.0
1.0,0.0,0.40842277,0.08923757,0.6666667,1.0
1.0,1.0,0.3780721,0.5253618,0.0,1.0
1.0,0.0,0.17255706,0.74740106,0.6666667,1.0
1.0,0.0,0.25401115,0.55258125,0.33333334,1.0
1.0,1.0,0.6694979,0.3997419,0.6666667,1.0
1.0,0.0,0.22237843,0.47132406,0.33333334,1.0
1.0,1.0,0.39355975,0.7806597,0.21934034,1.0
1.0,0.0,0.53140426,0.70601064,0.33333334,1.0
0.0,0.41760337,0.39130434,0.5696006,0.0,1.0
0.0,0.0,0.2257786,0.33333334,0.13254528,1.0
1.0,1.0,0.67745274,0.03230071,0.33333334,1.0
0.0,0.0,0.47045568,0.23219553,0.33333334,1.0
1.0,0.0,0.73731303,1.0,0.6666667,1.0
0.0,0.0,0.38896734,0.79278654,0.6666667,1.0
0.0,0.0,0.2467993,0.41909602,0.33333334,1.0
1.0,0.0,0.55251014,0.15677461,0.33333334,1.0
1.0,0.0,0.17956616,0.7608352,0.6666667,1.0
1.0,0.0,0.4041288,0.5,0.6666667,1.0
1.0,0.0,0.28468052,0.5753914,0.6666667,1.0
0.0,1.0,0.30434784,0.18655652,0.33333334,1.0
0.0,1.0,0.3478261,0.043521248,0.087042496,1.0
1.0,1.0,0.6480393,1.0,0.6666667,1.0
1.0,1.0,0.6462209,0.33333334,0.6666667,1.0
1.0,0.0,0.64629424,0.6666667,0.93093455,1.0
1.0,0.0,0.5931187,1.0,0.81194234,1.0
1.0,0.0,0.3502312,0.043971553,0.95602846,1.0
0.0,1.0,0.5809197,0.0567147,0.5532373,1.0
1.0,0.0,0.23727363,0.33333334,0.0,1.0
1.0,0.0,0.7648606,0.7593592,1.0,1.0
1.0,1.0,0.3355006,0.6069572,0.0,1.0
0.0,0.0,0.58052456,0.25468308,0.39201093,1.0
1.0,0.0,0.34574854,0.8068829,0.7195676,1.0
1.0,1.0,0.3500865,0.5395005,0.33333334,1.0
1.0,0.0,0.54560184,0.6416024,1.0,1.0
1.0,0.0,0.57584447,0.75185907,0.6666667,1.0
1.0,0.0,0.9479525,0.5,0.33333334,1.0
0.0,1.0,0.36147618,0.16666667,0.5523254,1.0
0.0,0.0,0.26086956,0.7515181,0.6666667,1.0
0.29104322,1.0,0.62134975,0.0,0.33333334,1.0
0.0,0.0,0.27959362,0.8333334,0.0,1.0
1.0,1.0,0.73965275,0.19959953,0.33333334,1.0
0.0,0.0,0.90331197,0.89510626,0.6666667,1.0
1.0,0.0,0.3386074,0.9646617,0.92932343,1.0
1.0,0.0,0.59158415,0.9494637,0.5655941,1.0
1.0,0.80687714,0.4095927,0.6344795,0.0,1.0
0.0,1.0,0.32938692,0.034902968,0.98254853,1.0
1.0,1.0,0.6563741,0.65056616,0.6666667,1.0
1.0,0.0,0.26086956,0.35144794,0.0,1.0
1.0,0.0,0.4702373,0.8788446,0.75768924,1.0
0.0,1.0,0.6716701,0.16666667,0.33333334,1.0
1.0,0.0,0.42303708,0.5,0.6666667,1.0
1.0,0.0,0.87325585,0.39544582,0.6666667,1.0
1.0,1.0,0.30502266,0.33462673,0.6666667,1.0
1.0,0.0,0.18642229,0.33333334,0.2853812,1.0
1.0,0.0,0.76559955,0.8333334,0.43479812,1.0
1.0,0.0,0.7956976,0.0,0.33333334,1.0
1.0,0.0,0.7630117,0.080596216,0.4945258,1.0
0.0,0.0,0.614992,0.16666667,0.80153286,1.0
1.0,0.0,0.4298496,0.93814117,0.6666667,1.0
0.0,0.0,0.6411329,0.10449532,0.0,1.0
1.0,0.0,0.30634654,0.16475126,0.0,1.0
1.0,0.0,0.27115914,0.62722325,0.0,1.0
1.0,0.0,0.661746,0.0,0.33333334,1.0
0.0,0.0,0.62345,0.13838762,0.0,1.0
1.0,1.0,0.7094391,0.6666667,0.6666667,1.0
0.4336003,1.0,0.7753043,1.0,0.8554666,1.0
1.0,0.0,0.27043158,0.16666667,0.0,1.0
0.0,1.0,0.39328822,0.57699597,0.6666667,1.0
1.0,1.0,0.2013092,1.0,0.33333334,1.0
1.0,1.0,0.39130434,0.43643382,0.6666667,1.0
0.0,0.0,0.20326364,0.01406382,0.33333334,1.0
1.0,1.0,0.2931074,0.75284344,0.0,1.0
1.0,1.0,0.34454393,0.6666667,0.6666667,1.0
0.0,0.0,0.2937573,0.16666667,0.85363185,1.0
1.0,0.0,0.6519097,0.12836093,0.20497242,1.0
1.0,0.0,0.76252264,0.41032997,0.6666667,1.0
1.0,0.0,0.46865135,0.2592994,1.0,1.0
0.0,1.0,0.25080115,0.26272002,0.0,1.0
1.0,0.0,0.34659392,0.5,0.6666667,1.0
1.0,1.0,0.6913744,0.23661296,0.33333334,1.0
0.0,1.0,0.44641572,0.16965629,0.33333334,1.0
1.0,0.0,0.749221,0.17658949,1.0,1.0
1.0,0.0,0.6521081,0.222054,0.0,1.0
1.0,0.0,0.30434784,0.27492958,0.6666667,1.0
0.0,0.0,0.6086957,0.5009195,0.0,1.0
0.0,0.0,0.23081194,0.33333334,0.14540827,1.0
0.0,1.0,0.69102347,0.7251795,0.6666667,1.0
1.0,0.0,0.73810816,0.3625676,0.0,1.0
1.0,0.0,0.37982494,0.19119912,1.0,1.0
0.0,0.0,0.7013476,0.5579337,0.6666667,1.0
0.22255372,1.0,0.81150776,1.0,0.92581546,1.0
1.0,0.0,0.32553962,0.16666667,0.6666667,1.0
0.0,0.0,0.5765932,0.4753881,0.0,1.0
0.0,0.0,0.5748496,0.6666667,0.6666667,1.0
1.0,0.0,0.6112117,0.0048223585,0.0,1.0
1.0,1.0,0.41349605,0.47873294,0.042534105,1.0
1.0,0.0,0.16088313,0.33333334,0.6666667,1.0
1.0,0.0,0.2970768,0.33333334,0.0,1.0
1.0,1.0,0.20991252,0.36200196,0.6666667,1.0
1.0,1.0,0.5723877,0.8195902,0.6666667,1.0
0.0,0.0,0.32653144,0.33333334,0.0,1.0
1.0,1.0,0.63735265,0.7411606,0.6666667,1.0
1.0,0.0,0.47299403,1.0,0.6666667,1.0
0.0,0.0,0.28831032,0.7718562,0.87704563,1.0
0.0,0.0,0.20070572,0.020541057,0.6666667,1.0
1.0,0.0,0.21814689,0.5028964,0.0,1.0
1.0,0.0,0.7976008,0.22987878,0.44827273,1.0
1.0,0.0,0.17391305,0.33333334,0.1402907,1.0
0.0,0.0,0.26695654,0.8333334,0.0,1.0
1.0,0.0,0.6086957,0.5,0.6666667,1.0
0.0,1.0,0.36272967,0.5547682,0.0,1.0
1.0,0.0,0.40792093,0.0,0.0,1.0
1.0,0.0,0.6046989,0.5306419,0.6666667,1.0
0.0,0.0,0.5792393,0.69773144,0.6666667,1.0
0.0,1.0,0.26427078,0.16666667,0.3420254,1.0
1.0,0.0,0.7648586,0.9013753,0.6666667,1.0
1.0,0.0,0.36250734,0.055194296,0.0,1.0
1.0,0.0,0.685849,0.16666667,0.6666667,1.0
0.0,0.0,0.4173551,0.5,0.0,1.0
1.0,1.0,0.21938634,0.8837905,0.33333334,1.0
0.0,0.0,0.4153815,0.19743189,0.6666667,1.0
0.0,0.0,0.6203242,0.6666667,0.08915179,1.0
0.0,1.0,0.30434784,0.6576058,0.33333334,1.0
0.0,1.0,0.36252132,0.22532699,0.0,1.0
0.0,0.0,0.6326784,0.6666667,0.18386762,1.0
0.0,1.0,0.2614882,0.36298963,0.33333334,1.0
1.0,0.0,0.4098271,0.16666667,0.6666667,1.0
1.0,1.0,0.22318238,0.9711065,0.05778701,1.0
1.0,0.0,0.58587396,0.69834006,0.96832657,1.0
1.0,0.0,0.81372094,0.8412339,0.6666667,1.0
1.0,0.0,0.51425505,0.27240446,0.6666667,1.0
1.0,0.0,0.2556917,0.33333334,0.33333334,1.0
0.0,1.0,0.39364237,0.7049725,0.6666667,1.0
1.0,0.0,0.44998658,0.15209621,0.0,1.0
0.0,0.0,0.31554312,0.9952316,0.33333334,1.0
1.0,1.0,0.65565753,0.6666667,0.6666667,1.0
1.0,0.0,0.91906524,0.21537517,0.0,1.0
1.0,1.0,0.66102153,0.6327508,0.6666667,1.0
1.0,0.0,0.30434784,0.42594403,0.6666667,1.0
0.0,1.0,0.5515897,0.03648436,0.33333334,1.0
1.0,1.0,0.6100048,0.7989964,0.6666667,1.0
0.0,0.0,0.7588813,0.6514229,0.6666667,1.0
1.0,1.0,0.24750033,0.5940282,0.0,1.0
0.0,1.0,0.33513162,0.16666667,0.19099776,1.0
1.0,1.0,0.9556936,0.33333334,0.6666667,1.0
1.0,0.0,0.2982182,0.07049093,0.33333334,1.0
1.0,0.0,0.30434784,0.16794513,0.6666667,1.0
1.0,0.0,0.77821255,0.99157405,0.6498148,1.0
0.0,0.0,0.3595894,0.43501323,0.0,1.0
1.0,0.0,0.20641251,0.45791465,0.0,1.0
1.0,0.0,0.3784926,0.29273027,0.0,1.0
1.0,1.0,0.17391305,0.70968574,0.6666667,1.0
0.0,0.0,0.22341621,0.037952423,0.6666667,1.0
1.0,0.0,0.5503226,0.2447527,0.6666667,1.0
1.0,0.0,0.71812224,0.6666667,0.0,1.0
1.0,0.0,0.5685728,0.5,0.6666667,1.0
0.0,0.0,0.49083716,0.2938475,0.6666667,1.0
1.0,0.0,0.29746005,0.5,0.6666667,1.0
0.0,1.0,0.5968948,0.30684543,0.33333334,1.0
1.0,0.0,0.2176522,0.7484999,0.33333334,1.0
0.0,0.0,0.58910567,0.6516477,0.0,1.0
0.0,0.0,0.7087277,0.48057598,0.6860907,1.0
1.0,0.0,0.49772933,0.5,0.6666667,1.0
1.0,1.0,0.28533262,0.35763055,0.6666667,1.0
0.0,0.0,0.6523222,0.6669508,0.33276507,1.0
0.0,0.0,0.58863795,0.697111,0.33333334,1.0
1.0,0.0,0.23068942,0.5,0.33333334,1.0
1.0,0.0,0.24612865,0.33333334,0.6666667,1.0
1.0,1.0,0.6020923,0.1919794,0.33333334,1.0
1.0,0.0,0.28868246,0.4399494,0.6666667,1.0
1.0,0.0,0.43645024,0.86410964,1.0,1.0
1.0,0.0,0.79569376,0.6707138,1.0,1.0
0.0,1.0,0.4883024,0.16666667,0.33333334,1.0
1.0,1.0,0.4741947,0.4205634,0.15887322,1.0
1.0,1.0,0.65664834,0.64951473,0.6666667,1.0
1.0,0.0,0.3468076,0.9986986,0.33333334,1.0
1.0,0.0,0.4662715,0.009191854,0.0,1.0
1.0,0.0,0.4013006,0.33333334,0.6666667,1.0
1.0,0.0,0.05955702,0.7572327,0.6666667,1.0
1.0,1.0,0.26725906,0.17016569,0.6666667,1.0
1.0,0.0,0.6222554,0.025989441,0.0,1.0
1.0,0.0,0.5761547,0.26048154,0.7395185,1.0
1.0,0.0,0.23807248,0.5,0.6666667,1.0
1.0,0.0,0.43701518,0.5,0.6666667,1.0
1.0,0.0,0.30093658,0.33333334,0.6666667,1.0
1.0,1.0,0.66770494,0.6666667,0.6666667,1.0
1.0,1.0,0.6157887,1.0,0.6666667,1.0
0.0,0.0,0.18841538,0.05559227,0.7778512,1.0
0.0,0.0,0.6197642,0.5282862,0.0,1.0
1.0,0.0,0.66193575,0.16666667,0.6666667,1.0
1.0,0.0,0.6956522,0.05402021,0.44137377,1.0
1.0,1.0,0.3005376,0.39175722,0.0,1.0
1.0,0.0,0.5020618,1.0,0.33333334,1.0
1.0,0.0,0.7690708,0.37159044,0.0,1.0
1.0,1.0,0.17391305,0.6562825,0.6666667,1.0
1.0,0.0,0.6395225,1.0,0.6666667,1.0
1.0,0.0,0.7513978,0.0,0.33333334,1.0
0.0,1.0,0.50186986,0.230138,0.6666667,1.0
0.0,0.0,0.68007684,0.8333334,0.6666667,1.0
1.0,1.0,0.51739365,0.8777838,0.0,1.0
0.0,0.0,0.26548305,0.482315,0.33333334,1.0
1.0,0.0,0.47322127,0.16666667,0.6666667,1.0
1.0,1.0,0.7123957,1.0,0.33333334,1.0
1.0,0.0,0.7637993,0.0,0.33333334,1.0
1.0,0.0,0.30434784,0.31368464,0.6666667,1.0
0.0,0.0,0.5102374,0.18136334,0.30394,1.0
1.0,0.0,0.41967663,0.11228646,0.6666667,1.0
1.0,0.0,0.84337765,0.40154353,0.5341051,1.0
0.0,0.0,0.26479524,0.8333334,0.33333334,1.0
0.0,0.0,0.39704245,0.507332,0.0,1.0
0.0,0.0,0.18961485,0.040126823,0.2932065,1.0
1.0,0.0,0.6697592,0.14681539,0.6666667,1.0
0.0,1.0,0.43195054,0.18837944,0.0,1.0
1.0,0.0,0.50091916,0.28403804,1.0,1.0
1.0,0.0,0.8920162,0.28757387,0.6666667,1.0
0.0,0.0,0.26086956,0.8333334,0.011874288,1.0
1.0,0.0,0.24135618,0.5,0.6666667,1.0
1.0,0.0,0.24404119,0.5,0.6666667,1.0
1.0,0.0,0.34139445,0.5,0.6666667,1.0
1.0,0.0,0.86663127,0.83895683,0.6666667,1.0
0.0,0.0,0.77934104,0.1528826,0.69423485,1.0
1.0,0.0,0.46828786,0.0,0.0,1.0
0.0,0.0,0.26396698,0.6785401,0.6666667,1.0
1.0,1.0,0.48796386,0.407368,0.33333334,1.0
0.22514421,1.0,0.110857025,0.8333334,0.33333334,1.0
0.0,0.0,0.51696205,0.5,0.0,1.0
0.0,1.0,0.2902507,0.16666667,0.33333334,1.0
1.0,1.0,0.48427534,0.8965741,0.10342595,1.0
0.0,0.0,0.5627577,0.5,0.0,1.0
1.0,0.9387885,0.30434784,0.3231314,0.0,1.0
1.0,0.0,0.5384095,0.17019948,0.16313386,1.0
1.0,0.0,0.6638151,1.0,0.6666667,1.0
1.0,0.0,0.42265415,0.0,0.0,1.0
1.0,1.0,0.67910165,0.8731123,0.46022102,1.0
0.0,0.0,0.40704954,0.91207135,0.33333334,1.0
1.0,0.0,0.17391305,0.33333334,0.009772536,1.0
1.0,0.0,0.30434784,0.34304407,0.0,1.0
0.0,0.0,0.2445533,0.33333334,0.0,1.0
0.0,0.0,0.18405345,0.03887157,0.7444098,1.0
0.0,0.0,0.5708742,0.5,0.0,1.0
0.0,1.0,0.27230355,0.2104969,0.33333334,1.0
1.0,0.0,0.29525048,0.052309927,0.33333334,1.0
0.0,0.0,0.6458329,0.88442487,0.0,1.0
1.0,0.0,0.21739131,0.5,0.6666667,1.0
1.0,1.0,0.578002,0.81699747,0.6666667,1.0
1.0,0.0,0.29254425,0.12619348,0.0,1.0
0.0,0.0,0.5363668,0.6113697,1.0,1.0
1.0,1.0,0.26160738,0.09443003,0.0,1.0
0.0,0.0,0.5724591,0.43054664,0.6666667,1.0
1.0,0.008911848,0.3074476,0.0,0.33333334,1.0
1.0,1.0,0.6839343,0.47754067,0.6666667,1.0
1.0,0.0,0.7361002,1.0,0.6666667,1.0
1.0,0.0,0.63431394,0.19940111,0.0,1.0
1.0,0.0,0.693295,0.062248945,0.2710844,1.0
1.0,0.0,0.4022107,0.8916385,0.5500564,1.0
0.0,0.0,0.37218705,0.0950063,0.33333334,1.0
1.0,0.0,0.63446796,0.0,0.33333334,1.0
1.0,0.0,0.4853636,0.27341956,0.0,1.0
0.0,0.0,0.35111862,0.19190952,0.0,1.0
0.0,0.0,0.48665008,0.6474513,0.0,1.0
1.0,0.0,0.30434784,0.28032815,0.6666667,1.0
1.0,1.0,0.3559554,0.010387451,0.020774903,1.0
1.0,0.0,0.62858063,0.87855387,0.42377436,1.0
1.0,1.0,0.36284176,0.60910654,0.0,1.0
0.0,1.0,0.26302743,0.9917282,0.6666667,1.0
1.0,1.0,0.3471108,0.58470434,0.0,1.0
0.0,0.0,0.65762854,0.343788,0.51045465,1.0
1.0,0.0,0.14395574,0.6537091,0.6666667,1.0
0.0,1.0,0.3892434,0.25395018,0.0,1.0
1.0,0.0,0.6936227,0.16666667,0.6666667,1.0
1.0,0.0,0.7971992,0.8517895,0.6666667,1.0
1.0,1.0,0.6823905,0.6666667,0.6666667,1.0
1.0,0.0,0.21739131,0.82137924,0.33333334,1.0
0.0,0.0,0.26734293,0.8333334,0.0,1.0
1.0,1.0,0.36516497,0.5501005,0.6666667,1.0
0.0,0.0,0.5608631,0.5,0.0,1.0
0.0,0.0,0.28469232,0.9246539,0.18264115,1.0
1.0,1.0,0.6820019,0.33333334,0.6666667,1.0
1.0,1.0,0.6680122,0.44702336,0.6666667,1.0
0.0,0.0,0.44532138,0.6666667,0.0,1.0
0.0,0.0,0.48236695,1.0,0.33333334,1.0
1.0,0.0,0.20761013,0.9925011,0.98500216,1.0
0.0,1.0,0.3113862,0.6531765,0.0,1.0
1.0,0.0,0.68199605,0.942841,0.21901527,1.0
1.0,0.0,0.3478261,0.85591847,0.7118369,1.0
1.0,0.0,0.8061986,0.50202703,0.6666667,1.0
0.0,1.0,0.30434784,0.12720129,0.9491195,1.0
1.0,1.0,0.31914333,0.36169136,0.6666667,1.0
0.0,0.9956395,0.21796007,0.16666667,0.0,1.0
0.0,1.0,0.44709986,0.5,0.106941424,1.0
0.0,0.0,0.502218,0.9850338,0.33333334,1.0
1.0,1.0,0.5994749,0.4646538,0.6666667,1.0
0.0,0.0,0.6871492,0.5996307,0.6666667,1.0
1.0,0.0,0.1579334,0.93874466,0.33333334,1.0
1.0,0.0,0.21739131,0.9016939,1.0,1.0
1.0,1.0,0.6634152,0.75284946,0.5804839,1.0
1.0,0.0,0.23058234,0.4494344,0.6666667,1.0
1.0,0.0,0.6059441,0.5,0.6666667,1.0
1.0,0.0,0.33529928,0.5,0.6666667,1.0
1.0,0.0,0.14690925,0.6350906,0.6666667,1.0
0.0,0.0,0.26086956,0.7317148,0.6666667,1.0
1.0,1.0,0.5030114,0.19829234,0.3965847,1.0
1.0,1.0,0.44005132,1.0,0.33333334,1.0
1.0,0.0,0.30434784,0.3326078,0.6666667,1.0
1.0,0.0,0.4541201,1.0,0.6666667,1.0
0.0,1.0,0.3017751,1.0,0.68906736,1.0
1.0,0.0,0.3479884,0.5,0.6666667,1.0
1.0,0.0,0.3240701,0.3279332,0.0,1.0
0.0,1.0,0.38190365,0.059459448,0.8810811,1.0
1.0,0.0,0.14867668,0.7867152,0.33333334,1.0
0.3984034,0.0,0.5832335,0.6328012,0.6666667,1.0
1.0,1.0,0.8274927,0.49820378,0.6666667,1.0
1.0,0.0,0.32045808,0.89508927,0.79017854,1.0
1.0,0.0,0.17348886,0.41585365,0.6666667,1.0
0.0,0.0,0.44853944,0.16666667,0.15442714,1.0
0.0,0.0,0.5217391,0.34536687,0.6666667,1.0
1.0,0.0,0.51260096,0.12681009,0.0,1.0
1.0,0.0,0.44238594,0.9482172,0.33333334,1.0
1.0,1.0,0.69396806,0.33333334,0.6666667,1.0
1.0,1.0,0.04347826,0.8333334,0.33333334,1.0
1.0,0.0,0.61768883,0.017236859,0.0,1.0
0.0,0.0,0.4120139,0.5,0.0,1.0
1.0,1.0,0.5777535,0.34935173,0.6666667,1.0
0.0,1.0,0.38053837,0.5015884,0.0,1.0
0.0,0.0,0.65609574,0.87880474,0.0,1.0
1.0,1.0,0.6096414,0.33333334,0.6666667,1.0
1.0,1.0,0.65316844,0.44571525,0.6666667,1.0
0.0,0.0,0.26383996,0.9886135,0.33333334,1.0
0.0,0.0,0.2971737,0.36083418,0.055001646,1.0
1.0,0.0,0.6385046,0.48216543,0.5261995,1.0
1.0,0.0,0.4828111,0.8333334,0.33333334,1.0
1.0,0.0,0.16305764,0.7917209,0.7917209,1.0
0.0,0.0,0.60880095,0.8333334,0.6666667,1.0
1.0,0.0,0.46674898,1.0,0.6666667,1.0
0.0,1.0,0.43301627,0.098645814,0.8027084,1.0
1.0,0.0,0.45249498,0.63579476,0.6666667,1.0
0.0,0.0,0.26243168,0.4940119,0.3213572,1.0
1.0,1.0,0.63267374,0.41952753,0.6666667,1.0
1.0,0.0,0.62089336,0.023378849,0.0,1.0
1.0,0.0,0.2387986,0.6692108,0.33333334,1.0
1.0,0.0,0.8020729,0.8333334,0.6666667,1.0
0.0,1.0,0.42600414,0.23396838,0.0,1.0
1.0,1.0,0.3848222,0.7352189,0.33333334,1.0
0.0,1.0,0.4759853,0.7735203,0.6666667,1.0
1.0,0.0,0.95463425,0.007235408,0.9855292,1.0
1.0,0.0,0.3923974,0.49895245,0.66876173,1.0
