CWE,WOE,Hour,Weekday,FRE
0.0,1.0,0.64894557,0.6684346,0.0
0.0,1.0,0.5023205,0.37944764,0.0
1.0,0.4512678,0.36744642,0.33333334,0.0
0.0,0.004025279,0.6951271,0.0013417597,0.0
0.0,1.0,0.5823226,0.53278494,0.0
0.0,1.0,0.58719975,0.60439974,0.0
0.0,1.0,0.58685225,0.54146683,0.0
0.0,0.6793588,0.3461706,0.33333334,0.0
0.5124724,1.0,0.34891066,0.33333334,0.0
0.0,1.0,0.6486505,0.65316015,0.0
0.0,1.0,0.59511924,0.44795707,0.0
0.0,1.0,0.33181936,0.33333334,0.0
0.0,1.0,0.3529871,0.33333334,0.0
0.0,1.0,0.5800036,0.39001405,0.0
0.0,1.0,0.40885073,0.9331635,0.0
0.11111206,0.88888794,0.3478261,0.7777773,0.0
0.0,1.0,0.38985133,0.6722367,0.0
0.0,1.0,0.4759296,0.33333334,0.0
0.0,1.0,0.45102465,0.33333334,0.0
0.0,1.0,0.5702764,0.35272625,0.0
0.0,1.0,0.3478261,0.94259304,0.0
0.0,1.0,0.3780135,0.8457089,0.0
0.0,1.0,0.6083923,0.58275187,0.0
0.0,0.46659288,0.5130724,0.15553096,0.0
0.0,1.0,0.5741016,0.36738965,0.0
0.85040236,0.14959766,0.34132186,0.33333334,0.0
0.0,1.0,0.37052518,0.8839824,0.0
0.0,1.0,0.44026485,0.47898474,0.0
0.0,1.0,0.4449715,0.33333334,0.0
0.0,1.0,0.37209138,0.9734237,0.0
0.0,1.0,0.528044,0.33333334,0.0
0.0,0.36505064,0.6480369,0.12168355,0.0
0.0,1.0,0.54801923,0.33333334,0.0
0.4705171,1.0,0.36828336,0.5980748,0.0
0.0,1.0,0.4164241,0.67555785,0.0
0.0,1.0,0.6193765,0.5409431,0.0
0.0,0.84711117,0.32428986,0.33333334,0.0
0.15520966,0.84479034,0.31109607,0.33333334,0.0
0.8042249,1.0,0.37428042,0.33333334,0.0
0.06771785,0.93228215,0.3072921,0.33333334,0.0
0.74942875,1.0,0.41309315,0.33333334,0.0
0.0,1.0,0.38253728,0.8225873,0.0
0.0,1.0,0.4097077,0.8102298,0.0
0.0,1.0,0.5969069,0.5607382,0.0
1.0,0.31000185,0.36130443,0.33333334,0.0
0.0,0.74789226,0.598101,0.24929743,0.0
0.0,1.0,0.61363614,0.5189384,0.0
0.0,1.0,0.36309317,0.9219682,0.0
0.0,1.0,0.38791817,0.679647,0.0
0.0,1.0,0.38469762,0.33333334,0.0
0.0,1.0,0.58670014,0.4156838,0.0
0.0,0.8485179,0.3241064,0.33333334,0.0
0.0,0.40058935,0.6782353,0.26705956,0.0
0.51718247,0.0,0.38981023,0.33333334,0.0
0.35568738,1.0,0.33527717,0.33333334,0.0
0.67788744,0.0,0.3758359,0.33333334,0.0
0.0,1.0,0.59763825,0.56214,0.0
0.0,0.2158664,0.41601163,0.44126654,0.0
0.0,1.0,0.4054293,0.43020308,0.0
0.0,1.0,0.36194694,0.8008554,0.0
0.0,1.0,0.5765561,0.5217325,0.0
0.38856578,1.0,0.33813617,0.33333334,0.0
0.0,1.0,0.34482902,0.79886705,0.0
0.0,0.0,0.47013646,0.28815898,0.0
0.7145522,1.0,0.3664828,0.33333334,0.0
0.0,1.0,0.3980368,0.74336743,0.0
0.0,1.0,0.305256,0.3437773,0.0
0.5955026,1.0,0.37371752,0.53558207,0.0
0.0,0.7247095,0.3717644,0.6956881,0.0
0.0,0.44531962,0.637567,0.14843988,0.0
0.0,0.0,0.45053023,0.31321138,0.0
0.0,1.0,0.31314787,0.46826714,0.0
0.0,1.0,0.35239115,0.97666746,0.0
0.0,1.0,0.4389302,0.9002193,0.0
0.0,1.0,0.31232056,0.34097385,0.0
0.0,1.0,0.45431396,0.33333334,0.0
0.0,1.0,0.52409494,0.33333334,0.0
0.0,1.0,0.49565652,0.83809054,0.0
0.0,1.0,0.40037167,0.73143375,0.0
0.0,1.0,0.32793283,0.6949698,0.0
0.0,0.34076348,0.3903352,0.33333334,0.0
0.0,0.4678143,0.59395343,0.1559381,0.0
0.0,1.0,0.5438554,0.56286144,0.0
0.0,1.0,0.42111447,0.6254149,0.0
0.0,1.0,0.4715879,0.33333334,0.0
0.0,1.0,0.37979048,0.33333334,0.0
0.0,1.0,0.3478261,0.960346,0.0
0.0,1.0,0.30829337,0.33711448,0.0
0.0,1.0,0.3261248,0.5837683,0.0
0.0,1.0,0.3478261,0.9676397,0.0
0.52293324,0.47706676,0.45153624,0.33333334,0.0
0.0,1.0,0.6057097,0.6221384,0.0
0.0,1.0,0.6502777,0.6593978,0.0
0.0,1.0,0.5407145,0.5598514,0.0
0.0,1.0,0.46157646,0.48401076,0.0
0.0,1.0,0.31171992,0.41811234,0.0
0.18252355,1.0,0.46238926,0.33333334,0.0
0.0,0.36888462,0.38666725,0.33333334,0.0
0.0,1.0,0.50380886,0.33333334,0.0
0.0,1.0,0.5923914,0.6093751,0.0
0.0,1.0,0.43111196,0.5743166,0.0
0.0,1.0,0.3478261,0.8502902,0.0
0.0,1.0,0.3317341,0.6482752,0.0
0.0,1.0,0.38163248,0.70374215,0.0
0.0,0.83644587,0.58655053,0.2788153,0.0
0.0,1.0,0.31386778,0.33333334,0.0
0.0,1.0,0.3478261,0.8706585,0.0
0.0,1.0,0.4387108,0.46209785,0.0
0.0,1.0,0.46919465,0.37967187,0.0
0.49142206,1.0,0.34708017,0.33333334,0.0
0.0,1.0,0.6378334,0.63918066,0.0
0.2640528,1.0,0.32730895,0.33333334,0.0
0.0,1.0,0.5141527,0.81783277,0.0
0.0,1.0,0.6440998,0.65119123,0.0
0.0,1.0,0.5811422,0.39437848,0.0
0.0,1.0,0.37286377,0.33333334,0.0
0.0,0.21158214,0.6128592,0.07052738,0.0
0.0,1.0,0.48131847,0.5906234,0.0
0.0,1.0,0.54109997,0.33333334,0.0
0.27769566,1.0,0.5797316,0.57410145,0.0
0.18492603,0.81507397,0.3478261,0.74087036,0.0
0.0,1.0,0.45279136,0.33333334,0.0
0.0,1.0,0.62865645,0.69242394,0.0
0.65673286,1.0,0.42115366,0.33333334,0.0
0.0,1.0,0.49720055,0.54191834,0.0
0.0,1.0,0.3478261,0.91643107,0.0
0.19067594,0.19067594,0.42649236,0.33333334,0.0
0.0,0.5527096,0.6235596,0.18423653,0.0
0.59256434,1.0,0.42673352,0.33333334,0.0
0.0,1.0,0.4273863,0.5933589,0.0
0.19024628,1.0,0.46171772,0.33333334,0.0
1.0,0.40759835,0.36554775,0.33333334,0.0
0.026454505,0.026454505,0.43363243,0.33333334,0.0
0.05806334,1.0,0.30939683,0.33333334,0.0
0.0,1.0,0.34157583,0.76145536,0.0
0.0,1.0,0.3478261,0.9934335,0.0
0.0,1.0,0.31789526,0.54106045,0.0
0.3643683,0.0,0.40309843,0.33333334,0.0
0.9386003,0.0,0.3531652,0.33333334,0.0
0.0,0.3371969,0.39080042,0.33333334,0.0
0.0,1.0,0.3478261,0.9740556,0.0
0.0,1.0,0.43753955,0.33333334,0.0
0.0,1.0,0.53224874,0.33333334,0.0
0.0,0.4787022,0.39315635,0.5726844,0.0
0.81386787,0.18613215,0.3882896,0.33333334,0.0
0.0,1.0,0.3859149,0.6873263,0.0
0.77812564,0.77812564,0.40095106,0.33333334,0.0
0.0,1.0,0.5559981,0.33333334,0.0
0.0,1.0,0.38376606,0.81630695,0.0
0.5348263,1.0,0.512654,0.48839125,0.0
0.0,1.0,0.36663246,0.94232714,0.0
0.0,1.0,0.48816487,0.352316,0.0
1.0,0.6256744,0.37502933,0.33333334,0.0
0.0,0.0,0.5557796,0.1787261,0.0
0.0,1.0,0.6181844,0.53637356,0.0
0.0,1.0,0.5638066,0.3376597,0.0
0.010277092,1.0,0.47736722,0.33333334,0.0
0.6360611,0.3639389,0.3478261,0.5153028,0.0
0.0,1.0,0.31095243,0.40928605,0.0
0.0,1.0,0.32456666,0.64335555,0.0
0.0,0.13043946,0.6899809,0.086959645,0.0
0.0,1.0,0.5476144,0.33333334,0.0
0.0,1.0,0.44041222,0.47841984,0.0
0.0,0.5274361,0.58099216,0.17581204,0.0
0.0,1.0,0.41494173,0.57605684,0.0
0.0,1.0,0.37445033,0.8187534,0.0
0.0,0.6558489,0.667137,0.4372326,0.0
0.08875483,1.0,0.6290205,0.63708174,0.0
0.9067551,1.0,0.3994126,0.33333334,0.0
0.7364886,1.0,0.37984732,0.46508908,0.0
0.0,0.902308,0.35632104,0.78448737,0.0
0.0,1.0,0.6274484,0.5718854,0.0
0.0,0.65394366,0.4397612,0.21798122,0.0
0.0,0.5348182,0.6258933,0.17827272,0.0
0.0,0.5963276,0.46230662,0.19877587,0.0
0.0,1.0,0.57986283,0.5280704,0.0
0.0,1.0,0.6260877,0.5666695,0.0
0.95146656,0.04853345,0.35837683,0.33333334,0.0
0.74428093,1.0,0.38018614,0.4611929,0.0
1.0,0.74609345,0.38026494,0.33333334,0.0
0.67072576,0.0,0.37645864,0.33333334,0.0
0.0,1.0,0.48774648,0.5709108,0.0
0.0,1.0,0.5674028,0.58542764,0.0
0.0,1.0,0.3526837,0.98510337,0.0
0.0,1.0,0.3894097,0.73769104,0.0
0.0,0.5088614,0.3684094,0.33333334,0.0
0.0,1.0,0.4382385,0.4867524,0.0
0.10193191,1.0,0.31321147,0.33333334,0.0
0.0,1.0,0.4700798,0.37514773,0.0
0.0,0.34886673,0.4044464,0.5077667,0.0
0.0,1.0,0.37226537,0.398421,0.0
0.0,1.0,0.46765962,0.3739715,0.0
0.0,0.89675134,0.34474948,0.2989171,0.0
0.07999915,0.0,0.42782617,0.33333334,0.0
0.0,1.0,0.5571935,0.33333334,0.0
0.47277522,1.0,0.34545872,0.33333334,0.0
0.0,0.0,0.4920215,0.26019478,0.0
0.0,1.0,0.3131284,0.467969,0.0
0.0,1.0,0.3415153,0.33333334,0.0
0.0,1.0,0.3362084,0.69972974,0.0
0.0,0.7667457,0.33477232,0.33333334,0.0
0.5149824,0.0,0.39000154,0.33333334,0.0
0.0,1.0,0.41628784,0.4406092,0.0
0.0,1.0,0.60525686,0.6923594,0.0
0.0,1.0,0.46197337,0.48439115,0.0
0.0,1.0,0.48922545,0.33333334,0.0
0.0,1.0,0.3291545,0.6186098,0.0
0.0,1.0,0.3848544,0.95944524,0.0
0.0,1.0,0.5123256,0.39862406,0.0
0.16697387,0.16697387,0.4275229,0.33333334,0.0
0.0,1.0,0.3478261,0.9292629,0.0
0.0,1.0,0.49101606,0.5122237,0.0
0.0,1.0,0.39215142,0.66341966,0.0
0.0,1.0,0.31327713,0.47024888,0.0
0.7513073,1.0,0.3804916,0.45767972,0.0
0.0,1.0,0.31941015,0.33333334,0.0
0.0,1.0,0.4428718,0.4660855,0.0
0.0,0.0,0.64181215,0.068795584,0.0
0.0,0.5509126,0.5758886,0.18363754,0.0
0.8892569,1.0,0.38648942,0.3887049,0.0
0.71114886,0.2888511,0.3478261,0.47775888,0.0
0.0,1.0,0.37665674,0.40262938,0.0
0.0,1.0,0.461766,0.33333334,0.0
0.0,1.0,0.6134899,0.6295945,0.0
0.0,1.0,0.30573228,0.34925422,0.0
0.0,1.0,0.50810486,0.33333334,0.0
0.0,0.610249,0.6160545,0.20341633,0.0
1.0,0.29164106,0.36050615,0.33333334,0.0
0.0,1.0,0.41919765,0.33333334,0.0
0.88570535,0.0,0.35776475,0.33333334,0.0
0.0,1.0,0.31700343,0.47887278,0.0
0.0,1.0,0.34940058,0.3765089,0.0
0.0,1.0,0.5515628,0.33333334,0.0
0.74690366,1.0,0.36929595,0.33333334,0.0
0.0,1.0,0.45197475,0.4676847,0.0
0.0,1.0,0.39234468,0.6626787,0.0
0.03338498,1.0,0.34927762,0.81664085,0.0
0.40584064,0.59415936,0.32199308,0.33333334,0.0
0.19884437,1.0,0.6003015,0.6003852,0.0
0.0,1.0,0.3478261,0.9559015,0.0
0.0,0.21005292,0.64998853,0.07001764,0.0
0.0,1.0,0.37950715,0.40536103,0.0
0.31412756,1.0,0.33166328,0.33333334,0.0
0.0,1.0,0.44491976,0.89365935,0.0
0.0,1.0,0.40045822,0.33333334,0.0
0.0,1.0,0.6031671,0.4788072,0.0
0.2643025,1.0,0.32733065,0.33333334,0.0
0.7299975,0.27000248,0.40652227,0.33333334,0.0
0.0,1.0,0.5294719,0.5490772,0.0
0.87163675,1.0,0.38014233,0.33333334,0.0
0.0,1.0,0.49807277,0.53924346,0.0
0.0,1.0,0.4859058,0.8487699,0.0
0.0,1.0,0.31727657,0.48201364,0.0
1.0,0.99992484,0.39130107,0.33333334,0.0
0.0,1.0,0.3478261,0.9274515,0.0
0.57190716,0.0,0.38505155,0.33333334,0.0
0.0,0.0,0.6545883,0.052470535,0.0
0.0,1.0,0.31280422,0.4305818,0.0
0.0,0.0,0.50493675,0.24369197,0.0
0.46322963,1.0,0.3679665,0.60171854,0.0
1.0,0.3239391,0.3619104,0.33333334,0.0
0.0,1.0,0.6181505,0.5362435,0.0
0.0,1.0,0.49978727,0.37459224,0.0
0.0,0.88377744,0.34982625,0.2945925,0.0
0.89150167,0.10849834,0.3478261,0.3875825,0.0
1.0,0.57164973,0.37268043,0.33333334,0.0
0.0,0.5352781,0.36496374,0.33333334,0.0
0.0,1.0,0.6502274,0.65920514,0.0
0.0,1.0,0.55417335,0.77400064,0.0
0.0,1.0,0.52822936,0.7345411,0.0
0.9739421,1.0,0.39017138,0.3463623,0.0
0.43461484,1.0,0.44046828,0.33333334,0.0
0.0,1.0,0.46572924,0.397384,0.0
0.0,0.83444995,0.32594132,0.33333334,0.0
0.24748135,0.75251865,0.5114171,0.33333334,0.0
1.0,0.5394908,0.37128222,0.33333334,0.0
0.42921078,0.42921078,0.41612127,0.33333334,0.0
0.0,1.0,0.30881137,0.40177405,0.0
0.0,0.0,0.51003265,0.23718056,0.0
0.0,1.0,0.44578,0.49934664,0.0
0.0,0.9391974,0.57314813,0.31306583,0.0
0.19075418,1.0,0.35611975,0.7379563,0.0
0.1793744,0.8206256,0.31214672,0.33333334,0.0
0.0,0.19519381,0.40932256,0.33333334,0.0
0.856704,0.14329599,0.34159583,0.33333334,0.0
0.0,1.0,0.30547956,0.3463481,0.0
0.0,0.0,0.6338153,0.07901384,0.0
0.22580951,1.0,0.3576439,0.7204286,0.0
0.0,1.0,0.4469515,0.45335257,0.0
0.0,1.0,0.5887736,0.42363226,0.0
0.0,1.0,0.522071,0.4173028,0.0
0.0,1.0,0.33063948,0.6356871,0.0
0.0,1.0,0.56375325,0.33333334,0.0
0.0,1.0,0.37975806,0.8367922,0.0
0.0,1.0,0.48339766,0.52151865,0.0
0.0,0.30108717,0.6301985,0.10036239,0.0
0.0,0.10962499,0.6908859,0.073083326,0.0
0.0,1.0,0.5634599,0.49663138,0.0
0.37869066,1.0,0.33727747,0.33333334,0.0
0.0,1.0,0.31761363,0.536742,0.0
0.0,1.0,0.6363126,0.6058649,0.0
0.5442497,0.0,0.38745657,0.33333334,0.0
0.0,1.0,0.56801707,0.3440655,0.0
0.0,1.0,0.5361938,0.7936926,0.0
0.0,0.0,0.44923237,0.31486976,0.0
0.0,1.0,0.5116212,0.33333334,0.0
0.0,1.0,0.3180422,0.5433134,0.0
0.19776763,1.0,0.3564247,0.73444957,0.0
0.0,1.0,0.6364649,0.60644877,0.0
0.0,1.0,0.54588807,0.39260995,0.0
0.0,1.0,0.5245841,0.45794207,0.0
0.3051092,1.0,0.33087906,0.33333334,0.0
0.0,1.0,0.4736304,0.8622143,0.0
0.0,1.0,0.57262474,0.3617283,0.0
0.0,1.0,0.36011562,0.33333334,0.0
0.0,1.0,0.3869505,0.7433473,0.0
0.0094751315,1.0,0.34823805,0.8285958,0.0
0.0,1.0,0.56442463,0.3351567,0.0
0.0,1.0,0.3478261,0.95995194,0.0
0.0,1.0,0.3478261,0.96024126,0.0
0.2110228,1.0,0.32269764,0.33333334,0.0
0.06997317,0.9300268,0.30739015,0.33333334,0.0
0.0,1.0,0.3478261,0.8529844,0.0
0.0,1.0,0.5147859,0.44932583,0.0
0.0,0.9037249,0.49919024,0.30124164,0.0
1.0,0.8227638,0.38359842,0.33333334,0.0
0.0,1.0,0.3478261,0.94703823,0.0
0.0,0.0,0.5731643,0.15651235,0.0
0.0,1.0,0.55798316,0.33333334,0.0
0.0,1.0,0.38503438,0.69070154,0.0
0.0,1.0,0.5687604,0.50679076,0.0
0.0,1.0,0.3478261,0.8579417,0.0
0.0,1.0,0.43683612,0.90251285,0.0
0.0,0.62188315,0.614537,0.20729439,0.0
0.0,1.0,0.49879265,0.8346557,0.0
0.0,1.0,0.4387299,0.90043867,0.0
0.88075507,0.11924491,0.3478261,0.3929558,0.0
0.0,1.0,0.4585019,0.33333334,0.0
0.0,1.0,0.3515459,0.81907415,0.0
0.0,0.21105589,0.4072536,0.33333334,0.0
0.0,1.0,0.3478261,0.92791945,0.0
0.0,1.0,0.3478261,0.9031009,0.0
0.0,1.0,0.47248322,0.35548106,0.0
0.5890601,1.0,0.3734374,0.53880334,0.0
0.45031577,0.5496842,0.46732265,0.33333334,0.0
0.0,1.0,0.3478261,0.98698264,0.0
0.0,1.0,0.4683762,0.33333334,0.0
0.90061724,1.0,0.38698336,0.38302472,0.0
0.14516586,0.85483414,0.5336596,0.33333334,0.0
0.0,1.0,0.34789342,0.9997935,0.0
0.0,1.0,0.34529355,0.37257296,0.0
0.0,0.0,0.6905079,0.0065732445,0.0
0.757812,1.0,0.38077444,0.45442736,0.0
1.0,0.6383092,0.37557867,0.33333334,0.0
0.26178318,0.7382168,0.3157297,0.33333334,0.0
0.0,0.4017452,0.39984825,0.5342059,0.0
0.07090792,1.0,0.31051373,0.33333334,0.0
0.0,0.7675067,0.66228235,0.5116712,0.0
0.07125269,1.0,0.35092404,0.797707,0.0
0.0,1.0,0.3314364,0.3592932,0.0
0.949026,0.050974037,0.3478261,0.35882035,0.0
0.5206747,0.47932526,0.45202723,0.33333334,0.0
0.0,0.27696556,0.39865667,0.33333334,0.0
0.0,1.0,0.58378327,0.5355845,0.0
0.0,1.0,0.5860594,0.7028723,0.0
0.0,1.0,0.31482214,0.4939394,0.0
0.0,0.7842947,0.6615524,0.52286315,0.0
0.0,1.0,0.34446502,0.79468083,0.0
0.0,1.0,0.48344237,0.5214159,0.0
0.0,1.0,0.43315172,0.33333334,0.0
0.0,1.0,0.4151081,0.33333334,0.0
0.25708184,1.0,0.32670277,0.33333334,0.0
0.0,1.0,0.33700144,0.7088498,0.0
0.0,0.33965185,0.4052477,0.5031593,0.0
0.42814943,0.42814943,0.41616744,0.33333334,0.0
0.0,1.0,0.5819698,0.5321088,0.0
0.0,0.7126612,0.41678476,0.23755375,0.0
0.0,1.0,0.3478261,0.8470341,0.0
0.33324397,0.66675603,0.3478261,0.66671133,0.0
0.5284174,1.0,0.35029718,0.33333334,0.0
0.77920514,1.0,0.3721048,0.33333334,0.0
0.0,0.6409713,0.44483733,0.21365711,0.0
0.0,1.0,0.6310921,0.6464632,0.0
0.095663585,0.0,0.42646405,0.33333334,0.0
0.037916943,0.0,0.4314855,0.33333334,0.0
0.0,0.5431837,0.36393258,0.33333334,0.0
0.0,1.0,0.34025452,0.74626005,0.0
0.0,1.0,0.53271013,0.4376944,0.0
0.0,0.3841602,0.6789496,0.2561068,0.0
0.0,0.9094771,0.5770247,0.30315906,0.0
0.16309655,1.0,0.46407858,0.33333334,0.0
0.6650481,0.0,0.37695235,0.33333334,0.0
0.0,1.0,0.5014612,0.33333334,0.0
0.0,0.11704148,0.4246051,0.39185408,0.0
0.9839412,1.0,0.39270076,0.33333334,0.0
0.0,1.0,0.45965034,0.33333334,0.0
0.0,0.29259643,0.63204426,0.097532146,0.0
0.0,1.0,0.48423782,0.7586317,0.0
0.0,1.0,0.6326957,0.67733335,0.0
0.0,1.0,0.6107133,0.68937135,0.0
0.0,1.0,0.3478261,0.9698199,0.0
0.3680179,0.6319821,0.4852135,0.33333334,0.0
0.0,0.0,0.5350114,0.20526326,0.0
0.0,1.0,0.4454857,0.7005105,0.0
0.0,1.0,0.3805002,0.83299905,0.0
0.0,1.0,0.3688904,0.33333334,0.0
0.9033103,1.0,0.38710046,0.3816782,0.0
0.0,0.2264606,0.4052443,0.33333334,0.0
0.0,1.0,0.46491808,0.4015299,0.0
0.0,0.97969174,0.30699676,0.33333334,0.0
0.0,1.0,0.45506012,0.8825532,0.0
0.91682327,0.91682327,0.39492074,0.33333334,0.0
0.6427419,0.6427419,0.4068373,0.33333334,0.0
0.0,1.0,0.31012115,0.33333334,0.0
0.0032374263,0.9967626,0.3044886,0.33333334,0.0
0.0,1.0,0.4610518,0.33333334,0.0
0.0,1.0,0.55558664,0.7724527,0.0
0.0,1.0,0.38080472,0.83144253,0.0
0.6080189,0.0,0.3819114,0.33333334,0.0
0.0,1.0,0.5344291,0.33333334,0.0
0.0,1.0,0.55417174,0.47882915,0.0
0.0,0.25054607,0.64118564,0.08351536,0.0
0.6655538,1.0,0.36222208,0.33333334,0.0
0.0,1.0,0.31919774,0.5041074,0.0
0.0,1.0,0.3478261,0.84011275,0.0
0.0,1.0,0.5827293,0.40046233,0.0
0.0,1.0,0.46553287,0.56260777,0.0
0.0,1.0,0.4956366,0.33333334,0.0
0.0,1.0,0.40534294,0.9370054,0.0
0.0,1.0,0.52421325,0.33333334,0.0
0.0,1.0,0.3752777,0.72810227,0.0
0.0,1.0,0.36800236,0.33333334,0.0
0.0,1.0,0.4626541,0.39315927,0.0
0.0,1.0,0.53083825,0.33333334,0.0
0.0,0.122234195,0.69033766,0.081489466,0.0
0.0,1.0,0.3923522,0.33333334,0.0
0.0,0.27641055,0.5874915,0.09213685,0.0
0.0,1.0,0.52771544,0.33333334,0.0
0.45163667,1.0,0.3436206,0.33333334,0.0
0.0,1.0,0.3478261,0.90582657,0.0
0.0,1.0,0.3238214,0.33333334,0.0
0.0,1.0,0.63990873,0.6196501,0.0
0.1789214,0.8210786,0.3478261,0.74387264,0.0
0.0,1.0,0.3478261,0.8523529,0.0
0.23468353,0.23468353,0.424579,0.33333334,0.0
0.0,0.0,0.464381,0.29551318,0.0
0.94658333,1.0,0.38898188,0.36004168,0.0
0.0,1.0,0.41013873,0.33333334,0.0
0.0,1.0,0.5404655,0.33333334,0.0
0.62719,1.0,0.37509522,0.5197383,0.0
0.0,0.6796759,0.6069988,0.22655863,0.0
0.2870412,1.0,0.32930794,0.33333334,0.0
0.0,1.0,0.36750454,0.8225571,0.0
0.0,0.064873636,0.42632085,0.33333334,0.0
0.19229172,0.19229172,0.42642212,0.33333334,0.0
0.0,1.0,0.55032045,0.37901732,0.0
0.0,1.0,0.33878422,0.33333334,0.0
0.0,1.0,0.39291584,0.7296269,0.0
0.0,1.0,0.37832314,0.33333334,0.0
0.9163366,0.08366341,0.3660138,0.33333334,0.0
0.0,1.0,0.6046413,0.5755626,0.0
1.0,0.29771984,0.36077043,0.33333334,0.0
0.5607432,1.0,0.37220624,0.55296177,0.0
0.7419561,1.0,0.41374296,0.33333334,0.0
0.0,1.0,0.55887306,0.33333334,0.0
0.0,1.0,0.57023203,0.7115396,0.0
0.0,1.0,0.5042679,0.33333334,0.0
0.5476258,1.0,0.35196745,0.33333334,0.0
0.0,0.87233335,0.321,0.33333334,0.0
0.0,1.0,0.4079201,0.93418276,0.0
0.43446815,0.56553185,0.32323775,0.33333334,0.0
0.0,0.0,0.46045595,0.30052856,0.0
1.0,0.5045284,0.36976212,0.33333334,0.0
0.0,0.9414257,0.31198797,0.33333334,0.0
0.0,1.0,0.33255613,0.33333334,0.0
0.0,1.0,0.41483656,0.33333334,0.0
0.0,1.0,0.3679455,0.9779645,0.0
0.0,1.0,0.5371227,0.33333334,0.0
0.6343578,1.0,0.37540686,0.5161544,0.0
0.0,1.0,0.32016626,0.34849265,0.0
0.0,1.0,0.4728519,0.7648668,0.0
0.0,1.0,0.3164381,0.5187174,0.0
0.22648078,0.7735192,0.3478261,0.72009295,0.0
0.8501837,0.14981629,0.38039485,0.33333334,0.0
0.0,1.0,0.5169951,0.7406932,0.0
0.0,1.0,0.34013638,0.7449018,0.0
0.0,0.33787262,0.3907123,0.33333334,0.0
0.84205365,0.15794638,0.38216227,0.33333334,0.0
0.0,1.0,0.63550675,0.6347213,0.0
0.0,1.0,0.49831605,0.33333334,0.0
0.0,1.0,0.3478261,0.95143294,0.0
0.0,0.8509063,0.32379484,0.33333334,0.0
0.0,1.0,0.44749296,0.69435495,0.0
0.97600406,0.023995945,0.3478261,0.3453313,0.0
0.0,1.0,0.60822487,0.49819544,0.0
0.0,1.0,0.31905103,0.33333334,0.0
0.9853447,1.0,0.39002997,0.33333334,0.0
0.0,0.0,0.5422318,0.1960372,0.0
0.2565326,1.0,0.35897967,0.70506704,0.0
0.0,1.0,0.603155,0.47876078,0.0
0.0,1.0,0.62543756,0.6410443,0.0
0.0,1.0,0.3478261,0.9666486,0.0
0.0,1.0,0.36405912,0.9502187,0.0
0.0,1.0,0.3860387,0.81240743,0.0
0.0,0.0,0.52393675,0.21941414,0.0
0.0,1.0,0.4176585,0.44192272,0.0
0.0,1.0,0.47368422,0.35087714,0.0
0.0,1.0,0.3478261,0.8914333,0.0
0.0,1.0,0.32456937,0.64339685,0.0
0.0,1.0,0.46535948,0.5630065,0.0
0.0,0.907631,0.31639597,0.33333334,0.0
0.0,1.0,0.6229776,0.61070704,0.0
0.99033374,0.009666267,0.34992746,0.33333334,0.0
0.92668355,1.0,0.384929,0.33333334,0.0
0.0,0.22337143,0.6859404,0.14891429,0.0
0.0,0.03328555,0.43044102,0.33333334,0.0
0.0,0.50284374,0.36919433,0.33333334,0.0
0.6859095,0.31409046,0.33416998,0.33333334,0.0
0.0,1.0,0.6207856,0.6065057,0.0
0.0,1.0,0.3369602,0.7083754,0.0
0.0,1.0,0.4515933,0.435559,0.0
0.0,0.6876051,0.60596454,0.2292017,0.0
1.0,0.34926492,0.3630115,0.33333334,0.0
0.0,1.0,0.3266012,0.5892472,0.0
0.06613296,0.0,0.42903194,0.33333334,0.0
0.0,0.037351634,0.42991066,0.33333334,0.0
0.0,0.5002645,0.58689904,0.16675484,0.0
0.14557701,1.0,0.6141973,0.61814106,0.0
0.0,1.0,0.3760045,0.33333334,0.0
0.27687052,1.0,0.32842353,0.33333334,0.0
0.0,1.0,0.61759293,0.5341063,0.0
0.3197344,1.0,0.3617276,0.67346615,0.0
0.0,1.0,0.36206803,0.77873933,0.0
0.95893365,1.0,0.38951886,0.35386652,0.0
0.0,1.0,0.46892974,0.36910275,0.0
0.0,1.0,0.3478261,0.88750863,0.0
0.0,1.0,0.3478261,0.9612034,0.0
0.0,1.0,0.50762373,0.5099539,0.0
0.0,1.0,0.44939956,0.48084664,0.0
0.19582506,0.19582506,0.4262685,0.33333334,0.0
0.13062397,1.0,0.3535054,0.7680214,0.0
0.9339541,1.0,0.3884328,0.3663563,0.0
0.0,1.0,0.31061694,0.40542808,0.0
0.79559624,1.0,0.38241723,0.43553522,0.0
0.0,1.0,0.42277652,0.9179114,0.0
0.0,1.0,0.6288748,0.6443383,0.0
0.0,0.7557141,0.36906835,0.7111904,0.0
0.21030056,1.0,0.5973129,0.5965665,0.0
0.0,1.0,0.5424439,0.38571247,0.0
0.83630985,1.0,0.37707043,0.33333334,0.0
0.0,0.40819308,0.67790467,0.27212873,0.0
0.0,1.0,0.4278157,0.78952956,0.0
0.4242499,1.0,0.34123912,0.33333334,0.0
0.0,1.0,0.40194434,0.80369717,0.0
0.0,1.0,0.58480716,0.7404493,0.0
0.0,1.0,0.63304305,0.62999916,0.0
0.0,0.07186782,0.42540854,0.33333334,0.0
0.0,0.23812208,0.4037232,0.33333334,0.0
0.0,1.0,0.5283602,0.33333334,0.0
0.9853715,1.0,0.3900323,0.33333334,0.0
