DWE,CDE,EBE,FGE,TVE,Hour,Month,HPE
0.0,0.0,0.0,1.0,0.0,0.6086957,0.4513176,1.0
0.0,0.0,0.0,1.0,0.0,0.58794075,0.2806176,1.0
0.0,0.0,0.0,1.0,0.0,0.5769313,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.7046658,0.47339207,1.0
0.0,0.0,0.0,1.0,0.0,0.626946,0.31088698,1.0
0.0,0.0,0.0,1.0,0.0,0.6028661,0.27475882,1.0
0.0,0.0,0.0,1.0,0.0,0.56395316,0.28831938,1.0
0.0,0.0,0.0,1.0,0.0,0.4613437,0.32407722,1.0
0.0,0.0,0.0,1.0,0.0,0.6086957,0.46454751,1.0
0.0,0.0,0.0,1.0,0.0,0.5118581,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.6086957,0.45497984,1.0
0.0,0.0,0.0,1.0,0.0,0.5214244,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.7153839,0.4958027,1.0
0.0,0.0,0.0,1.0,0.0,0.6086957,0.3850799,1.0
0.0,0.0,0.0,1.0,0.0,0.6086957,0.4510362,1.0
0.0,0.0,0.0,1.0,0.0,0.6086957,0.5441053,1.0
0.0,0.0,0.0,1.0,0.0,0.16017449,0.44323945,1.0
0.0,0.0,0.0,1.0,0.0,0.6066479,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.18522495,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.6086957,0.29086113,1.0
0.0,0.0,0.0,1.0,0.0,0.15289077,0.44600847,1.0
0.0,0.0,0.0,1.0,0.0,0.6086957,0.3495888,1.0
0.0,0.0,1.0,0.0,0.0,0.17537746,0.8243058,1.0
0.0,0.0,1.0,0.0,0.0,0.26398772,0.94432634,1.0
0.0,0.0,1.0,0.0,0.0,0.28196535,0.93249077,1.0
0.0,0.0,1.0,0.0,0.0,0.24838206,0.9676006,1.0
0.0,0.0,1.0,0.0,0.0,0.3185714,0.9471104,1.0
0.0,0.0,1.0,0.0,0.0,0.23470402,0.99095017,1.0
0.0,0.0,1.0,0.0,0.0,0.20406906,0.9442888,1.0
0.0,0.0,1.0,0.0,0.0,0.36982846,0.8178673,1.0
0.0,0.0,1.0,0.0,0.0,0.2879089,0.9157452,1.0
0.0,0.0,1.0,0.0,0.0,0.5001061,0.8029564,1.0
0.0,0.0,1.0,0.0,0.0,0.25561032,0.9800219,1.0
0.0,0.0,1.0,0.0,0.0,0.2739218,0.9408999,1.0
0.0,0.0,1.0,0.0,0.0,0.29603082,0.91778594,1.0
0.0,0.0,1.0,0.0,0.0,0.21367441,0.9844566,1.0
0.0,0.0,1.0,0.0,0.0,0.2362275,0.98030764,1.0
0.0,0.0,1.0,0.0,0.0,0.4743896,0.6929371,1.0
0.0,0.0,1.0,0.0,0.0,0.40960324,0.7703442,1.0
0.0,0.0,1.0,0.0,0.0,0.23107982,0.99284464,1.0
0.0,0.0,1.0,0.0,0.0,0.19624566,0.91157275,1.0
0.0,0.0,1.0,0.0,0.0,0.23563118,0.98093104,1.0
0.0,0.0,1.0,0.0,0.0,0.25201678,0.98190033,1.0
0.0,0.0,1.0,0.0,0.0,0.7081628,0.6579472,1.0
0.0,0.0,1.0,0.0,0.0,0.61471736,0.7230758,1.0
0.0,0.0,1.0,0.0,0.0,0.27793312,0.9367063,1.0
0.0,0.0,1.0,0.0,0.0,0.23816773,0.9782792,1.0
0.0,0.0,1.0,0.0,0.0,0.22770205,0.9892206,1.0
0.0,0.0,1.0,0.0,0.0,0.48242733,0.6833336,1.0
0.0,0.0,1.0,0.0,0.0,0.21790259,0.99946547,1.0
0.0,0.0,1.0,0.0,0.0,0.4198764,0.858874,1.0
0.0,0.0,1.0,0.0,0.0,0.24153154,0.9747625,1.0
0.0,0.0,1.0,0.0,0.0,0.19259234,0.89629525,1.0
0.0,0.0,1.0,0.0,0.0,0.34809136,0.90890604,1.0
0.0,0.0,1.0,0.0,0.0,0.20386064,0.94341725,1.0
0.0,0.0,1.0,0.0,0.0,0.66089034,0.6908946,1.0
0.0,0.0,1.0,0.0,0.0,0.3222937,0.9451646,1.0
0.0,0.0,1.0,0.0,0.0,0.29339957,0.9470245,1.0
0.0,0.0,1.0,0.0,0.0,0.59641993,0.7358285,1.0
0.0,0.0,1.0,0.0,0.0,0.20837134,0.96228015,1.0
0.0,0.0,1.0,0.0,0.0,0.198565,0.92127186,1.0
0.0,0.0,1.0,0.0,0.0,0.55475163,0.7648701,1.0
0.0,0.0,1.0,0.0,0.0,0.3592676,0.90111655,1.0
0.0,0.0,1.0,0.0,0.0,0.33429337,0.8603248,1.0
0.0,0.0,1.0,0.0,0.0,0.3450695,0.9332591,1.0
0.0,0.0,1.0,0.0,0.0,0.38050625,0.9147353,1.0
0.0,0.0,1.0,0.0,0.0,0.26341262,0.9518868,1.0
0.0,0.0,1.0,0.0,0.0,0.22259356,0.9963742,1.0
0.0,0.0,1.0,0.0,0.0,0.3939811,0.87692225,1.0
0.0,0.0,1.0,0.0,0.0,0.42537445,0.85504204,1.0
0.0,0.0,1.0,0.0,0.0,0.39435145,0.87666416,1.0
0.0,0.0,1.0,0.0,0.0,0.29326415,0.9603392,1.0
0.0,0.0,1.0,0.0,0.0,0.18988408,0.88496983,1.0
0.0,0.0,1.0,0.0,0.0,0.25425637,0.9559534,1.0
0.0,0.0,1.0,0.0,0.0,0.20553781,0.9504308,1.0
0.0,0.0,1.0,0.0,0.0,0.19531965,0.90770036,1.0
0.0,0.0,1.0,0.0,0.0,0.27227363,0.9713115,1.0
0.0,0.0,1.0,0.0,0.0,0.519026,0.6396053,1.0
0.0,0.0,1.0,0.0,0.0,0.442486,0.8431158,1.0
0.0,0.0,1.0,0.0,0.0,0.36866072,0.92092735,1.0
0.0,0.0,1.0,0.0,0.0,0.37330604,0.91849905,1.0
0.0,0.0,1.0,0.0,0.0,0.47182822,0.6959975,1.0
0.0,0.0,1.0,1.0,0.0,0.6947811,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.70791125,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.66613716,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.6306555,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.6856244,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.6857518,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.691352,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.73334026,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.6846856,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.65762645,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.6319915,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.63622713,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.6590704,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.6663582,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.7763228,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.7258717,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.68134266,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.670807,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.6849782,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.63899314,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.6232816,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.6756818,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.66610837,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.7523379,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.6990144,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.6717283,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.5791048,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.6140094,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.5938557,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.57548934,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.6823414,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.68488216,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.7290696,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.68843365,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.7660758,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.5672814,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.58817005,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.64739347,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.6828138,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.6870566,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.6798234,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.63765484,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.65677726,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.6550409,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.6585122,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.69119996,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.6784967,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.66625047,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.68561876,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.59247434,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.66994095,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.6856595,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.67483974,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.6779967,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.58176184,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.6984489,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.77355164,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.66730076,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.59945154,0.6363636,1.0
0.0,0.0,1.0,1.0,0.0,0.69542545,0.6363636,1.0
0.0,0.0,0.0,0.0,0.0,0.54737055,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.69297725,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.43642893,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.4702866,0.00833673,1.0
0.0,0.0,0.0,0.0,0.0,0.47763023,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.5641798,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.4209709,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.51003534,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.43735373,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.50143915,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.5082499,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.42182222,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.823709,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.4382326,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.80709803,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.488831,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.4595659,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.47502825,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.46601635,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.39849538,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.3783829,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.46475378,0.014121067,1.0
0.0,0.0,0.0,0.0,0.0,0.56171536,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.2871756,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.7735715,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.3159178,0.16972233,1.0
0.0,0.0,0.0,0.0,0.0,0.4399775,0.04002353,1.0
0.0,0.0,0.0,0.0,0.0,0.4055331,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.3282628,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.8186015,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.40896422,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.44813088,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.5455999,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.4326163,0.04771933,1.0
0.0,0.0,0.0,0.0,0.0,0.60684043,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.45949465,0.01961922,1.0
0.0,0.0,0.0,1.0,0.0,0.13043478,0.41471514,1.0
0.0,0.0,0.0,1.0,0.0,0.044216722,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.08424358,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.071062654,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.13043478,0.31587532,1.0
0.0,0.0,0.0,1.0,0.0,0.0923828,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.31654245,0.35055414,1.0
0.0,0.0,0.0,1.0,0.0,0.21050663,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.13043478,0.32100648,1.0
0.0,0.0,0.0,1.0,0.0,0.09170142,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.28527153,0.33747718,1.0
0.0,0.0,0.0,1.0,0.0,0.3102054,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.57413286,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.12222113,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.2110444,0.30643675,1.0
0.0,0.0,0.0,1.0,0.0,0.13043478,0.40162802,1.0
0.0,0.0,0.0,1.0,0.0,0.110783756,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.44437152,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.20897333,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.15720797,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.11991168,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.25173715,0.6954477,1.0
0.0,0.0,0.0,1.0,0.0,0.2024023,0.52352315,1.0
0.0,0.0,0.0,1.0,0.0,0.23430598,0.6347027,1.0
0.0,0.0,0.0,1.0,0.0,0.20275098,0.3029686,1.0
0.0,0.0,0.0,1.0,0.0,0.07889925,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.36715102,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.33603,0.35870346,1.0
0.0,0.0,0.0,1.0,0.0,0.22794452,0.6125339,1.0
0.0,0.0,0.0,1.0,0.0,0.13043478,0.40555322,1.0
0.0,0.0,0.0,1.0,0.0,0.14051157,0.2769412,1.0
0.0,0.0,0.0,1.0,0.0,0.24992819,0.32269725,1.0
0.0,0.0,0.0,1.0,0.0,0.08982683,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.3321396,0.3570766,1.0
0.0,0.0,0.0,1.0,0.0,0.108057216,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.13043478,0.3217879,1.0
0.0,0.0,0.0,1.0,0.0,0.3271656,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.246829,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.14728487,0.33144724,1.0
0.0,0.0,0.0,1.0,0.0,0.2422715,0.6624613,1.0
0.0,0.0,0.0,1.0,0.0,0.13043478,0.3742321,1.0
0.0,0.0,0.0,1.0,0.0,0.5423909,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.23884365,0.6505158,1.0
0.0,0.0,0.0,1.0,0.0,0.19174834,0.2983675,1.0
0.0,0.0,0.0,1.0,0.0,0.08280544,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.14128926,0.31055352,1.0
0.0,0.0,0.0,1.0,0.0,0.13043478,0.43913674,1.0
0.0,0.0,0.0,1.0,0.0,0.32377785,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.13043478,0.34430477,1.0
0.0,0.0,0.0,1.0,0.0,0.10410823,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.09037706,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.13043478,0.3185017,1.0
0.0,0.0,0.0,1.0,0.0,0.17932856,0.4431147,1.0
0.0,0.0,0.0,1.0,0.0,0.23477569,0.63633955,1.0
0.0,0.0,0.0,1.0,0.0,0.5294266,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.27591336,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.23239444,0.31536496,1.0
0.0,0.0,0.0,1.0,0.0,0.3203956,0.35216546,1.0
0.0,0.0,0.0,1.0,0.0,0.15562637,0.27272728,1.0
0.0,0.0,0.0,1.0,0.0,0.3237272,0.35355866,1.0
0.0,0.0,1.0,0.0,0.0,0.64507806,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.63971853,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.4515544,0.36721027,1.0
0.0,0.0,1.0,0.0,0.0,0.59372026,0.6050514,1.0
0.0,0.0,1.0,0.0,0.0,0.5909758,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.59121585,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.8248275,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.61744565,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.59296745,0.60347736,1.0
0.0,0.0,1.0,0.0,0.0,0.6037288,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.491602,0.4300122,1.0
0.0,0.0,1.0,0.0,0.0,0.66616416,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.60747063,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.58082324,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.6709399,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.6045903,0.6277796,1.0
0.0,0.0,1.0,0.0,0.0,0.5374534,0.5019156,1.0
0.0,0.0,1.0,0.0,0.0,0.5664606,0.54805404,1.0
0.0,0.0,1.0,0.0,0.0,0.80231893,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.4223319,0.32138413,1.0
0.0,0.0,1.0,0.0,0.0,0.3960725,0.28020462,1.0
0.0,0.0,1.0,0.0,0.0,0.57281363,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.5380561,0.50286067,1.0
0.0,0.0,1.0,0.0,0.0,0.5697962,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.5949311,0.6075833,1.0
0.0,0.0,1.0,0.0,0.0,0.59156567,0.60054636,1.0
0.0,0.0,1.0,0.0,0.0,0.6120872,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.5552307,0.52979356,1.0
0.0,0.0,1.0,0.0,0.0,0.73208576,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.5900053,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.5799439,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.40714616,0.2975701,1.0
0.0,0.0,1.0,0.0,0.0,0.6171173,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.43591145,0.34267932,1.0
0.0,0.0,1.0,0.0,0.0,0.6806621,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.71638477,0.5454545,1.0
0.0,0.0,1.0,0.0,0.0,0.25959417,0.85401213,1.0
0.0,0.0,1.0,0.0,0.0,0.18268694,0.8548727,1.0
0.0,0.0,1.0,0.0,0.0,0.18311317,0.8245941,1.0
0.0,0.0,1.0,0.0,0.0,0.20751324,0.9586917,1.0
0.0,0.0,1.0,0.0,0.0,0.17391305,0.6819922,1.0
0.0,0.0,1.0,0.0,0.0,0.20038718,0.9288918,1.0
0.0,0.0,1.0,0.0,0.0,0.20381622,0.94323146,1.0
0.0,0.0,1.0,0.0,0.0,0.2763558,0.8610215,1.0
0.0,0.0,1.0,0.0,0.0,0.17391305,0.34017155,1.0
0.0,0.0,1.0,0.0,0.0,0.32827646,0.73749185,1.0
0.0,0.0,1.0,0.0,0.0,0.27301168,0.7663803,1.0
0.0,0.0,1.0,0.0,0.0,0.17391305,0.32944608,1.0
0.0,0.0,1.0,0.0,0.0,0.47358757,0.6615338,1.0
0.0,0.0,1.0,0.0,0.0,0.19530956,0.8330946,1.0
0.0,0.0,1.0,0.0,0.0,0.18294297,0.81346166,1.0
0.0,0.0,1.0,0.0,0.0,0.18565029,0.8263624,1.0
0.0,0.0,1.0,0.0,0.0,0.17391305,0.6618833,1.0
0.0,0.0,1.0,0.0,0.0,0.5120903,0.6414073,1.0
0.0,0.0,1.0,0.0,0.0,0.3681795,0.71663344,1.0
0.0,0.0,1.0,0.0,0.0,0.22259936,0.85211474,1.0
0.0,0.0,1.0,0.0,0.0,0.28983253,0.8989742,1.0
0.0,0.0,1.0,0.0,0.0,0.19361463,0.9005703,1.0
0.0,0.0,1.0,0.0,0.0,0.24244317,0.8468399,1.0
0.0,0.0,1.0,0.0,0.0,0.5012937,0.647051,1.0
0.0,0.0,1.0,0.0,0.0,0.35859078,0.89541066,1.0
0.0,0.0,1.0,0.0,0.0,0.35731924,0.8948789,1.0
0.0,0.0,1.0,0.0,0.0,0.35209903,0.7250391,1.0
0.0,0.0,1.0,0.0,0.0,0.2768833,0.88994896,1.0
0.0,0.0,1.0,0.0,0.0,0.18171102,0.8507916,1.0
0.0,0.0,1.0,0.0,0.0,0.17391305,0.50551474,1.0
0.0,0.0,1.0,0.0,0.0,0.5161203,0.6393007,1.0
0.0,0.0,1.0,0.0,0.0,0.27511597,0.7652803,1.0
0.0,0.0,1.0,0.0,0.0,0.17391305,0.38489872,1.0
0.0,0.0,1.0,0.0,0.0,0.2805388,0.8627708,1.0
0.0,0.0,1.0,0.0,0.0,0.17564373,0.82541925,1.0
0.0,0.0,1.0,0.0,0.0,0.33978683,0.8875472,1.0
0.0,0.0,1.0,0.0,0.0,0.17391305,0.72623503,1.0
0.0,0.0,1.0,0.0,0.0,0.17391305,0.4737417,1.0
0.0,0.0,1.0,0.0,0.0,0.17763758,0.83375716,1.0
0.0,0.0,1.0,0.0,0.0,0.17391305,0.3017087,1.0
0.0,0.0,1.0,0.0,0.0,0.17391305,0.65905976,1.0
0.0,0.0,1.0,0.0,0.0,0.18375933,0.85935724,1.0
0.0,0.0,1.0,0.0,0.0,0.21883005,0.79470253,1.0
0.0,0.0,1.0,0.0,0.0,0.3795657,0.90418196,1.0
0.0,0.0,1.0,0.0,0.0,0.42153174,0.6887448,1.0
0.0,0.0,1.0,0.0,0.0,0.43188202,0.6833344,1.0
0.0,0.0,1.0,0.0,0.0,0.28247926,0.86358225,1.0
0.0,0.0,1.0,0.0,0.0,0.33903575,0.7318677,1.0
0.0,0.0,1.0,0.0,0.0,0.17869657,0.8381857,1.0
0.0,0.0,1.0,0.0,0.0,0.29561764,0.8690765,1.0
0.0,0.0,1.0,0.0,0.0,0.20611955,0.8406288,1.0
0.0,0.0,1.0,0.0,0.0,0.51378965,0.640519,1.0
0.0,0.0,1.0,0.0,0.0,0.17391305,0.38368315,1.0
0.0,0.0,1.0,0.0,0.0,0.26369393,0.8557266,1.0
0.0,0.0,1.0,0.0,0.0,0.19365321,0.8319402,1.0
0.0,0.0,1.0,0.0,0.0,0.17391305,0.3898191,1.0
0.0,0.0,1.0,0.0,0.0,0.1898331,0.82927763,1.0
0.0,0.0,1.0,0.0,0.0,0.23976827,0.78375757,1.0
0.0,0.0,1.0,0.0,0.0,0.17391305,0.702807,1.0
0.0,0.0,1.0,0.0,0.0,0.36761415,0.71692896,1.0
0.0,0.0,0.0,0.0,1.0,0.9150615,0.9090909,1.0
0.0,0.0,0.0,0.0,0.43179166,0.78358877,0.9090909,1.0
0.0,0.0,0.0,0.0,0.18578911,0.8149198,0.9090909,1.0
0.0,0.0,0.0,0.0,1.0,0.7895113,0.9090909,1.0
0.0,0.0,0.0,0.0,0.19700795,0.8168709,0.9090909,1.0
0.0,0.0,0.0,0.0,0.12067658,0.8035959,0.9090909,1.0
0.0,0.0,0.0,0.0,1.0,0.99729055,0.9090909,1.0
0.0,0.0,0.0,0.0,0.59447885,0.7978395,0.94595647,1.0
0.0,0.0,0.0,0.0,0.4312309,0.7339599,0.9607972,1.0
0.0,0.0,0.0,0.0,0.20934045,0.71588624,0.9090909,1.0
0.0,0.0,0.0,0.0,0.3028602,0.74434876,0.9090909,1.0
0.0,0.0,0.0,0.0,0.004479766,0.56697035,0.9995928,1.0
0.0,0.0,0.0,0.0,0.98632234,0.9511696,0.9103343,1.0
0.0,0.0,0.0,0.0,1.0,0.97196233,0.9090909,1.0
0.0,0.0,0.0,0.0,1.0,0.96874034,0.9090909,1.0
0.0,0.0,0.0,0.0,0.73768413,0.8538764,0.9329378,1.0
0.0,0.0,0.0,0.0,1.0,0.9081457,0.9090909,1.0
0.0,0.0,0.0,0.0,1.0,0.80236435,0.9090909,1.0
0.0,0.0,0.0,0.0,1.0,0.9602069,0.9090909,1.0
0.0,0.0,0.0,0.0,0.25839114,0.8275463,0.9090909,1.0
0.0,0.0,0.0,0.0,0.30657417,0.6851812,0.9721296,1.0
0.0,0.0,0.0,0.0,0.7491959,0.8801901,0.9090909,1.0
0.0,0.0,0.0,0.0,1.0,0.90155786,0.9090909,1.0
0.0,0.0,0.0,0.0,0.3711394,0.8471547,0.9090909,1.0
0.0,0.0,0.0,0.0,1.0,0.7908324,0.9090909,1.0
0.0,0.0,0.0,0.0,0.123514414,0.8040894,0.9090909,1.0
0.0,0.0,0.0,0.0,0.14786041,0.62307584,0.98655814,1.0
0.0,0.0,0.0,0.0,0.03511703,0.5789588,0.9968075,1.0
0.0,0.0,0.0,0.0,0.4186151,0.7290233,0.96194404,1.0
0.0,0.0,0.0,0.0,1.0,0.9960285,0.9090909,1.0
0.0,0.0,0.0,0.0,0.19148672,0.8159107,0.9090909,1.0
0.0,0.0,0.0,0.0,0.105332375,0.68423164,0.9090909,1.0
0.0,0.0,0.0,0.0,0.9883734,0.9529832,0.9090909,1.0
0.0,0.0,0.0,0.0,0.034097016,0.5785597,0.99690026,1.0
0.0,0.0,0.0,0.0,0.5264698,0.81240386,0.9090909,1.0
0.0,0.0,0.0,0.0,1.0,0.7830037,0.9090909,1.0
0.0,0.0,0.0,0.0,0.8727959,0.9343993,0.9090909,1.0
0.0,0.0,0.0,0.0,0.60405886,0.8876624,0.9090909,1.0
0.0,0.0,0.0,0.0,0.72853935,0.9093112,0.9090909,1.0
0.0,0.0,0.0,0.0,1.0,0.89311767,0.9090909,1.0
0.0,0.0,0.0,0.0,1.0,0.9618807,0.9090909,1.0
0.0,0.0,0.0,0.0,1.0,0.7813557,0.9090909,1.0
0.0,0.0,0.0,0.0,0.9907577,0.9549144,0.9090909,1.0
0.0,0.0,0.0,0.0,0.6874945,0.902173,0.9090909,1.0
0.0,0.0,0.0,0.0,0.8255895,0.9261895,0.9090909,1.0
0.0,0.0,0.0,0.0,0.41096103,0.77724904,0.9090909,1.0
0.0,0.0,0.0,0.0,1.0,0.9675762,0.9090909,1.0
0.0,0.0,0.0,0.0,1.0,0.9002177,0.9090909,1.0
0.0,0.0,0.0,0.0,0.5116619,0.87159336,0.9090909,1.0
0.0,0.0,0.0,0.0,0.34731096,0.7011217,0.9684263,1.0
0.0,0.0,0.0,0.0,1.0,0.96179587,0.9090909,1.0
0.0,0.0,0.0,0.0,0.8244885,0.8878434,0.92504644,1.0
0.0,0.0,0.0,0.0,1.0,0.96726847,0.9090909,1.0
0.0,0.0,0.0,0.0,0.026251793,0.7871742,0.9090909,1.0
