FRE,FGE,Hour,Weekday,HPE
1.0,0.0,0.24584994,0.5,1.0
0.0,0.0,0.6960104,0.75895417,1.0
1.0,0.0,0.5459618,0.71309346,1.0
0.0,0.0,0.6908359,0.16666667,1.0
0.0,0.0,0.5029306,0.9493209,1.0
0.0,0.0,0.70730823,0.5565441,1.0
0.0,1.0,0.70273364,0.6938122,1.0
0.0,0.0,0.23802117,0.57908106,1.0
0.0,1.0,0.1896337,0.959825,1.0
0.0,1.0,0.20485677,0.079078406,1.0
0.0,0.0,0.55133975,0.09337856,1.0
1.0,0.0,0.70772815,0.5481502,1.0
0.0,1.0,0.5217391,0.9564885,1.0
1.0,0.0,0.6634399,0.5411601,1.0
1.0,0.0,0.5861871,0.0,1.0
0.0,0.0,0.5014519,0.14166857,1.0
1.0,0.0,0.82178116,0.5165057,1.0
0.0,0.0,0.24062638,0.46120057,1.0
0.0,1.0,0.9114217,0.8333334,1.0
0.0,1.0,0.04347826,0.8333334,1.0
0.0,0.0,0.95234156,0.59134537,1.0
0.0,0.0,0.32380807,0.45687738,1.0
1.0,0.0,0.3946848,0.038875163,1.0
1.0,0.0,0.22364584,0.49520487,1.0
0.0,0.0,0.69565135,0.16666977,1.0
0.0,0.0,0.80271935,0.4145858,1.0
0.0,0.0,0.30434784,0.33333334,1.0
0.0,0.0,0.15366548,0.2557177,1.0
0.0,0.0,0.8242755,0.22337958,1.0
0.0,1.0,0.13130924,0.49966478,1.0
1.0,1.0,0.32370844,0.36980385,1.0
1.0,1.0,0.49070147,0.24598515,1.0
0.7456089,0.0,0.6632344,0.042398512,1.0
1.0,1.0,0.63743263,0.9256084,1.0
0.0,1.0,0.2748434,0.56550163,1.0
0.0,0.0,0.48321098,1.0,1.0
0.0,1.0,0.5217391,0.9226267,1.0
0.0,1.0,0.81079614,0.889326,1.0
0.0,1.0,0.5285369,0.12825726,1.0
0.0,0.0,0.7799675,0.9116043,1.0
0.0,0.0,0.34310952,0.16666667,1.0
0.0,0.0,0.30434784,0.15476206,1.0
1.0,0.0,0.5497962,0.5274219,1.0
0.0,1.0,0.12247341,0.5305186,1.0
1.0,1.0,0.32387376,0.8052649,1.0
0.0,1.0,0.27276027,0.33333334,1.0
0.0,1.0,0.30245867,0.3260916,1.0
0.0,0.0,0.31439984,0.330581,1.0
0.0,1.0,0.67808086,0.33333334,1.0
1.0,0.0,0.44594836,0.52477294,1.0
1.0,0.0,0.42455506,0.8823489,1.0
0.0,0.0,0.2755255,0.05618114,1.0
1.0,1.0,0.6070273,0.8734012,1.0
0.0,0.0,0.6036517,0.59266686,1.0
0.0,0.0,0.46431744,0.96331394,1.0
0.0,1.0,0.35852778,0.95811886,1.0
1.0,1.0,0.4002084,0.6927702,1.0
1.0,0.0,0.6159343,0.1389187,1.0
0.0,0.0,0.33742738,0.33333334,1.0
0.0,1.0,0.761503,0.47303158,1.0
0.0,0.0,0.29350656,0.08311656,1.0
1.0,1.0,0.75067866,0.50346863,1.0
0.0,0.0,0.5642454,0.9986028,1.0
0.0,0.0,0.41809908,0.68134,1.0
0.0,0.0,0.26086956,0.7704896,1.0
0.0,0.0,0.2319484,0.33333334,1.0
1.0,0.0,0.28471857,0.4085788,1.0
0.0,0.0,0.6086963,1.0,1.0
1.0,0.0,0.26086956,0.65894437,1.0
0.0,0.0,0.5413495,0.8333334,1.0
0.0,0.0,0.45710275,1.0,1.0
0.0,0.0,0.75375056,0.27802193,1.0
1.0,0.0,0.41975525,0.43210375,1.0
0.0,0.0,0.3380366,0.6225158,1.0
0.0,0.0,0.5461505,0.47563678,1.0
0.0,1.0,0.58643425,1.0,1.0
1.0,1.0,0.45448548,0.3213501,1.0
0.0,0.0,0.30434784,0.42697442,1.0
0.0,0.0,0.9053568,0.16666667,1.0
0.0,1.0,0.60609025,1.0,1.0
0.0,0.0,0.81616914,1.0,1.0
0.0,0.0,0.3823082,1.0,1.0
0.0,0.0,0.9235952,0.54044807,1.0
0.0,0.0,0.35546926,0.84309965,1.0
0.0,1.0,0.26086956,0.99204564,1.0
0.0,0.0,0.6733532,0.1020903,1.0
1.0,0.0,0.29983416,0.81603086,1.0
1.0,0.85743856,0.73913044,0.6429064,1.0
0.0,1.0,0.5780766,0.5,1.0
1.0,1.0,0.35774207,0.11403394,1.0
1.0,1.0,0.65217394,0.29108128,1.0
0.0,0.0,0.15067165,0.8488483,1.0
1.0,0.0,0.43889764,1.0,1.0
0.0,0.0,0.29500946,1.0,1.0
1.0,0.0,0.43068963,0.4895401,1.0
0.0,0.0,0.34312302,0.39489836,1.0
0.0,0.0,0.7158743,1.0,1.0
1.0,1.0,0.6890776,0.99159914,1.0
1.0,0.0,0.31727695,0.1357769,1.0
1.0,0.0,0.37023386,0.7154914,1.0
1.0,0.0,0.860271,0.0,1.0
1.0,0.0,0.57431585,0.06589469,1.0
1.0,1.0,0.46285263,0.110233776,1.0
0.0,0.0,0.9029146,0.5639196,1.0
0.0,0.0,0.045657262,0.8333334,1.0
0.0,1.0,0.71027935,0.81753397,1.0
0.0,0.0,0.8188494,0.0,1.0
1.0,0.0,0.23511188,0.48641422,1.0
1.0,0.0,0.42738557,0.5,1.0
0.0,1.0,0.24125333,0.24186227,1.0
0.0,1.0,0.5885415,0.40039033,1.0
1.0,0.0,0.26086956,0.6815477,1.0
0.0,0.0,0.475505,0.22574365,1.0
0.0,0.0,0.3459937,0.8067263,1.0
1.0,0.0,0.44956267,0.3330792,1.0
0.0,1.0,0.5526746,0.3381414,1.0
0.0,1.0,0.54863656,0.8333334,1.0
1.0,0.0,0.6814937,0.5180914,1.0
0.0,0.0,0.58898723,0.27277946,1.0
0.0,0.0,0.40847623,0.16666667,1.0
0.0,0.0,0.107417196,0.07843259,1.0
0.0,0.0,0.45187992,0.050563484,1.0
1.0,1.0,0.3381968,0.6017894,1.0
0.0,0.0,0.3760785,0.98054475,1.0
0.0,0.0,0.30434784,0.15142916,1.0
0.0,1.0,0.30434784,0.18097135,1.0
0.0,1.0,0.25214207,0.33333334,1.0
1.0,1.0,0.5292319,0.75496465,1.0
0.0,0.0,0.26700538,0.31220144,1.0
0.0,0.0,0.9510993,0.5,1.0
0.0,0.0,0.6003979,0.93638355,1.0
0.0,0.0,0.30434784,0.33333334,1.0
0.0,0.0,0.7660293,0.8333334,1.0
0.0,1.0,0.6703882,0.27421135,1.0
1.0,0.0,0.6789186,0.65750307,1.0
1.0,0.0,0.90953004,0.1531985,1.0
0.0,0.0,0.88022506,0.3962354,1.0
0.0,0.0,0.71688056,0.68798953,1.0
0.0,1.0,0.55403435,1.0,1.0
1.0,1.0,0.5969726,0.7116051,1.0
0.0,0.0,0.34299624,0.27160633,1.0
1.0,0.0,0.68350774,0.8333334,1.0
0.0,0.0,0.7457324,0.6666667,1.0
1.0,0.0,0.32558852,0.91475594,1.0
0.0,1.0,0.5716766,1.0,1.0
1.0,0.0,0.8740434,0.06866479,1.0
0.0,1.0,0.38105157,0.53930235,1.0
0.0,0.0,0.7587778,0.3584383,1.0
0.0,1.0,0.08031112,0.6921407,1.0
1.0,1.0,0.71110904,0.9731462,1.0
1.0,1.0,0.48815882,0.252483,1.0
0.07433641,0.0,0.3816083,0.6666667,1.0
1.0,0.0,0.6343322,1.0,1.0
0.0,0.0,0.30434784,0.33333334,1.0
0.0,0.0,0.5196789,1.0,1.0
0.0,0.45660678,0.61246896,0.24276781,1.0
0.0,0.0,0.7957151,0.5793475,1.0
1.0,0.0,0.3351161,0.22307646,1.0
0.0,1.0,0.3313245,0.3832046,1.0
1.0,1.0,0.3350709,0.5617772,1.0
0.0,0.0,0.75203365,0.12258063,1.0
1.0,0.0,0.28977686,1.0,1.0
0.0,1.0,0.39130434,0.32689065,1.0
0.0,0.0,0.787937,0.39569724,1.0
0.0,1.0,0.44357598,0.47940078,1.0
1.0,1.0,0.65038025,0.7127463,1.0
0.0,0.0,0.9274829,0.88929766,1.0
1.0,0.66912067,0.71003824,0.6115201,1.0
1.0,0.0,0.51350987,0.3764459,1.0
0.0,0.0,0.38341212,0.8788044,1.0
0.0,0.0,0.17670907,1.0,1.0
1.0,0.0,0.3004197,0.9494637,1.0
1.0,1.0,0.7647759,0.37416813,1.0
1.0,1.0,0.57508975,0.53784406,1.0
0.0,1.0,0.29569006,0.9889373,1.0
0.0,0.0,0.26086956,0.69800955,1.0
0.0,0.0,0.7982011,0.0,1.0
0.0,1.0,0.9138413,0.8287459,1.0
0.0,0.0,0.61693025,0.6189395,1.0
0.0,0.0,0.68864536,0.0,1.0
0.0,0.0,0.30434784,0.33333334,1.0
0.0,0.0,0.30030033,0.33333334,1.0
1.0,0.0,0.57765627,1.0,1.0
0.0,1.0,0.32771724,0.5124989,1.0
0.0,1.0,0.42508447,0.22080843,1.0
0.0,0.0,0.23852675,0.45949042,1.0
0.0,0.0,0.27106512,0.19856259,1.0
0.0,0.0,0.7902188,0.5635455,1.0
0.0,1.0,0.6217577,0.33333334,1.0
1.0,0.0,0.3713628,0.8803953,1.0
1.0,0.0,0.76105195,0.24930099,1.0
1.0,0.0,0.3546281,0.18404958,1.0
0.0,0.0,0.64885044,0.8333334,1.0
1.0,0.0,0.6014378,0.1777954,1.0
0.0,1.0,0.31349096,1.0,1.0
0.0,0.0,0.30434784,0.0,1.0
0.0,1.0,0.26769638,0.04493784,1.0
0.0,0.0,0.14349909,0.53365266,1.0
0.0,0.0,0.783777,1.0,1.0
1.0,1.0,0.7303176,0.39940092,1.0
0.0,0.0,0.30434784,0.16277531,1.0
0.0,0.0,0.61647105,0.8631389,1.0
0.0,0.0,0.72864723,0.8333334,1.0
0.0,1.0,0.6612286,0.93287456,1.0
0.0,1.0,0.3747793,0.0,1.0
0.0,0.0,0.29840624,0.9621115,1.0
0.0,0.0,0.71595585,0.49266326,1.0
1.0,0.0,0.5308801,0.9483378,1.0
1.0,0.0,0.5805779,0.05389245,1.0
1.0,0.0,0.8864712,0.0648061,1.0
0.0,0.0,0.79701334,0.6112462,1.0
0.0,0.0,0.2899825,0.110134274,1.0
1.0,0.0,0.71115446,0.44347703,1.0
1.0,0.0,0.38200068,0.7023308,1.0
0.0,1.0,0.08049312,0.31756777,1.0
1.0,0.0,0.5420923,0.7156042,1.0
0.0,0.0,0.77578557,0.6666667,1.0
0.0,1.0,0.5729216,0.40928352,1.0
1.0,0.8231171,0.30434784,0.30385286,1.0
0.0,0.0,0.19532621,0.45770854,1.0
0.0,1.0,0.6477981,0.33333334,1.0
1.0,0.0,0.32142407,0.45535427,1.0
0.0,0.0,0.15831915,0.06838918,1.0
0.0,0.93584216,0.52731806,0.8333334,1.0
0.0,1.0,0.65217394,0.33333334,1.0
1.0,0.0,0.5193609,0.17122494,1.0
0.0,0.0,0.5294003,0.8333334,1.0
1.0,0.0,0.6323727,0.20957142,1.0
0.0,0.0,0.20262302,0.2783059,1.0
0.0,0.0,0.6828111,0.9280364,1.0
0.0,0.0,0.84039986,0.62688565,1.0
0.0,1.0,0.11336437,0.39286596,1.0
1.0,0.0,0.44634616,0.55728304,1.0
1.0,0.0,0.4812746,1.0,1.0
0.0,0.0,0.79592973,0.96371156,1.0
1.0,0.0,0.73913044,0.41571423,1.0
1.0,1.0,0.18845782,0.51858497,1.0
0.0,0.0,0.5247512,0.9224399,1.0
0.0,1.0,0.72348183,0.8333334,1.0
1.0,0.0,0.5715543,0.071187675,1.0
1.0,1.0,0.6017717,0.061358333,1.0
0.0,0.0,0.7521486,0.16666667,1.0
0.0,0.0,0.57658345,0.0,1.0
0.0,1.0,0.36129984,0.0,1.0
1.0,0.0,0.3685479,0.9735221,1.0
0.0,0.0,0.13043478,0.7019566,1.0
0.0,1.0,0.68217015,0.33333334,1.0
1.0,1.0,0.47076818,0.5,1.0
1.0,0.0,0.62757003,0.0,1.0
1.0,0.0,0.64966446,1.0,1.0
0.0,1.0,0.24748491,1.0,1.0
0.0,0.0,0.30434784,0.3044762,1.0
0.3078633,0.0,0.9431364,0.05131055,1.0
0.0,0.0,0.99133146,0.84994805,1.0
0.0,0.0,0.72616816,0.37939999,1.0
0.0,1.0,0.6633607,0.41909885,1.0
0.0,1.0,0.33422852,0.42898098,1.0
0.0,0.0,0.8104497,0.5971184,1.0
1.0,1.0,0.3654431,0.20259583,1.0
0.0,0.0,0.51297796,0.20743532,1.0
0.0,0.0,0.81405175,0.0,1.0
0.0,1.0,0.30434784,0.27230224,1.0
0.0,1.0,0.28501707,0.62973857,1.0
1.0,0.0,0.8253435,0.0,1.0
0.0,0.0,0.70793205,0.0,1.0
0.0,0.0,0.330623,1.0,1.0
1.0,1.0,0.30434784,0.7839256,1.0
1.0,0.0,0.4620671,0.7429143,1.0
0.0,1.0,0.61721736,0.3668334,1.0
1.0,1.0,0.62933457,0.7457823,1.0
0.0,0.0,0.9498597,0.71774244,1.0
0.0,0.0,0.3794062,0.16666667,1.0
0.0,1.0,0.30434784,0.30420977,1.0
1.0,1.0,0.33425343,0.20487939,1.0
0.0,1.0,0.66443163,0.25726908,1.0
1.0,0.0,0.60864586,0.16676216,1.0
1.0,0.49353743,0.30434784,0.24892291,1.0
1.0,0.0,0.13702226,0.35858536,1.0
1.0,0.0,0.426126,0.5,1.0
0.0,0.0,0.2208974,0.3933689,1.0
1.0,0.0,0.54103434,0.7740632,1.0
0.0,0.0,0.85029626,0.16666667,1.0
1.0,0.0,0.7327502,0.5,1.0
0.0,0.0,0.3211333,0.16666667,1.0
1.0,1.0,0.66035694,0.7705969,1.0
0.0,0.0,0.67760843,0.16666667,1.0
1.0,0.0,0.6073515,0.0,1.0
1.0,0.0,0.3026784,0.16666667,1.0
1.0,1.0,0.34197968,0.08964504,1.0
1.0,0.0,0.69115174,0.50575066,1.0
1.0,0.0,0.7021059,0.9752609,1.0
1.0,1.0,0.3352517,0.6864108,1.0
0.0,0.0,0.67943484,0.723875,1.0
0.0,0.0,0.7018984,0.23849803,1.0
1.0,0.0,0.27384102,0.7661146,1.0
0.0,1.0,0.6465486,0.45024708,1.0
1.0,0.0,0.73913044,0.60484815,1.0
0.0,1.0,0.39130434,0.42408535,1.0
0.0,0.0,0.26086956,0.7344568,1.0
1.0,0.0,0.2226578,0.5,1.0
1.0,0.0,0.34076136,0.19374815,1.0
0.0,1.0,0.6423491,0.33333334,1.0
0.0,0.0,0.088946685,0.0019072294,1.0
1.0,1.0,0.58994335,0.37309176,1.0
0.0,0.0,0.18791565,1.0,1.0
0.0,1.0,0.35922047,0.94336474,1.0
0.0,0.0,0.9130435,0.42361307,1.0
0.0,1.0,0.39130434,0.41876045,1.0
0.0,1.0,0.78032607,1.0,1.0
1.0,1.0,0.351475,0.041962475,1.0
1.0,0.0,0.49999052,0.41666996,1.0
0.0,0.0,0.18864965,0.33333334,1.0
1.0,1.0,0.84658563,0.47380728,1.0
0.0,0.0,0.34982213,0.33333334,1.0
0.0,0.0,0.3173826,0.77498335,1.0
1.0,1.0,0.69724274,0.89295363,1.0
1.0,1.0,0.33708832,0.16464591,1.0
1.0,0.0,0.38934633,0.76516557,1.0
0.0,0.0,0.27565086,0.44333836,1.0
0.0,1.0,0.2898318,0.24068126,1.0
0.0,1.0,0.589164,0.17242602,1.0
1.0,0.0,0.66314477,0.64589804,1.0
0.0,0.0,0.7234152,0.7401036,1.0
0.0,1.0,0.26456645,0.7908193,1.0
0.0,1.0,0.3942607,0.67044425,1.0
1.0,1.0,0.2008079,0.46133867,1.0
1.0,0.0,0.76013386,0.42814097,1.0
0.0,1.0,0.4710899,0.21764077,1.0
0.0,0.0,0.6086957,0.5,1.0
0.0,0.0,0.8273254,0.6995253,1.0
0.0,0.0,0.65470815,0.5587937,1.0
0.0,1.0,0.6286076,0.97455704,1.0
0.0,0.0,0.27036518,0.29693353,1.0
0.55275184,0.0,0.67161953,0.07454136,1.0
0.0,0.0,0.36212748,1.0,1.0
0.0,1.0,0.3117216,0.31920034,1.0
0.0,0.0,0.29820198,0.14310758,1.0
1.0,1.0,0.37766692,0.5261384,1.0
0.0,0.0,0.7015417,0.279549,1.0
0.0,1.0,0.3371595,0.44811118,1.0
0.0,1.0,0.04347826,0.8333334,1.0
0.0,1.0,0.40584618,0.6420171,1.0
0.0,0.0,0.5701783,0.7952999,1.0
0.0,0.0,0.48380208,0.19575174,1.0
0.0,0.0,0.5008782,0.5,1.0
0.0,0.0,0.34122866,0.8333334,1.0
0.0,0.0,0.73774177,0.119808085,1.0
1.0,0.0,0.43353575,0.4952203,1.0
0.0,0.0,0.2931885,0.17736104,1.0
0.0,0.0,0.4100647,0.06535467,1.0
0.0,1.0,0.27282536,0.91325736,1.0
0.0,0.0,0.4339972,0.5,1.0
1.0,0.0,0.36915892,0.22118391,1.0
0.0,0.0,0.6842211,0.16666667,1.0
0.0,0.0,0.78242517,0.15271915,1.0
1.0,0.0,0.2655455,0.68459105,1.0
1.0,0.0,0.3744365,0.032330036,1.0
0.0,1.0,0.3883195,0.50457674,1.0
1.0,0.0,0.5658705,0.0,1.0
1.0,0.0,0.36777133,0.5,1.0
0.0,1.0,0.17811641,0.505371,1.0
1.0,0.0,0.5469117,0.8333334,1.0
0.3369711,0.0,0.30434784,0.0,1.0
0.0,1.0,0.22217906,0.3608629,1.0
0.0,0.0,0.47600326,0.816738,1.0
1.0,0.2505805,0.30434784,0.8333334,1.0
1.0,0.0,0.2762578,0.72565496,1.0
0.0,0.0,0.73033214,0.0,1.0
0.0,0.0,0.30434784,0.3416354,1.0
1.0,0.0,0.41663054,0.8333334,1.0
0.0,1.0,0.43868497,0.06054191,1.0
1.0,0.0,0.4968929,0.037415784,1.0
0.0,1.0,0.27886307,0.008621886,1.0
0.0,1.0,0.3576738,0.15099818,1.0
1.0,0.0,0.39294484,0.018865645,1.0
0.0,1.0,0.7380492,0.2093695,1.0
0.16420668,0.0,0.26086956,0.22140226,1.0
1.0,0.0,0.39899287,0.29742622,1.0
1.0,0.0,0.43880355,0.3271679,1.0
0.0,1.0,0.25620148,0.7885975,1.0
1.0,0.0,0.2714473,0.8378387,1.0
1.0,0.0,0.34363198,0.98392254,1.0
1.0,1.0,0.56621665,0.50383043,1.0
1.0,1.0,0.32686216,0.62351424,1.0
1.0,0.0,0.8024405,0.09064486,1.0
0.0,1.0,0.26869094,0.3824955,1.0
1.0,0.0,0.26171255,0.66989815,1.0
0.0,1.0,0.18246944,0.0,1.0
1.0,0.0,0.7144788,0.7388354,1.0
0.0,1.0,0.14719224,0.8333334,1.0
0.0,0.0,0.21855958,0.24888042,1.0
0.0,0.0,0.32392365,0.46247968,1.0
0.0,0.0,0.6904048,0.18678184,1.0
0.9060801,0.0,0.26086956,0.46869338,1.0
0.0,0.0,0.19013046,0.54729164,1.0
1.0,0.0,0.3258604,0.16666667,1.0
0.0,1.0,0.6943447,0.33333334,1.0
1.0,0.0,0.5731317,0.656554,1.0
0.0,1.0,0.85738134,0.22399236,1.0
1.0,0.0,0.17256795,0.41408858,1.0
0.0,0.0,0.30434784,0.09090808,1.0
1.0,0.0,0.53883946,0.61396706,1.0
0.0,1.0,0.44684833,0.77263874,1.0
0.0,0.0,0.27847776,0.2658353,1.0
1.0,0.0,0.6935776,0.0,1.0
0.0,0.0,0.38323966,0.5309146,1.0
0.0,0.0,0.55724585,0.15154345,1.0
0.0,0.0,0.80038345,0.08550429,1.0
0.0,0.0,0.61493737,0.9345092,1.0
1.0,1.0,0.614505,0.6815126,1.0
0.0,1.0,0.76062286,0.6142287,1.0
0.0,0.7212209,0.5459808,0.8333334,1.0
1.0,0.0,0.7960988,0.50576514,1.0
0.0,0.0,0.30434784,0.47247666,1.0
0.0,0.0,0.51942855,1.0,1.0
0.0,0.0,0.39763403,0.0,1.0
0.0,0.0,0.49429113,0.16666667,1.0
0.0,0.0,0.38081914,0.48660225,1.0
0.0,1.0,0.34528363,0.0,1.0
0.0,0.0,0.8617525,1.0,1.0
0.0,0.0,0.7759237,1.0,1.0
1.0,0.0,0.27110845,0.8333334,1.0
0.0,0.0,0.30434784,0.3050889,1.0
0.0,0.0,0.23526265,0.31049773,1.0
0.0,0.0,0.41813916,0.48285556,1.0
1.0,0.0,0.34798568,1.0,1.0
0.0,0.0,0.7123692,1.0,1.0
1.0,0.0,0.47826087,0.5,1.0
0.0,0.0,0.7598722,0.8333334,1.0
0.0,0.0,0.3474623,1.0,1.0
0.0,0.0,0.26086956,1.0,1.0
0.0,0.0,0.26086956,1.0,1.0
1.0,0.59235287,0.30434784,0.26539215,1.0
0.22885299,1.0,0.6720742,0.9237157,1.0
0.0,0.0,0.3290288,0.238723,1.0
1.0,1.0,0.63288075,0.34565955,1.0
1.0,0.0,0.76128936,0.748391,1.0
0.0,0.0,0.30434784,0.108710855,1.0
0.0,0.0,0.22727916,0.3522851,1.0
0.57421815,0.0,0.93155575,0.09570302,1.0
1.0,1.0,0.6654989,0.8844126,1.0
0.0,1.0,0.36615682,0.6074331,1.0
0.004818678,0.0,0.26086956,0.16827291,1.0
0.0,0.0,0.7831283,0.87450206,1.0
0.0,0.0,0.5512147,0.43910652,1.0
0.0,1.0,0.86019754,0.8622728,1.0
0.45319384,0.0,0.67187804,0.8333334,1.0
1.0,0.0,0.3381858,0.44710174,1.0
1.0,0.0,0.6510236,0.7094357,1.0
1.0,0.0,0.4900229,0.24863158,1.0
0.0,0.0,0.54350036,0.083361536,1.0
0.0,1.0,0.065075725,0.8408598,1.0
0.0,0.0,0.26421836,0.17950375,1.0
1.0,0.0,0.8854891,0.13145825,1.0
0.0,1.0,0.4501325,0.8333334,1.0
0.0,0.0,0.62419915,0.4405701,1.0
1.0,0.0,0.44327578,0.5268219,1.0
1.0,0.0,0.21739131,0.4064958,1.0
0.0,1.0,0.37786102,0.9828224,1.0
0.0,1.0,0.313182,0.16666667,1.0
0.0,1.0,0.726704,0.9353764,1.0
0.0,0.0,0.681715,0.8333334,1.0
0.0,1.0,0.66511583,0.33333334,1.0
1.0,1.0,0.5695015,0.13731676,1.0
0.0,0.0,0.59186643,0.95621943,1.0
0.0,1.0,0.6673944,0.62709224,1.0
1.0,1.0,0.38622105,0.509743,1.0
1.0,0.0,0.3659198,0.67225635,1.0
1.0,0.0,0.47630298,0.5795807,1.0
0.0,1.0,0.730368,0.93336993,1.0
0.0,1.0,0.26086956,0.12194483,1.0
0.0,1.0,0.54202425,0.16666667,1.0
0.0,0.0,0.81219894,0.39004797,1.0
1.0,1.0,0.61626315,0.6860057,1.0
0.0,0.0,0.2981939,0.2737821,1.0
1.0,0.0,0.18842465,0.5556278,1.0
1.0,1.0,0.39540073,0.50174475,1.0
0.0,0.0,0.27123243,0.18194526,1.0
0.0,1.0,0.2829137,0.41082048,1.0
0.0,0.0,0.30969608,0.4897492,1.0
1.0,0.0,0.28046325,0.81688493,1.0
1.0,0.0,0.35699695,0.06575586,1.0
0.0,1.0,0.69637454,0.95198536,1.0
0.0,0.0,0.4020361,0.8868293,1.0
0.0,0.0,0.3959614,0.632656,1.0
1.0,0.0,0.21739131,0.58779866,1.0
0.0,1.0,0.46553737,0.27874666,1.0
0.0,0.0,0.95003617,0.7238889,1.0
0.0,0.0,0.9645317,0.69737154,1.0
0.0,1.0,0.23419344,0.26892516,1.0
0.0,1.0,0.6797922,0.34201857,1.0
0.0,0.0,0.38242477,0.35035253,1.0
0.0,1.0,0.332644,0.7248648,1.0
1.0,1.0,0.40055707,0.47635412,1.0
1.0,0.0,0.305357,0.43255964,1.0
0.0,0.0,0.38173857,0.61000633,1.0
1.0,1.0,0.4764849,0.6159859,1.0
0.0,0.0,0.3647352,0.14506058,1.0
0.0,0.0,0.07568142,0.70899963,1.0
1.0,0.0,0.5807572,0.5475279,1.0
1.0,0.0,0.43478262,0.39352027,1.0
1.0,0.0,0.21739131,0.5083734,1.0
0.0,1.0,0.598099,0.3414575,1.0
1.0,0.0,0.45118418,0.43080395,1.0
0.0,0.0,0.30434784,0.050153807,1.0
0.0,0.0,0.30434784,0.04348205,1.0
1.0,1.0,0.45923913,0.7430556,1.0
1.0,1.0,0.64704496,0.7139086,1.0
0.0,1.0,0.7497361,1.0,1.0
0.0,0.0,0.8752973,0.5109865,1.0
0.0,1.0,0.338188,0.07409682,1.0
0.0,0.0,0.88386565,0.22369707,1.0
1.0,0.0,0.26086956,0.5777485,1.0
1.0,0.0,0.26086956,0.6841451,1.0
0.0,0.0,0.3377899,0.33333334,1.0
1.0,1.0,0.6346223,0.766052,1.0
0.0,1.0,0.04347826,0.8333334,1.0
0.0,1.0,0.2061305,0.082333505,1.0
0.0,1.0,0.5625428,0.16666667,1.0
0.0,0.0,0.82264376,0.16996646,1.0
0.0,0.0,0.7364241,0.5728462,1.0
0.549446,0.0,0.6760629,0.8333334,1.0
0.0,0.0,0.8632809,0.762045,1.0
0.0,0.0,0.31746188,0.8333334,1.0
1.0,0.0,0.28419828,0.7560935,1.0
0.0,1.0,0.37663764,0.05622235,1.0
0.0,1.0,0.30434784,0.11791304,1.0
1.0,0.0,0.3154621,0.5,1.0
0.0,0.0,0.5871706,0.10437179,1.0
0.0,0.0,0.44525668,0.25858548,1.0
1.0,0.0,0.39310533,0.5,1.0
0.0,0.0,0.7592105,0.0,1.0
1.0,0.0,0.43319502,0.6666667,1.0
0.0,0.0,0.2933383,0.20815448,1.0
0.0,0.0,0.31921968,0.3219316,1.0
0.0,0.0,0.67108554,0.26332605,1.0
1.0,1.0,0.40142247,0.6666667,1.0
0.0,0.0,0.5933292,0.7957381,1.0
1.0,1.0,0.3062594,0.6630029,1.0
0.0,0.0,0.48962307,0.16666667,1.0
1.0,1.0,0.30434784,0.3514228,1.0
1.0,0.0,0.36292967,0.31637582,1.0
0.28155166,0.0,0.67665666,0.21359195,1.0
1.0,0.0,0.85896957,0.0,1.0
1.0,0.0,0.5556319,0.21751949,1.0
0.0,0.0,0.6306379,1.0,1.0
0.0,1.0,0.22558466,0.30192548,1.0
1.0,0.0,0.6231328,0.677863,1.0
0.0,0.0,0.47753352,0.72268695,1.0
1.0,1.0,0.39095432,0.61133474,1.0
0.0,0.0,0.24413396,0.8333334,1.0
0.0,0.0,0.41919068,0.0754786,1.0
1.0,1.0,0.5393806,0.30191797,1.0
0.0,0.0,0.3078151,0.4933544,1.0
0.0,0.0,0.28850764,0.3940541,1.0
1.0,0.0,0.3108858,0.16666667,1.0
0.0,1.0,0.5586474,0.29349795,1.0
0.0,0.0,0.30434784,0.3701522,1.0
0.0,0.0,0.37618378,0.0978239,1.0
0.0,1.0,0.25157908,0.36609662,1.0
1.0,0.0,0.47228914,0.8409639,1.0
0.0,0.0,0.46119687,0.5,1.0
0.0,0.0,0.97863954,0.7514516,1.0
0.0,1.0,0.3604144,0.047698557,1.0
1.0,0.0,0.36430138,0.20877025,1.0
1.0,0.0,0.39350748,0.025336117,1.0
1.0,0.0,0.43478262,0.4945923,1.0
0.0,0.0,0.38915664,0.50823295,1.0
0.0,0.0,0.26649815,0.8333334,1.0
1.0,1.0,0.579103,0.8085263,1.0
0.0,0.0,0.15877058,0.27902308,1.0
0.0,0.0,0.9359515,0.956093,1.0
0.0,0.0,0.3478261,0.16666667,1.0
0.779309,0.0,0.28965536,0.6666667,1.0
0.0,0.0,0.36074466,0.32428184,1.0
1.0,1.0,0.7702094,0.67098767,1.0
0.0,0.0,0.69953805,1.0,1.0
0.0,1.0,0.27364096,1.0,1.0
0.0,1.0,0.3337284,0.22070782,1.0
0.0,0.0,0.47495574,0.9187783,1.0
0.0,1.0,0.7195017,0.37904483,1.0
0.0,1.0,0.7542294,0.55439353,1.0
0.0,1.0,0.5699885,1.0,1.0
1.0,1.0,0.5163431,0.5,1.0
1.0,0.0,0.6398206,1.0,1.0
1.0,0.0,0.58433604,0.19001134,1.0
0.0,0.0,0.40420997,0.14193091,1.0
0.0,0.0,0.3349849,0.2613696,1.0
