HPE,WOE,EBE,Weekday,Month,Season,HTE
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.738219,6.261781,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.6238627,6.3761373,1.0,0.0
0.0,0.30424166,0.0,5.6957583,6.3042417,1.0,0.0
0.0,1.0,0.0,5.321911,6.678089,1.0,0.0
0.0,1.0,0.0,5.8151445,6.1848555,1.0,0.0
0.0,1.0,0.0,5.5499887,6.4500113,1.0,0.0
0.0,1.0,0.0,5.8689995,6.1310005,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.13142437,0.0,5.8685756,6.1314244,1.0,0.0
0.0,0.9798386,0.0,5.020161,6.979839,1.0,0.0
0.0,1.0,0.0,5.2435064,6.7564936,1.0,0.0
0.0,1.0,0.0,5.090008,6.909992,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.8899603,6.1100397,1.0,0.0
0.0,1.0,0.0,5.4675403,6.5324597,1.0,0.0
0.0,0.15028697,0.0,5.849713,6.150287,1.0,0.0
0.0,0.67282176,0.0,5.327178,6.672822,1.0,0.0
0.0,1.0,0.0,5.33957,6.66043,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.425817,6.574183,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.236644,6.763356,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.95318604,0.0,5.046814,6.953186,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.172265,6.827735,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.815488,0.0,5.184512,6.815488,1.0,0.0
0.0,1.0,0.0,5.3466396,6.6533604,1.0,0.0
0.0,0.33671933,0.0,5.6632805,6.3367195,1.0,0.0
0.0,0.51791066,0.0,5.4820895,6.5179105,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.1165466,6.8834534,1.0,0.0
0.0,1.0,0.0,5.7095675,6.2904325,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.135907,6.864093,1.0,0.0
0.0,0.68022275,0.0,5.3197775,6.6802225,1.0,0.0
0.0,1.0,0.0,5.3419857,6.6580143,1.0,0.0
0.0,1.0,0.0,5.8995852,6.1004148,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.972183,6.027817,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.327655,6.672345,1.0,0.0
0.0,1.0,0.0,5.319836,6.680164,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.530808,6.469192,1.0,0.0
0.0,0.61457586,0.0,5.385424,6.614576,1.0,0.0
0.0,1.0,0.0,5.14909,6.85091,1.0,0.0
0.0,1.0,0.0,5.022139,6.977861,1.0,0.0
0.0,0.7811653,0.0,5.218835,6.781165,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.785445,6.214555,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.6143413,0.0,5.3856587,6.6143413,1.0,0.0
0.0,1.0,0.0,5.0733786,6.9266214,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.42036945,0.0,5.5796304,6.4203696,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.2018194,6.7981806,1.0,0.0
0.0,0.24795306,0.0,5.752047,6.247953,1.0,0.0
0.0,1.0,0.0,5.709378,6.290622,1.0,0.0
0.0,1.0,0.0,5.289272,6.710728,1.0,0.0
0.0,1.0,0.0,5.062025,6.937975,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.516062,6.483938,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.23419589,0.0,5.7658043,6.2341957,1.0,0.0
0.0,1.0,0.0,5.572473,6.427527,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.7440805,6.2559195,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.143647,6.856353,1.0,0.0
0.0,1.0,0.0,5.912882,6.087118,1.0,0.0
0.0,0.33104694,0.0,5.668953,6.331047,1.0,0.0
0.0,1.0,0.0,5.437986,6.562014,1.0,0.0
0.0,1.0,0.0,5.5732594,6.4267406,1.0,0.0
0.0,1.0,0.0,5.745614,6.254386,1.0,0.0
0.0,1.0,0.0,5.7730317,6.2269683,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.5731572,0.0,5.4268427,6.5731573,1.0,0.0
0.0,0.7065891,0.0,5.293411,6.706589,1.0,0.0
0.0,0.3603357,0.0,5.639664,6.360336,1.0,0.0
0.0,1.0,0.0,5.415728,6.584272,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.5800142,0.0,5.419986,6.580014,1.0,0.0
0.0,1.0,0.0,5.1529956,6.8470044,1.0,0.0
0.0,0.53057325,0.0,5.4694266,6.5305734,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.4146876,6.5853124,1.0,0.0
0.0,1.0,0.0,5.786294,6.213706,1.0,0.0
0.0,1.0,0.0,5.4128594,6.5871406,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.49278635,0.0,5.5072136,6.4927864,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.7961507,6.2038493,1.0,0.0
0.0,0.91578656,0.0,5.0842133,6.9157867,1.0,0.0
0.0,1.0,0.0,5.5248904,6.4751096,1.0,0.0
0.0,0.79110897,0.0,5.208891,6.791109,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.502934,6.497066,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.706901,6.293099,1.0,0.0
0.0,1.0,0.0,5.7447505,6.2552495,1.0,0.0
0.0,1.0,0.0,5.7277913,6.2722087,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.5769453,6.4230547,1.0,0.0
0.0,1.0,0.0,5.4215617,6.5784383,1.0,0.0
0.0,1.0,0.0,5.597213,6.402787,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.94654447,0.0,5.0534554,6.9465446,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.626365,6.373635,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.8823476,6.1176524,1.0,0.0
0.0,1.0,0.0,5.8285513,6.1714487,1.0,0.0
0.0,1.0,0.0,5.6520658,6.3479342,1.0,0.0
0.0,0.54158616,0.0,5.458414,6.541586,1.0,0.0
0.0,1.0,0.0,5.932956,6.067044,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.50068486,0.0,5.4993153,6.5006847,1.0,0.0
0.0,1.0,0.0,5.7018733,6.2981267,1.0,0.0
0.0,0.43307006,0.0,5.56693,6.43307,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.5379154,0.0,5.462085,6.537915,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.3041715,0.0,5.6958284,6.3041716,1.0,0.0
0.0,0.046783984,0.0,5.953216,6.046784,1.0,0.0
0.0,0.036935866,0.0,5.963064,6.036936,1.0,0.0
0.0,0.4442771,0.0,5.5557227,6.4442773,1.0,0.0
0.0,1.0,0.0,5.606622,6.393378,1.0,0.0
0.0,0.81427884,0.0,5.1857214,6.8142786,1.0,0.0
0.0,1.0,0.0,5.695308,6.304692,1.0,0.0
0.0,1.0,0.0,5.0706587,6.9293413,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.3103104,6.6896896,1.0,0.0
0.0,1.0,0.0,5.0498466,6.9501534,1.0,0.0
0.0,1.0,0.0,5.8318706,6.1681294,1.0,0.0
0.0,1.0,0.0,5.31033,6.68967,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.074788,6.925212,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.321684,6.678316,1.0,0.0
0.0,1.0,0.0,5.8046956,6.1953044,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.3988706,0.0,5.6011295,6.3988705,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.11600745,0.0,5.8839927,6.1160073,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.233302,6.766698,1.0,0.0
0.0,1.0,0.0,5.6330214,6.3669786,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.458802,6.541198,1.0,0.0
0.0,0.38640195,0.0,5.613598,6.386402,1.0,0.0
0.0,1.0,0.0,5.2485576,6.7514424,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.3864407,0.0,5.6135592,6.3864408,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.32525826,0.0,5.6747417,6.3252583,1.0,0.0
0.0,1.0,0.0,5.782904,6.217096,1.0,0.0
0.0,1.0,0.0,5.36681,6.63319,1.0,0.0
0.0,1.0,0.0,5.2722545,6.7277455,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.54370034,0.0,5.4563,6.5437,1.0,0.0
0.0,1.0,0.0,5.8467255,6.1532745,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.1495895,6.8504105,1.0,0.0
0.0,0.6156303,0.0,5.38437,6.61563,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.8706646,6.1293354,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.3157926,6.6842074,1.0,0.0
0.0,1.0,0.0,5.184695,6.815305,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.027671278,0.0,5.9723287,6.0276713,1.0,0.0
0.0,1.0,0.0,5.4970984,6.5029016,1.0,0.0
0.0,1.0,0.0,5.234319,6.765681,1.0,0.0
0.0,0.8062712,0.0,5.193729,6.806271,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.7085934,6.2914066,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.9486389,0.0,5.051361,6.948639,1.0,0.0
0.0,1.0,0.0,5.608143,6.391857,1.0,0.0
0.0,1.0,0.0,5.642057,6.357943,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.805945,6.194055,1.0,0.0
0.0,1.0,0.0,5.5336246,6.4663754,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.060036,6.939964,1.0,0.0
0.0,1.0,0.0,5.391351,6.608649,1.0,0.0
0.0,0.51248395,0.0,5.487516,6.512484,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.867709,6.132291,1.0,0.0
0.0,1.0,0.0,5.2841496,6.7158504,1.0,0.0
0.0,1.0,0.0,5.7830086,6.2169914,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.598046,6.401954,1.0,0.0
0.0,0.80785716,0.0,5.192143,6.807857,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.2407126,6.7592874,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.754622,6.245378,1.0,0.0
0.0,0.5605577,0.0,5.439442,6.560558,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.9762716,6.0237284,1.0,0.0
0.0,1.0,0.0,5.2398415,6.7601585,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.6218243,6.3781757,1.0,0.0
0.0,1.0,0.0,5.817294,6.182706,1.0,0.0
0.0,0.34841412,0.0,5.651586,6.348414,1.0,0.0
0.0,1.0,0.0,5.4239497,6.5760503,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0700355,6.9299645,1.0,0.0
0.0,1.0,0.0,5.535518,6.464482,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.738042,6.261958,1.0,0.0
0.0,1.0,0.0,5.3273454,6.6726546,1.0,0.0
0.0,1.0,0.0,5.8272047,6.1727953,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0143075,6.9856925,1.0,0.0
0.0,0.88183737,0.0,5.1181626,6.8818374,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.16343695,0.0,5.836563,6.163437,1.0,0.0
0.0,0.704791,0.0,5.295209,6.704791,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.792865,6.207135,1.0,0.0
0.0,0.062262535,0.0,5.9377375,6.0622625,1.0,0.0
0.0,0.22086275,0.0,5.779137,6.220863,1.0,0.0
0.0,1.0,0.0,5.6055784,6.3944216,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.525748,6.474252,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.6130389,0.0,5.386961,6.613039,1.0,0.0
0.0,0.1663028,0.0,5.8336973,6.1663027,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.3333178,6.6666822,1.0,0.0
0.0,1.0,0.0,5.4401326,6.5598674,1.0,0.0
0.0,0.3845116,0.0,5.6154885,6.3845115,1.0,0.0
0.0,0.9297124,0.0,5.0702877,6.9297123,1.0,0.0
0.0,1.0,0.0,5.948207,6.051793,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.49218,0.0,5.50782,6.49218,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.5222607,6.4777393,1.0,0.0
0.0,1.0,0.0,5.9272623,6.0727377,1.0,0.0
0.0,1.0,0.0,5.064738,6.935262,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.5967884,6.4032116,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.4642253,6.5357747,1.0,0.0
0.0,1.0,0.0,5.328079,6.671921,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.17735368,0.0,5.822646,6.177354,1.0,0.0
0.0,0.40652382,0.0,5.5934763,6.4065237,1.0,0.0
0.0,1.0,0.0,5.9973445,6.0026555,1.0,0.0
0.0,1.0,0.0,5.786879,6.213121,1.0,0.0
0.0,1.0,0.0,5.2736664,6.7263336,1.0,0.0
0.0,0.7356549,0.0,5.264345,6.735655,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.8432593,6.1567407,1.0,0.0
0.0,1.0,0.0,5.0272875,6.9727125,1.0,0.0
0.0,1.0,0.0,5.230181,6.769819,1.0,0.0
0.0,1.0,0.0,5.9049187,6.0950813,1.0,0.0
0.0,1.0,0.0,5.6398964,6.3601036,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.8937573,6.1062427,1.0,0.0
0.0,1.0,0.0,5.256131,6.743869,1.0,0.0
0.0,1.0,0.0,5.4205103,6.5794897,1.0,0.0
0.0,1.0,0.0,5.8345957,6.1654043,1.0,0.0
0.0,0.22899258,0.0,5.7710075,6.2289925,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.3259516,6.6740484,1.0,0.0
0.0,1.0,0.0,5.156672,6.843328,1.0,0.0
0.0,0.2912677,0.0,5.708732,6.291268,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.8545856,6.1454144,1.0,0.0
0.0,1.0,0.0,5.081159,6.918841,1.0,0.0
0.0,1.0,0.0,5.8436923,6.1563077,1.0,0.0
0.0,1.0,0.0,5.2932944,6.7067056,1.0,0.0
0.0,1.0,0.0,5.6548557,6.3451443,1.0,0.0
0.0,0.95987123,0.0,5.0401287,6.9598713,1.0,0.0
0.0,0.3904187,0.0,5.6095815,6.3904185,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.36875,6.63125,1.0,0.0
0.0,0.7845893,0.0,5.2154107,6.7845893,1.0,0.0
0.0,1.0,0.0,5.5376306,6.4623694,1.0,0.0
0.0,0.1668092,0.0,5.833191,6.166809,1.0,0.0
0.0,0.67645264,0.0,5.3235474,6.6764526,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.7210647,0.0,5.2789354,6.7210646,1.0,0.0
0.0,1.0,0.0,5.949132,6.050868,1.0,0.0
0.0,1.0,0.0,5.359277,6.640723,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.699275,6.300725,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.9849043,6.0150957,1.0,0.0
0.0,0.39193773,0.0,5.6080623,6.3919377,1.0,0.0
0.0,0.4992205,0.0,5.5007796,6.4992204,1.0,0.0
0.0,1.0,0.0,5.3822193,6.6177807,1.0,0.0
0.0,1.0,0.0,5.8986726,6.1013274,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.8775892,0.0,5.122411,6.877589,1.0,0.0
0.0,1.0,0.0,5.759119,6.240881,1.0,0.0
0.0,1.0,0.0,5.595549,6.404451,1.0,0.0
0.0,1.0,0.0,5.609066,6.390934,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.6511683,6.3488317,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.3578887,6.6421113,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.3487906,6.6512094,1.0,0.0
0.0,0.24186152,0.0,5.7581387,6.2418613,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.5511646,6.4488354,1.0,0.0
0.0,0.030473411,0.0,5.969527,6.030473,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.9370221,0.0,5.062978,6.937022,1.0,0.0
0.0,1.0,0.0,5.8733416,6.1266584,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.385101,6.614899,1.0,0.0
0.0,1.0,0.0,5.1127706,6.8872294,1.0,0.0
0.0,1.0,0.0,5.9467673,6.0532327,1.0,0.0
0.0,1.0,0.0,5.530219,6.469781,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.350215,6.649785,1.0,0.0
0.0,1.0,0.0,5.270697,6.729303,1.0,0.0
0.0,0.3981902,0.0,5.60181,6.39819,1.0,0.0
0.0,0.07003641,0.0,5.9299636,6.0700364,1.0,0.0
0.0,0.1433062,0.0,5.8566937,6.1433063,1.0,0.0
0.0,0.5396191,0.0,5.460381,6.539619,1.0,0.0
0.0,1.0,0.0,5.8264995,6.1735005,1.0,0.0
0.0,0.5768945,0.0,5.4231052,6.5768948,1.0,0.0
0.0,1.0,0.0,5.252307,6.747693,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.67627573,0.0,5.3237243,6.6762757,1.0,0.0
0.0,0.010307133,0.0,5.9896927,6.0103073,1.0,0.0
0.0,0.86607254,0.0,5.1339273,6.8660727,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.935813,6.064187,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.99747825,0.0,5.002522,6.997478,1.0,0.0
0.0,1.0,0.0,5.375059,6.624941,1.0,0.0
0.0,1.0,0.0,5.111569,6.888431,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.7900267,6.2099733,1.0,0.0
0.0,0.5612885,0.0,5.4387116,6.5612884,1.0,0.0
0.0,1.0,0.0,5.4319253,6.5680747,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.581691,6.418309,1.0,0.0
0.0,0.1437037,0.0,5.8562965,6.1437035,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.8216715,6.1783285,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.3005295,6.6994705,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.37730676,0.0,5.622693,6.377307,1.0,0.0
0.0,1.0,0.0,5.2308116,6.7691884,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.5749125,6.4250875,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.3426113,6.6573887,1.0,0.0
0.0,1.0,0.0,5.0228076,6.9771924,1.0,0.0
0.0,1.0,0.0,5.2722516,6.7277484,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.9633903,0.0,5.0366096,6.9633904,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.117567,6.882433,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.8388515,6.1611485,1.0,0.0
0.0,1.0,0.0,5.623071,6.376929,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.055602312,0.0,5.944398,6.055602,1.0,0.0
0.0,1.0,0.0,5.709262,6.290738,1.0,0.0
0.0,0.5782012,0.0,5.4217987,6.5782013,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.7063794,6.2936206,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.7763072,0.0,5.223693,6.776307,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.501343,6.498657,1.0,0.0
0.0,1.0,0.0,5.624021,6.375979,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.7939386,6.2060614,1.0,0.0
0.0,0.051837206,0.0,5.948163,6.051837,1.0,0.0
0.0,0.10889685,0.0,5.8911033,6.1088967,1.0,0.0
0.0,0.67856425,0.0,5.321436,6.678564,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,0.1915977,0.0,5.808402,6.191598,1.0,0.0
0.0,0.40488285,0.0,5.595117,6.404883,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
0.0,1.0,0.0,5.926642,6.073358,1.0,0.0
0.0,1.0,0.0,5.0,7.0,1.0,0.0
