UNIX_TS,EBE,Hour,Weekday,Month,Season,HTE
1340534100.0,0.0,3.739575,5.913021,6.0,1.0,0.0
1340519400.0,0.0,21.530352,5.0,6.0,1.0,0.0
1340976500.0,0.0,5.4792056,5.7520795,6.2479205,1.0,0.0
1341658800.0,0.0,15.602737,5.0,6.639726,1.0,0.0
1340538500.0,0.0,8.47349,5.764553,6.0,1.0,0.0
1340530000.0,0.0,0.4803419,6.0,6.0,1.0,0.0
1340856800.0,0.0,5.605999,5.8215556,6.1784444,1.0,0.0
1340520800.0,0.0,21.914827,5.0,6.0,1.0,0.0
1340534900.0,0.0,1.8632166,6.0,6.0,1.0,0.0
1342050600.0,0.0,12.406003,5.144909,6.855091,1.0,0.0
1340539800.0,0.0,5.6515136,5.8967805,6.0,1.0,0.0
1340526600.0,0.0,14.325933,5.383703,6.0,1.0,0.0
1340551400.0,0.0,6.422186,6.0,6.0,1.0,0.0
1340523400.0,0.0,18.852545,5.157373,6.0,1.0,0.0
1340533600.0,0.0,21.92965,5.0,6.0070353,1.0,0.0
1340541600.0,0.0,12.495222,5.6336517,6.0,1.0,0.0
1340519200.0,0.0,21.45367,5.0,6.0,1.0,0.0
1340533900.0,0.0,1.5766656,6.0,6.0,1.0,0.0
1340524000.0,0.0,22.811459,5.0,6.0,1.0,0.0
1340530700.0,0.0,3.2240314,5.8940935,6.0,1.0,0.0
1340517900.0,0.0,21.115183,5.0,6.0,1.0,0.0
1340521200.0,0.0,17.956707,5.1690717,6.0,1.0,0.0
1340531800.0,0.0,1.0,6.0,6.0,1.0,0.0
1340533200.0,0.0,1.3777862,6.0,6.0,1.0,0.0
1340531300.0,0.0,0.8667814,6.0,6.0,1.0,0.0
1340513900.0,0.0,20.0,5.0,6.0,1.0,0.0
1340519400.0,0.0,16.27385,5.2191854,6.0,1.0,0.0
1340547200.0,0.0,10.500491,5.7812195,6.0,1.0,0.0
1342303100.0,0.0,13.0,5.0,7.0,1.0,0.0
1340535300.0,0.0,1.9470283,6.0,6.0,1.0,0.0
1340521100.0,0.0,22.0,5.0,6.0,1.0,0.0
1340528300.0,0.0,0.0,6.0,6.0,1.0,0.0
1340538000.0,0.0,2.6848006,6.0,6.0,1.0,0.0
1341034000.0,0.0,6.511607,5.7209325,6.2790675,1.0,0.0
1340531100.0,0.0,0.7823658,6.0,6.0,1.0,0.0
1340521600.0,0.0,20.545778,5.066101,6.0,1.0,0.0
1340517900.0,0.0,21.103325,5.0,6.0,1.0,0.0
1340536600.0,0.0,2.3139832,6.0,6.0,1.0,0.0
1340518300.0,0.0,21.205233,5.0,6.0,1.0,0.0
1340521100.0,0.0,22.0,5.0,6.0,1.0,0.0
1340536300.0,0.0,4.86292,5.8904166,6.0,1.0,0.0
1340517500.0,0.0,21.0,5.0,6.0,1.0,0.0
1341809000.0,0.0,11.178884,5.2821116,6.7178884,1.0,0.0
1340522800.0,0.0,22.461723,5.0,6.0,1.0,0.0
1340526000.0,0.0,19.077549,5.178293,6.0,1.0,0.0
1340535800.0,0.0,2.0921335,6.0,6.0,1.0,0.0
1340539100.0,0.0,3.0,6.0,6.0,1.0,0.0
1341463700.0,0.0,9.22117,5.477883,6.522117,1.0,0.0
1340526000.0,0.0,18.923439,5.1852984,6.0,1.0,0.0
1340519400.0,0.0,21.549114,5.0,6.0,1.0,0.0
1342303500.0,0.0,13.117306,5.0,7.0,1.0,0.0
1340524700.0,0.0,22.99725,5.0,6.0,1.0,0.0
1341659400.0,0.0,9.708695,5.3657007,6.6342993,1.0,0.0
1340550000.0,0.0,6.0284667,6.0,6.0,1.0,0.0
1340535400.0,0.0,2.0,6.0,6.0,1.0,0.0
1340517600.0,0.0,21.041946,5.0,6.0,1.0,0.0
1340519700.0,0.0,21.603516,5.0,6.0,1.0,0.0
1341486500.0,0.0,10.725174,5.4678326,6.5321674,1.0,0.0
1340526200.0,0.0,18.388142,5.20963,6.0,1.0,0.0
1340532100.0,0.0,1.0749134,6.0,6.0,1.0,0.0
1340517800.0,0.0,21.053972,5.0,6.0,1.0,0.0
1340536200.0,0.0,5.422493,5.865417,6.0,1.0,0.0
1340519200.0,0.0,21.465923,5.0,6.0,1.0,0.0
1340531300.0,0.0,10.002124,5.6189466,6.0,1.0,0.0
1340539100.0,0.0,3.0,6.0,6.0,1.0,0.0
1340514300.0,0.0,20.099907,5.0,6.0,1.0,0.0
1340520100.0,0.0,21.71815,5.0,6.0,1.0,0.0
1341252200.0,0.0,17.888779,5.0,6.411122,1.0,0.0
1340517500.0,0.0,21.006584,5.0,6.0,1.0,0.0
1340761500.0,0.0,7.7134337,5.8810945,6.1189055,1.0,0.0
1340517500.0,0.0,21.0,5.0,6.0,1.0,0.0
1340521000.0,0.0,21.98075,5.0,6.0,1.0,0.0
1340524300.0,0.0,15.728767,5.29863,6.0,1.0,0.0
1340530300.0,0.0,5.591409,5.7913,6.0,1.0,0.0
1340528900.0,0.0,9.895136,5.5944037,6.0,1.0,0.0
1340537900.0,0.0,2.6655066,6.0,6.0,1.0,0.0
1340532900.0,0.0,9.504219,5.6559863,6.0,1.0,0.0
1340961700.0,0.0,5.3954353,5.7604566,6.2395434,1.0,0.0
1342304600.0,0.0,13.415737,5.0,7.0,1.0,0.0
1342303100.0,0.0,13.0,5.0,7.0,1.0,0.0
1342299900.0,0.0,12.122552,5.0,7.0,1.0,0.0
1340534100.0,0.0,8.748738,5.7032037,6.0,1.0,0.0
1340537000.0,0.0,1.032176,5.997075,6.002925,1.0,0.0
1340524200.0,0.0,22.862572,5.0,6.0,1.0,0.0
1340644200.0,0.0,3.6541624,5.940531,6.059469,1.0,0.0
1342300900.0,0.0,12.377745,5.0,7.0,1.0,0.0
1340531100.0,0.0,0.77938664,6.0,6.0,1.0,0.0
1340517800.0,0.0,21.065266,5.0,6.0,1.0,0.0
1341908200.0,0.0,10.9812765,5.224303,6.775697,1.0,0.0
1340513900.0,0.0,20.0,5.0,6.0,1.0,0.0
1340529500.0,0.0,14.997132,5.389048,6.0,1.0,0.0
1340520800.0,0.0,21.918333,5.0,6.0,1.0,0.0
1340535600.0,0.0,2.0305414,6.0,6.0,1.0,0.0
1340516200.0,0.0,18.69877,5.081327,6.0,1.0,0.0
1340538600.0,0.0,2.8576972,6.0,6.0,1.0,0.0
1340530200.0,0.0,12.176128,5.5154223,6.0,1.0,0.0
1340529300.0,0.0,11.457911,5.5338807,6.0,1.0,0.0
1342303100.0,0.0,13.0,5.0,7.0,1.0,0.0
1341089500.0,0.0,6.4253798,5.688602,6.311398,1.0,0.0
1340523500.0,0.0,15.993998,5.2781115,6.0,1.0,0.0
1340539100.0,0.0,3.0,6.0,6.0,1.0,0.0
1340531800.0,0.0,1.0,6.0,6.0,1.0,0.0
1340532700.0,0.0,1.243989,6.0,6.0,1.0,0.0
1340518800.0,0.0,21.350622,5.0,6.0,1.0,0.0
1340540800.0,0.0,5.6123743,5.9104238,6.0,1.0,0.0
1340762800.0,0.0,7.8356686,5.880619,6.119381,1.0,0.0
1340521900.0,0.0,19.727093,5.103314,6.0,1.0,0.0
1342305800.0,0.0,13.743478,5.0,7.0,1.0,0.0
1340539100.0,0.0,3.0,6.0,6.0,1.0,0.0
1340521100.0,0.0,22.0,5.0,6.0,1.0,0.0
1340519000.0,0.0,21.436638,5.0,6.0,1.0,0.0
1340537300.0,0.0,4.180613,5.930552,6.0,1.0,0.0
1340537000.0,0.0,2.404165,6.0,6.0,1.0,0.0
1340524500.0,0.0,22.959158,5.0,6.0,1.0,0.0
1340529400.0,0.0,0.3249874,6.0,6.0,1.0,0.0
1340517800.0,0.0,21.067707,5.0,6.0,1.0,0.0
1341766800.0,0.0,9.959547,5.304045,6.695955,1.0,0.0
1340517800.0,0.0,21.060173,5.0,6.0,1.0,0.0
1340530000.0,0.0,0.5002679,6.0,6.0,1.0,0.0
1340540400.0,0.0,3.3708756,6.0,6.0,1.0,0.0
1341188700.0,0.0,5.0875177,5.6284075,6.3715925,1.0,0.0
1340528800.0,0.0,18.424404,5.238373,6.0,1.0,0.0
1340531800.0,0.0,1.0,6.0,6.0,1.0,0.0
1340517900.0,0.0,21.117884,5.0,6.0,1.0,0.0
1340531500.0,0.0,1.8450489,5.9597597,6.0,1.0,0.0
1340528500.0,0.0,0.07780516,6.0,6.0,1.0,0.0
1341957500.0,0.0,11.23323,5.1963077,6.8036923,1.0,0.0
1340524700.0,0.0,23.0,5.0,6.0,1.0,0.0
1340543400.0,0.0,4.193958,6.0,6.0,1.0,0.0
1340532500.0,0.0,1.167243,6.0,6.0,1.0,0.0
1340518800.0,0.0,21.34333,5.0,6.0,1.0,0.0
1341998200.0,0.0,12.768409,5.1759415,6.8240585,1.0,0.0
1342306000.0,0.0,13.836095,5.0,7.0,1.0,0.0
1341865500.0,0.0,9.299309,5.2455173,6.7544827,1.0,0.0
1340518400.0,0.0,21.24414,5.0,6.0,1.0,0.0
1340519300.0,0.0,17.026863,5.185821,6.0,1.0,0.0
1340517900.0,0.0,21.105873,5.0,6.0,1.0,0.0
1340533000.0,0.0,6.662754,5.777964,6.0,1.0,0.0
1340526500.0,0.0,11.584583,5.4963226,6.0,1.0,0.0
1340522200.0,0.0,18.270494,5.1695232,6.0,1.0,0.0
1342043000.0,0.0,11.52516,5.147484,6.852516,1.0,0.0
1342301400.0,0.0,12.547668,5.0,7.0,1.0,0.0
1340516000.0,0.0,20.577518,5.0,6.0,1.0,0.0
1340523600.0,0.0,19.351309,5.139405,6.0,1.0,0.0
1340521700.0,0.0,20.646875,5.0644345,6.0,1.0,0.0
1342303900.0,0.0,13.21536,5.0,7.0,1.0,0.0
1340519800.0,0.0,21.652828,5.0,6.0,1.0,0.0
1340529800.0,0.0,0.4336201,6.0,6.0,1.0,0.0
1342108500.0,0.0,12.7667885,5.11211,6.88789,1.0,0.0
1341047400.0,0.0,4.902628,5.7097373,6.2902627,1.0,0.0
1340521200.0,0.0,21.86927,5.0072627,6.0,1.0,0.0
1340529000.0,0.0,6.5280266,5.7367606,6.0,1.0,0.0
1340531800.0,0.0,0.9832889,6.0,6.0,1.0,0.0
1340535600.0,0.0,2.0074801,6.0,6.0,1.0,0.0
1340526100.0,0.0,14.136872,5.3853536,6.0,1.0,0.0
1340522200.0,0.0,22.310326,5.0,6.0,1.0,0.0
1340532700.0,0.0,18.515614,5.2802744,6.0,1.0,0.0
1340543400.0,0.0,4.209458,6.0,6.0,1.0,0.0
1340538800.0,0.0,8.243847,5.7766395,6.0,1.0,0.0
1340525000.0,0.0,21.728415,5.0577993,6.0,1.0,0.0
1342303100.0,0.0,13.0,5.0,7.0,1.0,0.0
1340532900.0,0.0,6.973641,5.7631598,6.0,1.0,0.0
1340539100.0,0.0,3.0,6.0,6.0,1.0,0.0
1340520600.0,0.0,21.843855,5.0,6.0,1.0,0.0
1340737700.0,0.0,4.125148,5.887485,6.112515,1.0,0.0
1340528300.0,0.0,0.0,6.0,6.0,1.0,0.0
1342235600.0,0.0,12.655235,5.038307,6.961693,1.0,0.0
1340531700.0,0.0,0.9515026,6.0,6.0,1.0,0.0
1340537100.0,0.0,2.4321635,6.0,6.0,1.0,0.0
1340526000.0,0.0,14.4698105,5.3708777,6.0,1.0,0.0
1340517500.0,0.0,21.0,5.0,6.0,1.0,0.0
1342304400.0,0.0,13.366172,5.0,7.0,1.0,0.0
1340533900.0,0.0,1.5654341,6.0,6.0,1.0,0.0
1340542200.0,0.0,4.304516,5.9809675,6.0,1.0,0.0
1340527500.0,0.0,2.3118832,5.8949146,6.0,1.0,0.0
1341676400.0,0.0,11.483616,5.3594832,6.6405168,1.0,0.0
1340520800.0,0.0,18.21252,5.15486,6.0,1.0,0.0
1342171300.0,0.0,12.5480795,5.0753202,6.9246798,1.0,0.0
1340517800.0,0.0,21.077106,5.0,6.0,1.0,0.0
1340530000.0,0.0,20.045383,5.184664,6.0,1.0,0.0
1340979100.0,0.0,6.4737334,5.7526264,6.2473736,1.0,0.0
1340864800.0,0.0,5.6466417,5.81704,6.18296,1.0,0.0
1340529400.0,0.0,8.348725,5.6658564,6.0,1.0,0.0
1340529200.0,0.0,0.2646547,6.0,6.0,1.0,0.0
1340528300.0,0.0,0.0,6.0,6.0,1.0,0.0
1340524700.0,0.0,22.839184,5.006992,6.0,1.0,0.0
1340527000.0,0.0,4.0296445,5.8168344,6.0,1.0,0.0
1340526700.0,0.0,4.7188654,5.7855062,6.0,1.0,0.0
1342304600.0,0.0,13.422156,5.0,7.0,1.0,0.0
1340535300.0,0.0,1.9753325,6.0,6.0,1.0,0.0
1340528300.0,0.0,0.0,6.0,6.0,1.0,0.0
1340534700.0,0.0,6.6919127,5.7948937,6.0,1.0,0.0
1341202400.0,0.0,9.225655,5.6290574,6.3709426,1.0,0.0
1340527700.0,0.0,12.321001,5.4799376,6.0,1.0,0.0
1340524900.0,0.0,22.383038,5.029379,6.0,1.0,0.0
1342303100.0,0.0,13.0,5.0,7.0,1.0,0.0
1340525000.0,0.0,21.784061,5.0552697,6.0,1.0,0.0
1340529400.0,0.0,0.3165508,6.0,6.0,1.0,0.0
1340539100.0,0.0,2.9986756,6.0,6.0,1.0,0.0
1340515000.0,0.0,20.29055,5.0,6.0,1.0,0.0
1340526300.0,0.0,19.853046,5.149855,6.0,1.0,0.0
1340525700.0,0.0,21.97263,5.0540724,6.0,1.0,0.0
1341397000.0,0.0,17.074743,5.0,6.4925256,1.0,0.0
1340531300.0,0.0,2.6188946,5.926414,6.0,1.0,0.0
1340520000.0,0.0,21.663208,5.0,6.0,1.0,0.0
1340522100.0,0.0,22.28404,5.0,6.0,1.0,0.0
1340528400.0,0.0,11.623253,5.517125,6.0,1.0,0.0
1340535900.0,0.0,2.119589,6.0,6.0,1.0,0.0
1340526500.0,0.0,11.600567,5.4956274,6.0,1.0,0.0
1342303100.0,0.0,13.0,5.0,7.0,1.0,0.0
1340528300.0,0.0,0.0,6.0,6.0,1.0,0.0
1340545300.0,0.0,10.769785,5.748681,6.0,1.0,0.0
1342306000.0,0.0,13.819354,5.0,7.0,1.0,0.0
1340517500.0,0.0,21.0,5.0,6.0,1.0,0.0
1340532700.0,0.0,1.2567898,6.0,6.0,1.0,0.0
1342303100.0,0.0,13.0,5.0,7.0,1.0,0.0
1340537000.0,0.0,4.800602,5.8999667,6.0,1.0,0.0
1340528800.0,0.0,7.0083523,5.713888,6.0,1.0,0.0
1340547000.0,0.0,5.1875763,6.0,6.0,1.0,0.0
1340528300.0,0.0,0.0,6.0,6.0,1.0,0.0
1342305300.0,0.0,13.611053,5.0,7.0,1.0,0.0
1340539100.0,0.0,3.0,6.0,6.0,1.0,0.0
1340522800.0,0.0,16.925138,5.2306757,6.0,1.0,0.0
1340537000.0,0.0,2.4348345,6.0,6.0,1.0,0.0
1340514400.0,0.0,20.157022,5.0,6.0,1.0,0.0
1340531800.0,0.0,1.0,6.0,6.0,1.0,0.0
1340535400.0,0.0,2.0,6.0,6.0,1.0,0.0
1340527100.0,0.0,15.714751,5.3308024,6.0,1.0,0.0
1340517500.0,0.0,21.0,5.0,6.0,1.0,0.0
1340521100.0,0.0,22.0,5.0,6.0,1.0,0.0
1340528400.0,0.0,0.03409786,6.0,6.0,1.0,0.0
1340517500.0,0.0,21.0,5.0,6.0,1.0,0.0
1340517800.0,0.0,21.066687,5.0,6.0,1.0,0.0
1341489800.0,0.0,16.552998,5.0,6.5447,1.0,0.0
1340520600.0,0.0,21.849035,5.0,6.0,1.0,0.0
1340524900.0,0.0,18.824337,5.176426,6.0,1.0,0.0
1340521100.0,0.0,22.0,5.0,6.0,1.0,0.0
1340534500.0,0.0,12.627777,5.5459065,6.0,1.0,0.0
1340539600.0,0.0,13.431261,5.571249,6.0,1.0,0.0
1340539500.0,0.0,3.1374903,6.0,6.0,1.0,0.0
1340527900.0,0.0,12.339401,5.4811444,6.0,1.0,0.0
1340515500.0,0.0,20.422083,5.0,6.0,1.0,0.0
1340537900.0,0.0,4.396657,5.9264917,6.0,1.0,0.0
1340527600.0,0.0,4.4066615,5.808406,6.0,1.0,0.0
1340531800.0,0.0,1.0,6.0,6.0,1.0,0.0
1340521900.0,0.0,20.941767,5.0529118,6.0,1.0,0.0
1340522100.0,0.0,20.504843,5.074758,6.0,1.0,0.0
1340524500.0,0.0,22.956915,5.0,6.0,1.0,0.0
1342300700.0,0.0,12.313102,5.0,7.0,1.0,0.0
1340529300.0,0.0,8.89463,5.6411533,6.0,1.0,0.0
1340540500.0,0.0,12.984894,5.601007,6.0,1.0,0.0
1340535400.0,0.0,6.1400566,5.8255525,6.0,1.0,0.0
1340541400.0,0.0,5.3667297,5.9280667,6.0,1.0,0.0
1340528900.0,0.0,0.19641408,6.0,6.0,1.0,0.0
1342300500.0,0.0,12.300026,5.0,7.0,1.0,0.0
1340524700.0,0.0,14.027681,5.37327,6.0,1.0,0.0
1340539100.0,0.0,3.0,6.0,6.0,1.0,0.0
1340524700.0,0.0,23.0,5.0,6.0,1.0,0.0
1340534800.0,0.0,3.1801014,5.9438047,6.0,1.0,0.0
1340525800.0,0.0,7.5029707,5.658956,6.0,1.0,0.0
1341038800.0,0.0,4.1551437,5.7131686,6.2868314,1.0,0.0
1340526700.0,0.0,10.991638,5.5242076,6.0,1.0,0.0
1340522200.0,0.0,22.331726,5.0,6.0,1.0,0.0
1340532400.0,0.0,1.1537716,6.0,6.0,1.0,0.0
1340518100.0,0.0,21.181763,5.0,6.0,1.0,0.0
1340524700.0,0.0,23.0,5.0,6.0,1.0,0.0
1340538600.0,0.0,2.879747,6.0,6.0,1.0,0.0
1340513900.0,0.0,20.0,5.0,6.0,1.0,0.0
1340516100.0,0.0,20.620296,5.0,6.0,1.0,0.0
1340526800.0,0.0,16.20141,5.3090267,6.0,1.0,0.0
1342302600.0,0.0,12.844079,5.0,7.0,1.0,0.0
1340526200.0,0.0,18.217527,5.2173853,6.0,1.0,0.0
1340517500.0,0.0,21.014803,5.0,6.0,1.0,0.0
1340528900.0,0.0,6.638669,5.731492,6.0,1.0,0.0
1340540700.0,0.0,3.4268427,6.0,6.0,1.0,0.0
1340526600.0,0.0,11.342558,5.5082865,6.0,1.0,0.0
1341947400.0,0.0,11.962967,5.2037034,6.7962966,1.0,0.0
1340539600.0,0.0,3.1840508,6.0,6.0,1.0,0.0
1340531800.0,0.0,1.0,6.0,6.0,1.0,0.0
1340522600.0,0.0,22.413937,5.0,6.0,1.0,0.0
1340533400.0,0.0,1.421529,6.0,6.0,1.0,0.0
1340521500.0,0.0,21.793747,5.01375,6.0,1.0,0.0
1340521100.0,0.0,21.999802,5.0,6.0,1.0,0.0
1340535800.0,0.0,5.2180567,5.869526,6.0,1.0,0.0
1340520800.0,0.0,16.159733,5.2400165,6.0,1.0,0.0
1340531300.0,0.0,10.115584,5.6135435,6.0,1.0,0.0
1340520200.0,0.0,15.805704,5.246723,6.0,1.0,0.0
1340539100.0,0.0,3.0,6.0,6.0,1.0,0.0
1340521500.0,0.0,21.532448,5.0233774,6.0,1.0,0.0
1340526800.0,0.0,10.703792,5.5379148,6.0,1.0,0.0
1340526700.0,0.0,4.795963,5.7820015,6.0,1.0,0.0
1340528600.0,0.0,10.726722,5.557876,6.0,1.0,0.0
1342303100.0,0.0,13.0,5.0,7.0,1.0,0.0
1340516000.0,0.0,20.57577,5.0,6.0,1.0,0.0
1340532700.0,0.0,14.468282,5.4490376,6.0,1.0,0.0
1340602400.0,0.0,1.4388227,5.960107,6.039893,1.0,0.0
1342301200.0,0.0,12.447814,5.0,7.0,1.0,0.0
1340513900.0,0.0,20.0,5.0,6.0,1.0,0.0
1340539100.0,0.0,3.0,6.0,6.0,1.0,0.0
1340518700.0,0.0,21.314302,5.0,6.0,1.0,0.0
1340539300.0,0.0,3.059173,6.0,6.0,1.0,0.0
1342305700.0,0.0,13.7212715,5.0,7.0,1.0,0.0
1342305300.0,0.0,13.62021,5.0,7.0,1.0,0.0
1340535400.0,0.0,2.0,6.0,6.0,1.0,0.0
1340525600.0,0.0,13.183943,5.419812,6.0,1.0,0.0
1340539600.0,0.0,3.181388,6.0,6.0,1.0,0.0
1340535200.0,0.0,10.332722,5.648182,6.0,1.0,0.0
1340526000.0,0.0,6.9482927,5.6841683,6.0,1.0,0.0
1340530700.0,0.0,9.990878,5.611618,6.0,1.0,0.0
1340531800.0,0.0,1.0,6.0,6.0,1.0,0.0
1340516600.0,0.0,20.759094,5.0,6.0,1.0,0.0
1340524900.0,0.0,22.07319,5.0421276,6.0,1.0,0.0
1340524700.0,0.0,23.0,5.0,6.0,1.0,0.0
1340531800.0,0.0,1.0,6.0,6.0,1.0,0.0
1342265100.0,0.0,11.804708,5.0195293,6.9804707,1.0,0.0
1340530000.0,0.0,0.49082118,6.0,6.0,1.0,0.0
1340531000.0,0.0,16.44455,5.3450236,6.0,1.0,0.0
1340513900.0,0.0,20.0,5.0,6.0,1.0,0.0
1340532400.0,0.0,1.1265266,6.0,6.0,1.0,0.0
1340688800.0,0.0,2.8689127,5.913109,6.086891,1.0,0.0
1340519200.0,0.0,16.451841,5.2087154,6.0,1.0,0.0
1340529700.0,0.0,7.719625,5.6945624,6.0,1.0,0.0
1340685000.0,0.0,7.451167,5.9248056,6.0751944,1.0,0.0
1342302000.0,0.0,12.670354,5.0,7.0,1.0,0.0
1340552000.0,0.0,6.564907,6.0,6.0,1.0,0.0
1340531800.0,0.0,1.011888,6.0,6.0,1.0,0.0
1340772000.0,0.0,5.299774,5.870023,6.129977,1.0,0.0
1340535700.0,0.0,2.0681343,6.0,6.0,1.0,0.0
1340522400.0,0.0,14.328401,5.3336234,6.0,1.0,0.0
1340527000.0,0.0,15.767017,5.328772,6.0,1.0,0.0
1340548600.0,0.0,5.638624,6.0,6.0,1.0,0.0
1340538400.0,0.0,2.7999513,6.0,6.0,1.0,0.0
1340545000.0,0.0,4.6520967,6.0,6.0,1.0,0.0
1342306000.0,0.0,13.823146,5.0,7.0,1.0,0.0
1342289000.0,0.0,13.900063,5.0099936,6.9900064,1.0,0.0
1340533800.0,0.0,1.5224605,6.0,6.0,1.0,0.0
1340525000.0,0.0,21.734411,5.0575266,6.0,1.0,0.0
1340528300.0,0.0,0.0,6.0,6.0,1.0,0.0
1341177900.0,0.0,6.621272,5.6378727,6.3621273,1.0,0.0
1340522200.0,0.0,22.31324,5.0,6.0,1.0,0.0
1340531200.0,0.0,2.2280645,5.9415207,6.0,1.0,0.0
1340539600.0,0.0,3.1627927,6.0,6.0,1.0,0.0
1340517500.0,0.0,21.0,5.0,6.0,1.0,0.0
1340518700.0,0.0,19.745134,5.0660458,6.0,1.0,0.0
1340523300.0,0.0,22.594717,5.0,6.0,1.0,0.0
1340531800.0,0.0,1.0,6.0,6.0,1.0,0.0
1340526800.0,0.0,11.088874,5.5216384,6.0,1.0,0.0
1340518000.0,0.0,17.248913,5.1618285,6.0,1.0,0.0
1340538800.0,0.0,2.9295213,6.0,6.0,1.0,0.0
1340533800.0,0.0,1.5238457,6.0,6.0,1.0,0.0
1340528300.0,0.0,0.015587585,6.0,6.0,1.0,0.0
1340531100.0,0.0,16.210041,5.357366,6.0,1.0,0.0
1340524400.0,0.0,22.92635,5.0,6.0,1.0,0.0
1340531700.0,0.0,1.1354383,5.993551,6.0,1.0,0.0
1340540000.0,0.0,6.8624353,5.8493457,6.0,1.0,0.0
1340533600.0,0.0,11.61232,5.577093,6.0,1.0,0.0
1340516100.0,0.0,20.592968,5.0,6.0,1.0,0.0
1340522500.0,0.0,15.646076,5.2817855,6.0,1.0,0.0
1340529200.0,0.0,9.2351885,5.6256733,6.0,1.0,0.0
1340516900.0,0.0,20.822313,5.0,6.0,1.0,0.0
1340519800.0,0.0,16.01636,5.2343316,6.0,1.0,0.0
1340528400.0,0.0,11.6865635,5.514247,6.0,1.0,0.0
1340534000.0,0.0,6.443104,5.7974644,6.0,1.0,0.0
1340522900.0,0.0,18.48234,5.1675076,6.0,1.0,0.0
1340529400.0,0.0,0.30696094,6.0,6.0,1.0,0.0
1340520000.0,0.0,21.677116,5.0,6.0,1.0,0.0
1340535400.0,0.0,2.0,6.0,6.0,1.0,0.0
1340519600.0,0.0,21.575644,5.0,6.0,1.0,0.0
1340523900.0,0.0,16.506927,5.2615747,6.0,1.0,0.0
1340531800.0,0.0,1.0,6.0,6.0,1.0,0.0
1340521300.0,0.0,21.725122,5.013744,6.0,1.0,0.0
1342305200.0,0.0,13.559636,5.0,7.0,1.0,0.0
1341169800.0,0.0,9.113374,5.647771,6.352229,1.0,0.0
1340521500.0,0.0,14.930188,5.2982244,6.0,1.0,0.0
1340518400.0,0.0,17.006508,5.176088,6.0,1.0,0.0
1340535300.0,0.0,1.9721832,6.0,6.0,1.0,0.0
1340534700.0,0.0,1.7694693,6.0,6.0,1.0,0.0
1342303100.0,0.0,13.0,5.0,7.0,1.0,0.0
1340535300.0,0.0,1.9794775,6.0,6.0,1.0,0.0
1340526200.0,0.0,18.231813,5.216736,6.0,1.0,0.0
1340531600.0,0.0,0.92029524,6.0,6.0,1.0,0.0
1340538100.0,0.0,2.7178981,6.0,6.0,1.0,0.0
1340518500.0,0.0,21.275509,5.0,6.0,1.0,0.0
1340529200.0,0.0,9.740407,5.6035056,6.0,1.0,0.0
1340524700.0,0.0,23.0,5.0,6.0,1.0,0.0
1340531100.0,0.0,0.787028,6.0,6.0,1.0,0.0
1340536300.0,0.0,2.2261014,6.0,6.0,1.0,0.0
1340521200.0,0.0,21.43589,5.0256414,6.0,1.0,0.0
1340537200.0,0.0,2.4578102,6.0,6.0,1.0,0.0
1340529300.0,0.0,0.29697138,6.0,6.0,1.0,0.0
1340513900.0,0.0,20.0,5.0,6.0,1.0,0.0
1340527900.0,0.0,16.35316,5.313713,6.0,1.0,0.0
1340520000.0,0.0,21.68111,5.0,6.0,1.0,0.0
1340540300.0,0.0,3.3286824,6.0,6.0,1.0,0.0
1340526100.0,0.0,12.237734,5.46487,6.0,1.0,0.0
1340539300.0,0.0,3.0623403,6.0,6.0,1.0,0.0
1340532900.0,0.0,1.2998705,6.0,6.0,1.0,0.0
1340528300.0,0.0,0.003178537,6.0,6.0,1.0,0.0
1340525000.0,0.0,22.29348,5.0336437,6.0,1.0,0.0
1340541600.0,0.0,5.239421,5.9347672,6.0,1.0,0.0
1340514400.0,0.0,20.155901,5.0,6.0,1.0,0.0
1342302200.0,0.0,12.742979,5.0,7.0,1.0,0.0
1340522500.0,0.0,19.13657,5.136354,6.0,1.0,0.0
1340539100.0,0.0,3.0,6.0,6.0,1.0,0.0
1340523500.0,0.0,22.675331,5.0,6.0,1.0,0.0
1340534500.0,0.0,12.689079,5.5426803,6.0,1.0,0.0
1340521100.0,0.0,22.0,5.0,6.0,1.0,0.0
1340523300.0,0.0,22.59832,5.0,6.0,1.0,0.0
1340539100.0,0.0,3.0,6.0,6.0,1.0,0.0
1340528600.0,0.0,0.11087346,6.0,6.0,1.0,0.0
1342302600.0,0.0,12.850807,5.0,7.0,1.0,0.0
1340523400.0,0.0,22.628277,5.0,6.0,1.0,0.0
1340527600.0,0.0,3.93002,5.8291297,6.0,1.0,0.0
1340514000.0,0.0,20.021852,5.0,6.0,1.0,0.0
1342304800.0,0.0,13.45113,5.0,7.0,1.0,0.0
1340541700.0,0.0,4.8870173,5.9507213,6.0,1.0,0.0
1340518500.0,0.0,21.296219,5.0,6.0,1.0,0.0
1340525600.0,0.0,13.344366,5.4121733,6.0,1.0,0.0
1340538000.0,0.0,2.6927917,6.0,6.0,1.0,0.0
1342305500.0,0.0,13.691878,5.0,7.0,1.0,0.0
1340805800.0,0.0,20.39904,5.0,6.160096,1.0,0.0
1340525300.0,0.0,21.65933,5.0638413,6.0,1.0,0.0
1340518500.0,0.0,21.289835,5.0,6.0,1.0,0.0
