CWE,EBE,FGE,Hour,Weekday,Month,CDE
0.0,0.0,0.8636146,9.045781,0.8636146,6.0,1.0
0.0,1.0,0.91759557,18.082405,5.0,5.0,1.0
0.15689003,0.0,0.84310997,14.529329,6.0,1.0,1.0
0.0,0.0,0.9893926,13.0212145,4.978785,3.0,1.0
1.0,0.0,0.0,11.276686,6.0,4.0,1.0
0.0,0.0,0.54873216,16.19493,5.5487323,10.0,1.0
1.0,1.0,0.0,14.008051,3.0,6.0,1.0
0.40164518,1.0,0.0,12.213161,4.7950644,12.0,1.0
0.18680084,1.0,0.0,9.813199,0.0,5.0,1.0
0.0,0.0,0.0,16.380396,3.3755994,7.0,1.0
0.0,0.0,0.6793588,20.038076,4.0,6.0,1.0
1.0,1.0,1.0,14.487528,6.0,2.0,1.0
0.040519524,0.0,0.0,13.837922,1.0,5.0,1.0
0.6561288,0.0,0.6561288,12.466448,5.656129,12.0,1.0
0.8420388,1.0,0.0,12.789806,6.0,1.0,1.0
1.0,1.0,1.0,14.7203245,6.0,2.0,1.0
0.1700421,0.0,0.0,17.14979,3.829958,7.0,1.0
0.0,0.0,0.79949045,23.0,3.7994905,12.0,1.0
0.11111206,1.0,0.0,21.777777,4.888888,6.0,1.0
0.67780656,1.0,0.0,16.355614,2.3221934,12.0,1.0
0.9865952,0.0,0.0134048145,9.120644,5.0,3.0,1.0
0.0,0.0,0.84339166,19.313217,3.8433917,8.0,1.0
0.0,0.0,0.9418213,16.825464,6.0,11.0,1.0
0.34444183,0.0,0.34444183,17.21114,1.0333254,10.0,1.0
0.0,0.0,0.7685634,11.240112,2.0,6.0,1.0
0.25174448,0.0,0.7482555,19.0,3.7482555,8.0,1.0
0.0,0.0,0.0,18.533407,6.0,1.0,1.0
0.0,0.0,0.0,19.693493,6.0,1.0,1.0
0.14959766,1.0,0.85040236,19.803219,3.448793,9.0,1.0
0.17402631,1.0,0.17402631,11.7818165,0.0,6.0,1.0
0.7086972,0.0,0.2913028,12.0,4.252183,2.0,1.0
0.0,0.0,0.0,9.296966,4.6171722,5.808586,1.0
0.0,0.0,0.0,14.6013565,2.0797288,1.0,1.0
0.42749387,0.0,1.0,20.145012,6.0,12.0,1.0
1.0,1.0,0.0,11.904848,3.0,4.0,1.0
0.8022213,0.0,0.0,18.61555,5.6044426,1.8022213,1.0
0.5294829,1.0,0.4705171,11.352586,1.8820684,5.0,1.0
0.6844491,0.0,0.31555092,11.737797,5.0,4.0,1.0
0.0,0.0,0.62282926,15.885854,5.3771706,3.0,1.0
0.0,1.0,1.0,14.764444,3.8471112,5.0,1.0
0.0,1.0,0.84479034,13.776049,5.068742,1.0,1.0
0.0,1.0,1.0,10.761976,5.0211244,5.0,1.0
0.0,0.0,0.06771785,20.661411,4.0,7.0,1.0
0.0,1.0,1.0,15.252856,3.7494287,5.0,1.0
1.0,0.0,0.0,9.798357,4.532238,9.0,1.0
0.0,0.0,0.2846554,16.29948,0.7153446,2.0,1.0
0.0,1.0,0.3177854,14.728858,3.6822145,1.6822146,1.0
0.0,0.0,0.0,18.0,0.6200037,9.0,1.0
0.0,1.0,0.74789226,17.243677,6.0,8.0,1.0
0.0,0.0,0.0,17.65911,1.1136303,10.0,1.0
0.11704755,0.0,1.0,7.351143,1.5852375,2.0,1.0
0.30737272,1.0,0.0,19.692627,6.0,1.0,1.0
1.0,1.0,0.0,12.772067,2.5400374,1.0,1.0
0.0,1.0,0.24705142,12.517692,3.494103,11.0,1.0
1.0,1.0,0.0,15.697036,3.0,6.0,1.0
0.0,1.0,0.0,17.801178,4.0,11.0,1.0
0.4828175,1.0,0.4828175,9.620277,0.0,6.0,1.0
0.6443126,1.0,0.0,13.731751,0.35568738,10.0,1.0
0.0,0.0,0.3221126,16.0,3.6442251,3.0,1.0
0.6864199,1.0,0.3135801,16.68642,2.68642,8.550619,1.0
1.0,0.0,0.0,18.0,3.9206681,4.0,1.0
0.70939076,0.0,0.0,16.034264,4.837563,3.0,1.0
1.0,0.0,0.06495583,8.935044,2.0,5.0,1.0
0.0,1.0,0.43480247,18.217173,2.8259876,10.0,1.0
0.0,1.0,1.0,10.71996,4.165697,3.0,1.0
1.0,1.0,1.0,11.413596,3.0,12.0,1.0
0.0,1.0,0.13552308,17.457909,1.0,12.0,1.0
0.0,0.0,0.0,15.0,5.7145524,10.0,1.0
0.61505115,0.0,0.0,12.384949,6.0,3.0,1.0
0.0,1.0,0.020887852,11.125327,1.0417757,6.0,1.0
0.0,1.0,0.5955026,19.213491,3.5730157,9.0,1.0
1.0,0.0,0.0,15.522386,2.7247095,5.0,1.0
0.0,0.0,0.55468035,15.554681,6.0,2.0,1.0
0.0,1.0,0.93963414,16.120731,0.36219507,12.0,1.0
0.20240062,0.0,0.20240062,19.392797,6.0,10.0,1.0
0.03499884,1.0,0.0,18.755009,1.0699977,12.0,1.0
0.70065784,0.0,1.0,12.299342,1.0,10.0,1.0
0.0,1.0,0.0,18.931234,4.9312353,5.0,1.0
0.8623052,1.0,0.0,10.586916,1.4130843,2.1376948,1.0
0.84236395,0.0,0.0,22.0,3.157636,12.0,1.0
1.0,1.0,0.4857285,17.028543,2.914371,10.0,1.0
0.5971507,0.0,0.0,12.417096,1.0,6.0,1.0
0.0,1.0,0.0,21.542454,0.0,9.0,1.0
0.0,0.0,0.65923655,10.340763,5.0,4.0,1.0
0.0,1.0,0.0,11.708085,3.1287427,12.0,1.0
0.31141576,0.0,0.6885842,14.065753,1.0,6.0,1.0
0.0,1.0,0.5618776,13.876245,4.5618777,3.0,1.0
0.0,0.0,0.0,16.794565,1.282174,10.0,1.0
1.0,0.0,0.56620485,10.470362,5.566205,9.0,1.0
0.23792416,0.0,0.0,13.762075,6.0,11.0,1.0
0.0,0.0,0.0,19.045374,1.9886565,1.0,1.0
0.0,0.0,0.49913007,15.506089,4.4973903,10.0,1.0
0.0,0.0,0.8058379,9.164972,1.8058379,6.0,1.0
0.0,0.0,0.52293324,21.091732,1.4770668,6.752266,1.0
0.86641514,1.0,0.0,16.133585,4.0,11.0,1.0
0.021806793,1.0,0.0,14.956387,3.0,12.0,1.0
0.6795541,0.0,0.0,16.281784,5.0,9.0,1.0
0.4520322,0.0,0.0,14.835774,4.0,7.0,1.0
0.0,0.0,0.0,17.84779,1.0173479,4.0,1.0
0.81747645,0.0,0.0,16.174765,3.5475707,7.0,1.0
0.36888462,1.0,0.0,13.680038,1.3688846,1.0,1.0
0.0,1.0,0.706198,21.118593,1.7628121,9.0,1.0
1.0,0.0,0.8281252,8.546873,5.828125,9.0,1.0
0.63852507,0.0,0.36147493,16.915575,3.361475,7.0,1.0
0.0,0.0,1.0,7.5087047,0.8982591,2.0,1.0
0.0,0.0,0.0,15.701162,3.3701162,7.0,1.0
0.74081767,0.0,0.74081767,12.295912,6.0,2.0,1.0
0.0,0.0,1.0,17.327108,3.3271084,3.0,1.0
0.0,0.0,0.0,19.164219,5.7263017,12.0,1.0
0.22395104,0.0,0.0,16.656294,6.0,1.0,1.0
0.0,1.0,1.0,14.84112,2.3177612,1.0,1.0
0.0,0.0,0.0,16.235415,0.2085234,8.930492,1.0
0.0,1.0,1.0,9.034311,4.0,2.0,1.0
0.0,0.0,0.0,14.670168,2.082458,1.0,1.0
0.2640528,1.0,0.7359472,19.887577,2.2640529,6.0,1.0
0.0,1.0,0.0,17.093004,2.5465016,8.0,1.0
0.0,1.0,0.0,17.139278,5.9535737,10.0,1.0
0.8168646,1.0,0.8168646,17.901188,5.0,3.0,1.0
0.60603344,1.0,1.0,19.393967,5.0,3.0,1.0
0.21158214,0.0,0.0,13.365253,1.0,5.0,1.0
0.614065,1.0,0.0,14.087481,5.0,5.0,1.0
0.2773503,0.0,0.0,14.16795,6.0,2.0,1.0
0.0,0.0,0.27769566,7.4446087,1.7223043,4.0,1.0
0.81507397,0.0,0.0,13.0,3.369852,12.0,1.0
0.0,1.0,0.0,20.2929,4.7071004,10.0,1.0
0.9227283,0.0,0.0,19.077272,1.0,1.0,1.0
0.34326714,1.0,0.65673286,11.80574,4.343267,11.0,1.0
0.0,1.0,0.0,16.625755,3.6871226,3.0,1.0
0.0,0.0,1.0,9.498587,5.0,4.0,1.0
0.19067594,0.0,0.0,10.334732,5.0466204,12.0,1.0
0.0,0.0,0.0,18.10542,6.0,1.0,1.0
0.0,0.0,0.59256434,20.629742,1.5925643,12.0,1.0
0.0,0.0,0.0,22.609962,1.0,7.0,1.0
0.0,0.0,1.0,14.287784,4.8585224,2.0,1.0
0.0,0.0,0.40759835,16.739214,3.55441,10.0,1.0
0.0,0.0,0.026454505,13.947091,4.9206367,7.0,1.0
0.0,1.0,0.05806334,14.116127,2.0,1.0,1.0
0.0,1.0,0.0,13.862535,3.143756,3.0,1.0
1.0,0.0,0.0,12.196997,6.0,9.0,1.0
0.0,1.0,0.0,19.31159,4.6884093,5.0,1.0
0.0,0.0,0.0,22.635632,1.0,7.0,1.0
0.0,1.0,1.0,17.9386,1.0,3.0,1.0
0.6628031,1.0,0.0,9.337197,2.6859844,1.0,1.0
0.0,1.0,1.0,16.844334,0.0,2.0,1.0
0.76585233,1.0,0.0,19.702442,5.531705,1.0,1.0
0.0,0.0,0.6208607,20.0,5.6208606,12.0,1.0
0.5212978,1.0,0.0,15.8296175,5.042596,6.0,1.0
0.81386787,1.0,0.18613215,11.116793,4.8832073,1.0,1.0
0.7079859,1.0,1.0,10.415972,2.4600706,5.0,1.0
0.0,0.0,1.0,13.446879,1.2218744,6.0,1.0
0.0,1.0,1.0,14.954194,5.0,4.0,1.0
0.0,0.0,0.27553958,20.551079,3.7244604,1.0,1.0
0.0,1.0,0.5348263,7.9303474,3.0,3.0,1.0
0.0,1.0,0.9134907,14.08651,1.0,12.0,1.0
0.0,0.0,0.94305205,13.0,2.2277918,9.0,1.0
0.0,1.0,0.6256744,13.374326,3.0,11.0,1.0
0.0,0.0,0.5361783,20.144712,5.463822,7.0,1.0
0.0,1.0,0.6091206,11.127035,6.0,12.0,1.0
0.0,1.0,1.0,20.922125,5.0064898,2.0,1.0
0.0,1.0,0.010277092,8.071939,4.020554,3.0,1.0
0.0,0.0,0.3639389,17.547573,5.0,4.0,1.0
0.84809464,0.0,0.84809464,17.759527,0.7595267,1.0,1.0
0.4650333,0.0,0.0,20.069933,3.0,8.0,1.0
0.0,1.0,0.13043946,12.086924,4.3478026,3.0,1.0
0.7975656,0.0,1.0,9.012173,2.7975655,9.0,1.0
0.0,1.0,0.0,18.129482,6.0,5.0,1.0
0.0,0.47256392,1.0,18.692053,3.1097443,7.0,1.0
0.0,1.0,1.0,10.427235,4.029106,11.0,1.0
0.9125204,1.0,0.0,13.349918,3.0,4.0,1.0
1.0,0.0,0.34415108,11.6558485,6.0,2.0,1.0
0.0,0.0,0.91124517,18.644981,2.2662644,12.0,1.0
0.0,1.0,0.0,21.093245,2.0,12.0,1.0
0.26351145,1.0,1.0,14.101374,0.0,6.0,1.0
0.0,1.0,1.0,7.781536,3.293076,3.0,1.0
0.0,0.0,0.0,14.715656,5.0,10.0,1.0
0.34605634,0.0,0.0,16.307888,0.0,11.0,1.0
0.0,0.0,0.0,17.534819,6.0,4.0,1.0
0.0,1.0,0.0,21.403673,5.0,6.0,1.0
0.0,1.0,0.4157889,8.584211,6.0,12.0,1.0
0.0,1.0,0.0,14.100025,1.7999487,4.0,1.0
1.0,0.0,0.0,10.291201,5.9514666,9.0,1.0
0.0,0.0,0.74428093,16.209967,4.7214046,10.0,1.0
0.0,0.0,0.0,18.0,1.4921869,9.0,1.0
0.32927424,0.0,0.32927424,9.329274,2.6707258,12.0,1.0
1.0,0.0,0.0,13.287268,5.0,6.0,1.0
0.0,1.0,0.0,17.29398,2.2185857,4.0,1.0
0.0,0.0,0.022344934,12.865931,2.95531,7.0,1.0
0.1912846,0.0,0.8087154,13.808716,6.0,4.0,1.0
0.5088614,1.0,1.0,13.491138,3.4911385,5.0,1.0
0.0,1.0,0.30683812,10.454705,2.7726474,2.693162,1.0
0.10193191,0.0,0.10193191,10.305796,2.3057957,6.898068,1.0
0.0,1.0,0.06272159,8.937279,6.0,12.0,1.0
0.0,1.0,1.0,14.744333,4.2556663,5.651133,1.0
0.8047371,0.0,0.19526291,18.390526,3.0,5.0,1.0
0.91872376,1.0,0.0,21.081276,5.0,11.0,1.0
0.0,0.0,0.103248656,20.761017,4.1032486,4.0,1.0
0.0,0.0,1.0,14.440006,1.0799992,6.0,1.0
0.0,0.0,1.0,12.446352,4.6309013,7.0,1.0
0.0,0.0,0.0,17.472775,3.4727752,7.0,1.0
0.0,1.0,0.78058434,15.097078,1.0,12.0,1.0
0.20195341,0.0,1.0,19.192186,5.39414,5.7980466,1.0
0.786287,1.0,0.21371298,11.572574,4.931435,6.0,1.0
0.0,0.0,0.26720726,16.129549,1.7327927,9.0,1.0
0.0,0.7667457,0.7667457,15.699763,2.1662717,7.0,1.0
0.4850176,1.0,0.0,17.029964,2.9400704,6.0,1.0
0.67817247,1.0,0.0,20.0,2.6091375,11.0,1.0
0.0,0.0,0.0,18.154156,3.0,8.0,1.0
0.0,1.0,0.5468266,15.71904,4.5468264,11.0,1.0
0.0,1.0,0.87390727,21.873907,0.0,9.0,1.0
0.0,1.0,0.0,19.282211,6.0,2.0,1.0
0.121664405,0.0,0.8783356,21.90502,2.8783355,5.0,1.0
0.0,1.0,1.0,16.804129,0.0,12.0,1.0
0.8330261,0.0,0.0,17.500921,6.0,9.0,1.0
0.0,1.0,0.57557714,19.726732,3.0,8.0,1.0
0.0,1.0,1.0,13.073342,5.463329,4.0,1.0
0.0,0.0,0.66017264,16.980518,5.6601725,10.0,1.0
0.7946268,1.0,0.0,10.973134,5.5892534,1.0,1.0
0.7513073,1.0,0.7513073,16.497385,6.0,10.0,1.0
0.0,1.0,0.0,15.346434,4.7113056,9.0,1.0
0.0,1.0,1.0,10.212205,3.0,9.0,1.0
0.0,0.0,0.0,18.793613,3.0,8.0,1.0
0.44908738,0.0,1.0,13.101826,6.0,4.0,1.0
0.0,1.0,1.0,17.778513,1.5537156,5.0,1.0
0.0,0.0,0.0,17.71115,3.8665533,8.0,1.0
0.79211193,0.0,0.0,10.8315525,1.0,5.0,1.0
0.3965637,0.0,0.3965637,17.82749,4.6034365,7.0,1.0
0.0,1.0,0.0,18.554184,5.1112165,10.0,1.0
0.0,0.0,0.96815825,15.0636835,6.0,1.0,1.0
0.0,1.0,0.343206,15.402442,5.0,3.0,1.0
0.0,0.0,0.0,15.389751,0.38975102,1.0,1.0
0.70835894,0.0,0.0,15.041487,4.0,6.0,1.0
0.0,0.0,1.0,15.301932,4.641546,11.0,1.0
0.0,1.0,1.0,16.800062,0.88570535,12.0,1.0
0.0,0.0,0.2910789,20.417843,3.2910788,8.0,1.0
0.12952662,0.0,1.0,22.481894,4.259053,12.0,1.0
0.0,0.0,0.1570276,21.685946,2.0,6.0,1.0
0.25309634,0.0,0.0,19.722134,5.0,1.0,1.0
0.0,0.0,0.0,14.783203,0.604581,8.798473,1.0
0.0,0.0,0.34130925,19.658691,4.6826186,2.0,1.0
0.0,0.0,1.0,15.033385,4.0,7.0,1.0
0.0,0.0,0.0,20.0,2.4058406,4.0,1.0
0.0,0.0,0.19884437,14.596533,1.0,5.0,1.0
0.0,0.0,0.26459104,15.529182,3.0,3.0,1.0
0.7899471,0.0,1.0,16.63016,6.0,11.0,1.0
0.0,0.0,1.0,14.055252,4.7035017,2.0,1.0
0.0,0.0,1.0,8.25651,1.0,6.0,1.0
1.0,0.0,0.31902206,11.680978,6.0,2.0,1.0
0.0,1.0,0.5526346,18.210539,5.5526347,9.447366,1.0
0.0,0.0,1.0,17.127157,5.0,3.0,1.0
0.0,1.0,0.2643025,16.735697,3.0,11.0,1.0
0.0,1.0,0.0,13.540005,4.379985,4.0,1.0
0.0,0.0,0.6472316,16.588926,4.3527684,7.0,1.0
0.0,0.0,0.0,15.128364,4.7432737,3.0,1.0
0.0,0.0,0.3088652,15.837944,0.3088652,9.0,1.0
0.0,0.0,0.4536904,20.907381,2.9073808,4.0,1.0
0.29736054,1.0,0.70263946,16.107918,0.0,12.0,1.0
0.0,1.0,1.0,20.999023,1.0003006,11.0,1.0
0.0,1.0,0.43529132,14.211796,6.0,12.0,1.0
0.57190716,0.0,0.42809287,15.284279,6.0,3.0,1.0
1.0,0.0,0.0,10.685177,1.0,5.0,1.0
1.0,1.0,0.19449687,10.972485,6.0,2.0,1.0
0.26892412,0.0,0.0,12.731076,6.0,3.0,1.0
0.46322963,0.0,0.0,15.683852,3.5367703,7.0,1.0
0.3239391,0.0,0.0,15.028183,3.0,7.0,1.0
0.0,1.0,1.0,15.652383,4.1738086,4.0,1.0
0.0,1.0,0.87622327,13.618883,3.3713303,9.0,1.0
0.0,0.0,0.88377744,17.60533,5.0,6.0,1.0
0.0,1.0,0.0,21.783003,1.2169967,9.0,1.0
0.0,0.0,1.0,15.42835,4.0,7.0,1.0
0.5352781,1.0,0.46472195,14.788332,6.0,1.0,1.0
0.0,1.0,0.022384644,17.95523,0.0,1.0,1.0
1.0,0.0,0.677998,15.677998,2.0,4.0,1.0
0.0,0.0,0.5927536,16.628986,6.0,1.0,1.0
0.026057886,0.0,0.0,19.713364,0.07817366,10.0,1.0
0.0,1.0,0.56538516,18.65385,5.4346147,4.0,1.0
0.0,0.0,0.0,8.288228,1.8078481,4.0,1.0
0.0,0.0,0.83444995,19.0,5.0066996,11.0,1.0
0.75251865,0.0,0.0,18.762592,6.0,2.0,1.0
0.0,0.0,1.0,12.907637,1.5394908,7.5394907,1.0
0.5707892,1.0,0.42921078,16.995525,5.4292107,11.0,1.0
0.10266101,0.0,0.10266101,18.281372,3.0,8.0,1.0
1.0,1.0,0.71154165,16.576916,4.26925,10.0,1.0
0.0,1.0,0.75098,15.241179,5.0,11.0,1.0
0.0,1.0,0.9391974,8.668828,6.0,12.0,1.0
0.19075418,0.0,0.0,16.855474,6.0,1.0,1.0
0.8206256,1.0,0.0,18.847507,1.1793745,10.0,1.0
0.19519381,0.0,0.19519381,19.267286,0.19519381,6.0,1.0
0.0,1.0,0.0,17.71648,6.0,8.0,1.0
0.02602955,1.0,0.0,19.895882,5.0,10.0,1.0
0.0,1.0,0.0,22.762959,3.8147926,10.0,1.0
0.0,1.0,0.0,18.548382,3.7741904,4.0,1.0
1.0,0.0,0.0,14.079693,4.519923,3.0,1.0
0.0,0.0,0.72910327,14.729103,6.0,1.0,1.0
0.0,0.25190827,0.25190827,15.0,0.25190827,7.0,1.0
0.3952925,1.0,0.6047075,21.023537,3.0,1.0,1.0
1.0,1.0,1.0,13.983162,6.0,11.0,1.0
0.24481173,0.0,1.0,10.489623,1.4688704,4.0,1.0
0.62362933,0.0,0.0,14.118147,2.3763707,1.0,1.0
0.0,0.0,0.0,10.204349,4.6989126,1.0,1.0
0.890375,0.0,0.10962499,19.46525,0.10962499,6.0,1.0
0.0,1.0,0.0,16.959576,1.0,12.0,1.0
0.62130934,1.0,0.0,14.621309,6.0,1.0,1.0
0.6948871,1.0,0.3051129,12.830677,0.6948871,2.0,1.0
0.0,1.0,0.18240547,12.912027,0.0,6.0,1.0
0.0,1.0,0.0,17.0,1.5442498,3.0,1.0
0.03219642,0.0,0.9678036,12.903411,3.9356072,7.0,1.0
0.61892235,0.0,1.0,18.762156,6.0,12.0,1.0
0.0,0.0,0.0,13.498516,4.778437,12.0,1.0
0.0,1.0,0.3836437,20.616356,6.0,2.0,1.0
0.0,0.0,1.0,17.51976,1.31497,2.0,1.0
1.0,1.0,0.19776763,9.197767,4.0,2.0,1.0
0.81934613,1.0,0.0,13.5547695,5.0967307,1.0,1.0
0.0,1.0,0.08891487,21.46651,0.08891487,12.0,1.0
0.0,1.0,0.0,21.065435,6.0,8.0,1.0
0.0,0.0,1.0,11.881747,1.6948907,1.0,1.0
0.41335696,0.0,0.58664304,13.75993,6.0,1.0,1.0
0.9148151,1.0,0.9148151,11.766664,2.9148152,12.0,1.0
0.32066473,0.0,0.67933524,19.320665,1.6793352,12.0,1.0
0.0,0.0,0.8200278,21.0,2.1799722,4.0,1.0
0.0094751315,0.0,0.0094751315,19.971575,0.047375657,11.0,1.0
0.0036467027,0.0,0.0,12.981767,3.0,3.0,1.0
0.0,1.0,0.0,16.597116,3.7597117,3.0,1.0
0.0,1.0,0.0,19.375923,5.2385526,4.0,1.0
0.0,0.0,0.0,22.155909,2.055114,12.0,1.0
0.9300268,1.0,1.0,10.0,0.20991945,4.069973,1.0
0.88209367,0.0,0.88209367,13.471625,4.2358127,7.0,1.0
0.768015,0.0,0.768015,18.159925,1.159925,1.0,1.0
0.09627509,0.0,0.0,20.326075,2.903725,5.0,1.0
0.1772362,1.0,0.0,16.822763,5.0,6.0,1.0
0.0,1.0,0.0,15.953312,0.31777072,4.0,1.0
0.46953702,0.0,0.46953702,19.591389,3.0,8.0,1.0
0.91680634,1.0,0.083193675,10.499162,2.3327746,10.0,1.0
0.0,1.0,0.28526366,14.570527,5.144209,5.7147365,1.0
0.4796278,1.0,0.0,16.08149,3.1222334,12.0,1.0
0.0,0.0,0.8523501,19.7047,3.0,8.0,1.0
0.0,0.0,0.0,13.754769,2.4623075,8.0,1.0
0.0,1.0,0.37811685,12.731298,6.0,2.0,1.0
0.5039671,0.0,0.0,15.519835,3.496033,5.0,1.0
0.0,0.0,0.701316,21.103949,1.402632,11.0,1.0
0.11924491,0.0,1.0,12.403775,2.1192448,9.0,1.0
0.0,1.0,0.59092396,11.727064,1.8181521,9.0,1.0
0.0,1.0,0.028518494,13.285185,5.9714813,4.0,1.0
0.0,1.0,0.0,16.0,2.8442235,5.0,1.0
0.0,1.0,0.0,17.567516,5.567517,4.0,1.0
1.0,0.0,0.0,10.581395,1.0,5.0,1.0
0.0,1.0,0.0,20.955704,3.0885909,10.0,1.0
0.0,0.0,0.0,12.58906,2.1781201,3.0,1.0
0.0,1.0,0.0,18.649052,3.0,11.0,1.0
0.0,0.0,0.0,13.312417,4.0,5.0,1.0
0.0,0.0,0.94316304,13.658978,5.772652,4.0,1.0
0.90061724,1.0,0.90061724,13.596296,3.2981484,5.0,1.0
0.0,1.0,0.0,21.129005,6.0,8.0,1.0
0.0,1.0,0.0,22.997831,5.0,10.0,1.0
0.0,1.0,0.0,22.88228,4.4114056,10.0,1.0
0.0,1.0,1.0,19.901402,6.0,2.0,1.0
0.757812,0.0,0.757812,9.968752,2.0,7.0,1.0
0.0,1.0,0.6383092,15.574638,1.6383092,10.0,1.0
1.0,1.0,0.26178318,16.4293,0.0,10.0,1.0
0.5982548,1.0,0.0,16.008726,2.4104712,12.0,1.0
0.0,1.0,0.0,21.929092,0.07090792,9.0,1.0
0.0,0.0,1.0,8.859946,1.0,2.0,1.0
0.9287473,1.0,0.07125269,16.356264,3.8574946,10.928747,1.0
0.0,0.0,0.92212045,15.844241,4.0,5.0,1.0
0.0,1.0,0.050974037,10.2038965,0.20389615,5.0,1.0
0.0,1.0,0.5206747,15.875952,5.0,3.0,1.0
0.72303444,1.0,0.27696556,12.938759,5.0,5.0,1.0
0.39324647,1.0,0.6067535,20.427013,0.0,10.0,1.0
0.0,1.0,1.0,16.044899,2.0861673,5.0,1.0
0.24090904,1.0,0.0,10.686363,2.4818182,10.240909,1.0
0.0,1.0,0.0,18.862822,0.7842947,10.0,1.0
0.0,1.0,0.0,21.15461,2.922695,11.0,1.0
0.37616512,0.0,0.62383485,17.50466,6.0,2.0,1.0
0.0,1.0,0.50625175,17.012503,3.5187552,5.0,1.0
0.0,1.0,1.0,11.083798,0.0,3.0,1.0
0.74291813,0.0,0.25708184,14.799573,3.0,8.0,1.0
0.75103295,1.0,0.0,16.502066,2.7510328,9.261362,1.0
0.0,0.0,0.0,12.660348,4.6793036,9.0,1.0
0.0,1.0,0.57185054,16.42815,5.571851,10.0,1.0
0.40367365,0.0,0.0,11.192653,1.0,5.0,1.0
0.0,0.0,0.0,7.724033,3.0,10.0,1.0
0.0,0.0,0.0822044,20.0,4.1644087,2.0,1.0
0.33324397,1.0,0.0,20.666756,4.666756,6.0,1.0
0.4715826,0.0,0.0,11.886331,3.4147477,6.5284176,1.0
0.77920514,0.0,0.0,18.896027,6.0,2.0,1.0
0.6409713,0.0,0.0,17.077085,5.0,9.0,1.0
0.0,0.0,0.0,10.363662,4.8787794,3.0,1.0
0.0,1.0,0.0,21.904337,5.0,6.0,1.0
0.037916943,1.0,0.0,16.810415,5.0,4.0,1.0
0.0,1.0,0.5431837,17.543184,4.0,11.0,1.0
0.0,0.0,1.0,16.348293,5.0,3.0,1.0
0.6869168,1.0,1.0,13.817749,1.5654159,3.0,1.0
0.3841602,0.0,0.0,18.079199,2.0,4.0,1.0
0.0,1.0,0.9094771,15.818954,2.0,1.0,1.0
0.0,1.0,0.0,16.347614,6.0,1.0,1.0
0.0,1.0,0.6650481,20.995144,2.0097113,9.0,1.0
1.0,0.0,1.0,16.598766,4.932785,12.0,1.0
0.0,1.0,0.0,18.468166,0.88295853,10.0,1.0
0.016058823,0.0,0.016058823,7.1445293,4.967882,5.983941,1.0
0.0,1.0,0.0,22.785978,2.1070106,11.0,1.0
0.29259643,0.0,0.0,12.829615,1.0,5.0,1.0
0.0,1.0,0.44820994,20.44821,3.7589502,11.0,1.0
1.0,0.0,0.0,9.576001,2.0640001,5.0,1.0
0.0,0.0,0.8637722,14.136228,6.0,10.0,1.0
0.0,0.0,0.0,20.370274,3.8189192,7.0,1.0
0.0,0.0,1.0,16.208107,4.736036,2.0,1.0
0.0,0.0,0.38421023,12.994733,3.6947386,4.0,1.0
0.0,1.0,0.55076575,15.101532,0.0,2.0,1.0
0.0,0.0,0.7494986,21.498997,3.7494986,4.0,1.0
0.0,1.0,0.0,18.855598,3.7422395,4.0,1.0
0.0,0.0,0.0,22.226482,0.9033103,1.0,1.0
1.0,0.0,0.0,9.358764,3.6793818,3.0,1.0
0.0,1.0,0.8977052,11.488525,3.0,1.0,1.0
0.0,1.0,0.97969174,10.918767,3.9593835,2.0,1.0
0.0,1.0,0.3523404,17.818724,5.0,4.0,1.0
0.08317673,0.0,0.91682327,14.667294,1.4158835,2.0,1.0
0.0,1.0,0.6427419,15.285484,0.0,2.0,1.0
0.033196487,1.0,0.033196487,21.601643,0.13278595,2.0,1.0
1.0,1.0,0.0032374263,12.003238,5.0,3.0,1.0
0.9010477,0.0,0.0989523,10.692666,1.0,5.0,1.0
0.0,1.0,0.6826418,15.413209,1.6826417,3.0,1.0
0.0,1.0,0.0,19.230146,6.0,2.0,1.0
0.0,0.0,0.0,19.391981,0.0,11.0,1.0
0.0,1.0,0.35406584,17.291868,3.875605,12.0,1.0
0.5635127,1.0,0.0,17.745949,2.1270254,6.0,1.0
0.0,1.0,0.7494539,16.753822,6.0,8.0,1.0
0.6655538,1.0,0.0,17.993322,1.6688924,11.0,1.0
0.0,0.0,0.0,20.633808,6.0,4.0,1.0
0.040676117,0.0,0.0,18.755943,1.0813522,12.0,1.0
0.0,1.0,1.0,9.819418,3.395839,10.0,1.0
0.0,0.0,1.0,17.248707,5.0829024,2.0,1.0
0.0,1.0,0.80017906,9.198925,4.600358,11.0,1.0
0.18898392,1.0,0.0,19.622032,0.0,10.0,1.0
1.0,0.0,1.0,8.62873,2.685635,9.157183,1.0
0.7895378,0.0,0.7895378,12.2627735,6.0,1.0,1.0
1.0,1.0,0.36601338,14.80392,2.3660133,12.0,1.0
0.0,0.0,0.8803482,17.641045,5.880348,10.0,1.0
0.0,1.0,0.13178667,16.868214,3.0,11.0,1.0
0.0,1.0,0.0,16.633297,6.0,1.0,1.0
1.0,1.0,0.0,16.493975,3.0,12.0,1.0
0.0,1.0,0.0,14.764106,5.7235894,6.0,1.0
0.0,1.0,1.0,12.018904,6.0,5.0,1.0
