FRE,HPE,WOE,CDE,TVE,Hour,Weekday,FGE
1.0,0.0,0.0,0.0,0.0,0.88886327,0.16666667,1.0
1.0,0.0,1.0,0.0,0.0,0.5083869,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.7785319,0.16666667,1.0
1.0,0.0,1.0,0.0,0.0,0.43478262,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.26086956,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.9199752,0.8466192,1.0
1.0,0.0,1.0,1.0,1.0,0.73120564,0.8686366,1.0
1.0,0.0,1.0,0.0,0.0,0.7641594,0.4040558,1.0
1.0,0.0,0.0,0.0,0.0,0.38316667,0.16666667,1.0
1.0,0.0,0.0,0.0,0.0,0.27131847,0.16666667,1.0
1.0,0.0,1.0,0.0,1.0,0.95652175,0.031992573,1.0
1.0,0.0,0.0,0.0,0.0,0.28073475,0.04525841,1.0
1.0,0.0,0.0,0.0,0.0,0.3180963,0.052702524,1.0
1.0,0.0,1.0,0.0,0.0,0.43272367,0.5,1.0
1.0,0.0,1.0,0.0,0.0,0.10229551,0.6666667,1.0
1.0,0.0,1.0,0.0,0.0,0.325526,0.5,1.0
1.0,0.0,0.0,0.0,0.0,0.29525927,0.16666667,1.0
1.0,0.0,0.0,0.0,0.0,0.15724443,0.5,1.0
1.0,0.0,1.0,0.0,0.0,0.14568828,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.11989527,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.17324585,0.33333334,1.0
1.0,0.0,1.0,0.0,0.0,0.2930128,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.21615684,0.33333334,1.0
1.0,0.0,0.0,0.0,0.0,0.057300203,0.052984115,1.0
1.0,0.0,1.0,0.0,0.0,0.35253692,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.21739131,0.8836349,1.0
1.0,0.0,0.0,0.0,0.0,0.08318667,0.33333334,1.0
1.0,0.0,0.0,0.0,0.0,0.6255598,0.6318177,1.0
1.0,0.0,1.0,0.0,0.0,0.77618134,0.16666667,1.0
1.0,0.0,1.0,0.0,0.0,0.92745745,0.16666667,1.0
1.0,0.0,0.0,0.0,0.0,0.6762925,0.759121,1.0
1.0,0.0,0.0,0.0,0.0,0.71687466,0.7519804,1.0
1.0,0.0,1.0,0.0,0.0,0.4624607,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.7987608,0.8333334,1.0
1.0,0.0,1.0,0.0,0.0,0.7980232,0.8333334,1.0
1.0,0.0,1.0,0.0,0.0,0.1637094,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.9308524,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.92328644,0.33333334,1.0
1.0,0.0,0.0,0.0,1.0,0.7587438,0.26879615,1.0
1.0,0.0,0.0,0.0,1.0,0.7769104,0.28620577,1.0
1.0,0.0,1.0,0.0,0.0,0.13397732,0.81975365,1.0
1.0,0.0,1.0,0.0,0.0,0.17186989,0.6744988,1.0
1.0,0.0,1.0,0.0,0.0,0.2702368,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.23817518,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.02458561,0.73908854,1.0
1.0,0.0,1.0,0.0,0.0,0.33482647,0.16666667,1.0
1.0,0.0,1.0,1.0,1.0,0.79398125,0.99128103,1.0
1.0,0.0,1.0,0.0,0.0,0.7249469,0.8333334,1.0
1.0,0.0,1.0,0.0,0.0,0.5217391,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.54639804,0.10136857,1.0
1.0,0.0,1.0,0.0,0.0,0.6956522,0.33333334,1.0
1.0,0.0,1.0,0.0,0.0,0.63231903,0.9238896,1.0
1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.58807355,0.16666667,1.0
1.0,0.0,1.0,0.0,0.0,0.8363686,0.8333334,1.0
1.0,0.0,1.0,0.0,0.0,0.0024952977,0.16666667,1.0
1.0,0.0,1.0,0.0,0.0,0.3845899,0.5,1.0
1.0,0.0,0.0,0.0,0.0,0.54773074,0.6666667,1.0
1.0,0.0,1.0,0.0,0.0,0.88183975,0.61961436,1.0
1.0,0.0,1.0,0.0,0.0,0.9204606,0.6666667,1.0
1.0,0.0,1.0,0.0,0.0,0.26086956,0.16666667,1.0
1.0,0.0,0.0,0.0,0.0,0.7826087,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.7826087,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.76443785,0.069654986,1.0
1.0,0.0,1.0,0.0,0.0,0.635069,0.16666667,1.0
1.0,0.0,1.0,0.0,0.0,0.15404835,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.17604664,0.8333334,1.0
1.0,0.0,0.0,0.0,0.0,0.96049994,0.33333334,1.0
1.0,0.0,0.0,0.0,0.0,0.08099824,0.5,1.0
1.0,0.0,1.0,0.0,0.0,0.61467427,0.6666667,1.0
1.0,0.0,1.0,0.0,0.0,0.6847177,0.33333334,1.0
1.0,0.0,0.0,0.0,0.0,0.70452154,0.33333334,1.0
1.0,0.0,1.0,0.0,1.0,0.86956525,0.6666667,1.0
1.0,0.0,1.0,0.0,0.0,0.959385,0.6666667,1.0
1.0,0.0,0.0,0.0,0.0,0.11002579,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.3169256,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.035840344,0.5,1.0
1.0,0.0,1.0,0.0,0.0,0.06579087,0.5,1.0
1.0,0.0,0.0,0.0,0.0,0.6426108,0.6666667,1.0
1.0,0.0,1.0,0.0,0.0,0.19112092,0.33333334,1.0
1.0,0.0,1.0,0.0,0.0,0.0065479507,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.032682825,0.06264208,1.0
1.0,0.0,0.0,0.0,0.0,0.44843245,0.5571711,1.0
1.0,0.0,1.0,1.0,0.0,0.47449833,0.59054494,1.0
1.0,0.0,0.0,0.0,0.0,0.13822451,0.33333334,1.0
1.0,0.0,0.0,0.0,1.0,0.7457241,0.091627285,1.0
1.0,0.0,1.0,0.0,0.0,0.18653603,0.33333334,1.0
1.0,0.0,0.0,0.0,0.0,0.109632656,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.08695652,0.0,1.0
1.0,0.0,0.0,0.0,1.0,0.95652175,0.8333334,1.0
1.0,0.0,1.0,0.0,0.0,0.08695652,0.2943114,1.0
1.0,0.0,1.0,0.0,0.0,0.3478261,0.0,1.0
1.0,0.0,0.0,0.0,1.0,0.95398504,0.49675867,1.0
1.0,0.0,0.0,0.0,0.0,0.6956522,0.8990172,1.0
1.0,0.0,0.0,0.0,0.0,0.82255137,0.6666667,1.0
1.0,0.0,0.0,0.0,0.0,0.9267041,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.96894217,0.5,1.0
1.0,0.0,0.0,0.0,0.0,0.6709378,0.59473866,1.0
1.0,0.0,1.0,1.0,0.0,0.6692771,0.76777124,1.0
1.0,0.0,0.0,0.0,1.0,0.95652175,0.16666667,1.0
1.0,0.0,1.0,0.0,0.0,0.9953884,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.27760565,0.5,1.0
1.0,0.0,1.0,0.0,0.0,0.22374718,0.5,1.0
1.0,0.0,0.0,0.0,0.0,0.059064105,0.33333334,1.0
1.0,0.0,0.0,0.0,0.0,0.8242988,0.6666667,1.0
1.0,0.0,1.0,0.0,0.0,0.26086956,0.16666667,1.0
1.0,0.0,1.0,0.0,0.0,0.5217391,0.33333334,1.0
1.0,0.0,0.0,0.0,0.0,0.04342578,0.8333334,1.0
1.0,0.0,1.0,0.0,0.0,0.4581837,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.7319502,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.7591306,0.8333334,1.0
1.0,0.0,0.0,0.0,0.0,0.11006002,0.16666667,1.0
1.0,0.0,0.0,0.0,0.0,0.013759006,0.6666667,1.0
1.0,0.0,1.0,0.0,0.0,0.5217391,0.33333334,1.0
1.0,0.0,0.0,0.0,0.0,0.16417968,0.5,1.0
1.0,0.0,0.0,0.0,1.0,0.8734959,0.33333334,1.0
1.0,0.0,1.0,1.0,0.0,0.5924007,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.050212674,0.6666667,1.0
1.0,0.0,1.0,0.0,0.0,0.21739131,0.33333334,1.0
1.0,0.0,0.0,0.0,0.0,0.21739131,0.5,1.0
1.0,0.0,0.0,0.0,0.0,0.21739131,0.5,1.0
1.0,0.0,1.0,0.0,0.0,0.48918703,0.4581164,1.0
1.0,0.0,0.0,0.0,0.0,0.8701624,0.00076307356,1.0
1.0,0.0,0.0,0.0,0.0,0.6994919,0.16666667,1.0
1.0,0.0,1.0,0.0,0.0,0.9616254,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.33333334,1.0
1.0,0.0,1.0,0.0,0.0,0.74550796,0.5,1.0
1.0,0.0,0.0,0.0,0.0,0.09369512,0.5,1.0
1.0,0.0,0.0,0.0,0.0,0.100792035,0.6666667,1.0
1.0,0.0,0.0,0.0,0.0,0.73010814,1.0,1.0
1.0,0.0,0.0,0.0,1.0,0.5374886,0.30314684,1.0
1.0,0.0,0.0,0.0,1.0,0.7540881,0.33333334,1.0
1.0,0.0,1.0,0.0,0.0,0.6650569,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.7036004,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.9221108,0.33333334,1.0
1.0,0.0,1.0,0.0,1.0,0.9130435,0.2933924,1.0
1.0,0.0,1.0,0.0,0.0,0.6535502,0.6666667,1.0
1.0,0.0,1.0,0.0,0.0,0.022342024,0.41435558,1.0
1.0,0.0,0.0,1.0,0.0,0.8134934,0.44298843,1.0
1.0,0.0,1.0,0.0,0.0,0.58797485,0.33333334,1.0
1.0,0.0,1.0,0.0,0.0,0.5891841,0.33333334,1.0
1.0,0.0,0.0,0.0,0.0,0.35728052,0.33333334,1.0
1.0,0.0,0.0,0.0,0.0,0.39090925,0.33484784,1.0
1.0,0.0,1.0,0.0,0.0,0.19621143,0.6666667,1.0
1.0,0.0,1.0,0.0,0.0,0.16117202,0.33333334,1.0
1.0,0.0,0.0,0.0,0.0,0.35388914,0.7131501,1.0
1.0,0.0,1.0,0.0,0.0,0.73913044,0.62597543,1.0
1.0,0.0,0.0,0.0,0.0,0.07078072,1.0,1.0
1.0,0.0,1.0,0.0,0.0,1.0,0.8333334,1.0
1.0,0.0,1.0,0.0,0.0,0.13841036,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.3478261,0.0,1.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.67451984,0.9189926,1.0
1.0,0.0,1.0,0.0,0.0,0.04347826,0.16666667,1.0
1.0,0.0,1.0,0.0,0.0,0.34300053,0.33333334,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.6666667,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.6666667,1.0
1.0,0.0,1.0,0.0,0.0,0.14044866,0.8333334,1.0
1.0,0.0,1.0,0.0,0.0,0.88493365,0.4410878,1.0
1.0,0.0,1.0,0.0,0.0,0.86956525,0.5,1.0
1.0,0.0,1.0,0.0,0.0,0.21515307,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.45318374,0.6666667,1.0
1.0,0.0,1.0,0.0,0.0,0.0021822378,0.33333334,1.0
1.0,0.0,1.0,0.0,0.0,0.22698413,0.6666667,1.0
1.0,0.0,1.0,0.0,1.0,0.69420356,0.6611136,1.0
1.0,0.0,1.0,0.0,0.0,0.095208,0.09914866,1.0
1.0,1.0,1.0,0.0,0.0,0.62104416,0.33333334,1.0
1.0,0.0,0.0,0.0,0.0,0.53829956,0.5,1.0
1.0,0.0,1.0,0.0,0.0,0.2959876,0.23397623,1.0
1.0,0.0,1.0,0.0,0.0,0.28351468,0.2100698,1.0
1.0,0.0,1.0,0.0,0.0,0.3547121,0.579189,1.0
1.0,0.0,1.0,0.0,0.0,0.2971645,0.5,1.0
1.0,0.0,0.0,0.0,0.0,0.20928162,0.6666667,1.0
1.0,0.0,0.0,0.0,0.0,0.1687382,0.33333334,1.0
1.0,0.0,0.0,0.0,0.0,0.27818203,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.119979575,0.5,1.0
1.0,0.0,1.0,0.0,0.0,0.04347826,0.01492767,1.0
1.0,0.0,1.0,0.0,0.0,0.10568383,0.11922735,1.0
1.0,0.0,1.0,0.0,1.0,0.94723725,0.72656196,1.0
1.0,0.0,0.0,0.0,0.0,0.8686011,0.83456534,1.0
1.0,0.0,0.0,0.0,0.0,0.7810199,0.8333334,1.0
1.0,0.0,1.0,0.0,0.0,0.77702546,0.5,1.0
1.0,0.0,1.0,0.0,0.0,0.73913044,0.5,1.0
1.0,0.0,1.0,0.0,0.0,0.8485514,0.70694315,1.0
1.0,0.0,1.0,0.0,0.0,0.32462656,1.0,1.0
1.0,0.0,1.0,1.0,0.0,0.5663312,0.8333334,1.0
1.0,0.0,1.0,0.0,0.0,0.95652175,0.6244339,1.0
1.0,0.0,1.0,0.0,0.0,0.9570694,0.4979006,1.0
1.0,0.0,1.0,0.0,0.0,0.826087,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.13308285,0.5,1.0
1.0,0.0,1.0,0.0,0.0,0.26086956,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.10474707,0.8333334,1.0
1.0,0.0,1.0,0.0,0.0,0.55756414,0.6373292,1.0
1.0,0.0,0.0,0.0,0.0,0.12027154,0.16666667,1.0
1.0,0.0,1.0,1.0,0.0,0.5110214,0.86472887,1.0
1.0,0.0,0.0,0.0,0.0,0.4541881,0.9077211,1.0
1.0,0.0,0.0,0.0,0.0,0.40317312,0.9545031,1.0
1.0,0.0,1.0,0.0,0.0,0.590993,0.33333334,1.0
1.0,1.0,0.0,0.0,0.0,0.3532959,0.64569914,1.0
1.0,0.0,1.0,0.0,0.0,0.2983493,0.33333334,1.0
1.0,1.0,1.0,0.0,0.0,0.6624298,0.6666667,1.0
1.0,0.6032107,1.0,0.0,0.0,0.33885124,0.6666667,1.0
1.0,0.0,0.0,0.0,0.0,0.6519031,0.5,1.0
1.0,0.0,1.0,0.0,0.0,0.30593738,0.5,1.0
1.0,0.0,0.0,0.0,0.0,0.6708998,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.074541725,0.21425673,1.0
1.0,0.0,1.0,0.0,0.0,0.08695652,0.07487803,1.0
1.0,0.0,1.0,0.0,0.0,0.08695652,0.049407482,1.0
1.0,0.0,0.0,0.0,0.0,0.6032777,0.5,1.0
1.0,0.0,1.0,0.0,0.0,0.5665901,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.5411378,0.0,1.0
1.0,0.0,1.0,0.0,1.0,0.8932576,0.9241541,1.0
1.0,0.0,1.0,0.0,1.0,0.9201545,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.70872915,0.5,1.0
1.0,0.0,1.0,0.0,0.0,0.7714429,0.5,1.0
1.0,0.0,1.0,0.0,0.0,0.17391305,0.5,1.0
1.0,0.0,1.0,0.0,0.0,0.32737184,0.33333334,1.0
1.0,0.0,1.0,0.0,0.0,0.88949406,0.33333334,1.0
1.0,0.0,1.0,0.0,0.0,0.04347826,0.33333334,1.0
1.0,0.0,0.0,0.0,0.0,0.49717456,0.33333334,1.0
1.0,0.0,0.0,0.0,0.0,0.490985,0.33333334,1.0
1.0,0.0,0.0,1.0,0.0,0.5102125,0.4116289,1.0
1.0,0.0,0.0,0.0,1.0,0.8963029,0.6666667,1.0
1.0,0.0,0.0,0.0,1.0,0.9928976,0.63944095,1.0
1.0,0.0,0.0,0.0,0.0,0.17490935,0.41475707,1.0
1.0,0.0,0.0,0.0,0.0,0.759644,0.16666667,1.0
1.0,0.0,1.0,0.0,1.0,0.89279515,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0
1.0,0.0,0.0,0.0,0.0,0.82047457,0.64515233,1.0
1.0,0.0,1.0,0.0,0.0,0.16861583,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.08106766,0.8333334,1.0
1.0,0.0,0.0,0.0,0.0,0.009559216,0.869977,1.0
1.0,0.0,1.0,0.0,0.0,0.13043478,0.6666667,1.0
1.0,0.0,1.0,0.0,0.0,0.16406056,0.6666667,1.0
1.0,0.0,0.0,1.0,0.0,0.32128802,0.80518806,1.0
1.0,0.0,1.0,0.0,0.0,0.022963442,0.6666667,1.0
1.0,0.0,1.0,0.0,0.0,0.09891734,0.6666667,1.0
1.0,0.0,0.0,0.0,0.0,0.109208845,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.23756523,0.6666667,1.0
1.0,0.0,1.0,0.0,0.0,0.2053343,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.43478262,0.8333334,1.0
1.0,0.0,0.0,0.0,0.0,0.7749574,0.5,1.0
1.0,0.0,1.0,0.0,0.0,0.48626992,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.8667271,0.51087946,1.0
1.0,0.0,1.0,0.0,0.0,0.36356115,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.13043478,0.33333334,1.0
1.0,0.0,1.0,1.0,1.0,0.7928325,0.5768015,1.0
1.0,0.0,1.0,0.0,0.0,0.86956525,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.03268672,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.09216713,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.6563921,0.31716365,1.0
1.0,0.0,0.0,0.0,1.0,0.78908145,0.4691013,1.0
1.0,0.0,0.0,0.0,0.0,0.73673475,0.5,1.0
1.0,0.0,0.0,0.0,0.0,0.26086956,0.6666667,1.0
1.0,0.0,0.0,1.0,0.0,0.8145392,0.68437326,1.0
1.0,0.0,0.0,0.0,0.0,0.121561766,0.8333334,1.0
1.0,0.0,0.0,0.0,0.0,0.1274556,0.8333334,1.0
1.0,0.0,0.0,0.0,1.0,0.78096044,0.5,1.0
1.0,0.0,1.0,0.0,0.0,0.9703256,0.88624805,1.0
1.0,0.0,1.0,0.0,0.0,0.9424146,0.889628,1.0
1.0,0.0,1.0,0.0,0.0,0.8770123,0.8333334,1.0
1.0,0.0,1.0,0.0,0.0,0.34238037,0.8333334,1.0
1.0,0.0,0.0,0.0,0.0,0.15272374,0.33333334,1.0
1.0,0.0,0.0,0.0,0.0,0.055625424,0.21323079,1.0
1.0,0.0,0.0,0.0,0.0,0.7630853,0.33333334,1.0
1.0,0.0,0.0,0.0,0.0,0.066199616,0.6666667,1.0
1.0,0.0,0.0,0.0,0.0,0.15331945,0.5438623,1.0
1.0,0.0,1.0,0.0,0.0,0.2502324,0.5,1.0
1.0,0.0,0.0,0.0,0.0,0.38533795,0.18953787,1.0
1.0,0.0,0.0,0.0,0.0,0.48894605,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.5261366,0.8333334,1.0
1.0,0.0,1.0,0.0,0.0,0.836401,0.29095683,1.0
1.0,0.0,1.0,0.0,0.0,0.48869413,0.16666667,1.0
1.0,0.0,1.0,0.0,0.0,0.37017494,0.16666667,1.0
1.0,0.0,1.0,0.0,0.0,0.8397918,0.0,1.0
1.0,1.0,1.0,0.0,0.0,0.61266756,0.33333334,1.0
1.0,0.0,0.0,0.0,0.0,0.73913044,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.4265986,0.16666667,1.0
1.0,0.0,0.0,0.0,1.0,0.8720436,0.5285012,1.0
1.0,0.0,0.0,1.0,0.0,0.46437812,0.14005804,1.0
1.0,0.0,1.0,0.0,0.0,0.5169786,0.8333334,1.0
1.0,0.0,1.0,0.0,0.0,0.72406423,0.6666667,1.0
1.0,0.0,1.0,0.0,0.0,0.16156268,0.33333334,1.0
1.0,0.0,1.0,0.0,0.0,0.7194968,0.8333334,1.0
1.0,0.0,1.0,0.0,0.0,0.22254443,0.16666667,1.0
1.0,0.0,1.0,0.0,0.0,0.37502825,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.73315144,0.8333334,1.0
1.0,0.0,1.0,0.0,0.0,0.014120398,0.16666667,1.0
1.0,0.0,1.0,0.0,0.0,0.2915201,0.6666667,1.0
1.0,0.0,1.0,0.0,0.0,0.4480929,0.16666667,1.0
1.0,0.0,1.0,0.0,0.0,0.95652175,0.6666667,1.0
1.0,0.0,1.0,0.0,0.0,0.29393497,0.8333334,1.0
1.0,0.0,0.0,0.0,0.0,0.15273197,0.33333334,1.0
1.0,0.0,1.0,0.0,0.0,0.43478262,0.8333334,1.0
1.0,0.0,1.0,0.0,0.0,0.026185056,0.8333334,1.0
1.0,0.0,0.0,0.0,0.0,0.27746588,1.0,1.0
1.0,0.0,1.0,1.0,0.0,0.36321554,0.16666667,1.0
1.0,0.0,0.0,0.0,0.0,0.7028496,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.13123892,0.16666667,1.0
1.0,0.0,1.0,0.0,0.0,0.20442198,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.5530046,0.8333334,1.0
1.0,0.0,1.0,0.0,0.0,0.19860916,0.16666667,1.0
1.0,0.0,0.0,0.0,0.0,0.21739131,0.5,1.0
1.0,0.0,1.0,0.0,0.0,0.39854363,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.27033603,0.8333334,1.0
1.0,0.0,1.0,0.0,0.0,0.95443135,0.6746799,1.0
1.0,0.0,1.0,0.0,0.0,0.835292,0.16666667,1.0
1.0,0.0,0.0,0.0,0.0,0.83656627,0.6666667,1.0
1.0,0.0,1.0,0.0,0.0,0.04347826,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.39130434,0.7256787,1.0
1.0,0.0,0.0,0.0,0.0,0.7238792,0.8333334,1.0
1.0,0.0,1.0,0.0,0.0,0.097616196,0.6666667,1.0
1.0,0.0,1.0,0.0,0.0,0.051162362,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.63454473,0.23424529,1.0
1.0,0.0,0.0,1.0,0.0,0.3047519,0.49922553,1.0
1.0,0.0,0.0,0.0,0.0,0.025636282,0.78419715,1.0
1.0,0.0,0.0,0.0,0.0,0.8068017,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.7354613,0.8333334,1.0
1.0,0.0,1.0,0.0,0.0,0.903984,0.33333334,1.0
1.0,0.0,1.0,0.0,0.0,0.826087,0.33333334,1.0
1.0,0.0,1.0,0.0,0.0,0.3478261,0.16666667,1.0
1.0,0.0,1.0,0.0,0.0,0.3438549,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.5264596,0.17571415,1.0
1.0,0.0,0.0,0.0,0.0,0.5217391,0.8333334,1.0
1.0,0.0,0.0,0.0,0.0,0.18210012,0.5,1.0
1.0,0.0,0.0,0.0,0.0,0.6956522,0.6906447,1.0
1.0,0.0,1.0,0.0,0.0,0.3478261,1.0,1.0
1.0,0.0,0.0,1.0,0.0,0.69469094,0.5,1.0
1.0,0.0,0.0,0.0,0.0,0.5274052,0.8333334,1.0
1.0,0.0,1.0,0.0,0.0,0.32750934,0.8333334,1.0
1.0,0.0,0.0,0.0,0.0,0.17391305,0.33333334,1.0
1.0,0.0,1.0,0.0,0.0,0.6597203,0.5,1.0
1.0,0.0,1.0,0.0,0.0,0.166742,0.16666667,1.0
1.0,0.0,1.0,0.0,0.0,0.19016719,0.16666667,1.0
1.0,0.0,1.0,0.0,0.0,0.75600755,0.8333334,1.0
1.0,0.0,0.0,0.0,0.0,0.36283,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.08695652,0.6666667,1.0
1.0,0.0,0.0,0.0,0.0,0.4381745,0.01950321,1.0
1.0,0.0,0.0,0.0,0.0,0.20538849,0.6666667,1.0
1.0,0.0,0.0,0.0,0.0,0.30434784,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.73913044,0.6666667,1.0
1.0,0.0,1.0,0.0,1.0,0.95652175,0.8333334,1.0
1.0,0.0,1.0,0.0,1.0,0.9547372,0.8333334,1.0
1.0,0.0,0.0,0.0,0.0,0.6658412,0.6666667,1.0
1.0,0.0,0.0,1.0,1.0,0.9130435,0.27110714,1.0
1.0,0.0,1.0,0.0,0.0,0.49577776,0.8333334,1.0
1.0,0.0,0.0,0.0,0.0,0.5554951,0.6666667,1.0
1.0,0.0,0.0,1.0,0.0,0.750844,0.15169936,1.0
1.0,0.0,1.0,0.0,0.0,0.645514,0.93843925,1.0
1.0,0.0,1.0,0.0,0.0,0.6656683,0.4482715,1.0
1.0,0.0,0.0,0.0,0.0,0.50891155,0.33333334,1.0
1.0,0.0,1.0,0.0,0.0,0.5652174,0.33333334,1.0
1.0,0.0,0.0,0.0,0.0,0.59789294,0.04175213,1.0
1.0,0.0,1.0,0.0,0.0,0.21739131,0.6666667,1.0
1.0,0.0,0.0,0.0,0.0,0.17391305,0.33333334,1.0
1.0,0.0,1.0,0.0,0.0,0.34814805,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.36196184,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.4894414,0.8333334,1.0
1.0,0.0,1.0,0.0,0.0,0.34904876,0.6666667,1.0
1.0,0.0,1.0,0.0,0.0,0.04347826,0.95007396,1.0
1.0,0.0,1.0,0.0,0.0,0.819735,0.33333334,1.0
1.0,0.0,0.0,0.0,0.0,0.66545916,0.5,1.0
1.0,0.0,0.0,0.0,1.0,0.88468343,0.6738595,1.0
1.0,0.0,1.0,0.0,0.0,0.47826087,0.52190787,1.0
1.0,0.0,1.0,0.0,0.0,0.5698891,0.33333334,1.0
1.0,0.0,1.0,0.0,0.0,0.08695652,1.0,1.0
1.0,0.0,1.0,0.0,1.0,0.7826087,0.21160501,1.0
1.0,0.0,1.0,0.0,0.0,0.3037354,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.13962744,0.16666667,1.0
1.0,0.0,0.0,0.0,0.0,0.32233506,0.8333334,1.0
1.0,0.0,1.0,0.0,0.0,0.25936732,0.6666667,1.0
1.0,0.0,1.0,0.0,0.0,0.2408714,0.5,1.0
1.0,0.0,1.0,0.0,0.0,0.14651412,0.5,1.0
1.0,0.0,1.0,1.0,0.0,0.951617,0.8333334,1.0
1.0,0.0,1.0,0.0,0.0,0.47826087,0.16666667,1.0
1.0,0.0,1.0,0.0,0.0,0.83910537,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.023627618,0.5,1.0
1.0,0.0,1.0,0.0,0.0,0.5652174,0.33333334,1.0
1.0,0.0,0.0,1.0,0.0,0.8068703,0.81860054,1.0
1.0,1.0,1.0,0.0,0.0,0.6695405,0.6000946,1.0
1.0,0.0,1.0,0.0,0.0,0.92033386,0.4026935,1.0
1.0,0.0,1.0,0.0,0.0,0.9347993,0.36108977,1.0
1.0,0.0,1.0,0.0,0.0,0.733142,0.33333334,1.0
1.0,0.0,0.0,0.0,0.0,0.6489511,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.5503456,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.13971715,0.8333334,1.0
1.0,0.0,1.0,0.0,0.0,0.073656745,0.5,1.0
1.0,0.0,0.0,0.0,0.0,0.78810287,0.5,1.0
1.0,0.0,0.0,0.0,0.0,0.7826087,0.5,1.0
1.0,0.0,1.0,0.0,0.0,0.6243829,0.5,1.0
1.0,0.0,0.0,1.0,0.0,0.7195308,0.8333334,1.0
1.0,0.0,1.0,0.0,0.0,0.78244454,0.6666667,1.0
1.0,0.0,1.0,0.0,0.0,0.37543172,0.16666667,1.0
1.0,0.0,0.0,0.0,0.0,0.13043478,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.13043478,1.0,1.0
