CWE,DWE,CDE,EBE,HTE,Hour,HPE
0.0,0.0,0.0,1.0,1.0,12.577924,1.0
0.0,0.0,0.0,1.0,1.0,20.40081,1.0
0.0,0.0,0.0,1.0,1.0,12.349821,1.0
0.0,0.0,0.0,1.0,1.0,20.778168,1.0
0.0,0.0,0.0,1.0,1.0,17.223225,1.0
0.0,0.0,0.0,1.0,1.0,19.138163,1.0
0.0,0.0,0.0,1.0,1.0,6.530772,1.0
0.0,0.0,0.0,1.0,1.0,18.319574,1.0
0.0,0.0,0.0,1.0,1.0,21.421944,1.0
0.0,0.0,0.0,1.0,1.0,17.172935,1.0
0.0,0.0,0.0,1.0,1.0,8.821003,1.0
0.0,0.0,0.0,1.0,1.0,19.443153,1.0
0.0,0.0,0.0,1.0,1.0,12.490118,1.0
0.0,0.0,0.0,1.0,1.0,16.624016,1.0
0.0,0.0,0.0,1.0,1.0,17.272144,1.0
0.0,0.0,0.0,1.0,1.0,16.056557,1.0
0.0,0.0,0.0,1.0,1.0,16.593609,1.0
0.0,0.0,0.0,1.0,1.0,13.626318,1.0
0.0,0.0,0.0,1.0,1.0,20.057533,1.0
0.0,0.0,0.0,1.0,1.0,12.701164,1.0
0.0,0.0,0.0,1.0,1.0,10.891187,1.0
0.0,0.0,0.0,1.0,1.0,12.093842,1.0
0.0,0.0,0.0,1.0,1.0,12.521175,1.0
0.0,0.0,0.0,1.0,1.0,14.293962,1.0
0.0,0.0,0.0,1.0,1.0,19.895233,1.0
0.0,0.0,0.0,1.0,1.0,13.440271,1.0
0.0,0.0,0.0,1.0,1.0,21.368664,1.0
0.0,0.0,0.0,1.0,1.0,14.779994,1.0
0.0,0.0,0.0,1.0,1.0,18.022884,1.0
0.0,0.0,0.0,1.0,1.0,20.60528,1.0
0.0,0.0,0.0,1.0,1.0,15.165529,1.0
0.0,0.0,0.0,1.0,1.0,21.560461,1.0
0.0,0.0,0.0,1.0,1.0,8.55049,1.0
0.0,0.0,0.0,1.0,1.0,17.309454,1.0
0.0,0.0,0.0,1.0,1.0,16.510563,1.0
0.0,0.0,0.0,1.0,1.0,13.543455,1.0
0.0,0.0,0.0,1.0,1.0,11.298551,1.0
0.0,0.0,0.0,1.0,1.0,15.5258255,1.0
0.0,0.0,0.0,1.0,1.0,10.115225,1.0
0.0,0.0,0.0,1.0,1.0,11.455923,1.0
0.0,0.0,0.0,1.0,1.0,15.076583,1.0
0.0,0.0,0.0,1.0,1.0,17.771656,1.0
0.0,0.0,0.0,1.0,1.0,9.748347,1.0
0.0,0.0,0.0,1.0,1.0,16.067217,1.0
0.0,0.0,0.0,1.0,1.0,6.3173676,1.0
0.0,0.0,0.0,1.0,1.0,14.217388,1.0
0.0,0.0,0.0,1.0,1.0,20.30831,1.0
0.0,0.0,0.0,1.0,1.0,10.143461,1.0
0.0,0.0,0.0,1.0,1.0,10.227392,1.0
0.0,0.0,0.0,1.0,1.0,14.656324,1.0
0.0,0.0,0.0,1.0,1.0,15.702223,1.0
0.0,0.0,0.0,1.0,1.0,11.023685,1.0
0.0,0.0,0.0,1.0,1.0,14.102278,1.0
0.0,0.0,0.0,1.0,1.0,16.271622,1.0
0.0,0.0,0.0,1.0,1.0,21.6177,1.0
0.0,0.0,0.0,1.0,1.0,18.792418,1.0
0.0,0.0,0.0,1.0,1.0,17.6387,1.0
0.0,0.0,0.0,1.0,1.0,17.71608,1.0
0.0,0.0,0.0,1.0,1.0,20.489262,1.0
0.0,0.0,0.0,1.0,1.0,12.044925,1.0
0.0,0.0,0.0,1.0,1.0,13.645416,1.0
0.0,0.0,0.0,1.0,1.0,8.351187,1.0
0.0,0.0,0.0,1.0,1.0,5.9331326,1.0
0.0,0.0,0.0,1.0,1.0,10.449244,1.0
0.0,0.0,0.0,1.0,1.0,10.981927,1.0
0.0,0.0,0.0,1.0,1.0,5.4929223,1.0
0.0,0.0,0.0,1.0,1.0,5.7347584,1.0
0.0,0.0,0.0,1.0,1.0,11.764714,1.0
0.0,0.0,0.0,1.0,1.0,6.446464,1.0
0.0,0.0,0.0,1.0,1.0,5.3277636,1.0
0.0,0.0,0.0,1.0,1.0,10.940526,1.0
0.0,0.0,0.0,1.0,1.0,5.247446,1.0
0.0,0.0,0.0,1.0,1.0,6.3604326,1.0
0.0,0.0,0.0,1.0,1.0,12.55369,1.0
0.0,0.0,0.0,1.0,1.0,10.001177,1.0
0.0,0.0,0.0,1.0,1.0,15.627012,1.0
0.0,0.0,0.0,1.0,1.0,9.265264,1.0
0.0,0.0,0.0,1.0,1.0,15.827211,1.0
0.0,0.0,0.0,1.0,1.0,17.462486,1.0
0.0,0.0,0.0,1.0,1.0,5.0190935,1.0
0.0,0.0,0.0,1.0,1.0,7.7237077,1.0
0.0,0.0,0.0,1.0,1.0,10.166055,1.0
0.0,0.0,0.0,1.0,1.0,20.28022,1.0
0.0,0.0,0.0,1.0,1.0,6.8142376,1.0
0.0,0.0,0.0,1.0,1.0,10.797818,1.0
0.0,0.0,0.0,1.0,1.0,12.303259,1.0
0.0,0.0,0.0,1.0,1.0,10.609116,1.0
0.0,0.0,0.0,1.0,1.0,8.96738,1.0
0.0,0.0,0.0,1.0,1.0,16.02827,1.0
0.0,0.0,0.0,1.0,1.0,8.155309,1.0
0.0,0.0,0.0,1.0,1.0,12.476982,1.0
0.0,0.0,0.0,1.0,1.0,8.303122,1.0
0.0,0.0,0.0,1.0,1.0,6.002452,1.0
0.0,0.0,0.0,1.0,1.0,8.430077,1.0
0.0,0.0,0.0,1.0,1.0,14.355917,1.0
0.0,0.0,0.0,1.0,1.0,8.169857,1.0
0.0,0.0,0.0,1.0,1.0,5.4726267,1.0
0.0,0.0,0.0,1.0,1.0,10.32972,1.0
0.0,0.0,0.0,1.0,1.0,8.46727,1.0
0.0,0.0,0.0,1.0,1.0,14.361376,1.0
0.0,0.0,0.0,1.0,1.0,10.446451,1.0
0.0,0.0,0.0,1.0,1.0,10.673285,1.0
0.0,0.0,0.0,1.0,1.0,7.952983,1.0
0.0,0.0,0.0,1.0,1.0,6.746005,1.0
0.0,0.0,0.0,1.0,1.0,9.19881,1.0
0.0,0.0,0.0,1.0,1.0,8.8475275,1.0
0.0,0.0,0.0,1.0,1.0,9.336648,1.0
0.0,0.0,0.0,1.0,1.0,11.152291,1.0
0.0,0.0,0.0,1.0,1.0,6.410268,1.0
0.0,0.0,0.0,1.0,1.0,8.620886,1.0
0.0,0.0,0.0,1.0,1.0,16.715881,1.0
0.0,0.0,0.0,1.0,1.0,15.984518,1.0
0.0,0.0,0.0,1.0,1.0,9.296127,1.0
0.0,0.0,0.0,1.0,1.0,9.1010475,1.0
0.0,0.0,0.0,1.0,1.0,21.19364,1.0
0.0,0.0,0.0,1.0,1.0,10.76685,1.0
0.0,0.0,0.0,1.0,1.0,10.800503,1.0
0.0,0.0,0.0,1.0,1.0,10.942148,1.0
0.0,0.0,0.0,1.0,1.0,11.863721,1.0
0.0,0.0,0.0,1.0,1.0,9.515468,1.0
0.0,0.0,0.0,1.0,1.0,5.6975126,1.0
0.0,0.0,0.0,1.0,1.0,11.747234,1.0
0.0,0.0,0.0,1.0,1.0,15.550875,1.0
0.0,0.0,0.0,1.0,1.0,20.121792,1.0
0.0,0.0,0.0,1.0,1.0,8.79286,1.0
0.0,0.0,0.0,1.0,1.0,11.572874,1.0
0.0,0.0,0.0,0.0,1.0,7.256917,1.0
0.0,0.0,0.0,0.0,1.0,6.0303974,1.0
0.0,0.0,0.0,0.0,1.0,6.4336224,1.0
0.0,0.0,0.0,0.0,1.0,7.139024,1.0
0.0,0.0,0.0,0.0,1.0,6.876605,1.0
0.0,0.0,0.0,0.0,1.0,6.928217,1.0
0.0,0.0,0.0,0.0,1.0,9.172831,1.0
0.0,0.0,0.0,0.0,1.0,6.7538033,1.0
0.0,0.0,0.0,0.0,1.0,6.4393034,1.0
0.0,0.0,0.0,0.0,1.0,7.492164,1.0
0.0,0.0,0.0,0.0,1.0,6.409603,1.0
0.0,0.0,0.0,0.0,1.0,6.3710647,1.0
0.0,0.0,0.0,0.0,1.0,6.6342278,1.0
0.0,0.0,0.0,0.0,1.0,6.018158,1.0
0.0,0.0,0.0,0.0,1.0,7.4449224,1.0
0.0,0.0,0.0,0.0,1.0,7.671071,1.0
0.0,0.0,0.0,0.0,1.0,6.399142,1.0
0.0,0.0,0.0,0.0,1.0,6.4479423,1.0
0.0,0.0,0.0,0.0,1.0,11.107694,1.0
0.0,0.0,0.0,0.0,1.0,10.653928,1.0
0.0,0.0,0.0,0.0,1.0,6.5762987,1.0
0.0,0.0,0.0,0.0,1.0,6.647952,1.0
0.0,0.0,0.0,0.0,1.0,7.3577566,1.0
0.0,0.0,0.0,0.0,1.0,7.126396,1.0
0.0,0.0,0.0,0.0,1.0,6.973377,1.0
0.0,0.0,0.0,0.0,1.0,6.6198597,1.0
0.0,0.0,0.0,0.0,1.0,11.3998995,1.0
0.0,0.0,0.0,0.0,1.0,7.376349,1.0
0.0,0.0,0.0,0.0,1.0,6.9859743,1.0
0.0,0.0,0.0,0.0,1.0,6.7670126,1.0
0.0,0.0,0.0,0.0,1.0,7.883949,1.0
0.0,0.0,0.0,0.0,1.0,7.2971315,1.0
0.0,0.0,0.0,0.0,1.0,7.5429697,1.0
0.0,0.0,0.0,0.0,1.0,6.0202174,1.0
0.0,0.0,0.0,0.0,1.0,6.67076,1.0
0.0,0.0,0.0,0.0,1.0,6.469282,1.0
0.0,0.0,0.0,0.0,1.0,8.080561,1.0
0.0,0.0,0.0,0.0,1.0,6.8624043,1.0
0.0,0.0,0.0,0.0,1.0,7.708535,1.0
0.0,0.0,0.0,0.0,1.0,6.0446033,1.0
0.0,0.0,0.0,0.0,1.0,7.2190104,1.0
0.0,0.0,0.0,0.0,1.0,8.206993,1.0
0.0,0.0,0.0,0.0,1.0,6.415661,1.0
0.0,0.0,0.0,0.0,1.0,6.832041,1.0
0.0,0.0,0.0,0.0,1.0,6.3098397,1.0
0.0,0.0,0.0,0.0,1.0,11.658293,1.0
0.0,0.0,0.0,0.0,1.0,6.1796336,1.0
0.0,0.0,0.0,0.0,1.0,7.3254447,1.0
0.0,0.0,0.0,0.0,1.0,7.34421,1.0
0.0,0.0,0.0,0.0,1.0,7.513171,1.0
0.0,0.0,0.0,0.0,1.0,6.3247504,1.0
0.0,0.0,0.0,0.0,1.0,7.669597,1.0
0.0,0.0,0.0,0.0,1.0,10.570831,1.0
0.0,0.0,0.0,0.0,1.0,7.974575,1.0
0.0,0.0,0.0,0.0,1.0,6.5339565,1.0
0.0,0.0,0.0,0.0,1.0,6.1233606,1.0
0.0,0.0,0.0,0.0,1.0,6.208746,1.0
0.0,0.0,0.0,0.0,1.0,6.971641,1.0
0.0,0.0,0.0,0.0,1.0,6.1719475,1.0
0.0,0.0,0.0,0.0,1.0,7.6866646,1.0
0.0,0.0,0.0,0.0,1.0,10.308037,1.0
0.0,0.0,0.0,0.0,1.0,7.887267,1.0
0.0,0.0,0.0,0.0,1.0,7.386934,1.0
0.0,0.0,0.0,0.0,1.0,6.9404016,1.0
0.0,0.0,0.0,0.0,1.0,7.109025,1.0
0.0,0.0,0.0,0.0,1.0,8.120478,1.0
0.0,0.0,0.0,0.0,1.0,7.0,1.0
0.0,0.0,0.5291033,0.0,1.0,13.878343,1.0
0.0,0.0,0.0,0.0,1.0,12.25722,1.0
0.0,0.0,0.46249428,0.0,1.0,13.012426,1.0
0.0,0.0,0.0,0.0,1.0,6.7205577,1.0
0.0,0.0,0.0,0.0,1.0,7.0,1.0
0.0,0.0,0.0,0.0,1.0,7.874252,1.0
0.0,0.0,0.0,0.0,1.0,8.026065,1.0
0.0,0.0,0.0,0.0,1.0,7.4258685,1.0
0.0,0.0,0.18717311,0.0,1.0,9.43325,1.0
0.0,0.0,0.0,0.0,1.0,7.773304,1.0
0.0,0.0,0.0,0.0,1.0,7.474373,1.0
0.0,0.0,0.0,0.0,1.0,6.648856,1.0
0.0,0.0,0.0,0.0,1.0,6.6389003,1.0
0.0,0.0,0.0,0.0,1.0,7.0,1.0
0.0,0.0,0.55377394,0.0,1.0,14.199061,1.0
0.0,0.0,0.0,0.0,1.0,6.282132,1.0
0.0,0.0,0.0,0.0,1.0,6.1029615,1.0
0.0,0.0,0.0,0.0,1.0,7.0,1.0
0.0,0.0,0.0,0.0,1.0,8.971054,1.0
0.0,0.0,0.0,0.0,1.0,7.0,1.0
0.0,0.0,0.0,0.0,1.0,7.024876,1.0
0.0,0.0,0.0,0.0,1.0,7.3768353,1.0
0.0,0.0,0.0,0.0,1.0,6.1042013,1.0
0.0,0.0,0.0,0.0,1.0,6.7253633,1.0
0.0,0.0,0.0,0.0,1.0,7.0,1.0
0.0,0.0,0.0,0.0,1.0,7.0,1.0
0.0,0.0,0.6123134,0.0,1.0,14.960073,1.0
0.0,0.0,0.0,0.0,1.0,7.4383326,1.0
0.0,0.0,0.0,0.0,1.0,7.0,1.0
0.0,0.0,0.0,0.0,1.0,12.369464,1.0
0.0,0.0,0.6741994,0.0,1.0,15.764592,1.0
0.0,0.0,0.0,0.0,1.0,7.0,1.0
0.0,0.0,0.0,0.0,1.0,6.067318,1.0
0.0,0.0,0.0,0.0,1.0,7.0,1.0
0.0,0.0,0.0,0.0,1.0,6.850106,1.0
0.0,0.0,0.0,0.0,1.0,6.9100327,1.0
0.0,0.0,0.0,0.0,1.0,7.5633836,1.0
0.0,0.0,0.0,0.0,1.0,7.1137624,1.0
0.0,0.0,0.0,0.0,1.0,7.0,1.0
0.0,0.0,0.0,0.0,1.0,7.0,1.0
0.0,0.0,0.0,0.0,1.0,8.6899185,1.0
0.0,0.0,0.6042395,0.0,1.0,14.855114,1.0
0.0,0.0,0.8167453,0.0,1.0,17.61769,1.0
0.0,0.0,0.0,0.0,1.0,7.0,1.0
0.0,0.0,0.0,0.0,1.0,7.2624846,1.0
0.0,0.0,0.0,0.0,1.0,8.471863,1.0
0.0,0.0,0.9657915,0.0,1.0,19.55529,1.0
0.0,0.0,0.0,0.0,1.0,7.0,1.0
0.0,0.0,0.0,0.0,1.0,7.8797207,1.0
0.0,0.0,0.0,0.0,1.0,7.1997285,1.0
0.0,0.0,0.0,0.0,1.0,7.947284,1.0
0.0,0.0,0.0,0.0,1.0,6.657693,1.0
0.0,0.0,0.0,0.0,1.0,7.440352,1.0
0.0,0.0,0.0,0.0,1.0,7.0,1.0
0.0,0.0,0.0,0.0,1.0,10.526014,1.0
0.0,0.0,0.0,0.0,1.0,7.0,1.0
0.0,0.0,0.0,0.0,1.0,7.553831,1.0
0.0,0.0,0.0,0.0,1.0,11.384241,1.0
0.0,0.0,0.042334948,0.0,1.0,7.5503545,1.0
0.0,0.0,0.011199305,0.0,1.0,7.145591,1.0
0.0,0.0,0.0,0.0,1.0,7.0,1.0
0.0,0.0,0.0,0.0,1.0,7.79102,1.0
0.0,0.0,0.0,0.0,1.0,7.0,1.0
0.0,0.0,0.0,0.0,1.0,10.17649,1.0
0.0,0.0,0.0,0.0,1.0,6.724458,1.0
0.0,0.0,0.0,0.0,1.0,5.629464,1.0
0.0,0.0,0.0,0.0,1.0,4.0713243,1.0
0.0,0.0,0.0,0.0,1.0,6.4040804,1.0
0.0,0.0,0.0,0.0,1.0,6.6536355,1.0
0.0,0.0,0.018872255,0.0,1.0,6.0377445,1.0
0.0,0.0,0.0,0.0,1.0,5.7453613,1.0
0.0,0.0,0.0,0.0,1.0,11.474239,1.0
0.0,0.0,0.0,0.0,1.0,6.9679694,1.0
0.0,0.0,0.0,0.0,1.0,8.240387,1.0
0.0,0.0,0.0,0.0,1.0,5.9256387,1.0
0.0,0.3608666,0.0,0.0,1.0,7.8043327,1.0
0.0,0.01746813,0.0,0.0,1.0,6.087341,1.0
0.0,0.0,0.0,0.0,1.0,6.1923733,1.0
0.0,0.0,0.75247204,0.0,1.0,7.504944,1.0
0.0,0.0,0.0,0.0,1.0,12.559618,1.0
0.0,0.0,0.0,0.0,1.0,6.087449,1.0
0.0,0.0,0.5579008,0.0,1.0,7.115802,1.0
0.0,0.0,0.0,0.0,1.0,7.777166,1.0
0.0,0.0,0.0,0.0,1.0,5.721882,1.0
0.0,0.21898022,0.0,0.0,1.0,7.094901,1.0
0.0,0.0,0.5777631,0.0,1.0,7.155526,1.0
0.0,0.0,0.0,0.0,1.0,6.4559417,1.0
0.0,0.0,0.0,0.0,1.0,6.4342184,1.0
0.0,0.0,0.0,0.0,1.0,6.9465947,1.0
0.0,0.0,0.0,0.0,1.0,6.272677,1.0
0.0,0.19075432,0.0,0.0,1.0,6.9537716,1.0
0.0,0.8829755,0.0,0.0,1.0,10.414877,1.0
0.0,0.0,0.0,0.0,1.0,10.9560795,1.0
0.0,0.0,0.0,0.0,1.0,12.079238,1.0
0.0,0.0,0.0,0.0,1.0,6.383463,1.0
0.0,0.0,0.0,0.0,1.0,6.313413,1.0
0.0,0.0,0.3805872,0.0,1.0,6.761174,1.0
0.0,0.0,0.018548196,0.0,1.0,6.0370965,1.0
0.0,0.0,0.72470427,0.0,1.0,7.4494085,1.0
0.0,0.0,0.0,0.0,1.0,8.448407,1.0
0.0,0.0,0.3133238,0.0,1.0,6.6266475,1.0
0.0,0.0,0.0,0.0,1.0,10.186987,1.0
0.0,0.4362499,0.0,0.0,1.0,8.18125,1.0
0.0,0.0,0.0,0.0,1.0,4.0383134,1.0
0.0,0.35625306,0.0,0.0,1.0,7.7812653,1.0
0.0,0.0,0.0,0.0,1.0,10.297271,1.0
0.0,0.0,0.0,0.0,1.0,8.181558,1.0
0.0,0.0,0.0,0.0,1.0,4.0188103,1.0
0.0,0.0,0.0,0.0,1.0,6.4451113,1.0
0.0,0.0,0.0,0.0,1.0,6.6341286,1.0
0.0,0.0,0.0,0.0,1.0,6.126722,1.0
0.0,0.0,0.73302424,0.0,1.0,7.4660482,1.0
0.0,0.0,0.0,0.0,1.0,6.26921,1.0
0.0,0.0,0.44861326,0.0,1.0,6.8972263,1.0
0.0,0.0,0.88313305,0.0,1.0,7.766266,1.0
0.0,0.0,0.0,0.0,1.0,6.9705524,1.0
0.0,0.0,0.0,0.0,1.0,6.424572,1.0
0.0,0.0,0.0,0.0,1.0,4.3303947,1.0
0.0,0.0,0.0,0.0,1.0,5.893302,1.0
0.0,0.0,0.84757406,0.0,1.0,7.695148,1.0
0.0,0.0,0.0,0.0,1.0,4.740979,1.0
0.0,0.0,0.48870617,0.0,1.0,6.977412,1.0
0.0,0.0,0.0,0.0,1.0,12.229746,1.0
0.0,0.0,0.8453372,0.0,1.0,7.6906743,1.0
0.0,0.0,0.2969451,0.0,1.0,6.59389,1.0
0.0,0.0,0.0,0.0,1.0,4.417023,1.0
0.0,0.0,0.0,0.0,1.0,6.6964364,1.0
0.0,0.8227639,0.0,0.0,1.0,10.113819,1.0
0.0,0.39950648,0.0,0.0,1.0,11.799013,1.0
0.0,0.9859603,0.0,0.0,1.0,12.971921,1.0
0.1006936,0.0,0.0,0.0,1.0,11.0,1.0
0.0,0.0,0.0,0.0,1.0,14.389545,1.0
0.0,0.30714995,0.0,0.0,1.0,11.6143,1.0
0.0,0.0,0.0,0.0,1.0,18.240705,1.0
0.0,0.0,0.0,0.0,1.0,17.954721,1.0
0.0,0.0,0.0,0.0,1.0,12.663891,1.0
0.081187785,0.0,0.0,0.0,1.0,10.918812,1.0
0.6271384,0.0,0.0,0.0,1.0,11.0,1.0
0.0,0.0,0.0,0.0,1.0,13.690949,1.0
0.6720844,0.0,0.0,0.0,1.0,11.0,1.0
0.0,0.0,0.0,0.0,1.0,11.224838,1.0
0.0,0.13339923,0.0,0.0,1.0,11.266798,1.0
0.0,0.0,0.0,0.0,1.0,16.490978,1.0
0.21237065,0.0,0.0,0.0,1.0,10.787629,1.0
0.0,0.0,0.0,0.0,1.0,17.003113,1.0
0.05859089,0.0,0.0,0.0,1.0,11.0,1.0
0.0,0.21548198,0.0,0.0,1.0,11.4309635,1.0
0.99856025,0.0,0.0,0.0,1.0,11.0,1.0
0.4330761,0.0,0.0,0.0,1.0,10.566924,1.0
0.0,0.0,0.0,0.0,1.0,16.623726,1.0
0.18266305,0.0,0.0,0.0,1.0,10.817337,1.0
0.6098687,0.0,0.0,0.0,1.0,11.0,1.0
0.72610605,0.0,0.0,0.0,1.0,11.0,1.0
0.31447664,0.0,0.0,0.0,1.0,10.685523,1.0
0.8288971,0.0,0.0,0.0,1.0,10.171103,1.0
0.6034176,0.0,0.0,0.0,1.0,10.396583,1.0
0.0,0.38912302,0.0,0.0,1.0,11.778246,1.0
0.5576424,0.0,0.0,0.0,1.0,11.0,1.0
0.0,0.0,0.0,0.0,1.0,15.037326,1.0
0.0,0.16553529,0.0,0.0,1.0,11.331071,1.0
0.0,0.40273237,0.0,0.0,1.0,11.805465,1.0
0.0,0.34343058,0.0,0.0,1.0,11.686861,1.0
0.0,0.0,0.0,0.0,1.0,13.806319,1.0
0.7611106,0.0,0.0,0.0,1.0,10.23889,1.0
0.4825384,0.0,0.0,0.0,1.0,11.0,1.0
0.0,0.0,0.0,0.0,1.0,18.52253,1.0
0.0,0.0,0.0,0.0,1.0,13.349411,1.0
0.41570356,0.0,0.0,0.0,1.0,11.0,1.0
0.0,0.0,0.0,0.0,1.0,16.508698,1.0
0.0,0.0,0.0,0.0,1.0,15.3681965,1.0
0.0,0.5470281,0.0,0.0,1.0,12.094056,1.0
0.0,0.0,0.0,0.0,1.0,11.426722,1.0
0.39859965,0.0,0.0,0.0,1.0,11.0,1.0
0.0,0.27073374,0.0,0.0,1.0,11.541468,1.0
0.0,0.0,0.0,0.0,1.0,18.99468,1.0
0.30835506,0.0,0.0,0.0,1.0,11.0,1.0
0.0,0.0,0.0,0.0,1.0,17.191475,1.0
0.6762337,0.0,0.0,0.0,1.0,11.0,1.0
0.0,0.0,0.0,0.0,1.0,13.386415,1.0
0.0,0.5435344,0.0,0.0,1.0,12.087069,1.0
0.0,0.0,0.0,0.0,0.45321286,14.906425,1.0
0.0,0.0,0.0,0.0,1.0,15.256411,1.0
0.0,0.0,0.0,0.0,0.66092587,15.321852,1.0
0.0,0.0,0.0,0.0,1.0,15.547972,1.0
0.0,0.10196837,0.0,0.0,1.0,16.305904,1.0
0.0,0.07305864,0.0,0.0,1.0,16.219175,1.0
0.0,0.0,0.0,0.0,0.53774476,15.075489,1.0
0.0,0.0,0.0,0.0,0.69840336,15.396807,1.0
0.0,0.6128006,0.0,0.0,1.0,17.838402,1.0
0.0,0.043002166,0.0,0.0,1.0,16.043003,1.0
0.0,0.12176638,0.0,0.0,1.0,16.243532,1.0
0.0,0.8651908,0.0,0.0,1.0,17.730381,1.0
0.0,0.5663116,0.0,0.0,1.0,17.698935,1.0
0.0,0.71205455,0.0,0.0,1.0,17.424109,1.0
0.0,0.8419721,0.0,0.0,1.0,16.841972,1.0
0.0,0.46383435,0.0,0.0,1.0,16.463835,1.0
0.0,0.0,0.0,0.0,1.0,15.238939,1.0
0.0,0.0,0.0,0.0,0.4754144,14.950829,1.0
0.0,0.22274877,0.0,0.0,1.0,16.445498,1.0
0.0,0.33765617,0.0,0.0,1.0,16.337656,1.0
0.0,0.0,0.0,0.0,0.5096495,15.0192995,1.0
0.0,0.0,0.0,0.0,0.6831144,15.366229,1.0
0.0,0.0,0.0,0.0,1.0,15.664473,1.0
0.0,0.0,0.0,0.0,0.6626072,15.325214,1.0
0.0,0.0,0.0,0.0,0.87716,15.75432,1.0
0.0,0.084642604,0.0,0.0,1.0,16.253927,1.0
0.0,0.0,0.0,0.0,1.0,15.953504,1.0
0.0,0.0,0.0,0.0,1.0,15.889044,1.0
0.0,0.34370708,0.0,0.0,1.0,16.687414,1.0
0.0,0.0,0.0,0.0,0.40612817,14.812256,1.0
0.0,0.18814693,0.0,0.0,1.0,16.376293,1.0
0.0,0.88800883,0.0,0.0,1.0,16.888008,1.0
0.0,0.0,0.0,0.0,0.19161755,14.383235,1.0
0.0,0.5205271,0.0,0.0,1.0,16.520527,1.0
0.0,0.72420985,0.0,0.0,1.0,18.17263,1.0
0.0,0.0,0.0,0.0,0.63367146,15.267343,1.0
0.0,0.036777794,0.0,0.0,1.0,16.073555,1.0
0.0,0.9043329,0.0,0.0,1.0,17.808666,1.0
0.0,0.0,0.0,0.0,0.8722065,15.744413,1.0
0.0,0.0,0.0,0.7605581,1.0,17.76056,1.0
0.0,0.0,0.0,0.0,1.0,15.057735,1.0
0.0,0.0,0.0,0.34289208,1.0,17.685783,1.0
0.0,0.0,0.0,0.4183689,1.0,18.255106,1.0
0.0,0.0,0.0,0.92894673,1.0,18.857893,1.0
0.0,0.0,0.0,0.0,1.0,13.356993,1.0
0.0,0.0,0.0,0.0,1.0,14.137294,1.0
0.0,0.0,0.0,0.88468236,1.0,17.884682,1.0
0.0,0.0,0.0,0.31964803,1.0,17.958944,1.0
0.0,0.0,0.0,0.0,1.0,15.475563,1.0
0.0,0.0,0.0,0.6137122,1.0,18.227425,1.0
0.0,0.0,0.0,0.62362593,1.0,17.623627,1.0
0.0,0.0,0.0,0.48169982,1.0,17.9634,1.0
0.0,0.0,0.0,0.40065786,1.0,18.201973,1.0
0.0,0.0,0.0,0.9861803,1.0,17.98618,1.0
0.0,0.0,0.0,0.8211236,1.0,17.821123,1.0
0.0,0.0,0.0,0.43498018,1.0,17.43498,1.0
0.0,0.0,0.0,0.0,1.0,16.272707,1.0
0.0,0.0,0.0,0.2695617,1.0,17.269562,1.0
0.0,0.0,0.0,0.10016932,1.0,17.200338,1.0
0.0,0.0,0.0,0.35243103,1.0,17.704863,1.0
0.0,0.0,0.0,0.4029728,1.0,18.208918,1.0
0.0,0.0,0.0,0.0,1.0,16.933851,1.0
0.0,0.0,0.0,0.0,1.0,13.740832,1.0
0.0,0.0,0.0,0.0,1.0,16.640806,1.0
0.0,0.0,0.0,0.58041817,1.0,17.580418,1.0
0.0,0.0,0.0,0.0,1.0,16.926037,1.0
0.0,0.0,0.0,0.17499682,1.0,17.52499,1.0
0.0,0.0,0.0,0.88969374,1.0,19.66908,1.0
0.0,0.0,0.0,0.0,1.0,14.56525,1.0
0.0,0.0,0.0,0.95028406,1.0,19.850853,1.0
0.0,0.0,0.0,0.99875003,1.0,17.99875,1.0
0.0,0.0,0.0,0.37186012,1.0,17.743721,1.0
0.0,0.0,0.0,0.29880306,1.0,17.89641,1.0
0.0,0.0,0.0,0.0,1.0,16.141644,1.0
0.0,0.0,0.0,0.99861145,1.0,17.998611,1.0
0.0,0.0,0.0,0.62964123,1.0,18.888924,1.0
0.0,0.0,0.0,0.79514074,1.0,19.385422,1.0
0.0,0.0,0.0,0.78174585,1.0,17.781746,1.0
0.0,0.0,0.0,0.3553397,1.0,18.06602,1.0
0.0,0.0,0.0,0.57427037,1.0,18.14854,1.0
0.0,0.0,0.0,0.0,1.0,13.667772,1.0
0.0,0.0,0.0,0.68811387,1.0,17.688114,1.0
0.0,0.0,0.0,0.0,1.0,16.978836,1.0
0.0,0.0,0.0,0.33670565,1.0,18.010117,1.0
0.0,0.0,0.0,0.0,1.0,16.422096,1.0
0.0,0.0,0.0,0.0,1.0,16.767027,1.0
0.0,0.0,0.0,0.0,1.0,16.094511,1.0
0.0,0.0,0.0,0.03689329,1.0,17.073786,1.0
0.0,0.0,0.0,0.0,1.0,16.120796,1.0
0.0,0.0,0.0,0.30956936,1.0,17.30957,1.0
0.0,0.0,0.0,0.0,1.0,14.532464,1.0
0.0,0.0,0.0,1.0,1.0,4.17978,1.0
0.0,0.0,0.0,1.0,1.0,4.112706,1.0
0.0,0.0,0.0,1.0,1.0,8.869677,1.0
0.0,0.0,0.0,1.0,1.0,4.5801477,1.0
0.0,0.0,0.0,1.0,1.0,6.4664173,1.0
0.0,0.0,0.0,1.0,1.0,5.685552,1.0
