EBE,Hour,Weekday,TVE
0.0,0.88835585,0.6666667,1.0
0.0,0.9178013,0.33333334,1.0
1.0,0.8930843,0.7117449,1.0
1.0,0.9150711,0.0,1.0
0.0,0.88836294,0.33333334,1.0
0.0,0.9130435,0.6666667,1.0
0.0,0.91197115,0.0,1.0
1.0,0.75550514,0.33333334,1.0
0.0,0.82902193,0.5112507,1.0
1.0,0.9462205,0.33333334,1.0
0.0,0.8997233,0.8333334,1.0
0.0,0.8282521,0.0,1.0
1.0,0.9983599,0.33962035,1.0
1.0,0.88999385,0.5,1.0
0.0,0.8739275,0.16666667,1.0
0.0,0.8760123,0.6666667,1.0
1.0,0.88713354,0.16666667,1.0
0.0,0.77068514,0.8333334,1.0
1.0,0.8988799,0.0,1.0
0.0,0.9130435,0.0,1.0
0.0,0.58817357,0.5,1.0
0.0,0.9747495,0.33333334,1.0
1.0,0.9340731,0.4085069,1.0
1.0,0.94473195,0.6666667,1.0
1.0,0.9373322,0.8333334,1.0
1.0,0.9130435,0.0,1.0
0.0,0.8950851,0.11775357,1.0
0.0,0.95652175,0.7980883,1.0
1.0,0.9130435,0.6223756,1.0
1.0,1.0,0.16666667,1.0
1.0,0.884646,0.6666667,1.0
1.0,0.87115526,0.8333334,1.0
0.0,0.7148156,0.6666667,1.0
1.0,0.6939672,0.5822568,1.0
1.0,0.5652174,0.44575518,1.0
1.0,0.92746794,0.5,1.0
0.0,0.75798994,0.7610386,1.0
0.0,0.9130435,0.47293824,1.0
0.0,0.8677695,0.82644963,1.0
0.0,0.7863374,0.0,1.0
0.0,0.88092816,0.75378245,1.0
1.0,0.87314904,0.0,1.0
0.0,0.9190317,0.33333334,1.0
1.0,0.9130435,0.0,1.0
1.0,0.6371148,0.8333334,1.0
1.0,0.88456106,0.16666667,1.0
1.0,0.88689965,0.16666667,1.0
0.0,0.8820788,0.881302,1.0
1.0,0.89925766,0.613821,1.0
1.0,0.9130435,0.33333334,1.0
0.0,0.9130435,0.55151325,1.0
0.0,0.95652175,0.6666667,1.0
0.0,0.5769599,0.5,1.0
1.0,0.95652175,0.46192497,1.0
1.0,0.91023195,0.46766722,1.0
1.0,0.77072835,0.79295826,1.0
0.0,0.92582715,1.0,1.0
0.0,0.9130435,0.0,1.0
0.0,0.99250233,0.17385194,1.0
1.0,0.95652175,0.5,1.0
0.0,0.7142217,0.26591393,1.0
0.0,0.653939,0.8333334,1.0
1.0,0.9130435,1.0,1.0
0.0,0.5883702,0.42208582,1.0
1.0,0.86956525,0.6666667,1.0
0.0,0.7826087,0.81690836,1.0
0.0,0.9563478,0.33333334,1.0
1.0,0.95652175,0.33333334,1.0
0.0,0.95652175,0.79667765,1.0
1.0,0.95652175,0.48560938,1.0
1.0,0.64031494,0.45454037,1.0
0.0,0.92824584,0.33333334,1.0
1.0,0.9959633,0.5,1.0
0.0,0.8920348,0.5,1.0
1.0,0.9223238,0.03557465,1.0
1.0,0.8897205,0.6666667,1.0
1.0,0.9422054,1.0,1.0
0.0,0.9130435,0.33333334,1.0
1.0,0.8854875,0.0,1.0
1.0,0.95652175,0.9098283,1.0
0.0,0.8039504,0.17878906,1.0
0.0,0.71045595,0.98865044,1.0
0.0,0.84948564,0.5,1.0
1.0,0.89974964,0.0,1.0
0.0,0.8590227,0.0,1.0
1.0,0.90493226,0.0,1.0
0.0,0.95652175,0.22727595,1.0
1.0,0.326091,0.0,1.0
1.0,0.83506966,0.51721674,1.0
1.0,0.9216369,0.33333334,1.0
1.0,0.79992,0.6666667,1.0
1.0,0.9467469,0.0,1.0
0.0,0.6390945,0.59439844,1.0
0.0,0.95652175,0.16666667,1.0
1.0,0.927041,0.33333334,1.0
0.0,0.6583836,0.52380383,1.0
0.0,0.8501139,0.8333334,1.0
0.0,0.9268809,0.8333334,1.0
1.0,0.9130435,0.47471222,1.0
0.0,0.93449134,0.16666667,1.0
0.0,0.8518255,0.049332105,1.0
0.0,0.9423398,0.33333334,1.0
1.0,0.91134423,0.5,1.0
0.0,0.7984952,0.63621753,1.0
0.0,0.94298935,0.9481258,1.0
0.0,0.89087427,0.0,1.0
0.0,0.90708816,1.0,1.0
1.0,0.9130435,0.40277836,1.0
0.0,0.4570552,1.0,1.0
0.0,0.7641089,0.40514633,1.0
0.0,0.90260583,0.8333334,1.0
0.0,0.95652175,0.8333334,1.0
0.0,0.86956525,0.33333334,1.0
0.0,0.8839749,0.8333334,1.0
1.0,0.9545936,0.33333334,1.0
0.0,0.94311213,0.33333334,1.0
0.0,0.86956525,0.0,1.0
0.0,0.30434784,0.9275739,1.0
0.0,0.9320126,0.072714895,1.0
1.0,0.8895675,1.0,1.0
0.0,0.8958622,0.86827695,1.0
1.0,0.8140377,1.0,1.0
0.0,0.95652175,0.33333334,1.0
1.0,0.72194594,0.33333334,1.0
0.0,0.9451811,0.04347253,1.0
0.0,0.9187901,0.4214477,1.0
0.0,0.9130435,0.6666667,1.0
0.0,0.9574061,0.16666667,1.0
0.0,0.9369886,1.0,1.0
1.0,0.579129,0.5,1.0
1.0,0.956294,0.0,1.0
1.0,0.86956525,1.0,1.0
0.0,0.9130435,0.049557295,1.0
1.0,0.95652175,0.8333334,1.0
1.0,0.6853427,0.0,1.0
1.0,0.85705805,0.0,1.0
0.0,0.8968549,0.33333334,1.0
0.0,0.9130435,0.6136206,1.0
0.0,0.92951596,0.8964778,1.0
0.0,0.94937986,0.6392894,1.0
1.0,0.40799677,0.28199378,1.0
1.0,0.9211999,0.5,1.0
0.0,0.86956525,0.5,1.0
0.0,0.86956525,0.6666667,1.0
0.0,0.8915526,0.6666667,1.0
1.0,0.5667448,0.33040577,1.0
0.0,0.43895823,0.6903961,1.0
1.0,0.95652175,0.5,1.0
1.0,0.93770283,0.5,1.0
1.0,0.8955373,0.8333334,1.0
1.0,0.9117359,0.6666667,1.0
0.0,0.73492867,0.6057422,1.0
0.0,0.5676619,1.0,1.0
1.0,0.83701855,0.8333334,1.0
0.0,0.8835405,0.33333334,1.0
0.0,0.84052384,0.388996,1.0
1.0,0.88832027,1.0,1.0
0.0,0.93713194,0.16666667,1.0
0.0,0.9130435,0.6666667,1.0
0.0,0.8602299,0.16666667,1.0
1.0,0.79871,0.63580585,1.0
1.0,0.92926455,0.6666667,1.0
0.0,0.9206,0.8333334,1.0
1.0,0.8723403,0.6666667,1.0
1.0,0.89868015,0.27827373,1.0
1.0,0.96657133,0.5,1.0
1.0,0.95652175,0.14816529,1.0
1.0,0.9130435,0.9816822,1.0
0.0,0.83376586,0.0,1.0
1.0,0.88918614,1.0,1.0
1.0,0.9130435,0.58648884,1.0
1.0,0.9130435,0.31804934,1.0
1.0,0.86988056,0.16787541,1.0
0.0,0.86852765,0.6666667,1.0
0.0,0.9851667,0.0,1.0
1.0,0.9289307,0.6666667,1.0
0.0,0.9795464,0.5882613,1.0
1.0,0.86956525,0.955575,1.0
0.0,0.8710705,0.5057702,1.0
0.0,0.9130435,0.6666667,1.0
1.0,0.9514266,0.33333334,1.0
0.0,0.9050378,0.13597834,1.0
0.0,0.94958097,0.6666667,1.0
0.0,0.9130435,0.39411166,1.0
1.0,0.922391,0.6666667,1.0
0.0,0.9114272,0.0,1.0
0.0,0.9503995,0.8333334,1.0
1.0,0.95652175,0.0,1.0
0.0,0.8930679,0.7432398,1.0
0.0,0.64879715,0.6666667,1.0
1.0,0.9130435,0.8400456,1.0
0.0,0.44004384,1.0,1.0
0.0,0.92370945,0.20755291,1.0
0.0,0.26376206,0.8222455,1.0
0.0,0.9130435,0.7966451,1.0
1.0,0.883794,0.9454564,1.0
0.0,0.86956525,0.16666667,1.0
0.0,0.87522787,0.14495988,1.0
0.0,0.95652175,0.16666667,1.0
0.0,0.6840207,0.5577492,1.0
0.0,0.81203496,0.18800122,1.0
0.0,0.9336995,0.8333334,1.0
0.0,0.9130435,0.6666667,1.0
1.0,0.95652175,0.8333334,1.0
1.0,0.80915046,0.22076952,1.0
1.0,0.95652175,0.43033448,1.0
1.0,0.30614108,0.41322958,1.0
0.0,0.7107825,0.0,1.0
1.0,0.73913044,0.6733453,1.0
0.0,0.6813086,0.5,1.0
1.0,0.8549723,0.5,1.0
0.0,0.900471,0.6666667,1.0
0.0,0.7447299,0.8333334,1.0
0.0,0.9130435,0.6666667,1.0
1.0,0.9130435,0.6246243,1.0
1.0,0.91683066,0.0,1.0
1.0,0.9130435,0.62582195,1.0
1.0,0.9466467,0.795479,1.0
0.0,0.937097,1.0,1.0
0.0,0.9396704,0.06459695,1.0
1.0,0.90641487,0.2372951,1.0
1.0,0.95652175,0.8333334,1.0
1.0,0.9130435,0.0,1.0
0.0,0.8789344,0.42817003,1.0
1.0,0.38377655,0.5,1.0
0.0,0.95652175,0.8333334,1.0
0.0,0.9130435,0.22399014,1.0
1.0,0.9199407,0.85977256,1.0
0.0,0.80441177,0.8333334,1.0
1.0,0.86956525,1.0,1.0
0.0,0.90816516,0.20406713,1.0
0.0,0.60664463,0.49842754,1.0
1.0,0.9443307,0.6666667,1.0
1.0,0.91198015,0.0,1.0
0.0,0.95652175,1.0,1.0
0.0,0.940822,0.5,1.0
0.0,0.95652175,0.6666667,1.0
0.0,0.86956525,0.6666667,1.0
0.0,0.8877773,0.6666667,1.0
1.0,0.9360826,0.08831653,1.0
0.0,0.8884524,0.29713297,1.0
1.0,0.77999103,0.33333334,1.0
0.0,0.8988082,0.6666667,1.0
0.0,0.95652175,0.33333334,1.0
0.0,0.826087,0.0,1.0
1.0,0.9456285,0.16666667,1.0
0.0,0.8840138,0.0,1.0
1.0,0.95652175,0.92145824,1.0
0.0,0.91420746,0.32887158,1.0
0.0,0.9525244,0.84865636,1.0
0.0,0.72045016,0.61432153,1.0
1.0,0.81373394,0.8333334,1.0
0.0,0.9012861,0.0,1.0
1.0,0.95652175,0.398224,1.0
0.0,0.95687395,0.66801685,1.0
1.0,0.65217394,0.10278539,1.0
1.0,0.99185,0.6666667,1.0
0.0,0.92256814,0.33333334,1.0
0.0,0.8246101,0.16666667,1.0
0.0,0.54483473,0.2551998,1.0
1.0,0.40509653,0.33333334,1.0
0.0,0.95652175,1.0,1.0
0.0,0.7418776,0.33333334,1.0
1.0,0.86956525,0.8333334,1.0
1.0,0.8550067,1.0,1.0
0.0,0.9334317,0.2890774,1.0
0.0,0.87431014,0.5,1.0
0.0,0.95652175,0.6187082,1.0
0.0,0.95652175,0.77068603,1.0
0.0,0.92510104,0.845378,1.0
0.0,0.9400944,0.9527715,1.0
1.0,0.9018091,0.22846738,1.0
0.0,0.8205712,0.52114373,1.0
1.0,0.32964814,0.33333334,1.0
1.0,0.8845038,0.0,1.0
1.0,0.8767051,0.16666667,1.0
1.0,0.9154774,0.8333334,1.0
1.0,0.90778196,0.8333334,1.0
1.0,0.9160876,0.84500253,1.0
1.0,0.93703264,0.72412455,1.0
1.0,0.5756607,0.96605766,1.0
1.0,0.89858025,0.55544245,1.0
1.0,0.5829279,0.56177247,1.0
0.0,0.9130435,0.25084132,1.0
0.0,0.87192446,0.157623,1.0
0.0,0.8910935,0.33333334,1.0
0.0,0.95652175,0.16666667,1.0
0.0,0.91505885,0.99227446,1.0
0.0,0.5652174,0.18322323,1.0
1.0,0.89273953,1.0,1.0
1.0,0.95652175,0.15464038,1.0
0.0,0.9018547,1.0,1.0
1.0,0.6991015,0.8333334,1.0
0.0,0.93863714,0.23522438,1.0
0.0,0.9130435,0.33333334,1.0
0.0,0.91866016,0.16666667,1.0
0.0,0.91924286,0.16666667,1.0
0.0,0.918111,0.6666667,1.0
0.0,0.8286556,0.54621243,1.0
1.0,0.5652174,0.77704495,1.0
1.0,0.9130435,0.6666667,1.0
0.0,0.9171946,0.5753771,1.0
1.0,0.9130435,0.5,1.0
0.0,0.9093588,0.6666667,1.0
1.0,0.9389451,0.5,1.0
0.0,0.87093997,0.16666667,1.0
1.0,0.88671696,0.33333334,1.0
1.0,0.95652175,0.0,1.0
0.0,0.92398953,0.6666667,1.0
0.0,0.907628,0.8333334,1.0
0.0,0.77389926,0.7999912,1.0
1.0,0.9130435,0.5,1.0
1.0,0.94329643,0.34790877,1.0
1.0,0.93343544,0.6666667,1.0
1.0,0.826087,0.5,1.0
1.0,0.95652175,0.008778889,1.0
0.0,0.9130435,0.8333334,1.0
1.0,0.9130435,0.33333334,1.0
0.0,0.77172935,0.6071536,1.0
1.0,0.9130435,0.23624139,1.0
0.0,0.5652174,0.09215679,1.0
1.0,0.9259479,0.80989337,1.0
0.0,0.77377635,0.0,1.0
0.0,0.86777896,0.5441433,1.0
1.0,0.7625327,0.0,1.0
0.0,0.9753855,0.3018815,1.0
0.0,0.83549756,0.6666667,1.0
1.0,0.93938524,0.16666667,1.0
1.0,0.9130435,0.19981924,1.0
1.0,0.68743855,0.13518102,1.0
1.0,0.90256464,0.6666667,1.0
0.0,0.8735174,0.33333334,1.0
0.0,0.8708494,0.6666667,1.0
1.0,0.95652175,0.48935404,1.0
0.0,0.9130435,0.05940298,1.0
0.0,0.87835455,0.6666667,1.0
1.0,0.86468565,0.5,1.0
0.0,0.93892807,0.33333334,1.0
1.0,0.9316977,0.6666667,1.0
0.0,0.8892843,0.16666667,1.0
1.0,0.8932225,0.6666667,1.0
1.0,0.9130435,1.0,1.0
0.0,0.8760673,0.6666667,1.0
1.0,0.99368554,0.1424612,1.0
1.0,0.7008315,0.0049634646,1.0
1.0,0.9536315,0.16666667,1.0
0.0,0.93594563,0.8333334,1.0
0.0,0.979906,0.41036037,1.0
0.0,0.7540067,0.5,1.0
1.0,0.8993614,0.5,1.0
0.0,0.892091,0.6666667,1.0
0.0,0.59779584,0.99477714,1.0
1.0,0.8410564,0.6666667,1.0
0.0,0.8628807,0.07687251,1.0
1.0,0.9507293,0.33333334,1.0
0.0,0.8775192,0.8333334,1.0
0.0,0.5318821,1.0,1.0
1.0,0.9130435,0.8333334,1.0
0.0,0.91397345,0.16666667,1.0
1.0,0.9130435,0.5,1.0
1.0,0.94176406,0.5,1.0
0.0,0.520908,1.0,1.0
1.0,0.26086956,0.37285528,1.0
1.0,0.8619503,0.039171465,1.0
0.0,0.6086957,0.0,1.0
0.0,0.9130435,0.32006496,1.0
0.0,0.91829634,0.0,1.0
0.0,0.9092952,0.5905176,1.0
1.0,0.93865657,0.06848332,1.0
1.0,0.60391223,0.9074985,1.0
1.0,0.7285455,0.8333334,1.0
0.0,0.95652175,0.15796918,1.0
1.0,0.8748501,1.0,1.0
0.0,0.9130435,0.33333334,1.0
0.0,0.93926954,1.0,1.0
0.0,0.7754245,0.0,1.0
0.0,0.8909397,0.16666667,1.0
0.0,0.86956525,0.0,1.0
1.0,0.9871344,0.5,1.0
0.0,0.86956525,0.16666667,1.0
1.0,0.98624915,0.5,1.0
0.0,0.79253995,0.33333334,1.0
0.0,0.95652175,0.5961643,1.0
1.0,0.98075414,0.8333334,1.0
0.0,1.0,0.5,1.0
1.0,0.95652175,0.88767844,1.0
0.0,0.95652175,1.0,1.0
1.0,0.8917708,0.7482121,1.0
1.0,0.86956525,0.2510928,1.0
1.0,0.9130435,0.6666667,1.0
1.0,0.894579,0.33333334,1.0
0.0,0.9557485,0.9970358,1.0
0.0,0.7855269,0.6666667,1.0
0.0,0.6086957,0.5,1.0
1.0,0.83066994,0.71636623,1.0
1.0,0.65217394,0.64085126,1.0
0.0,0.9130435,0.0,1.0
1.0,0.9605276,0.40898883,1.0
0.0,0.92905474,1.0,1.0
0.0,0.86980474,0.8333334,1.0
0.0,0.9530053,0.8333334,1.0
1.0,0.91770464,0.64879894,1.0
1.0,0.95637417,0.5,1.0
0.0,0.9130435,0.16666667,1.0
0.0,0.8800333,0.16666667,1.0
0.0,0.9937575,0.21452582,1.0
0.0,0.622698,0.33333334,1.0
0.0,0.8555269,0.2230932,1.0
1.0,0.9130435,0.8333334,1.0
1.0,0.9130435,0.33333334,1.0
0.0,0.70645434,0.07494828,1.0
1.0,0.86956525,0.16666667,1.0
1.0,0.9401492,0.16666667,1.0
0.0,0.49723122,0.5,1.0
0.0,0.95652175,0.5873915,1.0
1.0,0.9410912,0.5,1.0
0.0,0.86956525,0.8333334,1.0
0.0,0.9690385,1.0,1.0
0.0,0.9200624,0.16666667,1.0
0.0,0.8505047,0.046800576,1.0
0.0,0.71740764,0.78573215,1.0
1.0,0.9130435,0.8333334,1.0
1.0,0.9268784,0.5,1.0
0.0,0.9325862,0.55807436,1.0
0.0,0.9460143,0.33333334,1.0
1.0,0.826272,0.6657212,1.0
0.0,0.8939115,0.16666667,1.0
0.0,0.95652175,0.16666667,1.0
1.0,0.89602983,0.67598367,1.0
0.0,0.9093724,0.0,1.0
1.0,0.9130435,0.8333334,1.0
0.0,0.8783392,1.0,1.0
1.0,0.87263197,0.8333334,1.0
1.0,0.8873753,0.42426813,1.0
0.0,0.8477984,0.16666667,1.0
0.0,0.9130435,0.4348175,1.0
1.0,0.77453965,0.16666667,1.0
0.0,0.84657556,0.0,1.0
1.0,0.3424501,0.020607978,1.0
0.0,0.7146934,0.25936753,1.0
0.0,0.7141106,0.95251524,1.0
1.0,0.9520007,0.33333334,1.0
1.0,0.86956525,0.856406,1.0
1.0,0.8474835,0.36067334,1.0
0.0,0.7012959,0.5,1.0
1.0,0.7904335,0.0,1.0
0.0,0.74523294,0.9044842,1.0
1.0,0.87197745,0.0,1.0
0.0,0.89384854,0.7792581,1.0
0.0,0.95652175,0.33333334,1.0
0.0,0.86956525,0.16666667,1.0
0.0,0.84986365,0.22656816,1.0
1.0,0.8993375,1.0,1.0
0.0,0.8746766,0.6764634,1.0
1.0,0.87610793,0.35841376,1.0
0.0,0.8885515,0.85938865,1.0
0.0,0.93531674,0.6666667,1.0
1.0,0.86956525,0.0,1.0
0.0,0.61649364,0.5,1.0
0.0,0.95652175,0.33333334,1.0
0.0,0.95581937,0.49730766,1.0
1.0,0.9003931,0.6666667,1.0
1.0,0.6688286,0.86760795,1.0
0.0,0.93602455,0.6666667,1.0
1.0,0.8730266,0.5,1.0
1.0,0.8363905,0.8333334,1.0
0.0,0.95652175,0.6666667,1.0
1.0,0.8924302,1.0,1.0
1.0,0.6161447,0.31905597,1.0
0.0,0.79415923,0.1755221,1.0
0.0,0.9311545,0.6666667,1.0
0.0,0.9466755,0.6666667,1.0
1.0,0.9130435,0.5,1.0
1.0,0.596957,0.8333334,1.0
1.0,0.78850925,0.8333334,1.0
0.0,0.90181136,0.8708304,1.0
0.0,0.86961704,0.8333334,1.0
0.0,0.888008,0.33333334,1.0
0.0,0.9130435,0.16666667,1.0
0.0,0.86956525,0.0,1.0
0.0,0.88030076,0.0,1.0
1.0,0.8715526,0.16285756,1.0
0.0,0.87840956,0.13276349,1.0
0.0,0.9206094,0.16666667,1.0
0.0,0.8998834,0.0,1.0
1.0,0.9223769,1.0,1.0
0.0,0.89181674,0.5,1.0
0.0,0.4947247,1.0,1.0
0.0,0.86956525,0.33333334,1.0
1.0,0.9323091,0.6666667,1.0
0.0,0.795498,0.33333334,1.0
0.0,0.8857118,0.6666667,1.0
0.0,0.87324655,0.5,1.0
0.0,0.9130435,0.16666667,1.0
1.0,0.82575834,0.95801836,1.0
1.0,0.6568835,0.036943976,1.0
0.0,0.98087615,0.8333334,1.0
0.0,0.9519328,0.9912045,1.0
1.0,0.6621405,0.8256923,1.0
0.0,0.8666635,0.0,1.0
0.0,0.83444965,0.0,1.0
1.0,0.9401579,0.8333334,1.0
0.0,0.94730514,0.0,1.0
0.0,0.8556718,0.5,1.0
0.0,0.98616815,0.113644585,1.0
0.0,0.8714554,0.9855093,1.0
1.0,0.81012076,0.201821,1.0
1.0,0.8620858,0.24133627,1.0
0.0,0.8776506,0.16666667,1.0
1.0,0.9525881,0.0,1.0
1.0,0.86956525,0.33333334,1.0
0.0,0.5438728,0.5,1.0
1.0,0.9453192,0.33333334,1.0
0.0,0.9130435,0.5453746,1.0
0.0,0.95652175,0.16666667,1.0
1.0,0.8981227,0.6666667,1.0
0.0,0.8846172,0.38460153,1.0
0.0,0.90478855,0.34915534,1.0
0.0,0.88531727,0.33333334,1.0
1.0,0.95433486,1.0,1.0
1.0,0.7716951,0.8869289,1.0
0.0,0.7978097,0.1216792,1.0
0.0,0.91668457,0.6666667,1.0
0.0,0.7928846,0.16666667,1.0
1.0,0.9250827,0.87948364,1.0
1.0,0.8803869,0.6666667,1.0
1.0,0.8132014,0.0,1.0
1.0,0.9046629,0.33333334,1.0
0.0,0.9130435,1.0,1.0
0.0,0.95652175,0.16666667,1.0
1.0,0.8583659,0.6666667,1.0
0.0,0.6246911,0.5306579,1.0
0.0,0.9130435,0.5774379,1.0
1.0,0.6956522,0.668943,1.0
1.0,0.84862256,0.33333334,1.0
1.0,0.954094,0.6666667,1.0
0.0,0.6946837,0.6703794,1.0
0.0,0.65217394,0.43019736,1.0
1.0,0.8473962,0.4150186,1.0
1.0,0.95652175,0.98556876,1.0
0.0,0.89532375,0.8333334,1.0
0.0,0.8470641,0.33333334,1.0
1.0,0.8778573,0.5,1.0
0.0,0.8883388,0.0,1.0
0.0,0.908055,1.0,1.0
0.0,0.63892424,0.6666667,1.0
0.0,0.88669634,0.16666667,1.0
0.0,0.95652175,0.5,1.0
0.0,0.8749842,0.8333334,1.0
0.0,0.8871966,0.6666667,1.0
0.0,0.70761204,0.5718718,1.0
1.0,0.9130435,0.8333334,1.0
0.0,0.9696896,1.0,1.0
0.0,0.7818296,0.5007466,1.0
0.0,0.9571164,0.8310538,1.0
1.0,0.94108117,0.6666667,1.0
0.0,1.0,0.5,1.0
1.0,0.86956525,0.6229474,1.0
0.0,0.62326866,0.5,1.0
0.0,0.5343859,1.0,1.0
0.0,0.7789235,0.18079326,1.0
1.0,0.7557619,0.9569348,1.0
0.0,0.7826087,0.5510957,1.0
0.0,0.86956525,0.6666667,1.0
0.0,0.7496304,0.16855586,1.0
0.0,0.7454045,0.89518994,1.0
0.0,0.96686214,0.8333334,1.0
0.0,0.8969329,0.4156763,1.0
1.0,0.95009303,0.14202327,1.0
1.0,0.7658136,0.48244148,1.0
1.0,0.7967626,1.0,1.0
1.0,0.95255023,0.6666667,1.0
1.0,0.9130435,0.8333334,1.0
0.0,0.7826087,0.5175554,1.0
0.0,0.95551074,0.16666667,1.0
1.0,0.87104774,0.0,1.0
1.0,0.95652175,0.33333334,1.0
1.0,0.8871145,0.20030284,1.0
0.0,0.9075129,0.85453403,1.0
0.0,0.94747317,0.8333334,1.0
0.0,0.88136786,0.33333334,1.0
0.0,0.9130435,0.33333334,1.0
0.0,0.7331648,0.9794574,1.0
1.0,0.8780103,0.13429397,1.0
0.0,0.9122398,0.8333334,1.0
0.0,0.9266307,0.55208427,1.0
1.0,0.9206266,0.8333334,1.0
0.0,0.8338295,0.73516023,1.0
0.0,0.9130435,0.5,1.0
0.0,0.94526094,0.04316641,1.0
1.0,0.805869,0.0,1.0
1.0,0.9414213,0.33333334,1.0
0.0,0.9077694,0.9595651,1.0
1.0,0.7978706,1.0,1.0
1.0,0.95652175,0.8333334,1.0
0.0,0.9553804,1.0,1.0
0.0,0.6950332,0.9338079,1.0
1.0,0.9304787,0.066834986,1.0
0.0,0.95652175,0.16666667,1.0
1.0,0.7161469,0.6666667,1.0
0.0,0.31401557,0.037059586,1.0
1.0,0.87107575,0.017371073,1.0
1.0,0.936142,0.5,1.0
1.0,0.9303765,0.33333334,1.0
0.0,0.9386678,0.33333334,1.0
1.0,0.899461,0.7812669,1.0
0.0,0.56490886,0.99881727,1.0
0.0,0.8958415,0.16666667,1.0
0.0,0.88588876,0.0,1.0
0.0,0.59581774,0.9938293,1.0
0.0,0.8690961,0.6947442,1.0
1.0,0.9130435,0.8333334,1.0
0.0,0.80761147,0.0,1.0
0.0,0.9130435,0.8333334,1.0
1.0,0.95652175,0.33333334,1.0
0.0,0.90091044,0.7131767,1.0
0.0,0.92148614,0.5,1.0
0.0,0.95652175,0.5,1.0
0.0,0.88095784,0.5,1.0
1.0,0.93034655,0.16666667,1.0
0.0,0.93288004,1.0,1.0
0.0,0.8926585,0.6666667,1.0
0.0,0.9628859,0.16666667,1.0
1.0,0.9130435,0.5,1.0
0.0,0.9130435,0.16666667,1.0
0.0,0.870217,0.0,1.0
1.0,0.95233697,0.51604176,1.0
0.0,0.5279533,0.33333334,1.0
0.0,0.94517034,0.33333334,1.0
1.0,0.9502372,0.16666667,1.0
1.0,0.9130435,1.0,1.0
0.0,0.95440996,0.5,1.0
1.0,0.887316,0.23471114,1.0
1.0,0.8530157,0.5118264,1.0
0.0,0.95652175,0.78381383,1.0
0.0,0.8997477,0.050967097,1.0
1.0,0.95652175,0.16666667,1.0
1.0,0.95652175,0.36189762,1.0
0.0,0.95652175,0.16666667,1.0
0.0,0.9217935,0.5,1.0
0.0,0.7267142,0.20951912,1.0
1.0,0.95652175,0.5,1.0
1.0,0.88956815,0.33333334,1.0
0.0,0.8411881,1.0,1.0
1.0,0.9130435,0.0,1.0
1.0,0.86956525,0.33333334,1.0
0.0,0.8414506,0.33333334,1.0
0.0,0.87807393,0.6666667,1.0
0.0,0.95652175,0.34443703,1.0
0.0,0.8920022,0.6666667,1.0
0.0,0.95652175,0.22432876,1.0
1.0,0.9714979,0.61203754,1.0
1.0,0.9130435,0.016322345,1.0
1.0,0.9341569,1.0,1.0
0.0,0.8434161,0.16666667,1.0
0.0,0.9130435,0.27576414,1.0
0.0,0.95652175,0.5,1.0
0.0,0.86956525,0.8333334,1.0
0.0,0.95652175,0.30632645,1.0
0.0,0.74041235,0.72167623,1.0
0.0,0.9559372,0.16890734,1.0
0.0,0.947625,0.2992291,1.0
1.0,0.9130435,0.5,1.0
1.0,1.0,0.8333334,1.0
0.0,0.84697485,0.0,1.0
0.0,0.9364833,0.048696138,1.0
0.0,0.6896547,0.98850477,1.0
1.0,0.9370847,0.5,1.0
1.0,0.8827592,0.8333334,1.0
0.0,0.8779773,0.6666667,1.0
0.0,0.74446696,0.31287667,1.0
0.0,0.8276907,0.6666667,1.0
0.0,0.9511793,0.16666667,1.0
0.0,0.9019617,0.6666667,1.0
1.0,0.9484186,0.968938,1.0
0.0,0.8964608,0.16666667,1.0
0.0,0.86252826,0.13969153,1.0
0.0,0.9340984,0.33333334,1.0
1.0,0.9401308,0.0,1.0
1.0,0.9164415,0.6666667,1.0
1.0,0.9114673,0.018126158,1.0
1.0,0.87582046,0.33333334,1.0
0.0,0.749166,0.8845911,1.0
0.0,0.9130435,1.0,1.0
0.0,0.4276165,0.046398874,1.0
0.0,0.8513139,0.6666667,1.0
1.0,0.95652175,0.33333334,1.0
0.0,0.7962947,0.49117988,1.0
0.0,0.95652175,0.29109445,1.0
0.0,0.90455097,0.7317761,1.0
0.0,0.8375438,0.33333334,1.0
0.0,0.9435356,1.0,1.0
1.0,0.96114486,0.0,1.0
0.0,0.9113586,0.8621876,1.0
0.0,0.87164396,0.33333334,1.0
0.0,0.9458061,0.16666667,1.0
0.0,0.3417037,0.64280045,1.0
0.0,0.7350279,0.0,1.0
0.0,0.94848067,0.86415756,1.0
0.0,0.95144343,0.17315562,1.0
0.0,0.57147646,1.0,1.0
0.0,0.9853539,0.8333334,1.0
0.0,0.47826087,0.5680917,1.0
1.0,0.94095284,0.0,1.0
1.0,0.9084447,1.0,1.0
1.0,0.9130435,0.5,1.0
1.0,0.95652175,1.0,1.0
1.0,0.679482,0.6918541,1.0
0.0,0.6246491,0.53057736,1.0
0.0,0.9860465,0.33333334,1.0
0.0,0.946234,0.7938969,1.0
1.0,0.7268423,0.54710484,1.0
0.0,0.99398404,0.5691837,1.0
0.0,0.96307534,1.0,1.0
1.0,0.86956525,0.046472933,1.0
0.0,0.8342168,0.33333334,1.0
1.0,0.51730007,1.0,1.0
0.0,0.95652175,0.8333334,1.0
1.0,0.34374067,0.30587775,1.0
0.0,0.95652175,0.6666667,1.0
