UNIX_TS,WHE,RSE,GRE,MHE,B1E,BME,CWE,DWE,EQE,FRE,HPE,OFE,UTE,WOE,B2E,CDE,DNE,EBE,FGE,HTE,OUE,TVE,UNE,Hour,Weekday,Month,Season
1377320340,904,454,4,986,0,330,0,0,48,132,39,84,52,0,99,0,2,0,7,5,0,308,670,20,4,8,2
1377323940,941,86,4,979,0,334,0,0,47,132,41,86,52,1,8,0,0,0,144,5,0,353,80,21,4,8,2
1377327540,932,86,4,706,0,2,0,0,47,132,41,83,52,0,8,0,0,0,7,5,0,18,79,22,4,8,2
1377331140,950,86,4,713,0,2,0,0,47,131,39,84,52,0,7,0,1,0,149,5,0,18,80,23,4,8,2
1377334740,913,91,4,687,0,2,0,0,48,132,39,88,52,1,8,0,0,0,7,5,0,18,73,0,5,8,2
1377338340,927,84,4,708,0,2,0,0,47,132,41,89,52,0,8,0,0,0,143,5,0,18,80,1,5,8,2
1377341940,945,86,4,724,0,2,0,0,47,132,41,85,52,0,7,0,1,0,7,5,0,18,77,2,5,8,2
1377345540,904,86,4,685,0,2,0,0,48,132,41,89,52,0,8,0,2,0,7,5,0,18,76,3,5,8,2
1377349140,909,86,4,686,0,2,0,0,47,132,41,86,53,0,8,0,1,0,7,5,0,18,77,4,5,8,2
1377352740,964,91,4,745,0,2,0,0,47,132,41,85,52,0,8,0,1,0,7,5,0,18,82,5,5,8,2
1377356340,996,86,4,722,0,1,0,0,47,131,39,90,52,0,8,0,0,0,148,5,0,18,99,6,5,8,2
1377359940,977,484,4,717,0,2,0,0,49,132,39,91,52,0,8,0,0,0,7,5,0,18,98,7,5,8,2
1377363540,987,557,4,746,0,1,0,0,49,131,41,99,52,0,7,0,0,0,146,5,0,18,98,8,5,8,2
1377367140,987,555,4,930,0,0,0,0,47,132,39,99,52,0,8,0,0,0,205,5,0,18,94,9,5,8,2
1377370740,936,555,4,759,0,0,0,0,48,131,38,86,51,0,8,0,0,0,6,5,0,18,95,10,5,8,2
1377374340,996,530,4,752,0,0,0,0,49,131,39,83,51,0,8,0,0,0,6,5,0,18,90,11,5,8,2
1377377940,996,445,4,782,0,1,0,0,47,131,38,87,51,0,7,0,0,0,144,5,0,17,76,12,5,8,2
1377381540,964,594,4,675,0,1,0,0,48,131,38,87,51,0,7,0,0,0,7,5,0,17,73,13,5,8,2
1377385140,927,781,4,695,0,2,0,0,49,131,39,82,51,0,8,0,0,0,7,5,0,18,74,14,5,8,2
1377388740,854,45,4,706,0,1,0,0,50,131,39,86,51,0,8,0,0,0,150,5,0,18,76,15,5,8,2
1377392340,991,568,4,704,0,1,0,0,48,131,39,86,52,0,7,0,0,0,7,5,0,18,82,16,5,8,2
1377395940,881,45,4,697,0,1,0,0,48,131,39,87,52,0,8,0,0,0,9,5,0,18,78,17,5,8,2
1377399540,996,45,4,891,0,0,0,0,49,131,39,99,52,0,98,0,6,0,7,5,0,18,90,18,5,8,2
1377403140,996,45,4,969,22,2,0,780,50,131,39,99,51,0,96,0,2,0,9,5,0,18,621,19,5,8,2
1377406740,959,671,4,926,1,2,0,793,47,131,39,99,52,0,89,0,0,0,9,6,0,18,479,20,5,8,2
1377410340,2166,596,4,987,1,331,0,775,48,131,41,99,52,0,95,0,0,0,148,6,0,283,508,21,5,8,2
1377413940,767,84,4,976,0,335,0,0,49,132,39,95,52,1,98,0,0,0,816,5,0,329,89,22,5,8,2
1377417540,886,86,4,688,0,2,0,0,49,132,41,80,53,0,7,0,0,0,81,5,0,18,77,23,5,8,2
1377421140,913,86,4,674,0,2,0,0,49,133,41,63,53,0,7,0,1,0,7,5,0,18,77,0,6,8,2
1377424740,895,86,4,670,0,2,0,0,47,132,41,63,53,0,8,0,1,0,6,5,0,18,80,1,6,8,2
1377428340,790,84,4,585,0,2,0,0,48,132,41,64,52,1,8,0,2,0,7,5,0,18,77,2,6,8,2
1377431940,781,84,4,679,0,2,0,0,46,132,41,65,52,0,7,0,0,0,7,5,0,18,76,3,6,8,2
1377435540,776,84,4,681,0,2,0,0,47,132,41,64,52,0,8,0,1,0,148,5,0,18,80,4,6,8,2
1377439140,955,84,4,674,0,2,0,0,47,132,41,62,52,0,8,0,0,0,7,5,0,18,78,5,6,8,2
1377442740,790,84,4,681,0,2,0,0,47,131,41,65,52,0,8,0,0,0,148,5,0,18,75,6,6,8,2
1377446340,982,84,4,757,0,335,0,0,46,132,41,96,53,0,8,0,0,0,7,5,0,18,99,7,6,8,2
1377449940,996,381,4,992,0,2,0,0,47,132,39,99,52,0,8,0,0,0,459,5,0,18,99,8,6,8,2
1377453540,973,436,4,555,1,2,0,767,47,131,39,72,52,0,8,0,0,0,6,6,0,18,994,9,6,8,2
1377457140,968,630,4,716,0,0,93,0,46,131,38,77,51,1,7,0,0,0,140,5,1,18,992,10,6,8,2
1377460740,991,751,4,992,0,2,91,0,47,132,39,84,52,0,7,0,0,0,219,5,1,18,83,11,6,8,2
1377464340,932,45,4,741,0,1,0,0,46,132,39,53,52,0,7,0,0,0,7,5,0,18,92,12,6,8,2
1377467940,991,45,4,987,0,2,99,0,47,131,39,75,52,0,7,7,0,0,7,5,1,363,96,13,6,8,2
1377471540,987,45,4,992,0,2,92,0,47,132,38,76,51,0,96,0,0,0,9,5,2,85,98,14,6,8,2
1377475140,987,749,4,978,0,1,0,0,46,132,38,94,51,0,97,7,0,0,9,5,0,18,99,15,6,8,2
1377478740,955,719,4,741,0,0,0,0,47,132,38,93,51,0,7,0,0,0,6,5,0,18,97,16,6,8,2
1377482340,973,45,4,928,0,2,0,0,48,134,39,98,51,0,7,0,0,0,86,5,0,18,82,17,6,8,2
1377485940,918,47,4,736,0,2,0,0,47,135,39,69,52,0,8,0,0,0,7,5,0,18,84,18,6,8,2
1377489540,827,47,4,656,0,0,0,0,46,134,38,67,51,0,7,0,0,0,151,5,0,18,79,19,6,8,2
1377493140,991,89,4,772,0,1,0,0,47,134,39,58,52,0,7,0,0,0,6,5,0,18,88,20,6,8,2
1377496740,941,84,4,996,22,1,0,0,47,135,39,98,52,0,8,0,5,0,6,53,0,18,89,21,6,8,2
1377500340,987,84,4,951,0,2,0,0,46,136,41,88,52,0,8,0,1,0,7,5,0,18,74,22,6,8,2
1377503940,904,86,4,678,0,2,0,0,47,136,41,57,52,1,7,0,0,0,154,5,0,18,89,23,6,8,2
1377507540,872,86,4,653,0,2,0,0,48,136,41,57,52,1,8,0,0,0,7,5,0,17,80,0,0,8,2
1377511140,749,84,4,544,0,2,0,0,48,136,41,57,52,1,8,0,0,0,7,5,0,18,88,1,0,8,2
1377514740,872,86,4,653,0,2,0,0,48,136,41,36,53,0,7,0,0,0,147,5,0,17,96,2,0,8,2
1377518340,859,86,4,638,0,2,0,0,48,136,41,49,52,0,8,0,1,0,7,5,0,18,84,3,0,8,2
1377521940,863,86,4,651,0,2,0,0,47,135,41,43,52,1,8,0,0,0,7,5,0,18,80,4,0,8,2
1377525540,996,644,4,649,0,2,0,0,47,134,39,53,52,1,8,0,1,0,7,5,0,18,97,5,0,8,2
1377529140,909,52,4,725,0,1,0,0,46,133,39,90,52,0,8,0,0,0,7,5,0,18,72,6,0,8,2
1377532740,868,45,4,756,0,2,0,0,47,136,41,86,52,0,8,0,0,0,7,51,0,17,98,7,0,8,2
1377536340,827,45,4,665,0,1,0,0,47,133,39,46,52,1,7,0,0,0,6,5,0,18,89,8,0,8,2
1377539940,808,45,4,663,0,0,0,0,45,132,38,41,51,0,7,0,0,0,9,5,0,18,82,9,0,8,2
1377543540,804,45,4,644,0,0,0,0,47,133,38,41,51,0,7,0,0,0,6,5,0,18,76,10,0,8,2
1377547140,804,45,4,757,0,1,0,0,46,134,39,40,51,0,99,0,0,0,9,5,0,18,73,11,0,8,2
1377550740,927,45,4,882,0,0,0,0,47,133,38,95,51,1,99,0,0,0,7,5,0,18,98,12,0,8,2
1377554340,973,45,4,786,0,1,0,0,48,135,39,67,51,0,99,0,0,0,7,5,0,18,76,13,0,8,2
1377557940,936,75,4,702,0,2,0,0,47,135,41,97,51,1,97,0,0,0,6,5,0,18,98,14,0,8,2
1377561540,955,73,4,640,0,2,0,0,47,135,39,60,52,0,96,0,0,0,7,5,0,18,99,15,0,8,2
1377565140,987,950,4,987,0,2,0,0,48,136,39,79,52,0,99,0,0,0,6,5,0,18,983,16,0,8,2
1377568740,4153,653,4,978,0,2,0,0,46,136,39,66,52,0,95,0,0,0,88,51,0,18,994,17,0,8,2
1377572340,3774,612,4,987,21,2,0,0,47,135,39,89,52,0,7,0,5,0,6,5,0,18,933,18,0,8,2
1377575940,3486,534,4,999,21,2,0,0,47,135,39,58,52,0,96,0,4,0,9,5,0,18,776,19,0,8,2
1377579540,1992,575,4,996,0,335,0,0,47,135,39,90,52,1,99,0,1,0,6,5,0,340,986,20,0,8,2
1377583140,1969,89,4,985,0,331,0,0,45,132,39,61,52,0,99,0,0,0,6,5,0,345,97,21,0,8,2
1377586740,868,86,4,992,0,335,0,0,46,135,41,43,53,0,8,0,0,0,149,5,0,356,90,22,0,8,2
1377590340,863,86,4,658,0,2,0,0,46,134,41,45,53,0,7,0,0,0,7,5,0,18,78,23,0,8,2
1377593940,868,86,4,656,0,2,0,0,47,134,41,55,52,0,8,0,0,0,7,5,0,18,82,0,1,8,2
1377597540,891,86,4,670,0,2,0,0,48,134,41,37,53,0,8,0,1,0,7,5,0,18,74,1,1,8,2
1377601140,881,86,4,700,0,2,0,0,46,136,41,53,53,0,8,0,1,0,7,5,0,19,77,2,1,8,2
1377604740,776,86,4,684,0,2,0,0,48,134,41,56,53,0,8,0,1,0,145,5,0,18,93,3,1,8,2
1377608340,786,86,4,579,0,2,0,0,46,134,41,67,52,0,8,0,1,0,7,5,0,18,75,4,1,8,2
1377611940,964,84,4,688,0,2,0,0,47,134,39,67,52,0,8,0,1,0,9,5,0,18,79,5,1,8,2
1377615540,968,45,4,788,0,0,0,0,47,133,38,92,52,0,8,0,0,0,6,5,0,18,72,6,1,8,2
1377619140,872,47,4,829,0,2,0,0,46,133,39,78,52,0,8,0,0,0,8,5,0,18,77,7,1,8,2
1377622740,827,45,4,690,0,1,0,0,47,133,39,38,52,0,98,0,0,0,7,5,0,18,88,8,1,8,2
1377626340,904,45,4,724,0,0,0,0,47,133,38,33,51,0,99,0,0,0,6,5,0,18,90,9,1,8,2
1377629940,996,493,4,957,0,2,0,0,47,134,39,31,52,0,99,0,0,0,6,5,0,19,87,10,1,8,2
1377633540,964,45,4,766,0,2,0,0,47,134,39,39,52,0,96,0,0,0,143,5,0,18,77,11,1,8,2
1377637140,813,43,4,672,0,2,0,0,46,135,38,32,52,0,7,0,0,0,7,5,0,17,79,12,1,8,2
1377640740,891,45,4,775,0,2,0,0,48,135,41,99,52,1,99,0,0,0,151,5,0,18,97,13,1,8,2
1377644340,991,612,4,766,0,2,0,0,46,136,39,77,52,0,99,0,0,0,7,5,0,18,83,14,1,8,2
1377647940,968,479,4,768,0,1,0,0,47,136,39,94,52,0,98,0,0,0,91,5,0,18,97,15,1,8,2
1377651540,996,589,4,752,0,2,0,0,47,135,39,64,52,0,98,0,0,0,88,5,0,18,85,16,1,8,2
1377655140,968,616,4,788,0,2,0,0,47,136,39,86,52,0,7,0,0,0,9,5,0,18,86,17,1,8,2
1377658740,936,45,4,992,0,2,0,0,47,135,38,56,52,0,98,0,0,0,7,5,0,17,75,18,1,8,2
1377662340,996,47,4,871,0,0,0,0,46,135,38,66,52,0,99,0,0,0,7,5,0,18,973,19,1,8,2
1377665940,964,475,4,995,22,2,0,0,46,136,39,84,52,0,90,0,5,0,7,5,0,18,783,20,1,8,2
1377669540,973,84,4,907,0,335,0,0,47,136,39,81,52,0,59,0,2,0,959,5,0,343,524,21,1,8,2
1377673140,982,84,4,820,0,335,0,0,48,136,39,59,52,1,99,0,1,0,479,5,0,349,58,22,1,8,2
1377676740,996,84,4,953,0,2,0,0,48,136,41,68,53,0,99,0,0,0,7,5,0,18,81,23,1,8,2
1377680340,786,84,4,677,0,2,0,0,48,137,41,72,53,1,7,0,0,0,7,5,0,18,74,0,2,8,2
1377683940,790,86,4,846,0,2,0,0,47,137,41,64,53,0,7,0,0,0,7,5,0,18,75,1,2,8,2
1377687540,877,86,4,663,0,2,0,0,47,136,41,64,52,1,8,0,1,0,6,5,0,18,86,2,2,8,2
1377691140,891,84,4,690,0,2,0,0,47,136,39,57,52,0,7,0,1,0,7,5,0,18,74,3,2,8,2
1377694740,886,84,4,704,0,2,0,0,47,136,39,65,52,0,7,0,1,0,149,5,0,18,76,4,2,8,2
1377698340,977,84,4,690,0,2,0,0,47,136,39,68,52,0,8,0,1,0,144,54,0,18,76,5,2,8,2
1377701940,991,491,4,987,0,2,0,0,46,136,39,88,53,0,8,0,0,0,82,5,0,18,697,6,2,8,2
1377705540,991,45,4,944,0,2,0,0,47,136,39,79,52,1,8,0,0,0,89,5,0,18,554,7,2,8,2
1377709140,918,45,4,729,0,2,0,0,48,135,39,93,52,0,8,0,0,0,6,5,0,18,99,8,2,8,2
1377712740,973,45,4,999,0,334,0,0,47,136,39,86,52,0,8,0,0,0,9,5,0,80,99,9,2,8,2
1377716340,973,45,4,989,0,334,0,0,47,136,38,66,52,0,8,0,0,0,6,5,0,326,97,10,2,8,2
1377719940,964,45,4,997,0,332,0,0,47,136,39,57,52,0,8,0,0,0,9,51,0,211,92,11,2,8,2
1377723540,886,45,6,702,0,2,157,0,47,136,41,89,52,0,7,0,0,0,7,5,1,18,98,12,2,8,2
1377727140,996,50,4,949,0,2,99,0,47,136,41,90,52,0,8,0,0,0,7,5,1,18,95,13,2,8,2
1377730740,977,674,4,996,0,2,93,0,46,136,39,92,52,0,97,0,0,0,7,51,1,18,89,14,2,8,2
1377734340,955,479,4,937,1,334,0,97,47,136,39,77,52,1,93,7,0,0,9,6,0,223,9,15,2,8,2
1377737940,7142,566,4,765,1,336,0,795,47,136,41,95,52,1,93,4841,0,0,89,6,0,80,89,16,2,8,2
1377741540,996,507,4,852,0,2,0,788,47,136,39,89,52,0,7,0,0,0,7,5,0,18,99,17,2,8,2
1377745140,996,66,4,997,21,0,0,0,46,136,38,89,52,91,98,0,12,0,143,5,0,18,88,18,2,8,2
1377748740,973,66,4,956,22,2,0,0,46,135,39,84,52,90,90,0,13,0,7,5,0,18,813,19,2,8,2
1377752340,991,63,4,994,21,333,0,0,47,136,39,44,52,90,90,0,13,0,7,5,0,349,623,20,2,8,2
1377755940,4382,63,4,4092,0,336,0,0,47,135,39,50,52,91,95,0,12,0,9,5,0,347,95,21,2,8,2
1377759540,868,587,4,925,0,337,0,0,47,136,41,44,52,92,7,0,9,0,6,5,0,91,96,22,2,8,2
1377763140,991,89,4,997,0,2,0,0,48,136,41,39,52,92,8,0,7,0,7,57,0,18,86,23,2,8,2
1377766740,996,86,4,756,0,2,0,0,47,136,41,45,52,93,8,0,2,0,7,5,0,18,93,0,3,8,2
1377770340,973,84,4,734,0,2,0,0,46,135,39,53,52,91,7,0,0,0,7,5,0,18,85,1,3,8,2
1377773940,945,84,4,726,0,2,0,0,47,135,39,37,52,91,7,0,0,0,7,5,0,18,84,2,3,8,2
1377777540,950,84,4,731,0,1,0,0,47,135,39,56,52,90,7,0,0,0,6,5,0,18,97,3,3,8,2
1377781140,955,84,4,734,0,2,0,0,47,135,41,37,52,93,8,0,0,0,7,5,0,18,88,4,3,8,2
1377784740,941,84,4,724,0,2,0,0,47,135,41,50,52,91,8,0,0,0,155,5,0,18,89,5,3,8,2
1377788340,945,84,4,999,0,2,0,0,46,136,39,48,52,90,8,7,0,0,7,52,0,18,82,6,3,8,2
1377791940,991,84,4,996,0,2,0,0,47,136,39,93,52,90,8,0,0,0,7,5,0,18,990,7,3,8,2
1377795540,977,504,4,898,0,2,0,0,48,135,39,93,52,91,8,0,0,0,144,5,0,18,99,8,3,8,2
1377799140,996,43,4,899,0,1,0,0,49,135,39,91,51,91,98,0,0,0,7,5,0,18,99,9,3,8,2
1377802740,977,98,4,895,0,2,0,0,48,136,39,91,52,91,97,0,0,0,146,5,0,18,99,10,3,8,2
1377806340,950,45,4,882,0,2,0,0,47,136,41,98,52,91,99,0,0,0,7,5,0,18,97,11,3,8,2
1377809940,932,45,4,761,0,2,0,0,48,136,41,92,52,91,89,0,0,0,7,5,0,18,92,12,3,8,2
1377813540,927,45,4,843,0,2,0,0,48,136,41,96,52,92,87,0,0,0,7,5,0,18,99,13,3,8,2
1377817140,991,45,4,898,0,337,0,0,46,135,39,92,52,91,8,0,0,0,6,5,0,332,99,14,3,8,2
1377820740,987,45,4,848,0,1,0,0,47,136,39,95,52,91,7,0,0,0,7,5,0,18,99,15,3,8,2
1377824340,950,45,4,867,0,2,0,0,47,135,39,67,52,90,7,0,0,0,7,5,0,18,99,16,3,8,2
1377827940,936,623,4,999,0,2,0,0,47,136,39,67,52,91,99,0,0,0,7,5,0,18,97,17,3,8,2
1377831540,2938,776,4,992,22,2,0,0,47,135,39,67,52,91,98,0,0,0,7,5,0,18,98,18,3,8,2
1377835140,6164,822,4,998,21,0,0,0,46,135,39,63,51,90,7,0,0,0,7,5,0,18,907,19,3,8,2
1377838740,996,710,4,998,22,2,0,0,46,135,41,53,52,91,91,0,0,0,7,6,0,18,475,20,3,8,2
1377842340,4373,568,4,971,0,336,0,0,46,135,41,81,52,91,94,0,6,0,7,5,0,344,85,21,3,8,2
1377845940,982,612,4,992,0,338,0,0,47,136,39,67,52,95,7,0,3,0,7,5,0,353,89,22,3,8,2
1377849540,973,84,4,757,0,2,0,0,47,135,41,68,52,91,7,0,1,0,7,5,0,18,89,23,3,8,2
1377853140,991,86,4,772,0,2,0,0,46,135,41,67,52,91,7,0,0,0,7,5,0,18,77,0,4,8,2
1377856740,877,86,4,770,0,2,0,0,47,136,41,65,52,92,7,0,0,0,7,5,0,18,85,1,4,8,2
1377860340,863,86,4,752,0,2,0,0,48,136,41,68,52,92,7,0,3,0,149,5,0,18,86,2,4,8,2
1377863940,973,84,4,766,0,2,0,0,48,136,41,67,52,92,7,0,3,0,7,5,0,18,90,3,4,8,2
1377867540,968,84,4,756,0,2,0,0,47,136,41,60,52,91,7,0,1,0,628,5,0,18,73,4,4,8,2
1377871140,977,86,4,759,0,2,0,0,47,136,41,64,52,93,7,0,1,0,7,5,0,18,93,5,4,8,2
1377874740,987,84,4,830,0,2,0,0,46,135,39,63,52,91,8,0,0,0,9,5,0,18,76,6,4,8,2
1377878340,991,267,4,939,0,0,0,0,47,135,39,61,52,90,7,0,0,0,7,5,0,18,97,7,4,8,2
1377881940,982,696,4,952,0,0,7,0,45,135,38,67,52,89,99,0,0,0,7,5,1,18,81,8,4,8,2
1377885540,950,662,4,933,0,2,8,0,47,135,38,68,52,89,99,0,0,0,7,5,3,19,901,9,4,8,2
1377889140,996,461,4,829,0,0,0,0,47,135,38,64,51,90,99,0,0,0,148,5,0,19,85,10,4,8,2
1377892740,918,758,4,846,0,0,0,0,47,135,38,68,51,89,99,0,0,0,457,5,0,18,80,11,4,8,2
1377896340,996,603,4,933,0,1,0,0,47,135,39,57,51,89,99,0,0,0,7,5,0,18,97,12,4,8,2
1377899940,973,486,4,888,0,2,0,0,48,136,39,58,51,2717,99,0,0,0,6,5,0,18,89,13,4,8,2
1377903540,991,45,4,978,0,334,0,0,47,136,39,93,52,139,97,0,0,0,7,5,0,218,99,14,4,8,2
1377907140,996,45,4,999,0,336,0,0,47,136,39,94,52,0,98,0,0,0,151,5,0,285,78,15,4,8,2
1377910740,859,43,4,679,0,2,0,0,47,136,39,68,52,0,7,0,0,0,800,5,0,18,80,16,4,8,2
1377914340,904,43,4,726,0,2,0,0,48,136,39,67,52,0,97,0,6,0,7,6,0,18,76,17,4,8,2
1377917940,982,43,4,996,22,2,0,0,46,136,41,86,52,0,95,7,5,0,7,5,0,18,95,18,4,8,2
1377921540,996,43,4,978,0,1,0,0,47,136,39,86,52,0,7,273,2,0,6,5,0,18,491,19,4,8,2
1377925140,982,45,4,991,0,333,0,0,47,136,38,90,52,0,7,0,4,0,6,5,0,347,498,20,4,8,2
1377928740,1942,47,4,985,0,336,0,0,46,136,39,58,52,0,7,0,0,0,9,5,0,96,872,21,4,8,2
1377932340,827,45,4,820,0,335,0,0,47,136,41,44,52,0,7,0,0,0,7,5,0,352,80,22,4,8,2
1377935940,804,45,4,624,0,2,0,0,47,136,41,48,53,1,7,0,0,0,7,5,0,18,80,23,4,8,2
1377939540,831,45,4,652,0,2,0,0,48,136,41,55,53,0,8,0,0,0,7,5,0,18,83,0,5,8,2
1377943140,722,45,4,645,0,2,0,0,46,136,41,37,53,0,8,0,0,0,6,5,0,18,81,1,5,8,2
1377946740,731,45,4,660,0,2,0,0,47,136,41,54,53,0,7,0,0,0,7,5,0,18,77,2,5,8,2
1377950340,840,45,4,656,0,2,0,0,48,136,41,44,53,0,7,0,1,0,7,5,0,18,78,3,5,8,2
1377953940,849,45,4,665,0,2,0,0,46,136,41,57,53,0,7,0,0,0,7,5,0,18,76,4,5,8,2
1377957540,854,45,4,724,0,2,0,0,47,137,41,53,52,0,8,0,1,0,6,5,0,18,85,5,5,8,2
1377961140,849,45,4,672,0,2,0,0,47,136,39,44,52,0,8,0,0,0,7,5,0,18,83,6,5,8,2
1377964740,808,45,4,631,0,2,0,0,47,136,39,47,52,0,7,0,0,0,7,5,0,18,81,7,5,8,2
1377968340,836,45,4,656,0,2,0,0,47,136,39,84,53,0,7,0,0,0,7,5,0,18,89,8,5,8,2
1377971940,996,491,4,852,0,2,0,0,47,136,38,54,52,0,8,0,0,0,6,5,0,18,961,9,5,8,2
1377975540,854,45,4,665,0,1,0,0,45,136,38,56,52,0,8,0,0,0,148,5,0,18,78,10,5,8,2
1377979140,822,45,4,642,0,2,0,0,46,136,38,45,52,1,8,0,0,0,7,5,0,18,80,11,5,8,2
1377982740,813,45,4,635,0,2,0,0,47,136,39,32,52,0,8,0,0,0,6,5,0,18,78,12,5,8,2
1377986340,854,45,4,674,0,2,0,0,48,136,41,53,52,0,7,0,0,0,7,5,0,18,80,13,5,8,2
1377989940,813,45,4,633,0,2,0,0,46,135,39,51,52,0,7,0,0,0,9,5,0,18,82,14,5,8,2
1377993540,849,45,4,669,0,2,0,0,46,135,39,47,52,1,7,0,0,0,7,5,0,18,79,15,5,8,2
1377997140,813,45,4,631,0,1,0,0,47,135,38,68,51,0,8,0,0,0,9,5,0,18,80,16,5,8,2
1378000740,827,43,4,647,0,2,0,0,45,135,39,44,51,1,7,0,0,0,7,5,0,18,78,17,5,8,2
1378004340,831,45,4,653,0,2,0,0,48,135,39,91,51,0,7,0,5,0,9,5,0,18,844,18,5,8,2
1378007940,977,43,4,997,371,0,0,0,47,135,38,86,51,0,58,0,4,0,7,5,0,18,620,19,5,8,2
1378011540,955,45,4,996,0,333,0,0,46,136,39,57,52,0,91,0,2,0,6,5,0,346,577,20,5,8,2
1378015140,982,45,4,983,0,336,0,0,47,136,39,62,52,0,7,0,2,0,6,5,0,352,93,21,5,8,2
1378018740,749,45,4,686,0,2,0,0,47,136,39,64,52,1,7,0,0,0,9,5,0,19,84,22,5,8,2
1378022340,763,45,4,672,0,2,0,0,47,135,41,60,52,1,7,0,0,0,7,5,0,18,83,23,5,8,2
1378025940,735,45,4,665,0,2,0,0,47,136,41,67,52,0,7,0,0,0,146,5,0,18,78,0,6,9,2
1378029540,749,45,4,665,0,2,0,0,48,137,41,66,52,1,7,0,0,0,7,5,0,18,78,1,6,9,2
1378033140,836,45,4,688,0,2,0,0,46,137,41,71,52,0,7,0,0,0,149,5,0,18,81,2,6,9,2
1378036740,868,45,4,672,0,2,0,0,47,137,41,65,52,0,7,0,0,0,7,5,0,18,82,3,6,9,2
1378040340,752,45,4,711,0,2,0,0,49,136,41,55,52,0,7,0,0,0,366,5,0,18,76,4,6,9,2
1378043940,849,45,4,711,0,2,0,0,46,136,41,59,52,0,8,0,0,0,7,5,0,18,83,5,6,9,2
1378047540,849,43,4,676,0,2,0,0,47,136,39,69,52,0,8,0,0,0,151,5,0,18,84,6,6,9,2
1378051140,996,491,4,734,0,0,18,0,47,135,38,87,52,1,7,0,0,0,9,5,0,18,79,7,6,9,2
1378054740,996,45,4,992,0,2,97,0,47,137,39,95,52,1,7,0,0,0,7,6,1,18,83,8,6,9,2
1378058340,881,45,4,701,0,1,0,0,47,135,39,73,52,0,7,7,0,0,6,5,0,18,99,9,6,9,2
1378061940,913,45,4,733,0,1,0,0,47,134,38,58,51,0,7,0,0,0,6,5,0,18,98,10,6,9,2
1378065540,950,43,4,985,0,0,0,0,47,136,38,69,51,0,8,0,0,0,6,5,0,255,84,11,6,9,2
1378069140,923,45,4,743,0,0,0,0,47,136,39,58,51,1,7,0,0,0,87,5,0,235,79,12,6,9,2
1378072740,872,43,4,754,0,0,0,0,46,137,39,68,51,0,95,0,0,0,148,5,0,18,80,13,6,9,2
1378076340,836,43,4,772,0,0,0,0,47,138,38,66,51,0,99,0,0,0,6,5,0,18,81,14,6,9,2
1378079940,813,45,4,768,0,0,0,0,47,138,38,69,51,0,99,0,0,0,149,5,0,18,79,15,6,9,2
1378083540,968,45,4,765,0,0,0,0,45,139,38,63,51,0,7,0,0,0,9,50,0,17,83,16,6,9,2
1378087140,982,43,4,985,0,2,0,0,47,139,39,63,51,1,7,0,0,0,7,5,0,18,644,17,6,9,2
1378090740,964,45,4,995,1,2,0,790,46,138,39,68,51,2707,7,0,5,0,9,57,0,18,838,18,6,9,2
1378094340,932,45,4,985,22,0,0,771,47,138,38,91,51,90,96,0,4,0,6,5,0,18,94,19,6,9,2
1378097940,991,43,4,966,0,332,0,3,47,138,39,53,52,90,99,0,2,0,6,5,0,90,649,20,6,9,2
1378101540,4368,43,4,4323,0,334,0,0,46,138,39,42,52,91,99,0,1,0,464,5,0,98,76,21,6,9,2
1378105140,918,45,4,994,1,330,0,771,47,139,39,46,52,89,96,0,2,0,6,6,0,231,91,22,6,9,2
1378108740,804,45,4,761,1,2,0,776,47,139,41,45,52,91,7,0,0,0,154,6,0,18,985,23,6,9,2
1378112340,936,45,4,733,0,2,0,0,47,139,41,43,52,91,7,0,0,0,7,5,0,18,89,0,0,9,2
1378115940,936,45,4,739,0,2,0,0,47,139,41,42,52,92,7,0,0,0,7,5,0,18,91,1,0,9,2
1378119540,945,45,4,747,0,2,0,0,46,139,41,45,52,92,7,0,1,0,7,5,0,18,93,2,0,9,2
1378123140,918,45,4,738,0,2,0,0,48,139,41,38,52,92,7,0,0,0,7,5,0,18,92,3,0,9,2
1378126740,977,493,4,745,0,2,0,0,46,139,41,31,52,92,7,0,1,0,7,5,0,18,85,4,0,9,2
1378130340,913,45,4,731,0,2,0,0,46,138,39,43,52,91,8,0,1,0,7,5,0,18,87,5,0,9,2
1378133940,918,45,4,774,0,2,0,0,47,138,39,37,52,91,7,0,0,0,7,5,0,18,85,6,0,9,2
1378137540,923,45,4,880,0,2,0,0,46,137,41,44,52,91,91,0,0,0,7,5,0,18,927,7,0,9,2
1378141140,987,45,4,903,0,2,0,0,48,137,39,98,51,91,97,0,0,0,7,5,0,18,98,8,0,9,2
1378144740,991,45,4,900,0,1,0,0,47,138,39,92,51,90,97,0,0,0,9,5,0,18,99,9,0,9,2
1378148340,936,43,4,758,0,0,0,0,47,138,39,62,51,89,8,0,0,0,7,5,0,18,91,10,0,9,2
1378151940,817,43,4,656,0,0,0,0,47,139,39,68,51,89,7,0,0,0,145,5,0,18,975,11,0,9,2
1378155540,941,43,4,764,0,0,0,0,46,138,39,53,51,87,7,0,0,0,9,5,0,18,82,12,0,9,2
1378159140,973,91,4,996,0,0,55,0,46,139,39,93,51,89,8,0,0,0,150,5,1,252,91,13,0,9,2
1378162740,6644,724,4,991,0,2,93,0,46,139,39,93,51,90,99,0,0,0,7,5,3,251,99,14,0,9,2
