DWE,WOE,EBE,HTE,TVE,Hour,HPE
0.0,0.24482481,1.0,1.0,0.0,13.062102,1.0
0.0,0.19311021,0.0,1.0,0.8068898,16.61378,1.0
0.0,0.21999715,1.0,1.0,0.0,12.240023,1.0
0.0,0.0,0.0,1.0,0.0,13.603565,1.0
0.0,1.0,0.0,1.0,0.0,9.694345,1.0
0.0,1.0,1.0,1.0,0.0,15.211321,1.0
0.7939953,1.0,1.0,1.0,0.7939953,18.32194,1.0
0.0,0.35657305,1.0,1.0,0.0,12.356573,1.0
0.0,0.0,0.0,1.0,0.0,15.698446,1.0
0.0,0.0,0.0,1.0,0.9784134,22.762547,1.0
0.0,1.0,1.0,1.0,0.0,13.88876,1.0
0.0,0.5832469,0.0,1.0,0.0,17.082727,1.0
0.0,1.0,1.0,1.0,0.7163598,17.298159,1.0
0.0,0.099205315,1.0,1.0,0.0,13.007947,1.0
0.12876154,1.0,0.0,1.0,0.0,15.386285,1.0
0.0,0.0,1.0,1.0,0.0,15.734705,1.0
0.0,1.0,1.0,1.0,0.0,7.3719645,1.0
0.0,0.9462329,0.0,1.0,0.0,6.3226023,1.0
0.0,0.5158609,1.0,1.0,0.0,8.936557,1.0
0.0,0.62544906,0.0,1.0,0.0,16.498203,1.0
0.0,0.0,1.0,1.0,0.0,8.262255,1.0
0.0,0.0,1.0,1.0,0.0,12.0,1.0
0.0,0.0,1.0,1.0,0.0,6.934531,1.0
0.0,0.14980963,0.0,1.0,0.0,6.299619,1.0
0.0,0.5801693,0.0,1.0,0.0,6.259492,1.0
0.0,0.91160786,1.0,1.0,0.0,21.320549,1.0
0.0,0.34911928,0.0,1.0,0.0,9.982386,1.0
0.0,0.0,0.0,1.0,0.0,6.0,1.0
0.0,1.0,1.0,1.0,0.0,14.77852,1.0
0.0,0.0,1.0,1.0,0.0,7.1704397,1.0
0.0,0.98100233,0.0,1.0,0.0,7.0,1.0
0.0,0.61217797,0.0,1.0,0.0,6.224356,1.0
0.0,1.0,0.0,1.0,0.0,10.690197,1.0
0.011583149,1.0,0.0,0.011583149,0.0,14.03475,1.0
0.0,1.0,1.0,1.0,0.0,15.98383,1.0
0.0,1.0,1.0,1.0,0.43377107,16.90394,1.0
0.0,0.5142389,1.0,1.0,0.0,11.62815,1.0
0.0,0.30340156,1.0,1.0,0.0,6.089795,1.0
0.0,0.0,1.0,1.0,0.0,6.0,1.0
0.0,0.49247062,0.0,1.0,0.0,6.9849415,1.0
0.0,1.0,1.0,1.0,0.0,15.598963,1.0
0.0,1.0,1.0,1.0,0.0,11.40011,1.0
0.0,1.0,1.0,1.0,0.0,12.290468,1.0
0.0,0.89806783,1.0,1.0,0.89806783,19.776814,1.0
0.0,1.0,0.0,1.0,0.0,14.568253,1.0
0.0,1.0,1.0,1.0,0.67752886,15.840462,1.0
0.0,1.0,1.0,1.0,0.0,7.9651723,1.0
0.0,0.24948508,1.0,1.0,0.0,12.748455,1.0
0.0,0.8067999,1.0,1.0,0.0,1.9660006,1.0
0.03159773,1.0,1.0,1.0,0.0,10.252782,1.0
0.0,1.0,1.0,1.0,0.0,8.261522,1.0
0.0,0.13755026,0.0,1.0,0.13755026,5.4759045,1.0
0.0,0.88941145,1.0,1.0,0.0,0.4423542,1.0
0.0,1.0,1.0,1.0,0.0,8.691135,1.0
0.0,1.0,0.0,1.0,0.0,15.617899,1.0
0.8067817,1.0,0.0,1.0,0.0,13.31862,1.0
0.36319125,1.0,1.0,1.0,0.0,15.4527645,1.0
0.0,1.0,1.0,1.0,0.0,13.858265,1.0
0.0,1.0,1.0,1.0,0.0,16.298727,1.0
0.0,0.9214816,0.0,1.0,0.0,1.1570368,1.0
0.0,1.0,1.0,1.0,0.0,18.669594,1.0
0.0,0.6399989,0.0,1.0,0.0,7.0800033,1.0
0.0,1.0,0.0,1.0,0.9991427,21.992285,1.0
0.9799183,1.0,1.0,1.0,0.0,17.899591,1.0
0.40656757,1.0,0.0,1.0,0.0,16.62627,1.0
0.0,0.5173432,1.0,1.0,0.0,10.378597,1.0
0.0,1.0,1.0,1.0,0.0,11.831176,1.0
0.0,1.0,1.0,1.0,0.0,9.887348,1.0
0.0,1.0,1.0,1.0,0.0,6.43186,1.0
0.0,0.41410768,0.0,1.0,0.0,7.414108,1.0
0.0,1.0,1.0,1.0,0.0,19.60856,1.0
0.0,0.73110795,0.0,1.0,0.0,10.3444605,1.0
0.0,1.0,1.0,1.0,0.0,17.287027,1.0
0.0,1.0,1.0,1.0,0.0,7.564187,1.0
0.0,0.14862688,1.0,1.0,0.0,13.2568655,1.0
0.0,1.0,0.0,1.0,0.0,7.335487,1.0
0.0,1.0,0.0,1.0,0.0,13.936931,1.0
0.0,0.057500064,0.0,1.0,0.0,12.655,1.0
0.0,0.015462518,0.0,1.0,0.0,7.9845376,1.0
0.0,0.9050225,0.0,1.0,0.0,7.0,1.0
0.0,1.0,1.0,1.0,0.0,12.329613,1.0
0.11442068,0.11442068,0.0,1.0,0.0,16.228842,1.0
0.0,0.0,0.0,1.0,0.0,12.005373,1.0
0.0,1.0,1.0,1.0,0.0,15.007406,1.0
0.0,1.0,1.0,1.0,0.0,14.621262,1.0
0.0,0.46008915,1.0,1.0,0.46008915,11.859198,1.0
0.0,1.0,1.0,1.0,0.0,16.551268,1.0
0.0,0.0,1.0,1.0,0.0,7.0,1.0
0.0,1.0,0.0,1.0,0.0,12.725014,1.0
0.0,0.0,1.0,1.0,0.0,8.94714,1.0
0.0,1.0,0.0,1.0,0.0,13.88015,1.0
0.0,0.9078344,0.0,1.0,0.0,17.709682,1.0
0.0,1.0,1.0,1.0,0.0,9.0842,1.0
0.0,1.0,1.0,1.0,0.0,5.175741,1.0
0.0,0.0,1.0,1.0,0.0,13.408342,1.0
0.0,0.0,1.0,1.0,0.0,4.2108974,1.0
0.0,0.051801033,1.0,1.0,0.0,12.310806,1.0
0.12058681,0.0,0.0,1.0,0.0,8.120586,1.0
0.0,1.0,0.0,1.0,0.7009094,17.21455,1.0
0.0,1.0,1.0,1.0,1.0,19.155863,1.0
0.0,0.24765605,0.0,1.0,0.0,13.990624,1.0
0.0,0.74143994,0.0,1.0,0.74143994,5.74144,1.0
0.0,0.040060565,1.0,1.0,0.0,7.080121,1.0
0.0,0.6762468,1.0,1.0,0.0,4.9712596,1.0
0.0,1.0,0.0,1.0,0.0,6.3591275,1.0
0.0,0.03622085,1.0,1.0,0.0,12.072442,1.0
0.0,1.0,1.0,1.0,0.03337741,18.966623,1.0
0.0,0.0,1.0,1.0,0.0,12.111004,1.0
0.0,0.4101581,0.0,1.0,0.0,11.203162,1.0
0.85864264,0.0,1.0,1.0,0.85864264,15.445068,1.0
0.0,0.93354344,1.0,1.0,0.0,7.9335437,1.0
0.0,0.43277988,0.0,1.0,0.0,17.13444,1.0
0.0,0.31011796,1.0,1.0,0.0,4.620236,1.0
0.0,1.0,1.0,1.0,0.0,13.483583,1.0
0.0,0.5703431,1.0,1.0,0.0,14.555146,1.0
0.0,0.81811255,1.0,1.0,0.0,13.090563,1.0
0.0,0.79442745,0.0,1.0,0.0,10.588855,1.0
0.0,1.0,0.0,1.0,0.0,14.072231,1.0
0.0,0.92296773,0.0,1.0,0.0,8.4621935,1.0
0.0,1.0,1.0,1.0,0.0,8.592939,1.0
0.0,1.0,1.0,1.0,0.9194213,18.677685,1.0
0.0,0.059442088,1.0,1.0,0.0,14.416095,1.0
0.0,0.5983286,1.0,1.0,0.0,7.5983286,1.0
0.0,0.011644483,1.0,1.0,0.0,12.8952,1.0
0.5992389,0.5992389,0.0,1.0,0.0,15.797716,1.0
0.0,0.4864226,1.0,1.0,0.0,9.135775,1.0
0.0,0.17744614,1.0,1.0,0.0,9.0,1.0
0.5654863,1.0,1.0,1.0,0.5654863,18.82743,1.0
0.0,1.0,1.0,1.0,0.0,13.243827,1.0
0.12744306,1.0,0.0,1.0,0.0,8.382329,1.0
0.0,0.46433264,1.0,1.0,0.0,7.4643326,1.0
0.0,1.0,0.0,1.0,0.0,16.671202,1.0
0.0,1.0,1.0,1.0,0.0,16.80801,1.0
0.0,1.0,0.97364837,1.0,0.97364837,19.894594,1.0
0.0,0.0,1.0,1.0,0.0,8.121692,1.0
0.0,1.0,0.0,1.0,0.0,11.161841,1.0
0.0,0.0,0.0,1.0,0.0,6.5690246,1.0
0.0,0.86154616,1.0,1.0,0.0,5.522992,1.0
0.0,0.9705553,0.0,1.0,0.0,15.117779,1.0
0.0,0.12957866,0.0,1.0,0.0,7.740843,1.0
0.0,1.0,1.0,1.0,0.8883732,17.441866,1.0
0.0,1.0,1.0,1.0,0.0,10.560978,1.0
0.0,1.0,0.0,1.0,0.0,9.728902,1.0
0.0,1.0,0.0,1.0,0.64507675,13.901535,1.0
0.0,0.19251703,0.0,1.0,0.0,18.65238,1.0
0.0,0.18103665,1.0,1.0,0.0,8.62933,1.0
0.0,0.36310333,1.0,1.0,0.0,9.279657,1.0
0.0,0.0,1.0,1.0,0.0,7.0,1.0
0.0,1.0,1.0,1.0,0.0,12.618981,1.0
0.0,0.2145542,1.0,1.0,0.0,8.360096,1.0
0.0,0.48055226,1.0,1.0,0.0,12.480553,1.0
0.0,0.0,1.0,1.0,0.0,6.0,1.0
0.20044261,0.0,0.0,1.0,0.0,8.200442,1.0
0.0,1.0,1.0,1.0,0.0,6.13781,1.0
0.0,1.0,1.0,1.0,0.0,17.499138,1.0
0.0,1.0,1.0,1.0,0.0,10.098017,1.0
0.0,1.0,0.0,1.0,0.0,11.596615,1.0
0.0,0.97609466,1.0,1.0,0.0,6.0239053,1.0
0.0,1.0,1.0,1.0,0.0,8.145691,1.0
0.0,1.0,1.0,1.0,0.0,7.8543067,1.0
0.0,0.42010438,0.0,1.0,0.0,7.0,1.0
0.0,0.0,0.0,1.0,0.0,6.0,1.0
0.0,0.09358534,0.0,1.0,0.0,8.719244,1.0
0.0,1.0,1.0,1.0,0.0,15.200267,1.0
0.0,0.7906519,1.0,1.0,0.0,5.884133,1.0
0.0,1.0,1.0,1.0,0.0,7.680177,1.0
0.0,1.0,0.0,1.0,0.0,15.08451,1.0
0.0,1.0,0.0,1.0,0.0,16.14703,1.0
0.34960175,0.0,0.0,1.0,0.0,8.349602,1.0
0.0,0.77562165,1.0,1.0,0.0,14.673135,1.0
0.0,1.0,1.0,1.0,0.0,16.183117,1.0
0.0,1.0,1.0,1.0,0.0,0.38254547,1.0
0.0,0.025491389,1.0,1.0,0.0,13.745086,1.0
0.0,0.0,1.0,1.0,0.0,11.520161,1.0
0.0,0.0,1.0,1.0,0.0,6.6395783,1.0
0.0,0.0,1.0,1.0,0.0,6.0,1.0
0.0,1.0,0.0,1.0,0.0,4.129162,1.0
0.0,1.0,1.0,1.0,0.0,9.524038,1.0
0.0,1.0,1.0,1.0,0.0,5.0,1.0
0.0,1.0,1.0,1.0,0.0,12.972719,1.0
0.0,1.0,0.0,1.0,0.0,6.115246,1.0
0.0,0.81240225,0.0,1.0,0.81240225,6.3751955,1.0
0.0,0.7771436,1.0,1.0,0.0,6.5599947,1.0
0.0,0.073507786,1.0,1.0,0.0,11.926493,1.0
0.0,0.18437898,1.0,1.0,0.0,12.84379,1.0
0.0,0.74519926,0.0,1.0,0.0,18.471195,1.0
0.0,0.3346997,0.0,1.0,0.0,3.6693993,1.0
0.0,0.06449036,1.0,1.0,0.0,5.8710194,1.0
0.0,0.79870063,1.0,1.0,0.20129935,7.603898,1.0
0.0,1.0,1.0,1.0,0.55318975,18.44681,1.0
0.0,0.9561999,0.0,1.0,0.0,16.9124,1.0
0.0,0.7228542,1.0,1.0,0.0,20.891417,1.0
0.0,0.0,0.0,1.0,0.0,6.8282833,1.0
0.0,0.0,1.0,1.0,0.0,7.663763,1.0
0.0,1.0,1.0,1.0,0.0,7.27207,1.0
0.0,1.0,1.0,1.0,0.0,14.624381,1.0
0.0,1.0,1.0,1.0,0.0,14.479411,1.0
0.0,0.5701082,0.0,1.0,0.0,7.8597836,1.0
0.0,0.0,1.0,1.0,0.0,6.7194047,1.0
0.0,0.0,0.0,1.0,0.0,11.799559,1.0
0.0,1.0,1.0,1.0,0.0,9.006829,1.0
0.0,1.0,0.0,1.0,0.0,10.449383,1.0
0.0,0.17594327,0.0,1.0,0.17594327,7.6481133,1.0
0.0,1.0,0.0,1.0,0.47193506,15.135156,1.0
0.0,1.0,1.0,1.0,0.0,12.057665,1.0
0.0,0.43874615,1.0,1.0,0.0,12.877492,1.0
0.0,0.874203,1.0,1.0,0.0,6.6353607,1.0
0.0,0.94997627,0.0,1.0,0.0,7.9499764,1.0
0.0,0.85982287,1.0,1.0,0.0,20.01876,1.0
0.0,1.0,1.0,1.0,0.0,13.622262,1.0
0.0,1.0,1.0,1.0,0.0,14.965643,1.0
0.0,1.0,0.0,1.0,0.0,6.487561,1.0
0.0,0.22711861,0.0,1.0,0.0,7.0,1.0
0.0,0.0,0.0,1.0,0.0,5.8763175,1.0
0.0,0.0,0.0,1.0,0.0,15.182915,1.0
0.0,1.0,0.0,1.0,0.0,6.9089317,1.0
0.0,0.3084029,0.0,1.0,0.0,7.616806,1.0
0.0,0.0,1.0,1.0,0.0,6.977462,1.0
0.0,0.2602322,1.0,1.0,0.0,10.6169815,1.0
0.0,1.0,1.0,1.0,1.0,18.098713,1.0
0.0,0.13707444,0.0,1.0,0.0,17.0,1.0
0.0,0.0,1.0,1.0,0.0,10.911768,1.0
0.0,1.0,1.0,1.0,0.0,20.090528,1.0
0.0,1.0,0.0,1.0,0.0,18.453457,1.0
0.0,0.0,1.0,1.0,0.0,6.0898194,1.0
0.0,1.0,1.0,1.0,0.0,13.595993,1.0
0.17916822,0.8208318,0.0,1.0,0.8208318,6.5375047,1.0
0.0,0.0,1.0,1.0,0.0,9.3829565,1.0
0.0,0.77741516,1.0,1.0,0.0,8.664491,1.0
0.0,0.040110648,1.0,1.0,0.0,7.0,1.0
0.0,1.0,1.0,1.0,0.0,10.320389,1.0
0.0,0.8672033,0.0,1.0,0.0,7.7344065,1.0
0.0,0.65726596,1.0,1.0,0.0,7.7700744,1.0
0.0,1.0,1.0,1.0,0.0,8.020385,1.0
0.0,1.0,0.90373254,1.0,0.0,18.711197,1.0
0.0,0.0,1.0,1.0,0.0,17.099943,1.0
0.0,0.0,1.0,1.0,0.0,6.0058227,1.0
0.0,0.014081285,0.0,1.0,0.0,13.915512,1.0
0.62990856,1.0,1.0,1.0,0.0,15.0392685,1.0
0.0,0.0,1.0,1.0,0.0,9.309195,1.0
0.0,1.0,1.0,1.0,0.0,15.188133,1.0
0.46833754,1.0,0.0,1.0,0.0,7.2783628,1.0
0.0,0.3526166,1.0,1.0,0.0,7.820933,1.0
0.0,0.7572491,0.0,1.0,0.0,6.0289965,1.0
0.0,0.9147503,0.0,1.0,0.0,7.08525,1.0
0.0,0.46538734,1.0,1.0,0.0,11.673063,1.0
0.0,0.0,1.0,1.0,0.0,6.0,1.0
0.0,0.0,0.0,1.0,0.0,10.088467,1.0
0.0,0.26089716,1.0,1.0,0.0,5.565383,1.0
0.0,1.0,1.0,1.0,0.0,18.104694,1.0
0.0,1.0,0.0,1.0,0.0,6.1037383,1.0
0.6753968,0.6753968,0.0,1.0,0.0,16.701588,1.0
0.0,1.0,0.0,1.0,0.0,10.764863,1.0
0.0,0.5830114,0.0,1.0,0.0,6.250966,1.0
0.0,1.0,0.0,1.0,0.0,13.942851,1.0
0.0,1.0,1.0,1.0,0.0,2.764825,1.0
0.0,0.0,1.0,1.0,0.0,12.250896,1.0
0.0,1.0,0.0,1.0,0.0,12.034462,1.0
0.0,0.32273623,1.0,1.0,0.0,11.354527,1.0
0.0,0.79751456,0.0,1.0,0.0,18.95029,1.0
0.0,0.0,1.0,1.0,0.0,12.949669,1.0
0.0,0.25610706,0.0,1.0,0.25610706,5.256107,1.0
0.0,1.0,1.0,1.0,0.0,12.557123,1.0
0.0,0.0,0.0,1.0,0.0,9.99952,1.0
0.0,0.7371241,0.0,1.0,0.0,6.262876,1.0
0.11249071,1.0,1.0,1.0,0.0,15.337472,1.0
0.0,0.0,1.0,1.0,0.0,6.0,1.0
0.0,1.0,0.0,1.0,0.0,9.0,1.0
0.0,0.0,0.0,1.0,0.0,11.117398,1.0
0.0,1.0,1.0,1.0,0.34215277,18.342154,1.0
0.0,0.6314799,0.0,1.0,0.0,7.8944397,1.0
0.0,0.5491765,0.0,1.0,0.5491765,5.5491767,1.0
0.0,0.74430496,0.0,1.0,0.0,9.53417,1.0
0.40847853,1.0,1.0,1.0,0.0,15.042393,1.0
0.0,0.00030517578,1.0,1.0,0.0,11.999695,1.0
0.0,0.0,1.0,1.0,0.0,7.0,1.0
0.0,0.021751642,0.0,1.0,0.97824836,22.651974,1.0
0.79697037,1.0,0.0,1.0,0.0,12.593941,1.0
0.0,0.0,1.0,1.0,0.0,6.6655903,1.0
0.0,0.0,1.0,1.0,0.0,7.993355,1.0
0.70230967,1.0,1.0,1.0,0.0,16.511549,1.0
0.0,0.0,0.0,1.0,0.0,8.755322,1.0
0.0,1.0,1.0,1.0,0.0,15.625638,1.0
0.93080765,1.0,0.0,1.0,0.0,16.861616,1.0
0.0,0.11948143,1.0,1.0,0.0,6.641556,1.0
0.0,1.0,1.0,1.0,0.0,7.9697227,1.0
0.0,0.0,1.0,1.0,0.0,10.994362,1.0
0.0,0.20267552,0.0,1.0,0.0,8.594649,1.0
0.0,1.0,1.0,1.0,0.32701766,13.616141,1.0
0.0,0.0,1.0,1.0,0.0,6.4362087,1.0
0.0,1.0,0.0,1.0,0.7437464,21.512506,1.0
0.0,1.0,1.0,1.0,0.0,21.814545,1.0
0.0,0.0,1.0,1.0,0.0,15.0,1.0
0.0,0.46001977,1.0,1.0,0.0,8.159921,1.0
0.0,0.6870238,1.0,1.0,0.0,8.2519045,1.0
0.0,0.64597195,1.0,1.0,0.0,8.416112,1.0
0.0,1.0,0.0,1.0,0.0526551,18.157965,1.0
0.0,0.8996041,0.0,1.0,0.0,7.100396,1.0
0.0,0.0,0.0,1.0,0.0,6.0,1.0
0.0,0.5184219,1.0,1.0,0.5184219,7.0,1.0
0.0,1.0,1.0,1.0,0.0,8.341392,1.0
0.0,0.5045483,0.0,1.0,0.0,4.9818068,1.0
0.0,0.0,1.0,1.0,0.0,14.302066,1.0
0.0,1.0,1.0,1.0,0.0,8.130621,1.0
0.0,1.0,1.0,1.0,0.0,13.198327,1.0
0.0,1.0,0.0,1.0,0.0,9.454624,1.0
0.0,0.24650443,0.0,1.0,0.0,18.013983,1.0
0.0,0.2842123,1.0,1.0,0.0,6.147363,1.0
0.0,0.153497,0.0,1.0,0.153497,10.9954605,1.0
0.0,1.0,0.0,1.0,0.0,7.8821826,1.0
0.0,1.0,1.0,1.0,0.0,15.421282,1.0
0.63573885,1.0,1.0,1.0,0.0,16.907217,1.0
0.0,0.0,1.0,1.0,0.0,6.0,1.0
0.0,1.0,1.0,1.0,0.4736193,17.420858,1.0
0.0,1.0,1.0,1.0,0.69416845,17.859179,1.0
0.0,0.0,1.0,1.0,0.0,7.618249,1.0
0.0,0.2191998,0.0,1.0,0.0,14.2192,1.0
0.0,0.73326075,0.0,1.0,0.0,8.667393,1.0
0.0,1.0,1.0,1.0,0.0,17.036268,1.0
0.0,1.0,0.0,1.0,0.0,6.034563,1.0
0.0,1.0,0.0,1.0,0.0,9.211024,1.0
0.0,0.09947215,0.0,1.0,0.90052783,17.099472,1.0
0.0,1.0,0.0,1.0,0.0,10.318125,1.0
0.4344765,1.0,0.0,1.0,0.0,12.131047,1.0
0.0,1.0,0.0,1.0,0.0,18.052135,1.0
0.0,0.20469283,1.0,1.0,0.0,7.771843,1.0
0.77622503,0.0,1.0,1.0,0.77622503,15.433575,1.0
0.0,0.0,0.0,1.0,0.0,7.0,1.0
0.0,0.50071657,1.0,1.0,0.0,3.494984,1.0
0.0,0.6880014,1.0,1.0,0.3119986,14.128008,1.0
0.0,0.92152685,1.0,1.0,0.0,9.470839,1.0
0.0,0.46342295,1.0,1.0,0.0,7.0,1.0
0.3038265,0.3038265,0.0,1.0,0.0,15.519133,1.0
0.0,0.0,1.0,1.0,0.0,7.918237,1.0
0.0,0.040335987,0.040335987,1.0,0.040335987,13.2823515,1.0
0.0,0.2592282,0.0,1.0,0.0,18.185402,1.0
0.0,0.0,1.0,1.0,0.0,7.854806,1.0
0.0,0.0,1.0,1.0,0.0,6.0,1.0
0.0,0.43086952,1.0,1.0,0.0,4.861739,1.0
0.0,0.6254204,1.0,1.0,0.0,13.876261,1.0
0.0,0.34588253,0.0,1.0,1.0,22.654118,1.0
0.0,1.0,1.0,1.0,0.0,9.308526,1.0
0.0,1.0,0.0,1.0,0.0,16.920675,1.0
0.0,0.8545051,0.0,1.0,0.8545051,5.854505,1.0
0.43605387,0.5639461,1.0,1.0,1.0,11.3605385,1.0
0.6490953,0.0,1.0,1.0,0.6490953,14.543667,1.0
0.0,0.30724224,1.0,1.0,0.0,7.457938,1.0
0.0,1.0,1.0,1.0,0.37195495,13.207369,1.0
0.0,1.0,1.0,1.0,0.0,9.576572,1.0
0.0,0.0,1.0,1.0,0.0,6.858071,1.0
0.0,0.5924395,0.0,1.0,0.0,7.0,1.0
0.0,0.08362766,1.0,1.0,0.0,6.250883,1.0
0.0,0.8045296,0.0,1.0,0.0,9.977352,1.0
0.5558846,0.5558846,0.0,1.0,0.0,12.332346,1.0
0.0,1.0,0.7651014,1.0,0.7651014,19.060406,1.0
0.98738015,1.0,0.0,1.0,0.0,17.962141,1.0
0.0,0.9712603,1.0,1.0,0.0,20.540165,1.0
0.0,1.0,0.0,1.0,0.17078295,14.537046,1.0
0.21091655,0.0,0.0,1.0,0.0,5.843666,1.0
0.0,1.0,0.0,1.0,0.0,8.291866,1.0
0.0,1.0,1.0,1.0,0.2933058,16.879917,1.0
0.0,1.0,1.0,1.0,0.0,8.616088,1.0
0.0,1.0,0.0,1.0,0.0,14.078871,1.0
0.0,0.24714878,1.0,1.0,0.0,6.2585535,1.0
0.0,0.09559512,0.0,1.0,0.0,12.57357,1.0
0.0,0.9094711,1.0,1.0,0.0,9.0,1.0
0.43425977,0.43425977,1.0,1.0,0.0,14.605558,1.0
0.0,0.0,1.0,1.0,0.0,12.0,1.0
0.72655994,0.72655994,0.0,1.0,0.0,17.6328,1.0
0.0,0.33692867,0.0,1.0,0.33692867,12.05393,1.0
0.0,0.2050705,0.0,1.0,0.0,7.4354935,1.0
0.0,0.0,1.0,1.0,0.0,7.9821415,1.0
0.0,0.0,1.0,1.0,0.0,12.15806,1.0
0.50807375,1.0,0.0,1.0,0.0,6.0807376,1.0
0.0,1.0,1.0,1.0,0.8996855,21.09717,1.0
0.0,0.0,0.0,1.0,0.0,16.089998,1.0
0.0,0.0,1.0,1.0,0.0,6.6780424,1.0
0.0,0.4647403,0.0,1.0,0.0,2.0705194,1.0
0.0,1.0,0.0,1.0,0.0,8.785477,1.0
0.0,1.0,1.0,1.0,0.27020475,15.540409,1.0
0.0,0.0,0.0,1.0,0.0,7.294586,1.0
0.0,0.8165726,1.0,1.0,0.0,7.0,1.0
0.0,0.6737349,1.0,1.0,0.0,7.6737347,1.0
0.0,0.0,1.0,1.0,0.0,6.0,1.0
0.0,1.0,1.0,1.0,0.0,14.352144,1.0
0.0,1.0,1.0,1.0,0.0,14.502058,1.0
0.0,0.0,1.0,1.0,0.0,8.967474,1.0
0.0,1.0,1.0,1.0,0.6831949,16.683195,1.0
0.0,0.0,1.0,1.0,0.0,6.8279343,1.0
0.0,1.0,0.0,1.0,0.0,6.9359255,1.0
0.0,1.0,0.0,1.0,0.0,5.056038,1.0
0.0,0.5998296,1.0,1.0,0.4001704,8.200511,1.0
0.0,0.0,1.0,1.0,0.0,13.374006,1.0
0.0,0.7515463,1.0,1.0,0.0,7.0,1.0
0.0,0.9205305,1.0,1.0,0.0,13.841061,1.0
0.0,0.9502512,1.0,1.0,0.0,8.751256,1.0
0.0,1.0,0.0,1.0,0.0,7.0,1.0
0.0,0.94911206,1.0,1.0,0.0,4.5597677,1.0
0.0,0.32909775,0.0,1.0,0.0,13.012707,1.0
0.0,1.0,1.0,1.0,0.30606085,16.612122,1.0
0.0,0.0,1.0,1.0,0.0,12.599387,1.0
0.0,0.38046423,0.0,1.0,0.0,9.282785,1.0
0.0,0.035140097,0.0,1.0,0.0,13.543179,1.0
0.0,0.2649928,1.0,1.0,0.0,7.0,1.0
0.0,1.0,0.0,1.0,0.0,10.262455,1.0
0.0,0.07967144,0.0,1.0,0.0,7.0,1.0
0.0,0.96965975,0.0,1.0,0.96965975,5.96966,1.0
0.0,1.0,1.0,1.0,0.0,12.425979,1.0
0.0,0.13639005,1.0,1.0,0.0,7.0,1.0
0.0,0.24094456,0.0,1.0,0.0,7.5181108,1.0
0.0,0.0,1.0,1.0,0.0,7.2110043,1.0
0.0,0.0,1.0,1.0,0.0,9.19429,1.0
0.0,0.36548102,0.0,1.0,0.0,6.365481,1.0
0.0,0.7629433,0.0,0.23705667,0.0,14.0,1.0
0.0,0.0,1.0,1.0,0.0,7.2246785,1.0
0.0,0.0,1.0,1.0,0.0,6.1061244,1.0
0.0,1.0,1.0,1.0,0.0,14.728659,1.0
0.0,0.0,1.0,1.0,0.0,12.512961,1.0
0.0,0.531384,0.0,1.0,0.0,7.062768,1.0
0.0,0.531819,0.0,1.0,0.0,12.618172,1.0
0.0,1.0,1.0,1.0,0.0,8.810978,1.0
0.0,0.9946623,1.0,1.0,0.0,15.978649,1.0
0.0,1.0,1.0,1.0,0.0,6.704701,1.0
0.0,1.0,0.0,1.0,0.0,9.677231,1.0
0.0,1.0,1.0,1.0,0.0,5.834304,1.0
0.0,0.81042737,0.0,1.0,0.0,5.568718,1.0
0.0,0.0,0.0,1.0,0.0,6.0,1.0
0.0,0.12670185,0.0,1.0,0.0,7.760211,1.0
0.0,1.0,1.0,1.0,0.0,7.2266684,1.0
0.0,0.0,1.0,1.0,0.0,12.438999,1.0
0.0,1.0,1.0,1.0,0.0023831725,16.009533,1.0
0.0,0.0,0.0,1.0,0.0,15.33239,1.0
0.0,0.7376518,1.0,1.0,0.0,6.3611336,1.0
0.0,1.0,0.0,1.0,0.0,11.406612,1.0
0.0,0.4740429,1.0,1.0,0.0,4.0,1.0
0.9349607,0.0,0.0,1.0,0.0,8.93496,1.0
0.0,1.0,1.0,1.0,0.0,9.600669,1.0
0.0,1.0,0.0,1.0,0.0,6.331175,1.0
0.0,1.0,0.0,1.0,0.0,11.226364,1.0
0.0,0.57434654,0.0,1.0,0.0,11.615198,1.0
0.0,0.7997761,1.0,1.0,0.0,6.0,1.0
0.0,0.8173624,0.0,0.18263757,0.0,14.0,1.0
0.0,0.0,1.0,1.0,0.0,6.2558002,1.0
0.0,0.0,1.0,1.0,0.0,6.841777,1.0
0.0,0.21471873,0.0,1.0,0.0,12.711687,1.0
0.0,1.0,0.0,1.0,0.0,12.02416,1.0
0.98155445,1.0,0.0,1.0,0.0,16.963108,1.0
0.0,1.0,1.0,1.0,0.0,15.261535,1.0
0.0,0.6714508,0.0,1.0,0.0,15.72886,1.0
0.0,0.23718446,1.0,1.0,0.0,12.474369,1.0
0.0,0.500159,0.0,1.0,0.0,16.999363,1.0
0.0,0.80050963,1.0,1.0,0.0,19.406624,1.0
0.48858604,1.0,0.0,1.0,0.0,17.136967,1.0
0.0,1.0,1.0,1.0,0.0,4.805482,1.0
0.0,0.42633492,1.0,1.0,0.0,9.44199,1.0
0.0,1.0,1.0,1.0,0.0,5.010353,1.0
0.0,1.0,1.0,1.0,0.0,11.205889,1.0
0.0,1.0,0.0,1.0,0.0,6.8506207,1.0
0.0,1.0,0.0,1.0,0.0,16.205608,1.0
0.25740683,0.0,1.0,1.0,0.25740683,14.772221,1.0
