DWE,FRE,CDE,TVE,Hour,Weekday,CWE
0.0,1.0,0.0,0.0,10.20795,3.2079492,1.0
0.0,1.0,1.0,0.0,10.5706625,1.0,1.0
0.0,1.0,1.0,0.0,10.148103,3.5370257,1.0
0.0,1.0,0.0,0.0,18.955412,4.0,1.0
0.0,1.0,0.0,0.0,10.906812,1.0,1.0
0.0,1.0,0.0,0.0,10.789376,6.0,1.0
0.0,1.0,0.0,0.0,8.712327,1.0,1.0
0.0,1.0,0.7648617,0.0,9.764862,1.1756916,1.0
0.0,1.0,0.0,0.0,12.535613,0.0,1.0
0.0,1.0,0.356726,0.0,14.426904,1.0,1.0
0.0,1.0,0.0,0.0,11.372715,3.0,1.0
0.0,1.0,0.0,0.0,10.013969,2.5209537,1.0
0.0,1.0,0.0,0.0,10.611943,2.223886,1.0
0.0,1.0,0.9521015,0.0,13.335289,5.0,1.0
0.0,1.0,0.2953062,0.0,12.771837,3.8859186,1.0
0.0,1.0,1.0,0.0,11.246363,6.0,1.0
0.0,1.0,0.6018069,0.6018069,16.610842,3.0090344,1.0
0.0,1.0,0.8692009,0.8692009,13.0,5.476804,1.0
0.41746718,1.0,0.0,0.0,8.834934,3.582533,1.0
0.91114855,1.0,0.0,0.0,10.355406,5.0888515,1.0
0.0,1.0,0.0,0.0,13.434087,5.509416,1.0
0.6204144,1.0,0.0,0.0,14.204144,1.0,1.0
0.0,1.0,0.0,0.0,9.070109,3.0,1.0
0.0,1.0,0.79304683,0.0,17.37914,3.0,1.0
0.0,1.0,1.0,0.0,10.993877,6.0,1.0
0.0,1.0,0.0,0.0,10.368599,2.4743948,1.0
0.0,1.0,0.0,0.0,18.35221,3.3805232,1.0
0.47097868,1.0,0.5290213,0.0,15.23217,6.0,1.0
0.0,1.0,0.0,0.0,17.617891,3.1463256,1.0
0.0,1.0,0.0,0.0,9.450676,2.7040577,1.0
0.0,1.0,0.98702335,0.0,8.987023,0.0,1.0
0.0,1.0,0.7705253,0.0,19.770525,4.0,1.0
0.0,1.0,0.0,0.95899534,13.917991,6.0,1.0
0.0,1.0,0.0,0.0,9.512048,1.68273,1.0
0.0,1.0,0.0,0.0,10.540997,3.5409966,1.0
0.0,1.0,1.0,0.0,12.47218,3.0,1.0
0.0,1.0,0.70457864,0.0,9.590843,3.886264,1.0
0.0,1.0,0.0,0.0,12.719119,5.438238,1.0
0.0,1.0,0.94264615,0.0,12.114708,1.0573539,1.0
0.0,1.0,0.0,0.0,14.0,3.8265204,1.0
0.0,1.0,0.84934175,0.84934175,12.548025,5.6986837,1.0
0.0,1.0,0.0,0.0,8.121369,5.0,1.0
0.0,1.0,0.04067202,0.0,14.081344,1.0406721,1.0
0.0,1.0,0.0,0.0,9.614675,0.0,1.0
0.68042165,1.0,0.0,0.0,13.0,2.2783134,1.0
0.0,1.0,1.0,0.09527242,9.857451,2.0952725,1.0
0.0,1.0,0.89746314,0.0,14.102537,6.0,1.0
0.053154085,1.0,0.0,0.0,10.478387,1.2126163,1.0
0.0,1.0,0.0,0.0,15.094464,5.0,1.0
0.0,1.0,0.87532854,0.0,11.625986,3.6259856,1.0
0.0,1.0,0.0,0.0,9.784686,0.0,1.0
1.0,1.0,1.0,0.0,15.448277,5.0,1.0
0.0,1.0,0.09759754,0.09759754,16.487988,5.0,1.0
0.0,1.0,0.0,0.0,16.727901,2.0,1.0
0.0,1.0,0.031059265,0.0,10.093178,5.0,1.0
0.0,1.0,0.0,0.0,14.012919,3.8608341,1.0
0.0,1.0,1.0,0.0,14.470338,6.0,1.0
0.0,1.0,0.8432064,0.0,11.686413,1.0,1.0
0.0,1.0,0.8531034,0.0,11.853104,1.0,1.0
0.0,1.0,1.0,0.267214,11.33607,6.0,1.0
0.0,1.0,0.0,0.0,17.305925,1.0,1.0
0.0,1.0,1.0,0.0,15.735585,6.0,1.0
0.0,1.0,0.16329168,0.0,11.632916,6.0,1.0
0.06839985,1.0,0.93160015,0.0,12.794801,3.0,1.0
0.0,1.0,0.0,0.0,9.0,3.9472032,1.0
0.0,1.0,0.12800765,0.0,9.0,2.8719923,1.0
0.0,1.0,0.25066203,0.0,10.7519865,5.749338,1.0
0.0,1.0,0.0,0.0,14.4327135,1.5672865,1.0
0.5023618,1.0,0.49763823,0.0,14.018894,3.5118089,1.0
0.0,1.0,0.40506977,0.0,10.81014,5.0,1.0
0.0,1.0,0.0,0.0,10.840601,5.0,1.0
0.0,1.0,0.97041714,0.0,13.118331,5.970417,1.0
0.6370574,1.0,0.0,0.6370574,12.088828,5.3629427,1.0
0.0,1.0,0.0,0.0,12.0,4.3686132,1.0
0.8139548,1.0,0.0,0.0,17.325592,2.8139548,1.0
0.0,1.0,0.0,0.0,13.394752,2.3026242,1.0
0.1692159,1.0,0.8307841,0.0,14.984705,6.0,1.0
0.0,1.0,0.0,0.0,10.0,4.411773,1.0
0.0,1.0,0.14650334,0.8534967,14.56049,4.8534966,1.0
0.0,1.0,0.0,0.0,10.719215,4.214902,1.0
0.754874,1.0,0.0,0.754874,13.77437,5.2646217,1.0
0.0,1.0,1.0,0.0,10.475636,2.0,1.0
0.0,1.0,0.5449984,0.0,11.634995,5.0,1.0
0.0,1.0,0.0,0.0,17.013737,2.0,1.0
1.0,1.0,0.0,0.0,10.159788,5.1597877,1.0
0.0,1.0,0.3674206,0.0,12.530317,3.5303175,1.0
0.0,1.0,1.0,0.0,13.686528,1.0,1.0
0.26547986,1.0,0.73452014,0.0,11.6547985,1.0,1.0
0.5051143,1.0,0.0,0.0,9.515343,5.0102286,1.0
0.0,1.0,0.98193336,0.0,16.873533,5.0,1.0
0.0,1.0,0.6085816,0.0,14.434326,4.0429077,1.0
0.0,1.0,1.0,0.0,12.16954,1.0,1.0
0.0,1.0,1.0,0.0,13.473603,5.2368016,1.0
0.0,1.0,0.0,0.0,16.789362,0.22106375,1.0
0.0,1.0,0.6088862,0.0,10.6533165,4.0,1.0
0.18202072,1.0,1.0,0.0,8.638186,5.8179793,1.0
0.0,1.0,0.7503797,0.0,10.75038,6.0,1.0
0.0,1.0,0.0,0.0,9.203212,2.8645253,1.0
0.0,1.0,0.0,0.0,12.0,4.1452255,1.0
0.0,1.0,0.0,0.0,16.395706,4.5989265,1.0
0.0,1.0,0.7362156,0.0,8.736216,5.2637844,1.0
0.0,1.0,0.0,0.0,19.2994,1.4970059,1.0
0.9517331,1.0,1.0,0.0,18.0,0.24133444,1.0
0.0,1.0,0.0,0.0,16.709883,4.129648,1.0
0.0,1.0,0.0,0.0,16.4408,5.0,1.0
0.83099866,1.0,0.0,0.0,16.309986,1.0,1.0
0.0,1.0,0.46100986,0.0,8.53899,0.53899014,1.0
0.0,1.0,0.6067678,0.39323223,13.179697,2.1796966,1.0
0.0,1.0,0.0,0.0,11.669048,1.9857116,1.0
0.51025784,1.0,0.0,0.0,17.510258,3.5102577,1.0
0.0,1.0,0.0,0.0,14.130214,0.0,1.0
0.0,1.0,0.0,0.0,10.0,5.452188,1.0
0.0,1.0,0.0,0.0,13.63543,5.7276726,1.0
0.0,1.0,1.0,0.0,8.441799,1.0,1.0
0.0,1.0,0.8572399,0.0,9.714479,1.0,1.0
0.0,1.0,0.0,0.0,10.794918,3.2050815,1.0
0.42484468,1.0,1.0,0.0,12.124224,5.5751553,1.0
0.0,1.0,0.0,0.0,13.446948,3.0,1.0
0.0,1.0,0.26252759,0.0,13.737473,5.212417,1.0
0.0,1.0,0.63866055,0.0,11.915981,4.0,1.0
0.0,1.0,0.0,0.0,9.856323,0.0,1.0
0.0,1.0,0.9540377,0.0,11.137887,3.9540377,1.0
0.0,1.0,0.0,0.122840226,8.614201,6.0,1.0
0.0,1.0,0.0,0.0,12.023665,2.0473313,1.0
0.0,1.0,0.0,0.0,12.816037,5.693395,1.0
0.0,1.0,0.0,0.0,14.805072,2.0,1.0
0.0,1.0,0.0,0.0,17.28201,5.0,1.0
0.0,1.0,0.0,0.0,11.891281,2.1684608,1.0
0.0,1.0,0.85377425,0.0,15.268871,0.85377425,1.0
0.0,1.0,1.0,0.0,12.949127,1.4236906,1.0
0.0,1.0,0.4272235,0.0,11.572777,3.8638825,1.0
0.0,1.0,0.011364162,0.011364162,13.045457,6.0,1.0
0.0,1.0,0.07344447,0.0,14.779667,6.0,1.0
0.0,1.0,0.5994454,1.0,15.599445,5.0,1.0
0.0,1.0,0.956919,0.0,12.0,1.2154049,1.0
0.0,1.0,0.19922644,0.0,10.394585,1.1953586,1.0
0.0,1.0,0.092529,0.0,9.185058,3.0,1.0
0.0,1.0,1.0,0.0,16.09646,3.0,1.0
0.0,1.0,0.0,0.0,11.002008,5.856856,1.0
0.0,1.0,0.0,0.17780323,10.955835,2.6443934,1.0
0.0,1.0,0.0,0.0,13.308924,3.0,1.0
0.538022,1.0,0.0,0.0,12.456264,4.385934,1.0
0.0,1.0,0.0,0.0,8.878206,2.0,1.0
0.0,1.0,0.84829634,0.0,8.0,3.3034072,1.0
0.23796344,1.0,0.76203656,0.0,18.237963,3.0,1.0
0.31930143,1.0,0.0,0.0,9.361397,5.3613973,1.0
0.0,1.0,0.0,0.0,12.171734,6.0,1.0
0.0,1.0,0.0,0.0,9.568238,1.9470634,1.0
0.64827603,1.0,0.0,0.0,10.648276,0.0,1.0
0.87704694,1.0,0.0,0.12295306,13.877047,4.122953,1.0
0.0,1.0,0.0,0.0,9.524248,0.0,1.0
0.0,1.0,0.4100768,0.0,12.76977,5.4100766,1.0
0.0,1.0,0.0,0.0,8.646996,4.0,1.0
0.0,1.0,0.0,0.0,10.148141,6.0,1.0
0.0,1.0,0.0,0.0,9.0,2.4857414,1.0
0.0,1.0,0.039258182,0.0,10.117775,3.0392582,1.0
0.0,1.0,0.0,0.0,7.9472036,2.4736018,1.0
0.0,1.0,1.0,0.0,17.483023,5.0,1.0
0.0,1.0,0.35107625,0.35107625,11.510762,4.946771,1.0
0.0,1.0,0.0,0.0,8.770168,4.7701683,1.0
0.0,1.0,0.0,0.0,9.954883,6.0,1.0
0.0,1.0,0.95010763,0.0,11.950108,1.0,1.0
0.0,1.0,0.30105764,0.0,11.096827,5.0,1.0
0.0,1.0,0.0,0.0,14.509602,0.0,1.0
0.81731105,1.0,0.81731105,0.0,19.634623,1.9134448,1.0
0.0,1.0,0.87677896,0.0,15.383895,5.123221,1.0
0.0,1.0,0.0,0.0,14.0,3.7609336,1.0
0.9822851,1.0,0.0,0.0,18.805136,1.0,1.0
0.0,1.0,0.8781167,0.0,9.756233,3.1218834,1.0
0.0,1.0,0.8090863,0.0,12.236345,3.0,1.0
0.0,1.0,0.5678214,0.0,10.5678215,6.0,1.0
0.0,1.0,0.0,0.0,10.001277,6.0,1.0
0.95305204,1.0,0.95305204,0.046947956,14.906104,4.76526,1.0
0.0,1.0,0.0,0.0,11.655109,2.0,1.0
0.5354254,1.0,0.0,0.0,13.354254,3.6771271,1.0
0.0,1.0,0.8478293,0.0,15.847829,6.0,1.0
0.0,1.0,0.5155938,0.0,8.031188,0.0,1.0
0.0,1.0,1.0,0.15774368,12.788718,6.0,1.0
0.0,1.0,1.0,0.0,11.398451,6.0,1.0
0.0,1.0,0.0,0.0,9.516167,5.942648,1.0
0.0,1.0,0.658021,0.0,9.0,1.367916,1.0
0.0,1.0,0.15278727,0.0,13.236064,0.0,1.0
0.0,1.0,0.41760337,0.0,11.0880165,1.2528101,1.0
0.0,1.0,0.0,0.0,12.011821,1.6023642,1.0
0.0,1.0,1.0,0.0,9.387609,2.0,1.0
0.0,1.0,0.8034134,0.0,15.606827,1.0,1.0
0.0,1.0,0.0,0.0,12.0,5.9581995,1.0
0.0,1.0,0.0,0.0,15.702968,1.0,1.0
0.83819205,1.0,0.0,0.0,10.970848,5.0,1.0
0.0,1.0,0.0,0.0,13.76259,3.178057,1.0
0.0,1.0,0.5650108,0.0,17.739958,4.1300216,1.0
0.0,1.0,0.2949624,0.2949624,8.589925,6.0,1.0
0.0,1.0,0.7738258,0.0,15.41678,5.0,1.0
0.8806609,1.0,0.11933911,0.11933911,10.954713,6.0,1.0
0.0,1.0,0.26112747,0.0,12.738873,1.7388725,1.0
0.0,1.0,0.90490335,0.0,11.71471,5.0950966,1.0
0.86308044,1.0,0.13691956,0.0,9.410759,0.82151735,1.0
0.0,1.0,0.0,0.0,11.864768,5.585607,1.0
0.0,1.0,0.0,0.0,7.435827,1.0,1.0
0.0,1.0,0.13191466,0.0,13.736171,3.2638292,1.0
0.0,1.0,0.0,0.0,9.680576,5.659712,1.0
0.0,1.0,0.5142355,0.0,17.971529,2.4572935,1.0
0.0,1.0,0.0,0.0,10.556155,3.1479483,1.0
0.0,1.0,1.0,0.0,10.716514,5.0,1.0
0.1760328,1.0,0.0,0.0,8.823967,5.6479344,1.0
0.0,1.0,0.0,0.0,11.841297,5.682595,1.0
0.0,1.0,0.0,0.0,12.474005,3.061671,1.0
0.0,1.0,0.07519285,0.0,9.225578,5.0,1.0
0.7555772,1.0,0.7555772,0.0,9.0,4.488846,1.0
0.0,1.0,0.40145382,0.0,11.007269,2.4087229,1.0
0.0,1.0,0.0,0.0,11.313952,3.6569762,1.0
0.0,1.0,0.5091083,0.0,11.527325,1.0,1.0
0.0,1.0,0.7089568,0.0,11.12687,4.5447836,1.0
0.0,1.0,0.0,0.0,11.291959,3.7226121,1.0
0.0,1.0,0.8024028,0.0,19.802402,5.0,1.0
0.6293626,1.0,0.37063742,0.0,13.370638,1.3706374,1.0
0.0,1.0,0.0,0.78797024,16.879704,1.2120297,1.0
0.0,1.0,0.6967823,0.0,17.212872,5.696782,1.0
0.0,1.0,0.0,0.0,12.227509,0.0,1.0
0.0,1.0,0.0,0.0,8.947645,4.8429365,1.0
0.0,1.0,0.096603215,0.0,13.903397,5.0,1.0
0.0,1.0,0.05434382,0.05434382,12.054344,4.1086874,1.0
0.0,1.0,0.0,0.0,18.726933,0.0,1.0
0.0,1.0,0.0,0.0,9.724206,2.0,1.0
0.0,1.0,0.0,0.0,10.080588,6.0,1.0
0.0,1.0,0.0,0.0,11.797092,0.91511655,1.0
0.0,1.0,0.0,0.0,8.99224,0.046562195,1.0
0.0,1.0,0.0,0.0,12.287713,2.0,1.0
0.0,1.0,0.69560564,0.0,9.304395,0.0,1.0
0.0,1.0,0.0,0.0,14.795816,3.9031377,1.0
0.0,1.0,0.48357728,0.0,13.9014635,0.0,1.0
0.0,1.0,0.0,0.0,10.595402,3.5954013,1.0
0.0,1.0,0.0,0.0,13.226918,2.628847,1.0
0.3730281,1.0,0.0,0.0,11.253943,4.1348596,1.0
0.0,1.0,0.0,0.0,8.0229845,3.95403,1.0
0.23666036,1.0,0.0,0.0,16.70998,0.0,1.0
0.0,1.0,0.259947,0.0,15.519894,6.0,1.0
0.0,1.0,0.16967434,0.16967434,11.357395,3.0,1.0
0.0,1.0,0.8414507,0.0,12.682901,5.8414507,1.0
0.0,1.0,0.4336003,0.0,8.5664,2.5663996,1.0
0.0,1.0,0.21992606,0.0,11.120296,1.0,1.0
0.0,1.0,0.50760484,0.0,15.477185,5.507605,1.0
0.0,1.0,0.0,0.0,17.096941,4.95153,1.0
0.0,1.0,0.0,0.0,16.283712,0.8093015,1.0
0.0,1.0,0.0,0.0,13.168766,5.831234,1.0
0.0,1.0,0.0,0.0,9.0,5.74147,1.0
1.0,1.0,0.102723375,0.0,18.102724,6.0,1.0
0.0,1.0,0.43910444,0.0,8.439104,0.0,1.0
0.38508278,1.0,0.38508278,0.0,14.534255,5.3850827,1.0
0.0,1.0,1.0,0.0,12.307031,3.0,1.0
0.0,1.0,0.0,0.0,13.997833,5.0,1.0
0.0,1.0,0.80789334,0.0,11.42368,5.039467,1.0
0.0,1.0,0.0,0.0,9.51417,3.51417,1.0
0.0,1.0,0.0,0.0,10.259033,4.8393555,1.0
0.0,1.0,0.33931258,0.0,11.678625,4.0,1.0
0.52976847,1.0,0.47023153,0.0,18.529768,3.0,1.0
0.0,1.0,0.0,0.0,15.333081,0.0,1.0
0.0,1.0,0.35042256,0.0,11.4016905,6.0,1.0
0.0,1.0,0.9944829,0.9944829,17.950346,3.0,1.0
0.0,1.0,1.0,0.0,13.670923,0.5637752,1.0
0.0,1.0,0.8244616,0.0,18.069077,6.0,1.0
0.0,1.0,0.0,0.0,12.374324,5.1754055,1.0
0.0,1.0,1.0,0.0,12.883168,0.0,1.0
0.0,1.0,0.0,0.0,9.173801,6.0,1.0
0.0,1.0,0.77744627,0.0,9.890215,2.890215,1.0
0.51258886,1.0,0.48741117,0.0,10.437056,4.0,1.0
0.85232866,1.0,0.0,0.0,20.409315,1.7383566,1.0
0.0,1.0,0.0,0.0,10.802393,2.0,1.0
0.02893418,1.0,0.9710658,0.9710658,16.057869,5.971066,1.0
0.0,1.0,0.12760231,0.0,16.872398,1.0,1.0
0.0,1.0,0.0,0.0,12.824922,2.0,1.0
0.0,1.0,0.16723378,0.16723378,9.170636,6.0,1.0
0.5860059,1.0,0.0,0.0,14.688047,2.4839644,1.0
0.0,1.0,0.0,0.0,9.752624,2.917541,1.0
0.0,1.0,0.0,0.0,8.489778,5.489777,1.0
0.0,1.0,0.55303687,0.0,12.9165945,0.55303687,1.0
0.0,1.0,0.0,0.0,12.175773,4.8242273,1.0
0.0,1.0,0.6311369,0.0,13.417958,3.1065893,1.0
0.0,1.0,0.123246334,0.123246334,10.876754,0.739478,1.0
0.0,1.0,0.5086892,0.0,16.526068,3.0,1.0
0.6551818,1.0,0.34481817,0.0,10.689636,2.3103638,1.0
0.0,1.0,0.0,0.0,17.0,2.4208722,1.0
0.0,1.0,0.0,0.0,12.579999,5.159997,1.0
0.0,1.0,0.0,0.16137338,10.613733,3.3227468,1.0
0.328609,1.0,0.0,0.0,12.356955,4.356955,1.0
0.0,1.0,0.8089093,0.0,9.808909,6.0,1.0
0.0,1.0,1.0,0.0,12.908074,6.0,1.0
0.0,1.0,0.1863885,0.0,12.627223,5.627223,1.0
0.0,1.0,0.026076138,0.0,9.078228,5.0,1.0
0.0,1.0,0.0,0.0,10.0,5.1834965,1.0
0.0,1.0,0.0,0.33116576,10.655828,1.3311658,1.0
0.0,1.0,0.0,0.0,11.971816,5.0,1.0
1.0,1.0,0.0,0.0,12.550104,1.0,1.0
0.0,1.0,0.0,0.0,10.045885,3.697257,1.0
0.0,1.0,0.81540865,0.0,12.261635,6.0,1.0
0.0,1.0,0.26745537,0.0,14.6047325,1.0,1.0
0.4864087,1.0,0.5135913,0.0,10.513592,3.5135913,1.0
0.0,1.0,0.0,0.0,11.324019,3.3519619,1.0
0.0,1.0,0.55160284,0.0,18.654808,4.448397,1.0
0.0,1.0,0.0,0.0,15.807835,5.0,1.0
0.0,1.0,0.20371759,0.0,10.203717,1.2223053,1.0
0.0,1.0,0.0,0.0,19.786472,1.0,1.0
0.0,1.0,0.0,0.0,9.380081,0.0,1.0
0.0,1.0,0.0,0.0,8.047403,2.1422098,1.0
0.0,1.0,0.0,0.0,18.365574,4.6344266,1.0
0.37618178,1.0,0.0,0.0,11.761818,1.0,1.0
0.0,1.0,0.0,0.0,10.0,3.5134435,1.0
0.0,1.0,0.4562886,0.0,14.543712,2.5437114,1.0
0.0,1.0,0.0,0.0,15.856949,2.0858305,1.0
0.080123246,1.0,0.0,0.0,12.75963,4.0,1.0
0.0,1.0,0.43075034,0.0,9.0,3.707749,1.0
0.0,1.0,1.0,0.0,12.796505,3.0,1.0
0.55566406,1.0,0.44433594,0.0,10.333008,2.6660156,1.0
0.78109384,1.0,0.0,0.0,15.810938,3.1243753,1.0
0.0,1.0,0.793978,0.0,16.206022,1.0,1.0
0.4542687,1.0,0.0,0.0,11.996956,3.2713435,1.0
0.3910423,1.0,0.6089577,0.0,14.044788,6.0,1.0
0.0,1.0,0.42700672,0.0,10.28102,2.2810202,1.0
0.0,1.0,0.0031745434,0.0,17.97778,0.01904726,1.0
0.0,1.0,0.0,0.0,9.859018,2.5770545,1.0
0.0,1.0,0.9923292,0.0,9.99233,5.007671,1.0
0.0,1.0,0.0,0.0,9.050556,3.9494443,1.0
0.0,1.0,1.0,0.0,12.220159,1.0,1.0
0.0,1.0,0.0,0.0,8.626256,3.373744,1.0
0.0,1.0,0.8781908,0.0,10.756382,6.0,1.0
0.0,1.0,1.0,0.0,14.483771,6.0,1.0
0.0,1.0,0.0,0.0,11.683144,4.8614273,1.0
0.46851623,1.0,0.0,0.0,14.188903,5.0,1.0
0.0,1.0,0.8089854,0.0,14.426956,5.044927,1.0
0.0,1.0,1.0,0.07717502,8.77175,2.0771751,1.0
0.7630849,1.0,0.23691511,0.0,11.184576,5.236915,1.0
0.0,1.0,0.5396047,0.0,10.920791,6.0,1.0
0.0,1.0,1.0,0.15892754,12.794638,6.0,1.0
0.0,1.0,0.0,0.0,9.497,5.0,1.0
0.0,1.0,0.0,0.0,13.090115,6.0,1.0
0.94172806,1.0,0.0,0.0,18.533825,2.941728,1.0
0.0,1.0,0.0,0.63805646,15.742508,2.8097177,1.0
0.0,1.0,0.0,0.0,11.562651,5.8542166,1.0
0.0,1.0,0.0,0.0,9.0,1.0017048,1.0
0.0,1.0,0.0,0.0,12.269336,5.269336,1.0
0.0,1.0,0.0,0.0,10.223427,0.0,1.0
0.0,1.0,0.0,0.8869863,12.547945,5.4349318,1.0
0.42406183,1.0,0.0,0.0,11.6646805,3.120309,1.0
0.0,1.0,0.0,0.0,14.441215,3.0,1.0
0.0,1.0,0.5923289,0.0,9.184658,3.407671,1.0
0.0,1.0,0.0,0.32523918,13.674761,0.0,1.0
0.0,1.0,0.6044221,0.0,11.813267,6.0,1.0
0.0,1.0,0.5233804,0.5233804,19.093521,5.0,1.0
0.0,1.0,0.0,0.0,10.794176,4.485441,1.0
0.0,1.0,0.0,0.0,15.992191,3.0,1.0
0.0,1.0,0.055151124,0.0,8.055151,3.7793956,1.0
0.0,1.0,0.0,0.0,9.807478,4.84487,1.0
0.0,1.0,0.0,0.0,9.456604,6.0,1.0
0.0,1.0,1.0,0.0,10.958012,6.0,1.0
0.0,1.0,0.0,0.0,18.155937,4.0,1.0
0.0,1.0,0.7814446,0.0,13.688667,4.9072227,1.0
0.0,1.0,0.0,0.0,15.859499,0.76216656,1.0
0.0,1.0,0.0,0.0,12.158921,3.0,1.0
0.0,1.0,0.9215409,0.0,11.764623,2.921541,1.0
0.0,1.0,0.0,0.0,8.880929,0.0,1.0
0.0,1.0,0.16313988,0.0,9.305119,2.8368602,1.0
0.6664464,1.0,0.6664464,0.0,8.332892,4.0,1.0
0.0,1.0,1.0,0.0,10.084859,1.0,1.0
0.0,1.0,0.77547777,0.0,19.550955,1.8980889,1.0
0.0,1.0,0.32412127,0.0,12.351757,5.3517575,1.0
0.9123642,1.0,0.0,0.0,18.737093,3.0,1.0
0.0,1.0,0.61638004,0.0,8.61638,1.0,1.0
0.0,1.0,0.0,0.0,11.311373,2.0,1.0
0.0,1.0,0.0,0.0,11.593458,3.3442373,1.0
0.0,1.0,0.94180334,0.0,11.941803,6.0,1.0
0.0,1.0,0.42738277,0.0,15.854766,2.0,1.0
0.0,1.0,0.0,0.0,12.0,4.1523314,1.0
0.0,1.0,0.0,0.0,9.0,0.60696125,1.0
0.0,1.0,0.0,0.0,13.433459,3.4665947,1.0
0.0,1.0,0.0,0.0,14.89389,2.0,1.0
0.0,1.0,0.0,0.0,13.763962,5.4120126,1.0
0.0,1.0,0.38510132,0.0,11.155304,3.0,1.0
0.0,1.0,0.0,0.0,11.134768,1.283692,1.0
0.0,1.0,0.88210773,0.0,13.117892,5.8821077,1.0
0.0,1.0,0.0,0.0,18.94184,2.0,1.0
0.0,1.0,0.0,0.0,14.326282,3.0,1.0
0.0,1.0,0.6023153,0.0,17.193054,4.2046304,1.0
0.0,1.0,0.0,0.0,12.09029,5.5485487,1.0
0.0,1.0,0.0,0.9560079,19.692055,1.0879842,1.0
0.0,1.0,0.0,0.87961954,8.12038,0.6019023,1.0
0.0,1.0,0.11910768,0.0,11.880893,5.0,1.0
0.0,1.0,0.06513822,0.0,11.130277,3.9348617,1.0
0.0,1.0,0.0,0.7042281,11.521141,6.0,1.0
0.24181442,1.0,1.0,0.0,12.450887,3.0,1.0
0.035622865,1.0,0.96437716,0.0,8.356229,2.1424913,1.0
0.0,1.0,1.0,0.27559593,10.7559595,2.275596,1.0
0.0,1.0,0.0,0.30647355,19.612947,2.0,1.0
0.0,1.0,0.0,0.0,10.13018,0.0,1.0
0.0,1.0,0.48312962,0.0,15.5843525,4.033741,1.0
0.0,1.0,0.0,0.9172956,19.503773,1.1654088,1.0
0.0,1.0,0.88531023,0.0,9.11469,5.311861,1.0
0.0,1.0,0.071240716,0.071240716,9.854889,5.0,1.0
0.0,1.0,0.14806926,0.85193074,17.963516,5.1480694,1.0
0.22514421,1.0,0.22514421,0.0,10.900577,0.0,1.0
0.0,1.0,0.2637342,0.0,10.263734,1.5824051,1.0
0.0,1.0,0.0,0.0,14.054595,2.324234,1.0
0.0,1.0,0.0,0.0,16.689722,3.0,1.0
0.0,1.0,0.0,0.3521912,10.760956,1.0,1.0
0.0,1.0,0.061211508,0.0,9.183635,1.3060576,1.0
0.0,1.0,0.48940158,0.0,13.595386,1.5105984,1.0
0.0,1.0,0.13387297,0.0,13.732254,2.401619,1.0
0.0,1.0,0.81973857,0.0,15.918431,2.8197386,1.0
0.0,1.0,0.0,0.0,9.858011,5.0,1.0
0.0,1.0,0.0,0.0,9.472427,1.4724278,1.0
0.0,1.0,0.029317608,0.0,11.11727,3.0879529,1.0
0.9417357,1.0,0.0,0.0,8.058265,4.1165285,1.0
0.0,1.0,0.0,0.0,8.64989,0.0,1.0
0.0,1.0,0.23322946,0.0,12.067082,5.533541,1.0
0.28996444,1.0,1.0,0.0,9.289965,4.2899647,1.0
0.0,1.0,0.73701864,0.0,12.262981,4.0,1.0
0.0,1.0,0.0,0.0,9.046199,4.10462,1.0
0.0,1.0,1.0,0.0,14.226196,3.0,1.0
0.0,1.0,0.0,0.0,11.45398,3.5452428,1.0
0.9019846,1.0,0.0,0.0,20.11786,1.1960309,1.0
0.0,1.0,0.0,0.0,18.24284,0.0,1.0
0.0,1.0,0.0,1.0,10.663563,6.0,1.0
0.0,1.0,1.0,0.7167099,14.866839,4.71671,1.0
0.0,1.0,0.0,0.19442654,8.972133,6.0,1.0
0.0,1.0,0.0,0.0,9.035647,2.0356474,1.0
0.0,1.0,0.8652441,0.0,10.0,2.5957322,1.0
0.0,1.0,0.0,0.0,10.034847,3.0,1.0
0.0,1.0,0.39880222,0.0,13.601198,3.0,1.0
0.0,1.0,0.18674684,0.0,13.813253,5.0,1.0
0.0,1.0,0.0,0.0,11.399323,5.6501694,1.0
0.42996222,1.0,0.0,0.42996222,12.149811,4.2898865,1.0
0.0,1.0,0.0,0.703619,13.925333,6.0,1.0
0.0,1.0,1.0,0.0,17.718966,2.6012933,1.0
0.0,1.0,0.075728476,0.0,12.5301,0.45437098,1.0
0.0,1.0,0.0,0.0,9.92234,5.6541224,1.0
0.0,0.3180312,0.0,0.0,8.681969,2.6360624,1.0
0.0,1.0,0.9688376,0.9688376,15.844189,4.9688377,1.0
0.0,1.0,0.0,0.27132306,13.085292,6.0,1.0
0.0,1.0,0.7817869,0.0,9.091065,1.7817869,1.0
0.0,1.0,0.0,0.9503691,13.950369,5.0,1.0
0.0,1.0,0.0,0.0,17.016453,2.0,1.0
0.0,1.0,0.0,0.0,9.468636,2.937272,1.0
0.0,1.0,0.077745445,0.0,11.155491,5.7667637,1.0
0.0,1.0,0.26185054,0.0,16.428896,1.5711032,1.0
0.0,1.0,0.0,0.0,13.859966,4.0,1.0
0.0,1.0,0.0,0.8892634,20.224844,0.0,1.0
0.0,1.0,0.30501866,0.0,14.339776,3.4749067,1.0
0.9641376,1.0,0.9641376,0.0,9.071725,4.071725,1.0
