FRE,HPE,WOE,CDE,EBE,FGE,Hour,Month,TVE
1.0,0.0,1.0,1.0,1.0,0.0,0.7183163,0.79448754,1.0
1.0,0.0,1.0,1.0,1.0,0.0,0.86956525,0.722223,1.0
1.0,0.0,1.0,1.0,1.0,0.0,0.90056014,0.70117116,1.0
1.0,0.0,0.0,0.0,1.0,0.057628572,0.6086957,0.18181819,1.0
1.0,0.0,0.0,0.0,1.0,1.0,0.7457741,0.18181819,1.0
1.0,0.0,0.0,0.0,1.0,1.0,0.6128768,0.18181819,1.0
1.0,0.0,0.0,0.0,1.0,1.0,0.6551426,0.08470187,1.0
1.0,0.0,0.0,0.0,1.0,1.0,0.6685512,0.05666575,1.0
1.0,0.0,0.0,0.0,1.0,1.0,0.6737999,0.045691192,1.0
1.0,0.0,0.0,0.0,1.0,1.0,0.6457639,0.18181819,1.0
1.0,0.0,0.0,0.0,1.0,1.0,0.6086957,0.3394868,1.0
1.0,0.0,0.0,0.0,1.0,0.04415685,0.6086957,0.18181819,1.0
1.0,0.0,0.0,0.0,1.0,0.7632847,0.6086957,0.18181819,1.0
1.0,0.0,0.0,0.0,1.0,1.0,0.6086957,0.34229374,1.0
1.0,0.0,0.0,0.0,1.0,1.0,0.6086957,0.19945069,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.7430871,0.9559243,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.56563973,0.9090909,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.76817614,0.85351443,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.70547146,0.9428158,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.81012666,0.97928655,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.65316415,0.8935943,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.5919776,0.9090909,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.6992067,0.9406326,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.77766365,0.9090909,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.8126383,0.83802,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.8915002,0.09009037,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.8922478,0.2529589,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.8703554,0.18347037,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.92593896,0.29969049,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.9140082,0.27474433,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.90830594,0.30332303,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.9116073,0.0060057193,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.8944,0.077963784,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.90710574,0.26031196,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.88169134,0.21985006,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.89431334,0.23356423,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.9450417,0.4185399,1.0
1.0,0.0,0.0,1.0,1.0,1.0,0.9130435,0.7785149,1.0
1.0,0.0,0.0,1.0,1.0,1.0,0.8968145,0.8186022,1.0
1.0,0.0,0.0,1.0,1.0,1.0,0.9130435,0.8000732,1.0
1.0,0.0,0.0,1.0,1.0,1.0,0.8412585,0.50883543,1.0
1.0,0.0,0.0,1.0,1.0,1.0,0.77896816,0.7689212,1.0
1.0,0.0,0.0,1.0,1.0,1.0,0.9130435,0.84635246,1.0
1.0,0.0,0.0,1.0,1.0,1.0,0.6945784,0.68069553,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.6196827,0.09090909,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.65842354,0.0952649,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.7758939,0.17713821,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.65217394,0.026258178,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.65217394,0.090291224,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.75180733,0.16035059,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.65217394,0.044174373,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.75383025,0.16176048,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.6294567,0.09090909,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.6243033,0.09090909,1.0
1.0,0.0,1.0,1.0,1.0,0.0,0.74404657,0.8181819,1.0
1.0,0.0,1.0,1.0,1.0,0.0,0.76442057,0.74628764,1.0
1.0,0.0,1.0,1.0,1.0,0.0,0.8151635,0.8181819,1.0
1.0,0.0,1.0,1.0,1.0,0.0,0.8727813,0.8181819,1.0
1.0,0.0,1.0,1.0,1.0,0.0,0.76824206,0.74229246,1.0
1.0,0.0,1.0,1.0,1.0,0.0,0.7629715,0.8181819,1.0
1.0,0.0,1.0,1.0,1.0,0.0,0.9403024,0.9034387,1.0
1.0,0.0,1.0,1.0,1.0,0.0,0.8722987,0.8797405,1.0
1.0,0.0,1.0,1.0,1.0,0.0,0.71635157,0.8398221,1.0
1.0,0.0,1.0,1.0,1.0,0.0,0.71363336,0.82444805,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.95652175,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.95684314,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.95652175,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.96257913,0.012665408,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.95652175,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.9944168,0.079235084,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.9747107,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.95652175,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.9169631,0.027571177,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.95652175,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9090909,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.96949714,0.9090909,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.9995727,0.9090909,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.9644189,0.9090909,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.98567915,0.9090909,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.9397063,0.9090909,1.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9090909,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.9867785,0.9090909,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.9647119,0.9090909,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.987221,0.9090909,1.0
1.0,0.0,1.0,0.0,0.0,1.0,0.5679547,0.63064015,1.0
1.0,0.0,1.0,0.0,0.0,1.0,0.5416506,0.8521718,1.0
1.0,0.0,1.0,0.0,0.0,1.0,0.69425625,0.79941624,1.0
1.0,0.0,1.0,0.0,0.0,1.0,0.5404874,0.8448756,1.0
1.0,0.0,1.0,0.0,0.0,1.0,0.7692599,0.83078146,1.0
1.0,0.0,1.0,0.0,0.0,1.0,0.52191967,0.72727275,1.0
1.0,0.0,1.0,0.0,0.0,1.0,0.54440945,0.72727275,1.0
1.0,0.0,1.0,0.0,0.0,1.0,0.7470782,0.8215054,1.0
1.0,0.0,1.0,0.0,0.0,1.0,0.8357461,0.8585847,1.0
1.0,0.0,1.0,0.0,0.0,1.0,0.5293112,0.77477,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.9130435,0.556783,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.9130435,0.60477054,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.91075134,0.5310764,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.9130435,0.58601546,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.88895744,0.3943692,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.90008897,0.4641941,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.9130435,0.586825,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.9130435,0.56032306,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.9130435,0.5731021,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.9130435,0.5454545,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.9130435,0.5454545,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.9381458,0.5454545,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.9130435,0.5454545,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.9329723,0.5454545,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.9130435,0.5454545,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.9449951,0.72727275,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.95652175,0.7665464,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.95652175,0.81809545,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.93736285,0.72727275,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.95203406,0.72727275,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.99438757,0.07917398,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.9354523,0.09090909,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.9720389,0.03244506,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.9725441,0.09090909,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.9189324,0.09090909,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.9904408,0.09090909,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.9806592,0.05046915,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.88268536,0.09090909,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.99419415,0.07876962,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.94956136,0.09090909,1.0
1.0,0.0,1.0,0.0,1.0,1.0,0.9130435,0.09090909,1.0
1.0,0.0,1.0,0.0,1.0,1.0,0.88683075,0.14571753,1.0
1.0,0.0,1.0,0.0,1.0,1.0,0.9130435,0.09090909,1.0
1.0,0.0,1.0,0.0,1.0,1.0,0.8696435,0.18165454,1.0
1.0,0.0,1.0,0.0,1.0,1.0,0.9097844,0.09772364,1.0
1.0,0.0,1.0,0.0,1.0,1.0,0.92273957,0.11118271,1.0
1.0,0.0,1.0,0.0,1.0,1.0,0.9130435,0.09090909,1.0
1.0,0.0,1.0,0.0,1.0,1.0,0.9130435,0.09090909,1.0
1.0,0.0,1.0,0.0,1.0,1.0,0.9121024,0.092876874,1.0
1.0,0.0,1.0,0.0,1.0,1.0,0.90905315,0.099252515,1.0
1.0,0.0,1.0,0.0,1.0,1.0,0.9130435,0.09090909,1.0
1.0,0.0,1.0,0.0,1.0,1.0,0.874812,0.17084768,1.0
1.0,0.0,0.0,0.0,1.0,1.0,0.9130435,0.42298007,1.0
1.0,0.0,0.0,0.0,1.0,1.0,0.9130435,0.40027258,1.0
1.0,0.0,0.0,0.0,1.0,1.0,0.9130435,0.3144858,1.0
1.0,0.0,0.0,0.0,1.0,1.0,0.9154392,0.27272728,1.0
1.0,0.0,0.0,0.0,1.0,1.0,0.93160415,0.27272728,1.0
1.0,0.0,0.0,0.0,1.0,1.0,0.9130435,0.35800454,1.0
1.0,0.0,0.0,0.0,1.0,1.0,0.9130435,0.35714144,1.0
1.0,0.0,0.0,0.0,1.0,1.0,0.9130435,0.3892884,1.0
1.0,0.0,0.0,0.0,1.0,1.0,0.9130435,0.32939145,1.0
1.0,0.0,0.0,0.0,1.0,1.0,0.9358834,0.27272728,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.91386765,0.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.92774737,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.87008345,0.45562893,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.87563884,0.45454547,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.9006842,0.45454547,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.9118606,0.45454547,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.9123072,0.5439149,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.86956525,0.45454547,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.9073632,0.53357744,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.9016012,0.45454547,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.913134,0.40899634,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.8944679,0.45454547,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.9130435,0.36363637,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.9324413,0.36363637,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.826087,0.7702682,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.85141456,0.8181819,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.826087,0.7560193,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.8915756,0.8181819,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.7944586,0.8181819,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.78827757,0.8181819,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.83432364,0.8181819,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.63026714,0.059125964,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.5819733,0.4704023,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.5974839,0.06598065,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.48867285,0.09090909,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.7979255,0.024070136,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.5870696,0.48904994,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.5792619,0.4604811,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.9130435,0.10062603,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.9130435,0.1191439,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.6086957,0.4233363,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.6944098,0.45454547,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.765806,0.45454547,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.69278044,0.45454547,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.6086957,0.38391876,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.6086957,0.4481099,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.75225836,0.33447486,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.81979,0.45454547,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.6086957,0.39337894,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.7384076,0.45454547,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.85660183,0.45454547,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.66085887,0.40001118,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.93825185,0.9090909,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.9202828,0.9090909,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.9440096,0.9090909,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.9206909,0.9090909,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.9130435,0.9090909,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.9130435,0.86414814,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.9130435,0.9090909,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.9130435,0.27272728,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.90666896,0.27272728,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.8849597,0.27272728,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.90291834,0.27272728,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.9062278,0.27272728,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.82639,0.18160696,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.826087,0.18181819,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.90488154,0.18181819,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.833319,0.1767777,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.826087,0.18181819,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.8658961,0.18181819,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.8486054,0.18181819,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.90249974,0.18181819,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.81753623,0.16393934,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.9084609,0.18181819,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.8171469,0.16312532,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.826087,0.18181819,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.93011004,0.94477546,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.9484333,0.9830878,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.95652175,0.9738422,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.94742084,0.9714562,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.9197441,0.9231012,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.887341,0.8553494,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.9442275,0.96144086,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.9621878,1.0,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.9005714,0.88301295,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.95652175,0.98207426,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.9202978,0.36363637,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.8728813,0.36363637,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.9130435,0.6363636,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.9106655,0.6413357,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.91227525,0.63797,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.9085753,0.6363636,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.9055567,0.65201795,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.8943051,0.67554396,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.9130435,0.6363636,1.0
1.0,0.20144415,1.0,0.0,1.0,1.0,0.87800974,0.2367575,1.0
1.0,0.89297086,1.0,0.0,1.0,1.0,0.75309074,0.44481555,1.0
1.0,0.21930069,1.0,0.0,1.0,1.0,0.8409608,0.38357282,1.0
1.0,0.089803874,1.0,0.0,1.0,1.0,0.8578517,0.7027808,1.0
1.0,0.61716664,1.0,0.0,1.0,1.0,0.8223551,0.41974244,1.0
1.0,0.36936468,1.0,0.0,1.0,1.0,0.84880614,0.5692064,1.0
1.0,0.56985724,1.0,0.0,1.0,1.0,0.8139379,0.3372338,1.0
1.0,0.56223494,1.0,0.0,1.0,1.0,0.79623026,0.41474864,1.0
1.0,0.6896291,1.0,0.0,1.0,1.0,0.793108,0.36989886,1.0
1.0,0.2378704,1.0,0.0,1.0,1.0,0.9048108,0.38526094,1.0
1.0,0.06382346,1.0,0.0,1.0,1.0,0.9426471,0.3694385,1.0
1.0,0.059249163,1.0,0.0,1.0,1.0,0.9027393,0.19797704,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.92469555,0.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.9130435,0.082928024,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.9130435,0.057561696,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.9130435,0.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.924224,0.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.9443212,0.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.91426617,0.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.9130435,0.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.9130435,0.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.9130435,0.0,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.95652175,0.12912758,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.9168433,0.18181819,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.9488108,0.18181819,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.95621556,0.18181819,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.95652175,0.18181819,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.95652175,0.18181819,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.93853456,0.106598906,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.95652175,1.0,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.92912287,1.0,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.91354394,1.0,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.91161203,1.0,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.95383644,1.0,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.95652175,0.9090909,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.9526784,0.9010548,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.9416424,0.9090909,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.95652175,0.9090909,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.95652175,0.9090909,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.9384278,0.8712581,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.9492809,0.9090909,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.87735444,0.8181819,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.92528164,0.8181819,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.5580146,0.064416684,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.53024423,0.13306777,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.42721897,0.031629767,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.41907758,0.06567565,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.5456178,0.11587312,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.4470777,0.012853929,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.49765918,0.03286729,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.52779126,0.048618134,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.6080391,0.18113174,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.5173102,0.08627883,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.9311906,0.8561257,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.91931796,0.83130115,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.9130435,0.8266873,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.91231865,0.8166663,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.8750638,0.73876965,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.902762,0.79668415,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.9130435,0.83740973,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.88104194,0.7512695,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.9130435,0.84727424,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.8910416,0.7721778,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.9201092,0.8329556,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.8713154,0.73093224,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.954785,0.45454547,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.95652175,0.45454547,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.936722,0.45454547,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.95652175,0.40745318,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.95619726,0.45454547,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.9381441,0.45454547,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.9253014,0.45454547,1.0
1.0,0.0,0.0,0.1700604,1.0,0.0,0.43478262,0.0,1.0
1.0,0.0,0.0,1.0,1.0,0.0,0.45285338,0.11335304,1.0
1.0,0.0,0.0,0.7416996,1.0,0.0,0.43478262,0.0,1.0
1.0,0.0,0.0,1.0,1.0,0.0,0.6232634,0.0,1.0
1.0,0.0,0.0,1.0,1.0,0.0,0.6675716,0.0,1.0
1.0,0.0,0.0,0.5519145,1.0,0.0,0.49322855,0.081470095,1.0
1.0,0.0,0.0,1.0,1.0,0.0,0.45599568,0.13306369,1.0
1.0,0.0,0.0,1.0,1.0,0.0,0.5058284,0.0,1.0
1.0,0.0,0.0,0.37319738,1.0,0.0,0.51653945,0.11396412,1.0
1.0,0.0,0.0,1.0,1.0,0.0,0.45038012,0.09783887,1.0
1.0,0.0,1.0,1.0,1.0,0.0,0.95652175,0.041011825,1.0
1.0,0.0,1.0,1.0,1.0,0.0,0.92527395,0.0653363,1.0
1.0,0.0,1.0,1.0,1.0,0.0,0.95652175,0.05329414,1.0
1.0,0.0,1.0,1.0,1.0,0.0,0.95652175,0.044760644,1.0
1.0,0.0,1.0,1.0,1.0,0.0,0.9481602,0.017483253,1.0
1.0,0.0,1.0,1.0,1.0,0.0,0.95652175,0.042176027,1.0
1.0,0.0,1.0,1.0,1.0,0.0,0.945834,0.022347145,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.4023484,0.18181819,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.33022165,0.18181819,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.6509521,0.18181819,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.67543757,0.18181819,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.59404397,0.18181819,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.39130434,0.18181819,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.5075816,0.14708602,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.3998957,0.17925194,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.39130434,0.18181819,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.46929473,0.18181819,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.58338344,0.1244439,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.6088821,0.18181819,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.9130435,0.18181819,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.9130435,0.18181819,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.871337,0.1382159,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.82844836,0.093377806,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.9134668,0.18137561,1.0
1.0,0.0,0.0,0.0,1.0,1.0,0.9130435,0.3328936,1.0
1.0,0.0,0.0,0.0,1.0,1.0,0.9130435,0.27272728,1.0
1.0,0.0,0.0,0.0,1.0,1.0,0.9130435,0.36254674,1.0
1.0,0.0,0.0,0.0,1.0,1.0,0.9130435,0.3435254,1.0
1.0,0.0,0.0,0.0,1.0,1.0,0.8811908,0.33932844,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.86956525,0.44773316,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.90140116,0.3969194,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.8740712,0.3730579,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.9001046,0.42749143,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.86956525,0.3908598,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.9537815,0.18181819,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.95652175,0.18181819,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.9014709,0.18181819,1.0
