CWE,FRE,CDE,EBE,TVE,Hour,Month,Season,HTE
0.0,0.0,0.0,1.0,0.0,0.6190204,0.43295738,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.69535416,0.45454547,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.6746353,0.38560858,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.66529423,0.39537424,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.71286726,0.29072484,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.6956522,0.3564334,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.75327784,0.27272728,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.6956522,0.3402537,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.6956522,0.32245418,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.72912526,0.27272728,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.63729656,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.8667713,0.5425335,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.80776626,0.41623855,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.7973711,0.46997887,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.8143391,0.48771814,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.86956525,0.38090426,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.86956525,0.4185498,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.7244091,0.4780082,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.86956525,0.51249844,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.5077467,0.37733683,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.82902724,0.52661866,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.79525584,0.513222,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.6979338,0.45454547,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.73913044,0.45079368,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.8190307,0.5380775,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.73913044,0.39917442,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.7742311,0.38115326,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.7725109,0.41964775,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.8966408,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.8531066,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.9073142,0.64235336,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.8723035,0.67895544,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.97065943,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.84643847,0.7059962,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.87358123,0.67761964,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.8582362,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.9599631,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.90622103,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.3621712,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.3952599,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.37305096,0.32547018,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.37300158,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.4524301,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.44608223,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.37808102,0.33598763,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.36902043,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.3637051,0.30592883,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.36415595,0.27272728,0.33333334,1.0
0.8808429,0.0,0.0,1.0,0.0,0.8157255,0.8181819,0.6666667,1.0
0.755061,0.0,0.0,1.0,0.0,0.81543744,0.7736475,0.6666667,1.0
0.8998567,0.0,0.0,1.0,0.0,0.8173789,0.8181819,0.6666667,1.0
1.0,0.0,0.0,1.0,0.0,0.7909783,0.30431896,0.12833416,1.0
0.86476016,0.0,0.0,1.0,0.0,0.814327,0.8181819,0.6666667,1.0
1.0,0.0,0.0,1.0,0.0,0.8002012,0.43930787,0.26975107,1.0
1.0,0.0,0.0,1.0,0.0,0.81118524,0.6000743,0.43817306,1.0
1.0,0.0,0.0,1.0,0.0,0.8162618,0.8181819,0.6666667,1.0
0.36053157,0.0,0.0,1.0,0.0,0.798284,0.70191485,0.6666667,1.0
1.0,0.0,0.0,1.0,0.0,0.8062173,0.8181819,0.6666667,1.0
1.0,0.0,0.0,1.0,0.0,0.80868936,0.8181819,0.6666667,1.0
0.407148,0.0,0.0,1.0,0.0,0.77453464,0.8181819,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.5805036,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.7108574,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.6045424,0.87099046,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.61960787,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.6636805,0.8957209,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.6956522,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.598578,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.7349279,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.6938074,0.9083194,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.70507324,0.9090909,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.8555172,0.1603763,0.14701161,1.0
0.0,0.0,0.0,0.0,0.0,0.85150075,0.12868027,0.11795692,1.0
0.0,0.0,0.0,0.0,0.0,0.87420607,0.08120547,0.07443835,1.0
0.0,0.0,0.0,0.0,0.0,0.6338351,0.05837995,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.49960372,0.0864465,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.87702376,0.07531399,0.069037825,1.0
0.0,0.0,0.0,0.0,0.0,0.88209605,0.12941653,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.78393376,0.2699567,0.2474603,1.0
0.0,0.0,0.0,0.0,0.0,0.8264138,0.18113475,0.16604018,1.0
0.0,0.0,0.0,0.0,0.0,0.5227529,0.08160622,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.6609417,0.1757073,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.86579394,0.13172598,0.12074882,1.0
0.0,1.0,0.0,0.0,0.0,0.76652414,0.071816504,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.85463506,0.01040587,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.8747776,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.7893441,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.8731048,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.83525956,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.76035714,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.7669083,0.93813133,0.7731484,1.0
0.0,1.0,0.0,0.0,0.0,0.84760594,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.87830204,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.79248977,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.8405851,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.8644799,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.8490953,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.76747406,1.0,1.0,1.0
1.0,1.0,0.0,0.0,0.0,0.44190815,0.05290397,0.0,1.0
0.21388453,1.0,0.0,0.0,0.0,0.4254833,0.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0,0.40602154,0.015386146,0.0,1.0
1.0,1.0,0.0,0.0,0.0,0.38658455,0.0,0.0,1.0
0.25070965,1.0,0.0,0.0,0.0,0.4238822,0.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0,0.3780366,0.0,0.0,1.0
0.048500538,1.0,0.0,0.0,0.0,0.4326739,0.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0,0.36024705,0.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0,0.44813147,0.029705098,0.0,1.0
1.0,1.0,0.0,0.0,0.0,0.37871554,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.66362035,0.007977823,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.66571534,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.68560296,0.06989707,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.7459277,0.065343566,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.6581522,0.0041666985,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.67868924,0.018480372,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.65217394,0.050950486,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.68022853,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.72376084,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.65217394,0.07136267,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.80383563,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.7477205,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.7134293,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.71620834,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.7826087,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.78645736,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.7036388,0.0,0.0,1.0
1.0,1.0,0.0,1.0,0.5265156,0.39361006,0.0,0.0,1.0
1.0,1.0,0.0,1.0,0.0,0.5354527,0.049038775,0.0,1.0
1.0,1.0,0.0,1.0,0.0,0.38524792,0.0,0.0,1.0
0.90239,1.0,0.0,1.0,0.0,0.3478261,0.008873636,0.0,1.0
1.0,1.0,0.0,1.0,0.0,0.35828024,0.021858688,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.6959685,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.7808345,0.08719941,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.73938876,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.74120474,0.0043371217,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.73913044,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.60343367,0.09090909,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.6222014,0.14342347,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.5980276,0.13078716,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.52475584,0.092485994,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.73782563,0.09090909,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.5690035,0.14032185,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.6041097,0.13396643,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.6047494,0.1776925,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.52851564,0.10507822,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.55465,0.108112514,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.9130435,0.28176758,0.33333334,1.0
0.0,0.0,0.0,0.0,1.0,0.88388115,0.4235028,0.33333334,1.0
0.0,0.0,0.0,0.0,1.0,0.9130435,0.47951645,0.33333334,1.0
0.0,0.0,0.0,0.0,1.0,0.8723586,0.37531763,0.33333334,1.0
0.0,0.0,0.0,0.0,1.0,0.9130435,0.39119035,0.33333334,1.0
0.0,0.0,0.0,0.0,1.0,0.9130435,0.51044387,0.33333334,1.0
0.0,0.0,0.0,0.0,1.0,0.9130435,0.4093688,0.33333334,1.0
0.0,0.0,0.0,0.0,1.0,0.9130435,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.0,1.0,0.9130435,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.0,1.0,0.87232715,0.37518606,0.33333334,1.0
0.0,0.0,0.0,0.0,1.0,0.9130435,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.0,1.0,0.9130435,0.5454545,0.33333334,1.0
0.0,1.0,0.0,0.0,1.0,0.6568717,0.06353185,0.0,1.0
0.0,1.0,0.0,0.0,0.6438608,0.41571268,0.31132331,0.11871305,1.0
0.0,1.0,0.0,0.0,1.0,0.84751076,0.006587699,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.78999615,0.18181819,0.0,1.0
0.0,1.0,0.0,0.0,0.15197212,0.62957734,0.49019194,0.28267598,1.0
0.0,1.0,0.0,0.0,1.0,0.8210524,0.014490858,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.53425896,0.10015643,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.5640694,0.18181819,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.48672384,0.18181819,0.0,1.0
0.0,1.0,0.0,0.0,1.0,0.47274005,0.18181819,0.0,1.0
0.0,1.0,0.0,0.0,0.109321415,0.6481211,0.5057013,0.29689288,1.0
0.0,1.0,0.0,0.0,1.0,0.6657523,0.18181819,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.65234673,0.14777245,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.57117736,0.12655771,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.865021,0.09090909,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.622152,0.13443935,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.5141983,0.11166547,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.6174102,0.12562342,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.74748796,0.15034895,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.46455672,0.09782631,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.67097473,0.145782,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.83966297,0.09090909,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.7675333,0.1682148,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.4642059,0.09090909,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.90789676,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.9296064,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.87760574,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.87086004,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.79669374,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.92911685,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.885243,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.9515162,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.7850819,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.9113031,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,0.788371,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,0.7942773,0.9024079,0.9105405,1.0
0.0,0.0,0.0,1.0,1.0,0.86428666,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,0.78926986,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,0.8439919,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,0.8510719,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,0.8300292,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,0.7827556,0.9987713,0.9988737,1.0
0.0,0.0,0.0,1.0,1.0,0.9077966,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,0.92761904,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,0.81696004,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,0.88073355,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.7762619,0.37027162,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.7302937,0.4183293,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.73727334,0.45454547,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.77279496,0.45454547,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.70207536,0.45454547,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.7371608,0.45454547,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.7064006,0.45454547,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.7689661,0.30125272,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.69657457,0.45454547,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.77057886,0.29788053,0.33333334,1.0
1.0,0.0,0.0,0.0,0.0,0.5378279,0.9158189,0.69133615,1.0
1.0,0.0,0.0,0.0,0.0,0.7012537,1.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.6486919,0.936967,0.7688792,1.0
1.0,0.0,0.0,0.0,0.0,0.58537084,0.9357005,0.76423526,1.0
1.0,0.0,0.0,0.0,0.0,0.57870436,1.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.5220804,0.8703338,0.76227856,1.0
1.0,0.0,0.0,0.0,0.0,0.6120723,0.9468666,0.80517757,1.0
1.0,0.0,0.0,0.0,0.0,0.62141013,0.9179525,0.69915915,1.0
1.0,0.0,0.0,0.0,0.0,0.6309828,0.9246243,0.7236227,1.0
1.0,0.0,0.0,0.0,0.0,0.5209811,0.86967707,0.76107454,1.0
1.0,0.0,0.0,0.0,0.0,0.73346466,1.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.6579304,0.9660436,0.8754932,1.0
0.0,1.0,0.0,1.0,0.0,0.33195433,0.05772267,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.31294692,0.1638383,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.3248051,0.1390439,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.31806743,0.028686449,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.32074657,0.03428825,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.3345314,0.09090909,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.27436605,0.09090909,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.33931413,0.073111355,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.3072921,0.006156169,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.35872048,0.06812988,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.72823334,0.57726115,0.44995773,1.0
0.0,0.0,0.0,0.0,0.0,0.54897916,0.7612254,0.5970533,1.0
0.0,0.0,0.0,0.0,0.0,0.5704742,0.7162812,0.54212147,1.0
0.0,0.0,0.0,0.0,0.0,0.6328087,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.6721377,0.55380297,0.36394444,1.0
0.0,0.0,0.0,0.0,0.0,0.51757616,0.71431357,0.5397166,1.0
0.0,0.0,0.0,0.0,0.0,0.6308205,0.5901026,0.3879032,1.0
0.0,0.0,0.0,0.0,0.0,0.64218444,0.5663417,0.35886213,1.0
0.0,0.0,0.0,0.0,0.0,0.42121878,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.61251915,0.5454545,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.75230294,0.58732665,0.4868645,1.0
0.0,0.0,0.0,0.0,0.0,0.6610861,0.5491814,0.34699863,1.0
0.0,0.0,0.0,1.0,0.0,0.94481695,0.033217687,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.8658437,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.9962683,0.08700772,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.83489215,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.87214524,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.73913044,0.27272728,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.73913044,0.27272728,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.73913044,0.27272728,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.78233784,0.27272728,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.7177033,0.27272728,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.7889449,0.27272728,0.33333334,1.0
0.0,0.0,0.0,1.0,0.0,0.73913044,0.27272728,0.33333334,1.0
0.0,1.0,0.0,0.0,0.0,0.39646062,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.36277175,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.3792587,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.3176184,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.35262388,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.33815423,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.325681,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.42764267,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.3673001,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.35473394,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.3035692,0.32954252,0.3630937,1.0
0.0,1.0,0.0,1.0,0.0,0.4798583,0.37839314,0.33333334,1.0
0.0,1.0,0.0,1.0,0.0,0.30604902,0.33284208,0.36482206,1.0
0.0,1.0,0.0,1.0,0.0,0.26086956,0.29006824,0.33333334,1.0
0.0,0.99282557,0.0,1.0,0.0,0.26086956,0.27272728,0.33333334,1.0
0.0,0.8186869,0.0,1.0,0.0,0.26086956,0.27272728,0.33333334,1.0
0.0,0.6695527,0.0,1.0,0.0,0.26086956,0.27272728,0.33333334,1.0
0.0,1.0,0.0,1.0,0.0,0.26086956,0.32165623,0.33333334,1.0
0.0,1.0,0.0,1.0,0.0,0.30083814,0.18915662,0.026907593,1.0
0.0,1.0,0.0,1.0,0.0,0.5662718,0.42008913,0.33333334,1.0
0.0,0.29439646,0.0,1.0,0.0,0.26086956,0.27272728,0.33333334,1.0
0.0,1.0,0.0,1.0,0.0,0.4319325,0.50034,0.45255905,1.0
0.0,0.0,0.0,0.0,0.0,0.7432268,0.6032055,0.545087,1.0
0.0,0.0,0.0,0.0,0.0,0.7801363,0.57748073,0.4507629,1.0
0.0,0.0,0.0,0.0,0.0,0.6956522,0.6153261,0.58952916,1.0
0.0,0.0,0.0,0.0,0.0,0.6956522,0.58559346,0.48050937,1.0
0.0,0.0,0.0,0.0,0.0,0.6956522,0.56483704,0.40440264,1.0
0.0,0.0,0.0,0.0,0.0,0.6956522,0.55754256,0.37765616,1.0
0.0,0.0,0.0,0.0,0.0,0.6956522,0.62680733,0.63162696,1.0
0.0,0.0,0.0,0.0,0.0,0.75763035,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.8068947,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.70018125,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.78573245,0.6363636,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.71861017,0.58836055,0.49065536,1.0
0.0,0.0,0.0,0.0,0.0,0.86540484,0.9003918,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.826087,0.890005,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.78625655,0.8181819,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.826087,0.85384077,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.83776665,0.8426029,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.7832863,0.8181819,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.826087,0.895836,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.826087,0.90274775,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.6889089,0.8181819,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.80624574,0.8181819,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.826087,0.8368577,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.83513397,0.83709824,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.5701778,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.7270619,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.58308256,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.6856959,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.5533594,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.5437281,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.5388844,1.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,0.77913046,0.72727275,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.77859676,0.64475226,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.76205325,0.72727275,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.73913044,0.7073259,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.7738281,0.72727275,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.7484223,0.7661296,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.75074816,0.7758559,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.7492719,0.7060678,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.7839115,0.82090586,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.7531229,0.72727275,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.74583286,0.7553011,0.6666667,1.0
0.0,0.0,0.0,1.0,0.0,0.77853686,0.8096679,0.6666667,1.0
0.0,0.0,0.0,0.0,0.0,0.7748475,0.9277612,0.73512447,1.0
0.0,0.0,0.0,0.0,0.0,0.7170503,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.6672362,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.84378153,0.9637948,0.8672479,1.0
0.0,0.0,0.0,0.0,0.0,0.90407014,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.86513805,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.9130435,0.9899324,0.96308565,1.0
0.0,0.0,0.0,0.0,0.0,0.83769107,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.8949663,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.9130435,0.9639487,0.8678121,1.0
0.0,0.0,0.0,0.0,0.0,0.6456883,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.61421835,0.28427464,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.64735234,0.2996698,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.6582314,0.32451463,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.63724846,0.3324285,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.6488988,0.31475782,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.67860514,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.6086957,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.6160475,0.27272728,0.33333334,1.0
0.0,0.0,0.0,0.0,0.0,0.61061937,0.2767495,0.33333334,1.0
