DWE,CDE,EBE,HTE,Hour,Month,HPE
0.0,0.0,1.0,1.0,4.935871,11.0,1.0
0.0,0.0,1.0,1.0,9.205864,11.0,1.0
0.0,0.0,1.0,1.0,4.997943,11.0,1.0
0.0,0.0,1.0,1.0,4.2538815,11.0,1.0
0.0,0.0,1.0,1.0,8.721285,11.0,1.0
0.0,0.0,1.0,1.0,10.207441,11.0,1.0
0.0,0.0,1.0,1.0,4.8927717,11.0,1.0
0.0,0.0,1.0,1.0,6.449727,11.0,1.0
0.0,0.0,1.0,1.0,9.211039,11.0,1.0
0.0,0.0,1.0,1.0,5.918274,11.0,1.0
0.0,0.0,1.0,1.0,5.342527,11.0,1.0
0.0,0.0,1.0,1.0,11.946076,11.0,1.0
0.0,0.0,1.0,1.0,4.7066836,11.0,1.0
0.0,0.0,1.0,1.0,9.35818,11.0,1.0
0.0,0.0,1.0,1.0,15.470341,11.0,1.0
0.0,0.0,1.0,1.0,5.542963,11.0,1.0
0.0,0.0,1.0,1.0,4.7984943,11.0,1.0
0.0,0.0,1.0,1.0,9.787058,11.0,1.0
0.0,0.0,1.0,1.0,4.7562165,11.0,1.0
0.0,0.0,1.0,1.0,4.1096077,11.0,1.0
0.0,0.0,1.0,1.0,9.213783,11.0,1.0
0.0,0.0,1.0,1.0,4.58582,11.0,1.0
0.0,0.0,1.0,1.0,4.127436,11.0,1.0
0.0,0.0,1.0,1.0,4.800481,11.0,1.0
0.0,0.0,1.0,1.0,5.9205747,11.0,1.0
0.0,0.0,1.0,1.0,5.0963287,11.0,1.0
0.0,0.0,1.0,1.0,7.6630435,11.0,1.0
0.0,0.0,1.0,1.0,15.703528,11.0,1.0
0.0,0.0,1.0,1.0,6.1132164,11.0,1.0
0.0,0.0,1.0,1.0,6.136575,11.0,1.0
0.0,0.0,1.0,1.0,4.473427,11.0,1.0
0.0,0.0,1.0,1.0,12.78518,11.0,1.0
0.0,0.0,1.0,1.0,4.7393446,11.0,1.0
0.0,0.0,0.0,1.0,7.0,3.0,1.0
0.0,0.0,0.0,1.0,9.817352,3.0,1.0
0.0,0.0,0.0,1.0,7.1200027,3.0,1.0
0.0,0.0,0.0,1.0,9.659859,3.0,1.0
0.0,0.0,0.0,1.0,8.783981,3.0,1.0
0.0,0.0,0.0,1.0,7.0,3.0,1.0
0.0,0.0,0.0,1.0,6.241871,3.0,1.0
0.0,0.0,0.0,1.0,6.0893874,3.0,1.0
0.0,0.0,0.0,1.0,6.98517,3.0,1.0
0.0,0.0,0.0,1.0,11.045516,3.0,1.0
0.0,0.0,0.0,1.0,7.0,3.0,1.0
0.0,0.0,0.0,1.0,6.2106996,3.0,1.0
0.0,0.0,0.0,1.0,8.17175,3.0,1.0
0.0,0.0,0.0,1.0,7.731512,3.0,1.0
0.0,0.0,0.0,1.0,7.1876073,3.0,1.0
0.0,0.0,0.0,1.0,7.628745,3.0,1.0
0.0,0.0,0.0,1.0,7.0,3.0,1.0
0.0,0.0,0.0,1.0,11.934568,3.0,1.0
0.0,0.0,0.0,1.0,8.990216,3.0,1.0
0.0,0.0,0.0,1.0,7.0,3.0,1.0
0.0,0.0,0.0,1.0,7.624425,3.0,1.0
0.0,0.0,0.0,1.0,7.0,3.0,1.0
0.0,0.0,0.0,1.0,7.936774,3.0,1.0
0.0,0.0,0.0,1.0,6.1968756,3.0,1.0
0.0,0.0,0.0,1.0,6.573326,3.0,1.0
0.0,0.0,0.0,1.0,7.6349144,3.0,1.0
0.0,0.0,0.0,1.0,7.0,3.0,1.0
0.0,0.0,0.0,1.0,6.5093904,3.0,1.0
0.0,0.0,0.0,1.0,7.0,3.0,1.0
0.0,0.0,0.0,1.0,6.8302765,3.0,1.0
0.0,0.0,0.0,1.0,7.0,3.0,1.0
0.0,0.0,0.0,1.0,7.0,3.0,1.0
0.0,0.0,0.0,1.0,7.999875,3.0,1.0
0.0,0.0,0.0,1.0,7.2438393,3.0,1.0
0.0,0.0,0.0,1.0,8.489382,3.0,1.0
0.0,0.0,0.0,1.0,7.56038,3.0,1.0
0.0,0.0,0.0,1.0,7.0,3.0,1.0
0.0,0.0,0.0,1.0,7.0,3.0,1.0
0.0,0.0,0.0,1.0,7.055639,3.0,1.0
0.0,0.0,0.0,1.0,7.0,3.0,1.0
0.0,0.0,0.0,1.0,6.5007887,3.0,1.0
0.0,0.0,0.0,1.0,7.0,3.0,1.0
0.0,0.0,0.0,1.0,7.2958136,3.0,1.0
0.0,0.0,0.0,1.0,7.067028,3.0,1.0
0.0,0.0,0.0,1.0,7.895719,3.0,1.0
0.0,0.0,0.0,1.0,13.226368,3.0,1.0
0.0,0.0,0.0,1.0,8.0945635,3.0,1.0
0.0,0.0,0.0,1.0,7.5854135,3.0,1.0
0.0,0.0,0.0,1.0,15.773852,3.0,1.0
0.0,0.0,0.0,1.0,13.130552,3.0,1.0
0.0,0.0,0.0,1.0,10.757105,3.0,1.0
0.0,0.0,0.0,1.0,13.315579,3.0,1.0
0.0,0.0,0.0,1.0,7.756332,3.0,1.0
0.0,0.0,0.0,1.0,10.899811,3.0,1.0
0.0,0.0,0.0,1.0,11.300896,3.0,1.0
0.0,0.0,0.0,1.0,7.429883,3.0,1.0
0.0,0.0,0.0,1.0,7.0551405,3.0,1.0
0.0,0.0,0.0,1.0,15.339014,3.0,1.0
0.0,0.0,0.0,1.0,10.01654,3.0,1.0
0.0,0.0,0.0,1.0,8.01577,3.0,1.0
0.0,0.0,0.0,1.0,6.0803967,3.0,1.0
0.0,0.0,0.0,1.0,7.0,3.0,1.0
0.0,0.0,0.0,1.0,6.0108156,3.0,1.0
0.0,0.0,0.0,1.0,11.370283,3.0,1.0
0.0,0.0,0.0,1.0,7.9977846,3.0,1.0
0.0,0.0,1.0,1.0,7.619732,12.0,1.0
0.0,0.0,1.0,1.0,7.9829626,12.0,1.0
0.0,0.0,1.0,1.0,19.306154,12.0,1.0
0.0,0.0,1.0,1.0,12.328395,12.0,1.0
0.0,0.0,1.0,1.0,9.816031,12.0,1.0
0.0,0.0,1.0,1.0,5.084973,12.0,1.0
0.0,0.0,1.0,1.0,16.81974,12.0,1.0
0.0,0.0,1.0,1.0,11.46002,12.0,1.0
0.0,0.0,1.0,1.0,12.962683,12.0,1.0
0.0,0.0,1.0,1.0,6.210888,12.0,1.0
0.0,0.0,1.0,1.0,5.0,12.0,1.0
0.0,0.0,1.0,1.0,11.874305,12.0,1.0
0.0,0.0,1.0,1.0,9.818195,12.0,1.0
0.0,0.0,1.0,1.0,12.294662,12.0,1.0
0.0,0.0,1.0,1.0,5.0,12.0,1.0
0.0,0.0,1.0,1.0,17.306686,12.0,1.0
0.0,0.0,1.0,1.0,6.235363,12.0,1.0
0.0,0.0,1.0,1.0,5.1527944,12.0,1.0
0.0,0.0,1.0,1.0,5.2727656,12.0,1.0
0.0,0.0,1.0,1.0,16.641663,12.0,1.0
0.0,0.0,1.0,1.0,11.70191,12.0,1.0
0.0,0.0,1.0,1.0,10.661621,12.0,1.0
0.0,0.0,1.0,1.0,6.2176633,12.0,1.0
0.0,0.0,1.0,1.0,5.0,12.0,1.0
0.0,0.0,1.0,1.0,16.60882,12.0,1.0
0.0,0.0,1.0,1.0,21.767714,12.0,1.0
0.0,0.0,1.0,1.0,14.339197,12.0,1.0
0.0,0.0,1.0,1.0,5.212013,12.0,1.0
0.0,0.0,1.0,1.0,6.6229177,12.0,1.0
0.0,0.0,1.0,1.0,15.708061,12.0,1.0
0.0,0.0,1.0,1.0,5.0,12.0,1.0
0.0,0.0,1.0,1.0,17.239817,12.0,1.0
0.0,0.0,1.0,1.0,5.2549095,12.0,1.0
0.0,0.0,1.0,1.0,6.8106976,12.0,1.0
0.0,0.0,1.0,1.0,6.0187902,12.0,1.0
0.0,0.0,1.0,1.0,20.374405,12.0,1.0
0.0,0.0,1.0,1.0,5.0,12.0,1.0
0.0,0.0,1.0,1.0,5.0,12.0,1.0
0.0,0.0,1.0,1.0,6.9599514,12.0,1.0
0.0,0.0,1.0,1.0,12.421142,12.0,1.0
0.0,0.0,1.0,1.0,5.0,12.0,1.0
0.0,0.0,1.0,1.0,5.6742926,12.0,1.0
0.0,0.0,1.0,1.0,19.861097,12.0,1.0
0.0,0.0,1.0,1.0,7.107542,12.0,1.0
0.0,0.0,1.0,1.0,5.6160197,12.0,1.0
0.0,0.0,1.0,1.0,9.492147,12.0,1.0
0.0,0.0,1.0,1.0,12.27964,12.0,1.0
0.0,0.0,1.0,1.0,7.746776,12.0,1.0
0.0,0.0,1.0,1.0,5.0,12.0,1.0
0.0,0.0,1.0,1.0,16.992382,12.0,1.0
0.0,0.0,1.0,1.0,16.487669,12.0,1.0
0.0,0.0,1.0,1.0,5.0,12.0,1.0
0.0,0.0,1.0,1.0,8.558114,12.0,1.0
0.0,0.0,1.0,1.0,6.5304155,12.0,1.0
0.0,0.0,1.0,1.0,5.0,12.0,1.0
0.0,0.0,1.0,1.0,5.446366,12.0,1.0
0.0,0.0,1.0,1.0,6.130216,12.0,1.0
0.0,0.0,1.0,1.0,7.087665,12.0,1.0
0.0,0.0,1.0,1.0,8.031141,12.0,1.0
0.0,0.0,1.0,1.0,21.28097,12.0,1.0
0.0,0.0,1.0,1.0,5.241291,12.0,1.0
0.0,0.0,1.0,1.0,16.497047,12.0,1.0
0.0,0.0,1.0,1.0,7.6011667,12.0,1.0
0.0,0.0,1.0,1.0,5.3905764,12.0,1.0
0.0,0.0,1.0,1.0,7.3397923,12.0,1.0
0.0,0.0,0.0,1.0,8.056882,1.0,1.0
0.0,0.0,0.0,1.0,13.132794,1.0,1.0
0.0,0.0,0.0,1.0,7.5023584,1.0,1.0
0.0,0.0,0.0,1.0,5.2068834,1.0,1.0
0.0,0.0,0.0,1.0,8.587652,1.0,1.0
0.0,0.0,0.0,1.0,6.0406322,1.0,1.0
0.0,0.0,0.0,1.0,9.044801,1.0,1.0
0.0,0.0,0.0,1.0,13.784146,1.0,1.0
0.0,0.0,0.0,1.0,12.926604,1.0,1.0
0.0,0.0,0.0,1.0,7.4485993,1.0,1.0
0.0,0.0,0.0,1.0,5.549251,1.0,1.0
0.0,0.0,0.0,1.0,8.822403,1.0,1.0
0.0,0.0,0.0,1.0,5.2445073,1.0,1.0
0.0,0.0,0.0,1.0,5.5482388,1.0,1.0
0.0,0.0,0.0,1.0,19.434204,1.0,1.0
0.0,0.0,0.0,1.0,7.4659176,1.0,1.0
0.0,0.0,0.0,1.0,7.611154,1.0,1.0
0.0,0.0,0.0,1.0,5.7088375,1.0,1.0
0.0,0.0,0.0,1.0,8.492143,1.0,1.0
0.0,0.0,0.0,1.0,5.742731,1.0,1.0
0.0,0.0,0.0,1.0,14.231587,1.0,1.0
0.0,0.0,0.0,1.0,6.6274567,1.0,1.0
0.0,0.0,0.0,1.0,5.261976,1.0,1.0
0.0,0.0,0.0,1.0,8.917803,1.0,1.0
0.0,0.0,0.0,1.0,8.188958,1.0,1.0
0.0,0.0,0.0,1.0,9.224909,1.0,1.0
0.0,0.0,0.0,1.0,8.390259,1.0,1.0
0.0,0.0,0.0,1.0,17.901844,1.0,1.0
0.0,0.0,0.0,1.0,9.159128,1.0,1.0
0.0,0.0,0.0,1.0,6.7062116,1.0,1.0
0.0,0.0,0.0,1.0,7.6033483,1.0,1.0
0.0,0.0,0.0,1.0,5.1110525,1.0,1.0
0.0,0.0,0.0,1.0,15.118669,1.0,1.0
0.0,0.0,0.0,1.0,8.745166,1.0,1.0
0.0,0.0,0.0,1.0,5.8200593,1.0,1.0
0.0,0.0,0.0,1.0,8.982435,1.0,1.0
0.0,0.0,0.0,1.0,6.0726776,1.0,1.0
0.0,0.0,0.0,1.0,6.8921404,1.0,1.0
0.0,0.0,0.0,1.0,16.228876,1.0,1.0
0.0,0.0,0.0,1.0,8.155804,1.0,1.0
0.0,0.0,0.0,1.0,5.7599974,1.0,1.0
0.0,0.0,0.0,1.0,6.39598,1.0,1.0
0.0,0.0,0.0,1.0,12.715506,1.0,1.0
0.0,0.0,0.0,1.0,13.329557,1.0,1.0
0.0,0.0,0.0,1.0,18.635168,1.0,1.0
0.0,0.0,0.0,1.0,5.327547,1.0,1.0
0.0,0.0,0.0,1.0,17.924015,1.0,1.0
0.0,0.0,0.0,1.0,6.077428,1.0,1.0
0.0,0.0,0.0,1.0,8.956298,1.0,1.0
0.0,0.0,0.0,1.0,7.681055,1.0,1.0
0.0,0.0,0.0,1.0,5.4635115,1.0,1.0
0.0,0.0,0.0,1.0,15.427637,1.0,1.0
0.0,0.0,1.0,1.0,16.081339,7.0,1.0
0.0,0.0,1.0,1.0,19.403036,7.0,1.0
0.0,0.0,1.0,1.0,18.053497,7.0,1.0
0.0,0.0,1.0,1.0,18.753479,7.0,1.0
0.0,0.0,1.0,1.0,19.803095,7.0,1.0
0.0,0.0,1.0,1.0,17.16385,7.0,1.0
0.0,0.0,1.0,1.0,17.869314,7.0,1.0
0.0,0.0,1.0,1.0,18.995895,7.0,1.0
0.0,0.0,1.0,1.0,16.767004,7.0,1.0
0.0,0.0,1.0,1.0,18.72328,7.0,1.0
0.0,0.0,1.0,1.0,18.37392,7.0,1.0
0.0,0.0,1.0,1.0,19.07516,7.0,1.0
0.0,0.0,1.0,1.0,18.652441,7.0,1.0
0.0,0.0,1.0,1.0,17.155727,7.0,1.0
0.0,0.0,1.0,1.0,19.837519,7.0,1.0
0.0,0.0,1.0,1.0,17.89862,7.0,1.0
0.0,0.0,1.0,1.0,18.575356,7.0,1.0
0.0,0.0,1.0,1.0,18.608044,7.0,1.0
0.0,0.0,1.0,1.0,16.43303,7.0,1.0
0.0,0.0,1.0,1.0,18.190413,7.0,1.0
0.0,0.0,1.0,1.0,18.446354,7.0,1.0
0.0,0.0,1.0,1.0,13.920071,7.0,1.0
0.0,0.0,1.0,1.0,15.888689,7.0,1.0
0.0,0.0,1.0,1.0,19.603848,7.0,1.0
0.0,0.0,1.0,1.0,17.68785,7.0,1.0
0.0,0.0,1.0,1.0,14.061426,7.0,1.0
0.0,0.0,1.0,1.0,19.923828,7.0,1.0
0.0,0.0,1.0,1.0,18.360855,7.0,1.0
0.0,0.0,1.0,1.0,19.820782,7.0,1.0
0.0,0.0,1.0,1.0,19.059004,7.0,1.0
0.0,0.0,1.0,1.0,19.906113,7.0,1.0
0.0,0.0,1.0,1.0,19.188925,7.0,1.0
0.0,0.0,1.0,1.0,17.460876,7.0,1.0
0.0,0.0,1.0,1.0,18.84001,7.0,1.0
0.0,0.0,1.0,1.0,19.9654,7.0,1.0
0.0,0.0,1.0,1.0,14.739946,7.0,1.0
0.0,0.0,1.0,1.0,18.086815,7.0,1.0
0.0,0.0,1.0,1.0,18.152784,7.0,1.0
0.0,0.0,1.0,1.0,18.52047,7.0,1.0
0.0,1.0,0.0,1.0,18.637875,4.0,1.0
0.0,0.6252491,0.0,1.0,19.873755,4.0,1.0
0.0,0.9921933,0.0,1.0,17.867287,4.0,1.0
0.0,0.3063162,0.0,1.0,7.594743,4.0,1.0
0.0,1.0,0.0,1.0,18.968004,4.0,1.0
0.0,1.0,0.0,1.0,19.714767,4.0,1.0
0.0,1.0,0.0,1.0,20.870182,4.0,1.0
0.0,0.7005333,0.0,1.0,12.909066,4.0,1.0
0.0,1.0,0.0,1.0,20.970715,4.0,1.0
0.0,0.3672716,0.0,1.0,8.509074,4.0,1.0
0.0,1.0,0.0,1.0,18.726267,4.0,1.0
0.0,0.5632221,0.0,1.0,11.448332,4.0,1.0
0.0,0.25954688,0.0,1.0,21.702267,4.0,1.0
0.0,0.5535221,0.0,1.0,10.409876,4.0,1.0
0.0,0.93149245,0.0,1.0,16.835371,4.0,1.0
0.0,0.83139634,0.0,1.0,15.470945,4.0,1.0
0.0,0.20870227,0.0,1.0,21.95649,4.0,1.0
0.0,0.35162693,0.0,1.0,6.9776583,4.0,1.0
0.0,0.43017453,0.0,1.0,8.312967,4.0,1.0
0.0,0.83237803,0.0,1.0,15.150427,4.0,1.0
0.0,0.16224253,0.0,1.0,5.4336376,4.0,1.0
0.0,0.03925991,0.0,1.0,22.8037,4.0,1.0
0.0,1.0,0.0,1.0,18.122662,4.0,1.0
0.0,0.9219681,0.0,1.0,18.39016,4.0,1.0
0.0,0.1152755,0.0,1.0,22.423622,4.0,1.0
0.0,0.18444777,0.0,1.0,22.07776,4.0,1.0
0.0,0.38206553,0.0,1.0,8.730983,4.0,1.0
0.0,0.055034816,0.0,1.0,3.8255224,4.0,1.0
0.0,0.35356945,0.0,1.0,8.303542,4.0,1.0
0.0,0.7840147,0.0,1.0,19.079926,4.0,1.0
0.0,0.27135766,0.0,1.0,7.070365,4.0,1.0
0.0,0.35428965,0.0,1.0,7.0229244,4.0,1.0
0.0,0.014255285,0.0,1.0,3.213829,4.0,1.0
0.0,0.78610426,0.0,1.0,14.363772,4.0,1.0
0.0,0.40211505,0.0,1.0,9.031726,4.0,1.0
0.0,0.21983248,0.0,1.0,6.2974873,4.0,1.0
0.0,0.66101694,0.0,1.0,12.915254,4.0,1.0
0.0,0.62032044,0.0,1.0,12.304806,4.0,1.0
0.0,0.11209816,0.0,1.0,2.9056683,4.0,1.0
0.0,1.0,0.0,1.0,19.212585,4.0,1.0
0.0,0.37526715,0.0,1.0,8.629007,4.0,1.0
0.0,0.11076188,0.0,1.0,2.8829517,4.0,1.0
0.0,0.7901734,0.0,1.0,14.432948,4.0,1.0
0.0,1.0,0.0,1.0,20.945631,4.0,1.0
0.0,0.29804647,0.0,1.0,7.4706974,4.0,1.0
0.0,1.0,0.0,1.0,19.488365,4.0,1.0
0.0,0.5690794,0.0,1.0,10.674351,4.0,1.0
0.0,0.045635402,0.0,1.0,1.7758026,4.0,1.0
0.0,0.79427516,0.0,1.0,14.502678,4.0,1.0
0.0,1.0,0.0,1.0,18.93505,4.0,1.0
0.0,0.6922072,0.0,1.0,13.383108,4.0,1.0
0.0,0.71099365,0.0,1.0,19.445032,4.0,1.0
0.0,0.53146195,0.0,1.0,10.034853,4.0,1.0
0.0,0.010820746,0.0,1.0,22.945896,4.0,1.0
0.0,0.11121321,0.0,1.0,2.890625,4.0,1.0
0.0,0.6720505,0.0,1.0,13.080757,4.0,1.0
0.0,0.57712984,0.0,1.0,11.656948,4.0,1.0
0.0,0.33051926,0.0,1.0,6.618828,4.0,1.0
0.0,1.0,0.0,1.0,18.051455,4.0,1.0
0.0,0.17984635,0.0,1.0,5.697695,4.0,1.0
0.0,0.120201945,0.0,1.0,4.803029,4.0,1.0
0.0,0.14279968,0.0,1.0,3.4275942,4.0,1.0
0.0,0.62494564,0.0,1.0,12.374184,4.0,1.0
0.0,0.53800046,0.0,1.0,10.1460085,4.0,1.0
0.0,0.98761165,0.0,1.0,17.814175,4.0,1.0
0.0,0.0,1.0,1.0,7.0,4.0,1.0
0.0,0.0,1.0,1.0,7.0,4.0,1.0
0.0,0.0,1.0,1.0,7.0,4.0,1.0
0.0,0.0,1.0,1.0,7.0,4.0,1.0
0.0,0.0,1.0,1.0,8.501857,4.0,1.0
0.0,0.0,1.0,1.0,7.0,4.0,1.0
0.0,0.0,1.0,1.0,7.0,4.0,1.0
0.0,0.0,1.0,1.0,6.472701,4.0,1.0
0.0,0.0,1.0,1.0,13.306075,4.0,1.0
0.0,0.0,1.0,1.0,7.0,4.0,1.0
0.0,0.0,1.0,1.0,7.0,4.0,1.0
0.0,0.0,1.0,1.0,7.0,4.0,1.0
0.0,0.0,1.0,1.0,7.9791217,4.0,1.0
0.0,0.0,1.0,1.0,6.543895,4.0,1.0
0.0,0.0,1.0,1.0,7.0,4.0,1.0
0.0,0.0,1.0,1.0,6.24429,4.0,1.0
0.0,0.0,1.0,1.0,7.902672,4.0,1.0
0.0,0.0,1.0,1.0,13.709614,4.0,1.0
0.0,0.0,1.0,1.0,6.7391915,4.0,1.0
0.0,0.0,1.0,1.0,8.365488,4.0,1.0
0.0,0.0,1.0,1.0,7.0,4.0,1.0
0.0,0.0,1.0,1.0,11.644209,4.0,1.0
0.0,0.0,1.0,1.0,7.0,4.0,1.0
0.0,0.0,1.0,1.0,8.654962,4.0,1.0
0.0,0.0,1.0,1.0,7.0,4.0,1.0
0.0,0.0,1.0,1.0,11.200868,4.0,1.0
0.0,0.0,1.0,1.0,7.312523,4.0,1.0
0.0,0.0,1.0,1.0,8.071052,4.0,1.0
0.0,0.0,1.0,1.0,8.612954,4.0,1.0
0.0,0.0,1.0,1.0,7.0,4.0,1.0
0.0,0.0,1.0,1.0,8.056117,4.0,1.0
0.0,0.0,1.0,1.0,9.878592,4.0,1.0
0.0,0.0,1.0,1.0,6.731203,4.0,1.0
0.0,0.0,1.0,1.0,7.0,4.0,1.0
0.0,0.0,1.0,1.0,7.143421,4.0,1.0
0.0,0.0,1.0,1.0,6.9564395,4.0,1.0
0.0,0.0,1.0,1.0,7.434515,4.0,1.0
0.0,0.0,1.0,1.0,7.0,4.0,1.0
0.0,0.0,1.0,1.0,13.854668,4.0,1.0
0.0,0.0,1.0,1.0,8.309855,4.0,1.0
0.0,0.0,1.0,1.0,13.160747,4.0,1.0
0.0,0.0,1.0,1.0,7.4279237,4.0,1.0
0.0,0.0,1.0,1.0,7.0,4.0,1.0
0.0,0.0,1.0,1.0,7.0,4.0,1.0
0.0,0.0,1.0,1.0,6.8988748,4.0,1.0
0.0,0.0,1.0,1.0,7.0,4.0,1.0
0.0,0.0,1.0,1.0,11.011896,4.0,1.0
0.0,0.0,1.0,1.0,7.0,4.0,1.0
0.0,0.0,1.0,1.0,7.7333345,4.0,1.0
0.0,0.0,1.0,1.0,7.0,4.0,1.0
0.0,0.0,1.0,1.0,10.040941,4.0,1.0
0.0,0.0,1.0,1.0,7.300897,4.0,1.0
0.0,0.0,1.0,1.0,6.5340333,4.0,1.0
0.0,0.0,1.0,1.0,6.320963,4.0,1.0
0.0,0.0,1.0,1.0,6.167774,4.0,1.0
0.0,0.0,1.0,1.0,7.9175367,4.0,1.0
0.0,0.0,1.0,1.0,6.406393,4.0,1.0
0.0,0.0,1.0,1.0,7.0,4.0,1.0
0.0,0.0,1.0,1.0,8.291833,4.0,1.0
0.0,0.0,1.0,1.0,8.971944,4.0,1.0
0.0,0.0,1.0,1.0,7.0981073,4.0,1.0
0.0,0.0,1.0,1.0,7.0,4.0,1.0
0.0,0.0,1.0,1.0,10.935978,4.0,1.0
0.0,0.0,1.0,1.0,7.0,4.0,1.0
0.0,0.0,1.0,1.0,7.0,4.0,1.0
0.0,0.0,1.0,1.0,7.6997066,2.3002937,1.0
0.0,0.0,1.0,1.0,7.845674,2.9060361,1.0
0.0,0.0,1.0,1.0,13.210741,3.0,1.0
0.0,0.0,1.0,1.0,15.249637,2.0833738,1.0
0.0,0.0,1.0,1.0,7.2991304,2.7008698,1.0
0.0,0.0,1.0,1.0,12.639626,2.373375,1.0
0.0,0.0,1.0,1.0,7.8213296,2.1786704,1.0
0.0,0.0,1.0,1.0,12.118064,3.0,1.0
0.0,0.0,1.0,1.0,7.0,3.0,1.0
0.0,0.0,1.0,1.0,7.0,3.0,1.0
0.0,0.0,1.0,1.0,9.754526,2.6939416,1.0
0.0,0.0,1.0,1.0,7.667584,2.332416,1.0
0.0,0.0,1.0,1.0,7.0,3.0,1.0
0.0,0.0,1.0,1.0,7.93701,2.0629902,1.0
0.0,0.0,1.0,1.0,9.248385,3.0,1.0
0.0,0.0,1.0,1.0,11.213959,2.5317824,1.0
0.0,0.0,1.0,1.0,7.2505136,2.7494864,1.0
0.0,0.0,1.0,1.0,7.7208295,2.9199078,1.0
0.0,0.0,1.0,1.0,7.4032307,2.5967696,1.0
0.0,0.0,1.0,1.0,7.3740807,2.6259193,1.0
0.0,0.0,1.0,1.0,9.704341,3.0,1.0
0.0,0.0,1.0,1.0,9.672955,2.703005,1.0
0.3604118,0.0,1.0,1.0,12.045765,2.639588,1.0
0.0,0.0,1.0,1.0,7.9888377,2.0111623,1.0
0.0,0.0,1.0,1.0,7.782958,2.2170422,1.0
0.0,0.0,1.0,1.0,7.0,3.0,1.0
0.0,0.0,1.0,1.0,14.851719,2.1275868,1.0
0.63330334,0.0,1.0,1.0,15.866247,2.3666966,1.0
0.0,0.0,1.0,1.0,15.905937,3.0,1.0
0.34170967,0.0,1.0,1.0,11.783936,2.6582904,1.0
0.0,0.0,1.0,1.0,11.645189,3.0,1.0
0.89622706,0.0,1.0,1.0,19.54718,2.1037729,1.0
0.27257314,0.0,1.0,1.0,10.816024,2.7274268,1.0
0.0,0.0,1.0,1.0,15.239508,2.0844991,1.0
0.0,0.0,1.0,1.0,7.0,3.0,1.0
0.9805579,0.0,1.0,1.0,20.72781,2.019442,1.0
0.0,0.0,1.0,1.0,7.3242574,2.6757424,1.0
0.0,0.0,1.0,1.0,7.235753,2.764247,1.0
0.0,0.0,1.0,1.0,7.330867,2.6691332,1.0
0.0,0.0,1.0,1.0,7.0,3.0,1.0
0.3330733,0.0,1.0,1.0,11.663026,2.6669266,1.0
0.0,0.0,1.0,1.0,12.652119,3.0,1.0
0.0,0.0,1.0,1.0,11.036793,3.0,1.0
0.0,0.0,1.0,1.0,10.565981,2.6037798,1.0
0.0,0.0,1.0,1.0,7.0,3.0,1.0
0.5370795,0.0,1.0,1.0,14.519114,2.4629204,1.0
0.0,0.0,1.0,1.0,7.8494043,2.1505957,1.0
0.0,0.0,1.0,1.0,7.0,3.0,1.0
0.0,0.0,1.0,1.0,7.0,3.0,1.0
0.665473,0.0,1.0,1.0,16.316622,2.334527,1.0
0.0,0.0,1.0,1.0,12.550643,2.383262,1.0
0.0,0.0,1.0,1.0,12.633102,2.3740997,1.0
0.0,0.0,1.0,1.0,9.666429,2.70373,1.0
0.0,0.0,1.0,1.0,7.4151444,2.5848556,1.0
0.0,0.0,1.0,1.0,7.79929,2.20071,1.0
0.30638105,0.0,1.0,1.0,11.289335,2.693619,1.0
0.0,0.0,1.0,1.0,11.230182,2.5299797,1.0
0.01963227,0.0,1.0,1.0,7.274852,2.9803677,1.0
0.0,0.0,1.0,1.0,13.602025,2.2664416,1.0
0.0,0.0,1.0,1.0,7.0,3.0,1.0
0.0,0.0,1.0,1.0,12.253588,3.0,1.0
0.0,0.0,1.0,1.0,8.1468935,3.0,1.0
0.0,0.0,1.0,1.0,15.925428,2.0082858,1.0
0.30246782,0.0,1.0,1.0,11.2345495,2.6975322,1.0
0.0,0.0,1.0,1.0,7.6349897,2.3650103,1.0
0.0,0.0,1.0,1.0,15.739586,8.0,1.0
0.0,0.0,1.0,1.0,11.716837,8.0,1.0
0.0,0.0,1.0,1.0,15.407333,8.0,1.0
0.0,0.0,1.0,1.0,16.109592,8.0,1.0
0.0,0.0,1.0,1.0,14.101279,8.0,1.0
0.0,0.0,1.0,1.0,14.406093,8.0,1.0
0.0,0.0,1.0,1.0,11.150642,8.0,1.0
0.0,0.0,1.0,1.0,11.157286,8.0,1.0
0.0,0.0,1.0,1.0,14.477378,8.0,1.0
0.0,0.0,1.0,1.0,11.438429,8.0,1.0
0.0,0.0,1.0,1.0,15.417721,8.0,1.0
0.0,0.0,1.0,1.0,15.46129,8.0,1.0
0.0,0.0,1.0,1.0,12.94163,8.0,1.0
0.0,0.0,1.0,1.0,14.331247,8.0,1.0
0.0,0.0,1.0,1.0,11.941521,8.0,1.0
0.0,0.0,1.0,1.0,12.942136,8.0,1.0
0.0,0.0,1.0,1.0,11.820675,8.0,1.0
0.0,0.0,1.0,1.0,11.451164,8.0,1.0
0.0,0.0,1.0,1.0,15.829157,8.0,1.0
0.0,0.0,1.0,1.0,11.89552,8.0,1.0
0.0,0.0,1.0,1.0,17.929869,8.0,1.0
0.0,0.0,1.0,1.0,15.452111,8.0,1.0
0.0,0.0,1.0,1.0,11.270005,8.0,1.0
0.0,0.0,1.0,1.0,11.27986,8.0,1.0
