FRE,Hour,FGE
1.0,0.6927447,1.0
1.0,0.095924005,1.0
1.0,0.103993885,1.0
1.0,0.6816912,1.0
1.0,0.6956522,1.0
1.0,0.18823773,1.0
1.0,0.5652174,1.0
1.0,0.08919522,1.0
1.0,0.26086956,1.0
1.0,0.07651379,1.0
1.0,0.71901596,1.0
1.0,0.26086956,1.0
1.0,1.0,1.0
1.0,0.06456934,1.0
1.0,0.4098932,1.0
1.0,0.62027097,1.0
1.0,0.9213419,1.0
1.0,0.5657986,1.0
1.0,0.43478262,1.0
1.0,0.80166245,1.0
1.0,0.43769452,1.0
1.0,0.6165967,1.0
1.0,0.5415746,1.0
1.0,0.12804148,1.0
1.0,0.806501,1.0
1.0,0.73913044,1.0
1.0,0.73913044,1.0
1.0,0.8209514,1.0
1.0,0.52716124,1.0
1.0,0.29134962,1.0
1.0,0.11246659,1.0
1.0,0.39441407,1.0
1.0,0.3627509,1.0
1.0,0.39130434,1.0
1.0,0.28785974,1.0
1.0,0.39130434,1.0
1.0,0.53276163,1.0
1.0,0.48240745,1.0
1.0,0.9059987,1.0
1.0,0.26086956,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,0.3893963,1.0
1.0,0.40031487,1.0
1.0,0.02241277,1.0
1.0,0.67760545,1.0
1.0,0.067957416,1.0
1.0,0.65217394,1.0
1.0,0.3478261,1.0
1.0,0.2705106,1.0
1.0,0.76812303,1.0
1.0,0.95652175,1.0
1.0,0.33549553,1.0
1.0,0.549098,1.0
1.0,0.16456902,1.0
1.0,0.23943737,1.0
1.0,0.20922086,1.0
1.0,0.025420353,1.0
1.0,0.03328685,1.0
1.0,0.12615445,1.0
1.0,0.41113514,1.0
1.0,0.30434784,1.0
1.0,0.3320163,1.0
1.0,0.6956522,1.0
1.0,0.63203853,1.0
1.0,0.7106648,1.0
1.0,0.5070421,1.0
1.0,0.3511719,1.0
1.0,0.009840757,1.0
1.0,0.310896,1.0
1.0,0.31379268,1.0
1.0,0.3478261,1.0
1.0,0.5217391,1.0
1.0,0.10752089,1.0
1.0,0.7893877,1.0
1.0,0.90416694,1.0
1.0,0.90331465,1.0
1.0,0.056924295,1.0
1.0,0.25327894,1.0
1.0,0.9130435,1.0
1.0,0.7207262,1.0
1.0,0.26086956,1.0
1.0,0.6608386,1.0
1.0,0.99159414,1.0
1.0,0.13068342,1.0
1.0,0.29384798,1.0
1.0,0.9861694,1.0
1.0,0.654124,1.0
1.0,0.55866,1.0
1.0,0.6914831,1.0
1.0,0.9431007,1.0
1.0,0.86888075,1.0
1.0,0.82822657,1.0
1.0,0.702424,1.0
1.0,0.4345502,1.0
1.0,0.04347826,1.0
1.0,0.95652175,1.0
1.0,0.0,1.0
1.0,0.11985783,1.0
1.0,0.10618669,1.0
1.0,0.8381249,1.0
1.0,0.58879346,1.0
1.0,0.09003741,1.0
1.0,0.11556934,1.0
1.0,0.9103727,1.0
1.0,0.83103836,1.0
1.0,0.071717784,1.0
1.0,0.32777536,1.0
1.0,0.10852157,1.0
1.0,0.73186225,1.0
1.0,0.7096726,1.0
1.0,0.46869016,1.0
1.0,0.3623789,1.0
1.0,0.094050966,1.0
1.0,0.18708105,1.0
1.0,0.9191131,1.0
1.0,0.17391305,1.0
1.0,0.3478261,1.0
1.0,0.39130434,1.0
1.0,0.7100974,1.0
1.0,0.08472802,1.0
1.0,0.0074914703,1.0
1.0,0.9130435,1.0
1.0,0.37158352,1.0
1.0,0.91644174,1.0
1.0,0.15821879,1.0
1.0,0.7131255,1.0
1.0,0.88183385,1.0
1.0,0.9324337,1.0
1.0,0.514908,1.0
1.0,0.051551323,1.0
1.0,0.9958595,1.0
1.0,0.88956475,1.0
1.0,0.05382844,1.0
1.0,0.015271977,1.0
1.0,0.94733775,1.0
1.0,0.1728777,1.0
1.0,0.35924235,1.0
1.0,0.39106417,1.0
1.0,0.30434784,1.0
1.0,0.33141872,1.0
1.0,0.7623909,1.0
1.0,0.5652174,1.0
1.0,0.46500063,1.0
1.0,0.826087,1.0
1.0,0.826087,1.0
1.0,0.51433885,1.0
1.0,0.40046045,1.0
1.0,0.6956522,1.0
1.0,0.997599,1.0
1.0,0.9590268,1.0
1.0,0.13578638,1.0
1.0,0.08567859,1.0
1.0,0.0072183404,1.0
1.0,0.28507552,1.0
1.0,0.30434784,1.0
1.0,0.81597805,1.0
1.0,0.21739131,1.0
1.0,0.27624768,1.0
1.0,0.28717208,1.0
1.0,0.009152476,1.0
1.0,0.08695652,1.0
1.0,0.7826087,1.0
1.0,0.024496017,1.0
1.0,0.19284731,1.0
1.0,0.23889093,1.0
1.0,0.13029823,1.0
1.0,0.21950708,1.0
1.0,0.39130434,1.0
1.0,0.11498967,1.0
1.0,0.21184017,1.0
1.0,0.4746462,1.0
1.0,0.49335054,1.0
1.0,0.4202424,1.0
1.0,0.4168091,1.0
1.0,0.60915434,1.0
1.0,0.8286775,1.0
1.0,0.50476813,1.0
1.0,0.26086956,1.0
1.0,0.58663344,1.0
1.0,0.65217394,1.0
1.0,0.10266973,1.0
1.0,0.7913166,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,0.26086956,1.0
1.0,0.5217391,1.0
1.0,0.41184694,1.0
1.0,0.7817065,1.0
1.0,0.21739131,1.0
1.0,0.95652175,1.0
1.0,0.9503816,1.0
1.0,0.26086956,1.0
1.0,0.71060306,1.0
1.0,0.095082015,1.0
1.0,0.39638826,1.0
1.0,0.2515497,1.0
1.0,0.26618305,1.0
1.0,0.53587127,1.0
1.0,0.7914815,1.0
1.0,0.8108589,1.0
1.0,0.30325058,1.0
1.0,0.6576491,1.0
1.0,0.2173345,1.0
1.0,0.7210952,1.0
1.0,0.50536823,1.0
1.0,0.26748037,1.0
1.0,0.7103038,1.0
1.0,0.46740055,1.0
1.0,0.6647281,1.0
1.0,0.30434784,1.0
1.0,0.48032233,1.0
1.0,0.93894756,1.0
1.0,0.9189045,1.0
1.0,0.21739131,1.0
1.0,0.50090647,1.0
1.0,0.73913044,1.0
1.0,0.6086957,1.0
1.0,0.014844205,1.0
1.0,0.0013245081,1.0
1.0,0.69657224,1.0
1.0,0.7858977,1.0
1.0,0.65217394,1.0
1.0,0.43041366,1.0
1.0,0.42871106,1.0
1.0,0.37225312,1.0
1.0,0.35481825,1.0
1.0,0.9387833,1.0
1.0,0.8216556,1.0
1.0,0.5217391,1.0
1.0,0.7258774,1.0
1.0,0.661593,1.0
1.0,0.38376105,1.0
1.0,0.39130434,1.0
1.0,0.7996563,1.0
1.0,0.4407361,1.0
1.0,0.66474783,1.0
1.0,0.6072965,1.0
1.0,0.7969508,1.0
1.0,0.6363522,1.0
1.0,0.57858413,1.0
1.0,0.5094434,1.0
1.0,0.30281517,1.0
1.0,0.78093445,1.0
1.0,0.65201724,1.0
1.0,0.28856933,1.0
1.0,0.9414515,1.0
1.0,0.9130435,1.0
1.0,0.64557,1.0
1.0,0.44479522,1.0
1.0,0.9130435,1.0
1.0,0.9278161,1.0
1.0,1.0,1.0
1.0,0.534511,1.0
1.0,0.47955102,1.0
1.0,0.45896778,1.0
1.0,0.08041453,1.0
1.0,0.8818725,1.0
1.0,0.046283282,1.0
1.0,0.23497942,1.0
1.0,0.25370067,1.0
1.0,0.023734782,1.0
1.0,0.64201856,1.0
1.0,0.45125163,1.0
1.0,0.92386186,1.0
1.0,0.890968,1.0
1.0,0.6444699,1.0
1.0,0.7241569,1.0
1.0,0.69323456,1.0
1.0,0.41630894,1.0
1.0,0.5326794,1.0
1.0,0.1784538,1.0
1.0,0.17786194,1.0
1.0,0.8939105,1.0
1.0,0.24713981,1.0
1.0,0.21739131,1.0
1.0,0.005212656,1.0
1.0,0.063906595,1.0
1.0,0.0,1.0
1.0,0.97794867,1.0
1.0,0.011920823,1.0
1.0,0.7028003,1.0
1.0,0.113473035,1.0
1.0,0.61263037,1.0
1.0,0.26952177,1.0
1.0,0.9201232,1.0
1.0,0.26086956,1.0
1.0,0.30636027,1.0
1.0,0.02561491,1.0
1.0,0.47826087,1.0
1.0,0.60509855,1.0
1.0,0.39995736,1.0
1.0,0.7869016,1.0
1.0,0.015483795,1.0
1.0,0.1279002,1.0
1.0,0.033640206,1.0
1.0,0.6823623,1.0
1.0,0.5273815,1.0
1.0,0.5624094,1.0
1.0,0.47826087,1.0
1.0,0.44573215,1.0
1.0,0.9351092,1.0
1.0,1.0,1.0
1.0,0.17391305,1.0
1.0,0.45353192,1.0
1.0,0.4304044,1.0
1.0,0.48063043,1.0
1.0,0.9366118,1.0
1.0,0.7826087,1.0
1.0,0.47826087,1.0
1.0,0.30772287,1.0
1.0,0.40322185,1.0
1.0,0.86956525,1.0
1.0,0.17391305,1.0
1.0,0.68886805,1.0
1.0,0.7079709,1.0
1.0,0.7529645,1.0
1.0,0.45319685,1.0
1.0,0.75812995,1.0
1.0,0.8380765,1.0
1.0,0.96904945,1.0
1.0,0.797011,1.0
1.0,0.08695652,1.0
1.0,0.826087,1.0
1.0,0.5109909,1.0
1.0,0.97146046,1.0
1.0,0.42937487,1.0
1.0,0.7268707,1.0
1.0,0.20312816,1.0
1.0,0.6086957,1.0
1.0,0.26469916,1.0
1.0,0.32115957,1.0
1.0,0.6956522,1.0
1.0,0.013854217,1.0
1.0,0.8502603,1.0
1.0,0.90331906,1.0
1.0,0.4651209,1.0
1.0,0.052684724,1.0
1.0,0.04347826,1.0
1.0,0.5250246,1.0
1.0,0.6956522,1.0
1.0,0.24647757,1.0
1.0,0.21739131,1.0
1.0,1.0,1.0
1.0,0.958111,1.0
1.0,0.43974265,1.0
1.0,0.81253415,1.0
1.0,0.70276093,1.0
1.0,0.48189476,1.0
1.0,0.28825307,1.0
1.0,0.26086956,1.0
1.0,0.29065976,1.0
1.0,0.81206256,1.0
1.0,0.7564447,1.0
1.0,0.33857346,1.0
1.0,0.31809175,1.0
1.0,0.77453387,1.0
1.0,0.47826087,1.0
1.0,0.8763386,1.0
1.0,0.21739131,1.0
1.0,0.9087645,1.0
1.0,0.0,1.0
1.0,0.91332084,1.0
1.0,0.6086957,1.0
1.0,0.4884303,1.0
1.0,0.073548354,1.0
1.0,0.8718802,1.0
1.0,0.88618493,1.0
1.0,0.30771053,1.0
1.0,0.66001683,1.0
1.0,0.1138146,1.0
1.0,0.21739131,1.0
1.0,0.4520083,1.0
1.0,0.44049498,1.0
1.0,0.61837727,1.0
1.0,0.6562138,1.0
1.0,0.08695652,1.0
1.0,0.8563591,1.0
1.0,0.756158,1.0
1.0,0.43844035,1.0
1.0,0.17391305,1.0
1.0,0.30434784,1.0
1.0,0.25196093,1.0
1.0,0.0,1.0
1.0,0.91098195,1.0
1.0,0.1716631,1.0
1.0,0.84943694,1.0
1.0,0.78580594,1.0
1.0,0.9130435,1.0
1.0,0.048616327,1.0
1.0,0.7821875,1.0
1.0,0.21614556,1.0
1.0,0.04347826,1.0
1.0,0.4690162,1.0
1.0,0.104854256,1.0
1.0,0.21004675,1.0
1.0,0.9592124,1.0
1.0,0.23560338,1.0
1.0,0.01852701,1.0
1.0,0.08695652,1.0
1.0,0.826087,1.0
1.0,0.9051002,1.0
1.0,0.9169529,1.0
1.0,0.4065294,1.0
1.0,0.826087,1.0
1.0,0.55055636,1.0
1.0,0.5595928,1.0
1.0,0.80183077,1.0
1.0,0.3464688,1.0
1.0,0.07994055,1.0
1.0,0.4951798,1.0
1.0,0.5652174,1.0
1.0,0.5176161,1.0
1.0,0.45810214,1.0
1.0,0.104683295,1.0
1.0,0.99249375,1.0
1.0,0.85481066,1.0
1.0,0.33068144,1.0
1.0,0.4133461,1.0
1.0,0.44827673,1.0
1.0,0.43478262,1.0
1.0,0.038169064,1.0
1.0,0.5701322,1.0
1.0,0.071966626,1.0
1.0,0.39743945,1.0
1.0,0.33405328,1.0
1.0,0.42118984,1.0
1.0,0.95652175,1.0
1.0,0.9534836,1.0
1.0,0.32200646,1.0
1.0,0.47826087,1.0
1.0,0.34683827,1.0
1.0,0.09372235,1.0
1.0,0.7826087,1.0
1.0,0.84243643,1.0
1.0,0.3120704,1.0
1.0,0.38097635,1.0
1.0,0.7826087,1.0
1.0,0.19871205,1.0
1.0,0.8888613,1.0
1.0,0.7435833,1.0
1.0,0.132487,1.0
1.0,0.69739735,1.0
1.0,0.43443316,1.0
1.0,0.41687542,1.0
1.0,0.92256874,1.0
1.0,0.04347826,1.0
1.0,0.04347826,1.0
1.0,0.9874856,1.0
1.0,0.11625387,1.0
1.0,0.76498955,1.0
1.0,0.058824673,1.0
1.0,0.30434784,1.0
1.0,0.3775014,1.0
1.0,0.3912458,1.0
1.0,0.8725453,1.0
1.0,0.13043478,1.0
1.0,0.64212227,1.0
1.0,0.016289994,1.0
1.0,0.04347826,1.0
1.0,0.24567066,1.0
1.0,0.034261134,1.0
1.0,0.76509714,1.0
1.0,0.86956525,1.0
1.0,0.843733,1.0
1.0,0.8516794,1.0
1.0,0.8058549,1.0
1.0,0.23379426,1.0
1.0,0.9018004,1.0
1.0,0.47826087,1.0
1.0,0.21739131,1.0
1.0,0.99240667,1.0
1.0,0.9871334,1.0
1.0,0.26086956,1.0
1.0,0.42678115,1.0
1.0,0.4638347,1.0
1.0,0.30028728,1.0
1.0,0.3478261,1.0
1.0,0.22098835,1.0
1.0,0.55866575,1.0
1.0,0.8264586,1.0
1.0,0.7562834,1.0
1.0,0.83615416,1.0
1.0,0.4364739,1.0
1.0,0.8078781,1.0
1.0,0.61934793,1.0
1.0,0.6086957,1.0
1.0,0.77448165,1.0
1.0,0.82467455,1.0
1.0,0.40664953,1.0
1.0,0.1590117,1.0
1.0,0.1680619,1.0
1.0,0.9097502,1.0
1.0,0.04347826,1.0
0.8942651,0.3478261,1.0
1.0,0.66967106,1.0
1.0,0.21739532,1.0
1.0,0.1149306,1.0
1.0,0.87140733,1.0
1.0,0.8884459,1.0
1.0,0.58926576,1.0
1.0,0.5217391,1.0
1.0,0.22670741,1.0
1.0,0.8022372,1.0
1.0,0.73913044,1.0
1.0,0.61609906,1.0
1.0,0.26086956,1.0
1.0,0.6039704,1.0
1.0,0.6055491,1.0
1.0,0.43682945,1.0
1.0,1.0,1.0
1.0,0.3234011,1.0
1.0,0.30799833,1.0
1.0,0.3478261,1.0
1.0,0.7681138,1.0
1.0,0.21390146,1.0
1.0,0.10899757,1.0
1.0,0.15732948,1.0
1.0,0.96825004,1.0
1.0,0.03392817,1.0
1.0,0.83619577,1.0
1.0,0.9096778,1.0
1.0,0.921891,1.0
1.0,0.16538063,1.0
1.0,0.08695652,1.0
1.0,0.70504737,1.0
1.0,0.90844464,1.0
1.0,0.6158912,1.0
1.0,0.5085304,1.0
1.0,0.5397571,1.0
1.0,0.44676298,1.0
1.0,0.776743,1.0
1.0,0.76078826,1.0
1.0,1.0,1.0
1.0,0.4213983,1.0
1.0,0.8386661,1.0
1.0,0.38540486,1.0
1.0,0.2688926,1.0
1.0,0.84479094,1.0
1.0,0.44707638,1.0
1.0,0.5178843,1.0
1.0,0.72540116,1.0
1.0,0.99892086,1.0
1.0,0.4811698,1.0
1.0,0.592527,1.0
1.0,0.5358215,1.0
1.0,0.6010678,1.0
1.0,0.72822267,1.0
1.0,0.547154,1.0
1.0,0.4676382,1.0
1.0,0.9277959,1.0
1.0,0.01443935,1.0
1.0,0.72426534,1.0
1.0,1.0,1.0
1.0,0.33919168,1.0
1.0,0.26086956,1.0
1.0,0.45460513,1.0
1.0,0.2698306,1.0
1.0,0.30434784,1.0
1.0,0.31267294,1.0
1.0,0.19973625,1.0
1.0,0.18708107,1.0
1.0,0.18258823,1.0
1.0,0.6956522,1.0
1.0,0.66625357,1.0
1.0,0.62282944,1.0
1.0,0.68150777,1.0
1.0,0.46918127,1.0
1.0,0.47571456,1.0
1.0,0.5199146,1.0
1.0,0.3589641,1.0
1.0,0.31447634,1.0
1.0,0.6393275,1.0
1.0,0.996553,1.0
1.0,0.9468832,1.0
1.0,0.30434784,1.0
1.0,0.0,1.0
1.0,0.019753763,1.0
1.0,0.47826087,1.0
1.0,0.6332308,1.0
1.0,1.0,1.0
1.0,0.18137223,1.0
1.0,0.46732426,1.0
1.0,0.57266724,1.0
1.0,0.013346622,1.0
1.0,0.31973046,1.0
1.0,0.43371737,1.0
1.0,0.47826087,1.0
1.0,0.87306833,1.0
1.0,0.91162753,1.0
1.0,0.6086957,1.0
1.0,0.492674,1.0
1.0,0.19877613,1.0
1.0,0.5663279,1.0
1.0,0.21626894,1.0
1.0,0.30434784,1.0
1.0,0.78783864,1.0
1.0,0.5217391,1.0
1.0,0.30909267,1.0
1.0,0.6768631,1.0
1.0,0.54490703,1.0
1.0,0.7227024,1.0
1.0,0.43478262,1.0
1.0,0.24168912,1.0
1.0,1.0,1.0
1.0,0.8479803,1.0
1.0,0.36296242,1.0
1.0,0.3478261,1.0
1.0,0.95652175,1.0
1.0,0.8315723,1.0
1.0,0.28629893,1.0
1.0,0.27714562,1.0
1.0,0.6530879,1.0
1.0,0.73913044,1.0
1.0,0.73913044,1.0
1.0,0.5689564,1.0
1.0,0.3304118,1.0
1.0,0.17552274,1.0
1.0,0.64415395,1.0
1.0,0.2243531,1.0
1.0,0.16724128,1.0
1.0,0.9130435,1.0
1.0,0.5027835,1.0
1.0,0.4557787,1.0
1.0,0.43590477,1.0
1.0,0.3955521,1.0
1.0,0.8846627,1.0
1.0,0.6571105,1.0
1.0,0.8180315,1.0
1.0,0.63676405,1.0
1.0,0.21739131,1.0
1.0,0.5752853,1.0
1.0,0.9130435,1.0
1.0,0.27695006,1.0
1.0,0.26086956,1.0
1.0,0.30434784,1.0
1.0,0.13043478,1.0
1.0,0.6956522,1.0
1.0,0.1256755,1.0
1.0,0.24662565,1.0
1.0,0.9154529,1.0
1.0,0.61887085,1.0
1.0,0.26086956,1.0
1.0,0.19911388,1.0
1.0,0.09465575,1.0
1.0,0.51993793,1.0
1.0,0.81730783,1.0
1.0,0.39130434,1.0
1.0,0.39130434,1.0
1.0,0.5300024,1.0
1.0,0.06903031,1.0
1.0,1.0,1.0
1.0,0.04347826,1.0
1.0,0.5541091,1.0
1.0,0.33423957,1.0
1.0,0.3206344,1.0
1.0,0.40107206,1.0
1.0,0.37349248,1.0
1.0,0.34877303,1.0
1.0,0.08684443,1.0
1.0,0.24956378,1.0
1.0,0.6845322,1.0
1.0,0.3478261,1.0
1.0,0.76684994,1.0
1.0,0.65548486,1.0
1.0,0.21739131,1.0
1.0,0.6171864,1.0
1.0,0.17391305,1.0
1.0,0.17391305,1.0
1.0,0.7943403,1.0
1.0,0.86789715,1.0
1.0,0.7818724,1.0
1.0,1.0,1.0
1.0,0.07394458,1.0
1.0,0.06908783,1.0
1.0,0.13043478,1.0
1.0,0.43478262,1.0
1.0,0.4286707,1.0
1.0,0.8560872,1.0
1.0,0.9557321,1.0
1.0,0.6881191,1.0
1.0,0.37053588,1.0
1.0,0.054576665,1.0
1.0,0.6698919,1.0
1.0,0.34885412,1.0
1.0,0.3855138,1.0
1.0,0.15340185,1.0
1.0,0.28692606,1.0
1.0,0.47826087,1.0
1.0,0.23545714,1.0
1.0,0.2568702,1.0
1.0,0.92880964,1.0
1.0,0.94741946,1.0
1.0,0.020506501,1.0
1.0,0.0039748694,1.0
1.0,0.44097143,1.0
1.0,0.26086956,1.0
1.0,0.12003645,1.0
1.0,0.3734297,1.0
1.0,0.6942229,1.0
1.0,0.07929621,1.0
1.0,0.8591024,1.0
1.0,0.9065927,1.0
1.0,0.5864571,1.0
1.0,0.25300935,1.0
1.0,0.9407677,1.0
1.0,0.44180465,1.0
1.0,0.9306935,1.0
1.0,0.018543469,1.0
1.0,0.34427935,1.0
1.0,0.88339186,1.0
1.0,0.38443673,1.0
1.0,0.43351227,1.0
1.0,0.24451008,1.0
1.0,0.5827167,1.0
1.0,0.5652174,1.0
1.0,0.30727163,1.0
1.0,0.5167474,1.0
1.0,0.66850245,1.0
1.0,0.7909688,1.0
1.0,0.9485252,1.0
1.0,0.6956522,1.0
1.0,0.027182553,1.0
1.0,0.81966686,1.0
1.0,0.745711,1.0
1.0,0.26086956,1.0
1.0,0.7058605,1.0
1.0,0.34889644,1.0
1.0,0.52173406,1.0
1.0,0.15840994,1.0
1.0,0.7601704,1.0
1.0,0.17285089,1.0
1.0,0.39831474,1.0
1.0,0.69849813,1.0
1.0,0.04347826,1.0
1.0,0.30434784,1.0
1.0,0.09621258,1.0
1.0,0.454462,1.0
1.0,0.08695652,1.0
1.0,0.80059284,1.0
1.0,0.54337037,1.0
1.0,0.65217394,1.0
1.0,0.09803414,1.0
1.0,0.4959512,1.0
1.0,0.38926896,1.0
1.0,0.5149142,1.0
1.0,0.5128286,1.0
1.0,0.49233612,1.0
1.0,0.16053253,1.0
1.0,0.08505617,1.0
1.0,0.027101025,1.0
1.0,0.919647,1.0
1.0,0.85875916,1.0
1.0,0.2173983,1.0
1.0,0.15767244,1.0
1.0,0.9509268,1.0
1.0,0.9471776,1.0
1.0,0.5217391,1.0
1.0,0.52597857,1.0
1.0,0.23165914,1.0
1.0,0.6086957,1.0
1.0,0.5642982,1.0
1.0,0.69842106,1.0
1.0,0.6956522,1.0
1.0,0.037508696,1.0
1.0,0.63019425,1.0
1.0,0.97547126,1.0
1.0,0.12470968,1.0
1.0,0.14754392,1.0
1.0,0.40412867,1.0
1.0,0.2771748,1.0
1.0,0.5217391,1.0
1.0,0.45935088,1.0
1.0,0.6002376,1.0
1.0,0.68004805,1.0
1.0,0.9326561,1.0
1.0,0.40877363,1.0
1.0,0.3478261,1.0
1.0,0.30633044,1.0
1.0,0.6529895,1.0
1.0,0.6592367,1.0
1.0,0.8765716,1.0
1.0,0.17391305,1.0
1.0,0.7826087,1.0
1.0,0.3630907,1.0
1.0,0.31766528,1.0
1.0,0.8851446,1.0
1.0,0.826087,1.0
1.0,0.16264102,1.0
1.0,0.09152968,1.0
1.0,0.59658664,1.0
1.0,0.83763236,1.0
1.0,0.47826087,1.0
1.0,0.84902453,1.0
1.0,0.6956522,1.0
1.0,0.95652175,1.0
1.0,0.73913044,1.0
1.0,0.08057704,1.0
1.0,0.14462142,1.0
1.0,0.7363461,1.0
1.0,0.7143423,1.0
1.0,0.86956525,1.0
1.0,0.784946,1.0
1.0,0.13043478,1.0
1.0,0.49029148,1.0
1.0,0.5372524,1.0
1.0,0.5211828,1.0
1.0,0.49916494,1.0
1.0,0.91919667,1.0
1.0,0.8903785,1.0
1.0,0.589597,1.0
1.0,0.95652175,1.0
1.0,0.47302768,1.0
1.0,0.46650353,1.0
1.0,0.9444689,1.0
1.0,0.3606277,1.0
1.0,0.10815683,1.0
1.0,0.08060838,1.0
1.0,0.04347826,1.0
1.0,0.038669407,1.0
1.0,0.047050398,1.0
1.0,0.9518408,1.0
1.0,0.08695652,1.0
1.0,0.7561657,1.0
1.0,0.39130434,1.0
1.0,0.23670363,1.0
1.0,0.97787416,1.0
1.0,0.63199383,1.0
1.0,0.47412315,1.0
1.0,1.0,1.0
1.0,0.035133384,1.0
1.0,0.3478261,1.0
1.0,0.30434784,1.0
1.0,0.04347826,1.0
1.0,0.7421,1.0
1.0,0.47886804,1.0
1.0,0.47826087,1.0
1.0,0.27146778,1.0
1.0,0.45576397,1.0
1.0,0.13043478,1.0
1.0,0.96667683,1.0
1.0,0.63980585,1.0
1.0,0.7083201,1.0
1.0,0.11464031,1.0
1.0,0.28816152,1.0
1.0,0.12120741,1.0
1.0,0.17069206,1.0
1.0,0.26289552,1.0
1.0,0.5263392,1.0
1.0,0.52342594,1.0
1.0,0.21739131,1.0
1.0,0.59696466,1.0
1.0,0.24576367,1.0
1.0,1.0,1.0
1.0,0.6086957,1.0
1.0,0.822206,1.0
1.0,0.48573378,1.0
1.0,0.57595485,1.0
1.0,0.30434784,1.0
1.0,0.19296399,1.0
1.0,0.033454023,1.0
1.0,0.12192985,1.0
1.0,0.30372256,1.0
1.0,0.6956522,1.0
1.0,0.6956522,1.0
1.0,0.6357803,1.0
1.0,0.5003945,1.0
1.0,0.6347013,1.0
1.0,1.0,1.0
1.0,0.97780275,1.0
1.0,0.85579073,1.0
1.0,0.9897198,1.0
1.0,0.8753083,1.0
1.0,0.808108,1.0
1.0,0.93129545,1.0
1.0,0.39130434,1.0
1.0,0.90742177,1.0
1.0,0.4910499,1.0
1.0,0.1716426,1.0
1.0,0.9781005,1.0
1.0,0.8166363,1.0
1.0,0.8707728,1.0
1.0,0.26086956,1.0
1.0,0.69132894,1.0
1.0,0.938619,1.0
1.0,0.35873336,1.0
1.0,0.23406366,1.0
1.0,0.54863644,1.0
1.0,0.5962635,1.0
1.0,0.21739131,1.0
1.0,0.4512009,1.0
1.0,0.09720665,1.0
1.0,0.40982598,1.0
1.0,0.31467322,1.0
1.0,0.97546107,1.0
1.0,0.75648063,1.0
1.0,0.32722098,1.0
1.0,0.0,1.0
1.0,0.020393077,1.0
1.0,0.3889144,1.0
1.0,0.62892455,1.0
1.0,0.81242865,1.0
1.0,0.43478262,1.0
1.0,0.6956522,1.0
1.0,0.63258374,1.0
1.0,0.4516003,1.0
1.0,0.44178966,1.0
1.0,0.7352278,1.0
1.0,0.42164558,1.0
1.0,0.30434784,1.0
1.0,0.86313564,1.0
1.0,0.7896389,1.0
1.0,0.93404925,1.0
1.0,0.74375653,1.0
1.0,0.40600088,1.0
1.0,0.9215417,1.0
1.0,0.90581614,1.0
1.0,0.6956522,1.0
1.0,0.8857427,1.0
1.0,0.13043478,1.0
1.0,0.61077994,1.0
1.0,0.18480942,1.0
1.0,0.7462407,1.0
1.0,0.95652175,1.0
1.0,0.13043478,1.0
1.0,0.0037873606,1.0
1.0,0.30434784,1.0
1.0,0.57659787,1.0
1.0,0.21739131,1.0
1.0,0.47826087,1.0
1.0,0.024067763,1.0
1.0,0.0,1.0
1.0,0.024546944,1.0
1.0,0.47826087,1.0
1.0,0.7984024,1.0
1.0,0.39130434,1.0
1.0,0.39130434,1.0
1.0,0.5874065,1.0
1.0,0.65217394,1.0
1.0,0.6956522,1.0
1.0,0.40941647,1.0
1.0,0.9295998,1.0
1.0,0.44846767,1.0
1.0,0.40602303,1.0
1.0,0.9674518,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,0.86956525,1.0
1.0,0.306513,1.0
1.0,0.30878457,1.0
1.0,0.20030016,1.0
1.0,0.2753595,1.0
1.0,0.7109635,1.0
1.0,0.22206801,1.0
1.0,0.78359634,1.0
1.0,0.0,1.0
1.0,0.46807492,1.0
1.0,0.37146813,1.0
1.0,0.47826087,1.0
1.0,0.04347826,1.0
1.0,0.9702921,1.0
1.0,0.5652174,1.0
1.0,0.13489577,1.0
1.0,0.9280137,1.0
1.0,0.4180058,1.0
1.0,0.36629528,1.0
1.0,0.43960845,1.0
1.0,0.9139136,1.0
1.0,0.71328795,1.0
1.0,0.5652174,1.0
1.0,0.60097224,1.0
1.0,0.94213045,1.0
1.0,0.39437807,1.0
1.0,0.96582836,1.0
1.0,0.06443143,1.0
1.0,0.18102041,1.0
1.0,0.28986642,1.0
1.0,0.7222842,1.0
1.0,0.87260157,1.0
1.0,0.6158942,1.0
1.0,0.9954064,1.0
1.0,0.59988004,1.0
1.0,0.04347826,1.0
1.0,0.04347826,1.0
1.0,0.4274468,1.0
1.0,0.12398186,1.0
1.0,0.12781033,1.0
1.0,0.26086956,1.0
1.0,0.36028853,1.0
1.0,0.6921271,1.0
1.0,0.37680995,1.0
1.0,0.14771873,1.0
1.0,0.21739131,1.0
1.0,0.75352675,1.0
1.0,0.25286797,1.0
1.0,0.5652174,1.0
1.0,0.9963058,1.0
1.0,1.0,1.0
1.0,0.9429065,1.0
1.0,0.9299899,1.0
1.0,0.30256492,1.0
1.0,0.50180364,1.0
1.0,0.7526755,1.0
1.0,0.107598655,1.0
1.0,0.54101574,1.0
