UNIX_TS,FRE,WOE,HTE,Weekday,Month,EBE
1365101800.0,1.0,0.0,1.0,3.0,4.0,1.0
1368331100.0,1.0,1.0,1.0,5.0,5.0,1.0
1359651500.0,1.0,0.0,1.0,3.0,1.0,1.0
1360713500.0,1.0,1.0,1.0,1.0,2.0,1.0
1336827500.0,1.0,0.0,1.0,5.0,5.0,0.0
1371643100.0,1.0,0.0,1.0,2.0,6.0,1.0
1343541500.0,1.0,1.0,1.0,5.0,7.0,0.0
1375376300.0,1.0,0.0,1.0,3.0,8.0,0.0
1365145100.0,1.0,0.0,1.0,3.0,4.0,1.0
1387259900.0,1.0,0.0,1.0,0.0,12.0,0.0
1335542300.0,1.0,1.0,1.0,4.0,4.0,0.0
1379930200.0,1.0,1.0,1.0,0.0,9.0,0.0
1337770600.0,1.0,1.0,1.0,2.0,5.0,0.0
1344718700.0,1.0,1.0,1.0,5.0,8.0,1.0
1335009500.0,1.0,1.0,1.0,5.0,4.0,0.0
1368467800.0,1.0,1.0,1.0,0.0,5.0,1.0
1387353500.0,1.0,0.0,1.0,1.0,12.0,0.0
1379599100.0,1.0,1.0,1.0,3.0,9.0,0.0
1385751400.0,1.0,0.0,1.0,4.0,11.0,0.0
1368028700.0,1.0,0.0,1.0,2.0,5.0,1.0
1344218200.0,1.0,1.0,1.0,6.0,8.0,0.0
1351310300.0,1.0,1.0,1.0,4.0,10.0,1.0
1392422300.0,1.0,0.0,1.0,4.0,2.0,0.0
1358474200.0,1.0,0.0,1.0,3.0,1.0,1.0
1345057000.0,1.0,1.0,1.0,2.0,8.0,1.0
1359291500.0,1.0,0.0,1.0,6.0,1.0,1.0
1346533100.0,1.0,1.0,1.0,5.0,9.0,1.0
1357300700.0,1.0,0.0,1.0,4.0,1.0,1.0
1357779500.0,1.0,1.0,1.0,2.0,1.0,1.0
1377687400.0,1.0,1.0,1.0,2.0,8.0,0.0
1395554300.0,1.0,1.0,1.0,5.0,3.0,0.0
1338011900.0,1.0,1.0,1.0,4.0,5.0,0.0
1380599900.0,1.0,0.0,1.0,0.0,9.0,0.0
1344884200.0,1.0,1.0,1.0,0.0,8.0,1.0
1337133400.0,1.0,1.0,1.0,1.0,5.0,0.0
1350608300.0,1.0,1.0,1.0,3.0,10.0,1.0
1390625900.0,1.0,1.0,1.0,4.0,1.0,0.0
1372237000.0,1.0,0.0,1.0,2.0,6.0,1.0
1387335400.0,1.0,1.0,1.0,1.0,12.0,0.0
1368741500.0,1.0,0.0,1.0,3.0,5.0,1.0
1353981400.0,1.0,1.0,1.0,0.0,11.0,1.0
1371495400.0,1.0,0.0,1.0,0.0,6.0,1.0
1381049900.0,1.0,1.0,1.0,6.0,10.0,0.0
1393732700.0,1.0,1.0,1.0,5.0,3.0,0.0
1384012700.0,1.0,1.0,1.0,5.0,11.0,0.0
1349891800.0,1.0,1.0,1.0,2.0,10.0,1.0
1344423400.0,1.0,1.0,1.0,2.0,8.0,0.0
1377079000.0,1.0,0.0,1.0,2.0,8.0,0.0
1394668700.0,1.0,1.0,1.0,2.0,3.0,0.0
1358002700.0,1.0,1.0,1.0,5.0,1.0,1.0
1337954300.0,1.0,1.0,1.0,4.0,5.0,0.0
1359500300.0,1.0,1.0,1.0,1.0,1.0,1.0
1388073500.0,1.0,0.0,1.0,3.0,12.0,0.0
1355896700.0,1.0,1.0,1.0,1.0,12.0,1.0
1390399100.0,1.0,1.0,1.0,2.0,1.0,0.0
1386892700.0,1.0,1.0,1.0,3.0,12.0,0.0
1382497000.0,1.0,0.0,1.0,1.0,10.0,0.0
1368914300.0,1.0,0.0,1.0,5.0,5.0,1.0
1353056300.0,1.0,0.0,1.0,4.0,11.0,1.0
1352321900.0,1.0,1.0,1.0,2.0,11.0,1.0
1367834200.0,1.0,0.0,1.0,0.0,5.0,1.0
1369407500.0,1.0,0.0,1.0,4.0,5.0,1.0
1339747100.0,1.0,1.0,1.0,3.0,6.0,0.0
1377010700.0,1.0,0.0,1.0,1.0,8.0,0.0
1368075500.0,1.0,0.0,1.0,2.0,5.0,1.0
1352005100.0,1.0,0.0,1.0,5.0,11.0,1.0
1362891500.0,1.0,1.0,1.0,5.0,3.0,1.0
1351443500.0,1.0,1.0,1.0,6.0,10.0,1.0
1356461800.0,1.0,1.0,1.0,1.0,12.0,1.0
1364363900.0,1.0,0.0,1.0,1.0,3.0,1.0
1362452200.0,1.0,1.0,1.0,0.0,3.0,1.0
1341766700.0,1.0,1.0,1.0,6.0,7.0,0.0
1358841500.0,1.0,1.0,1.0,0.0,1.0,1.0
1346428700.0,1.0,1.0,1.0,4.0,8.0,1.0
1385452700.0,1.0,1.0,1.0,0.0,11.0,0.0
1358661500.0,1.0,0.0,1.0,5.0,1.0,1.0
1393977500.0,1.0,1.0,1.0,1.0,3.0,0.0
1374209900.0,1.0,0.0,1.0,3.0,7.0,0.0
1337903900.0,1.0,1.0,1.0,3.0,5.0,0.0
1393664300.0,1.0,0.0,1.0,5.0,3.0,0.0
1349276300.0,1.0,1.0,1.0,2.0,10.0,1.0
1375063000.0,1.0,1.0,1.0,6.0,7.0,0.0
1340967400.0,1.0,0.0,1.0,4.0,6.0,0.0
1357707500.0,1.0,1.0,1.0,1.0,1.0,1.0
1372255100.0,1.0,0.0,1.0,2.0,6.0,1.0
1377223000.0,1.0,0.0,1.0,3.0,8.0,0.0
1377514600.0,1.0,0.0,1.0,0.0,8.0,0.0
1368817000.0,1.0,1.0,1.0,4.0,5.0,1.0
1387292300.0,1.0,1.0,1.0,1.0,12.0,0.0
1395601000.0,1.0,1.0,1.0,6.0,3.0,0.0
1391000300.0,1.0,1.0,1.0,2.0,1.0,0.0
1393149400.0,1.0,0.0,1.0,6.0,2.0,0.0
1383526700.0,1.0,0.0,1.0,6.0,11.0,0.0
1389625100.0,1.0,1.0,1.0,0.0,1.0,0.0
1381755500.0,1.0,0.0,1.0,0.0,10.0,0.0
1358092700.0,1.0,0.0,1.0,6.0,1.0,1.0
1368856700.0,1.0,0.0,1.0,4.0,5.0,1.0
1391403500.0,1.0,0.0,1.0,6.0,2.0,0.0
1371913100.0,1.0,0.0,1.0,5.0,6.0,1.0
1375851500.0,1.0,0.0,1.0,1.0,8.0,0.0
1364104700.0,1.0,0.0,1.0,5.0,3.0,1.0
1359017900.0,1.0,0.0,1.0,3.0,1.0,1.0
1336741100.0,1.0,1.0,1.0,4.0,5.0,0.0
1354917500.0,1.0,1.0,1.0,4.0,12.0,1.0
1382396300.0,1.0,0.0,1.0,0.0,10.0,0.0
1384081000.0,1.0,0.0,1.0,6.0,11.0,0.0
1350849500.0,1.0,1.0,1.0,6.0,10.0,1.0
1395521900.0,1.0,0.0,1.0,5.0,3.0,0.0
1333778300.0,1.0,1.0,1.0,4.0,4.0,0.0
1380347900.0,1.0,0.0,1.0,4.0,9.0,0.0
1378673900.0,1.0,0.0,1.0,6.0,9.0,0.0
1376639900.0,1.0,1.0,1.0,3.0,8.0,0.0
1348199800.0,1.0,1.0,1.0,3.0,9.0,1.0
1365335900.0,1.0,0.0,1.0,6.0,4.0,1.0
1384088300.0,1.0,1.0,1.0,6.0,11.0,0.0
1358243800.0,1.0,1.0,1.0,1.0,1.0,1.0
1356825500.0,1.0,1.0,1.0,5.0,12.0,1.0
1352149100.0,1.0,1.0,1.0,0.0,11.0,1.0
1374242300.0,1.0,0.0,1.0,4.0,7.0,0.0
1369382300.0,1.0,0.0,1.0,3.0,5.0,1.0
1349225900.0,1.0,1.0,1.0,1.0,10.0,1.0
1389977900.0,1.0,1.0,1.0,4.0,1.0,0.0
1387108700.0,1.0,1.0,1.0,6.0,12.0,0.0
1334735900.0,1.0,1.0,1.0,1.0,4.0,0.0
1362837500.0,1.0,1.0,1.0,5.0,3.0,1.0
1366379900.0,1.0,0.0,1.0,4.0,4.0,1.0
1393469800.0,1.0,1.0,1.0,2.0,2.0,0.0
1380715100.0,1.0,1.0,1.0,2.0,10.0,0.0
1371445100.0,1.0,0.0,1.0,6.0,6.0,1.0
1371927400.0,1.0,1.0,1.0,5.0,6.0,1.0
1391831900.0,1.0,1.0,1.0,4.0,2.0,0.0
1371369500.0,1.0,0.0,1.0,5.0,6.0,1.0
1366160300.0,1.0,0.0,1.0,1.0,4.0,1.0
1362916700.0,1.0,1.0,1.0,6.0,3.0,1.0
1372953500.0,1.0,0.0,1.0,3.0,7.0,0.0
1383857900.0,1.0,1.0,1.0,3.0,11.0,0.0
1374901100.0,1.0,0.0,1.0,4.0,7.0,0.0
1373644700.0,1.0,1.0,1.0,4.0,7.0,0.0
1374875900.0,1.0,1.0,1.0,4.0,7.0,0.0
1349110700.0,1.0,1.0,1.0,0.0,10.0,1.0
1352181500.0,1.0,1.0,1.0,0.0,11.0,1.0
1333313900.0,1.0,0.0,1.0,6.0,4.0,0.0
1350410200.0,1.0,1.0,1.0,1.0,10.0,1.0
1337511400.0,1.0,1.0,1.0,6.0,5.0,0.0
1389362300.0,1.0,1.0,1.0,4.0,1.0,0.0
1387144700.0,1.0,1.0,1.0,6.0,12.0,0.0
1369774700.0,1.0,0.0,1.0,1.0,5.0,1.0
1371769100.0,1.0,0.0,1.0,3.0,6.0,1.0
1382813800.0,1.0,1.0,1.0,5.0,10.0,0.0
1343581000.0,1.0,1.0,1.0,6.0,7.0,0.0
1356569900.0,1.0,1.0,1.0,2.0,12.0,1.0
1376679400.0,1.0,0.0,1.0,4.0,8.0,0.0
1355695100.0,1.0,1.0,1.0,6.0,12.0,1.0
1366459100.0,1.0,0.0,1.0,5.0,4.0,1.0
1376618200.0,1.0,0.0,1.0,3.0,8.0,0.0
1344034700.0,1.0,1.0,1.0,4.0,8.0,0.0
1366225000.0,1.0,0.0,1.0,2.0,4.0,1.0
1373165800.0,1.0,1.0,1.0,5.0,7.0,0.0
1358895500.0,1.0,1.0,1.0,1.0,1.0,1.0
1373619500.0,1.0,1.0,1.0,4.0,7.0,0.0
1358510300.0,1.0,1.0,1.0,4.0,1.0,1.0
1374782300.0,1.0,0.0,1.0,3.0,7.0,0.0
1384743400.0,1.0,0.0,1.0,6.0,11.0,0.0
1385247500.0,1.0,0.0,1.0,5.0,11.0,0.0
1391338600.0,1.0,1.0,1.0,6.0,2.0,0.0
1385927800.0,1.0,0.0,1.0,6.0,12.0,1.0
1375610200.0,1.0,1.0,1.0,6.0,8.0,0.0
1365411500.0,1.0,0.0,1.0,0.0,4.0,1.0
1378605400.0,1.0,0.0,1.0,5.0,9.0,0.0
1338458200.0,1.0,1.0,1.0,3.0,5.0,0.0
1395586700.0,1.0,1.0,1.0,6.0,3.0,0.0
1387058300.0,1.0,1.0,1.0,5.0,12.0,0.0
1343624300.0,1.0,1.0,1.0,6.0,7.0,0.0
1377115100.0,1.0,1.0,1.0,2.0,8.0,0.0
1366063100.0,1.0,0.0,1.0,0.0,4.0,1.0
1341158300.0,1.0,1.0,1.0,6.0,7.0,0.0
1392620300.0,1.0,0.0,1.0,6.0,2.0,0.0
1377485800.0,1.0,0.0,1.0,6.0,8.0,0.0
1374094700.0,1.0,1.0,1.0,2.0,7.0,0.0
1359309400.0,1.0,1.0,1.0,6.0,1.0,1.0
1346687900.0,1.0,1.0,1.0,0.0,9.0,1.0
1343253500.0,1.0,1.0,1.0,2.0,7.0,0.0
1368611800.0,1.0,0.0,1.0,2.0,5.0,1.0
1334908700.0,1.0,1.0,1.0,3.0,4.0,0.0
1365721100.0,1.0,0.0,1.0,3.0,4.0,1.0
1362754700.0,1.0,1.0,1.0,4.0,3.0,1.0
1338195500.0,1.0,1.0,1.0,0.0,5.0,0.0
1346637400.0,1.0,1.0,1.0,6.0,9.0,1.0
1352894300.0,1.0,0.0,1.0,2.0,11.0,1.0
1338271100.0,1.0,0.0,1.0,0.0,5.0,0.0
1365825500.0,1.0,1.0,1.0,4.0,4.0,1.0
1389571100.0,1.0,1.0,1.0,6.0,1.0,0.0
1336874200.0,1.0,1.0,1.0,5.0,5.0,0.0
1386309500.0,1.0,0.0,1.0,3.0,12.0,0.0
1361213800.0,1.0,1.0,1.0,0.0,2.0,1.0
1346065000.0,1.0,1.0,1.0,0.0,8.0,1.0
1348084700.0,1.0,1.0,1.0,2.0,9.0,1.0
1368658700.0,1.0,1.0,1.0,2.0,5.0,1.0
1339275500.0,1.0,0.0,1.0,5.0,6.0,0.0
1379285900.0,1.0,0.0,1.0,6.0,9.0,0.0
1344697100.0,1.0,1.0,1.0,5.0,8.0,1.0
1392260200.0,1.0,1.0,1.0,2.0,2.0,0.0
1367614700.0,1.0,1.0,1.0,4.0,5.0,1.0
1394557000.0,1.0,1.0,1.0,1.0,3.0,0.0
1335031000.0,1.0,1.0,1.0,5.0,4.0,0.0
1344902300.0,1.0,1.0,1.0,0.0,8.0,1.0
1387000700.0,1.0,0.0,1.0,4.0,12.0,0.0
1347055100.0,1.0,0.0,1.0,4.0,9.0,1.0
1372240600.0,1.0,0.0,1.0,2.0,6.0,1.0
1392019100.0,1.0,1.0,1.0,6.0,2.0,0.0
1379984300.0,1.0,0.0,1.0,0.0,9.0,0.0
1352023000.0,1.0,1.0,1.0,6.0,11.0,1.0
1361527000.0,1.0,1.0,1.0,4.0,2.0,1.0
1374400600.0,1.0,1.0,1.0,6.0,7.0,0.0
1353808600.0,1.0,1.0,1.0,5.0,11.0,1.0
1335340700.0,1.0,0.0,1.0,1.0,4.0,0.0
1362553100.0,1.0,1.0,1.0,1.0,3.0,1.0
1335805000.0,1.0,1.0,1.0,0.0,4.0,0.0
1351652200.0,1.0,1.0,1.0,1.0,10.0,1.0
1392897500.0,1.0,1.0,1.0,3.0,2.0,0.0
1345121900.0,1.0,1.0,1.0,3.0,8.0,1.0
1362524300.0,1.0,1.0,1.0,1.0,3.0,1.0
1375988200.0,1.0,0.0,1.0,3.0,8.0,0.0
1371434200.0,1.0,1.0,1.0,6.0,6.0,1.0
1381442300.0,1.0,0.0,1.0,3.0,10.0,0.0
1367542700.0,1.0,1.0,1.0,3.0,5.0,1.0
1344520700.0,1.0,0.0,1.0,3.0,8.0,0.0
1383548300.0,1.0,1.0,1.0,6.0,11.0,0.0
1384707500.0,1.0,1.0,1.0,6.0,11.0,0.0
1382227100.0,1.0,0.0,1.0,5.0,10.0,0.0
1395237500.0,1.0,0.0,1.0,2.0,3.0,0.0
1393315100.0,1.0,0.0,1.0,0.0,2.0,0.0
1391169500.0,1.0,0.0,1.0,4.0,1.0,0.0
1384664300.0,1.0,0.0,1.0,5.0,11.0,0.0
1350946700.0,1.0,1.0,1.0,0.0,10.0,1.0
1349258200.0,1.0,1.0,1.0,2.0,10.0,1.0
1369472300.0,1.0,1.0,1.0,5.0,5.0,1.0
1336823900.0,1.0,1.0,1.0,5.0,5.0,0.0
1392865000.0,1.0,1.0,1.0,2.0,2.0,0.0
1394852200.0,1.0,0.0,1.0,4.0,3.0,0.0
1387558700.0,1.0,0.0,1.0,4.0,12.0,0.0
1394081900.0,1.0,1.0,1.0,2.0,3.0,0.0
1394528300.0,1.0,0.0,1.0,1.0,3.0,0.0
1361012200.0,1.0,1.0,1.0,5.0,2.0,1.0
1389088600.0,1.0,1.0,1.0,1.0,1.0,0.0
1377341800.0,1.0,0.0,1.0,5.0,8.0,0.0
1355799400.0,1.0,1.0,1.0,0.0,12.0,1.0
1375311500.0,1.0,1.0,1.0,2.0,7.0,0.0
1355194600.0,1.0,1.0,1.0,0.0,12.0,1.0
1371671900.0,1.0,0.0,1.0,2.0,6.0,1.0
1389351400.0,1.0,0.0,1.0,4.0,1.0,0.0
1352131100.0,1.0,0.0,1.0,0.0,11.0,1.0
1385999900.0,1.0,0.0,1.0,0.0,12.0,0.0
1389261400.0,1.0,0.0,1.0,3.0,1.0,0.0
1376708200.0,1.0,1.0,1.0,4.0,8.0,0.0
1337587100.0,1.0,1.0,1.0,6.0,5.0,0.0
1377817100.0,1.0,1.0,1.0,3.0,8.0,0.0
1368230300.0,1.0,0.0,1.0,4.0,5.0,1.0
1393509500.0,1.0,0.0,1.0,3.0,2.0,0.0
1382482700.0,1.0,0.0,1.0,1.0,10.0,0.0
1360342700.0,1.0,1.0,1.0,4.0,2.0,1.0
1357797500.0,1.0,1.0,1.0,2.0,1.0,1.0
1369241900.0,1.0,1.0,1.0,2.0,5.0,1.0
1366415900.0,1.0,0.0,1.0,4.0,4.0,1.0
1363226200.0,1.0,1.0,1.0,2.0,3.0,1.0
1367675900.0,1.0,0.0,1.0,5.0,5.0,1.0
1370084200.0,1.0,1.0,1.0,5.0,6.0,1.0
1359104300.0,1.0,1.0,1.0,4.0,1.0,1.0
1349366300.0,1.0,1.0,1.0,3.0,10.0,1.0
1336481900.0,1.0,1.0,1.0,1.0,5.0,0.0
1372820200.0,1.0,1.0,1.0,1.0,7.0,1.0
1340362600.0,1.0,1.0,1.0,4.0,6.0,0.0
1382403500.0,1.0,0.0,1.0,0.0,10.0,0.0
1378616300.0,1.0,1.0,1.0,5.0,9.0,0.0
1353999500.0,1.0,1.0,1.0,0.0,11.0,1.0
1356771500.0,1.0,1.0,1.0,5.0,12.0,1.0
1355932700.0,1.0,1.0,1.0,2.0,12.0,1.0
1376888300.0,1.0,0.0,1.0,6.0,8.0,0.0
1382252300.0,1.0,1.0,1.0,5.0,10.0,0.0
1360616300.0,1.0,1.0,1.0,0.0,2.0,1.0
1366070300.0,1.0,1.0,1.0,0.0,4.0,1.0
1344970600.0,1.0,1.0,1.0,1.0,8.0,1.0
1356926300.0,1.0,1.0,1.0,6.0,12.0,1.0
1357171100.0,1.0,1.0,1.0,2.0,1.0,1.0
1359737900.0,1.0,1.0,1.0,4.0,2.0,1.0
1393844200.0,1.0,1.0,1.0,0.0,3.0,0.0
1388707100.0,1.0,0.0,1.0,3.0,1.0,0.0
1367114200.0,1.0,1.0,1.0,5.0,4.0,1.0
1376690300.0,1.0,1.0,1.0,4.0,8.0,0.0
1360177000.0,1.0,1.0,1.0,2.0,2.0,1.0
1378288600.0,1.0,0.0,1.0,2.0,9.0,0.0
1377399400.0,1.0,0.0,1.0,5.0,8.0,0.0
1333724300.0,1.0,0.0,1.0,4.0,4.0,0.0
1392170200.0,1.0,1.0,1.0,1.0,2.0,0.0
1337734700.0,1.0,1.0,1.0,1.0,5.0,0.0
1341514600.0,1.0,1.0,1.0,3.0,7.0,0.0
1343138300.0,1.0,1.0,1.0,1.0,7.0,0.0
1363755500.0,1.0,1.0,1.0,1.0,3.0,1.0
1349780200.0,1.0,1.0,1.0,1.0,10.0,1.0
1366491500.0,1.0,0.0,1.0,5.0,4.0,1.0
1337698700.0,1.0,0.0,1.0,1.0,5.0,0.0
1387367800.0,1.0,1.0,1.0,2.0,12.0,0.0
1366394200.0,1.0,0.0,1.0,4.0,4.0,1.0
1393214300.0,1.0,0.0,1.0,6.0,2.0,0.0
1358402300.0,1.0,0.0,1.0,2.0,1.0,1.0
1351915100.0,1.0,1.0,1.0,4.0,11.0,1.0
1376546300.0,1.0,0.0,1.0,2.0,8.0,0.0
1371880700.0,1.0,1.0,1.0,4.0,6.0,1.0
1348729100.0,1.0,1.0,1.0,2.0,9.0,1.0
1337083100.0,1.0,1.0,1.0,1.0,5.0,0.0
1355817500.0,1.0,1.0,1.0,0.0,12.0,1.0
1388570200.0,1.0,0.0,1.0,2.0,1.0,0.0
1373003900.0,1.0,0.0,1.0,3.0,7.0,0.0
1334285800.0,1.0,1.0,1.0,3.0,4.0,0.0
1366520300.0,1.0,0.0,1.0,5.0,4.0,1.0
1367503100.0,1.0,0.0,1.0,3.0,5.0,1.0
1386719900.0,1.0,0.0,1.0,1.0,12.0,0.0
1336759000.0,1.0,1.0,1.0,4.0,5.0,0.0
1371337100.0,1.0,1.0,1.0,5.0,6.0,1.0
1347505000.0,1.0,1.0,1.0,2.0,9.0,1.0
1340254700.0,1.0,1.0,1.0,2.0,6.0,0.0
1390661900.0,1.0,0.0,1.0,5.0,1.0,0.0
1337860700.0,1.0,0.0,1.0,3.0,5.0,0.0
1335502700.0,1.0,1.0,1.0,3.0,4.0,0.0
1390967900.0,1.0,0.0,1.0,1.0,1.0,0.0
1339545500.0,1.0,1.0,1.0,1.0,6.0,0.0
1338278300.0,1.0,0.0,1.0,0.0,5.0,0.0
1341205100.0,1.0,0.0,1.0,6.0,7.0,0.0
1384160300.0,1.0,1.0,1.0,0.0,11.0,0.0
1368449900.0,1.0,0.0,1.0,0.0,5.0,1.0
1368723500.0,1.0,0.0,1.0,3.0,5.0,1.0
1346119000.0,1.0,1.0,1.0,0.0,8.0,1.0
1371232600.0,1.0,0.0,1.0,4.0,6.0,1.0
1370728700.0,1.0,0.0,1.0,5.0,6.0,1.0
1389301100.0,1.0,0.0,1.0,3.0,1.0,0.0
1355291900.0,1.0,0.0,1.0,1.0,12.0,1.0
1343116700.0,1.0,1.0,1.0,0.0,7.0,0.0
1355061500.0,1.0,1.0,1.0,6.0,12.0,1.0
1344715100.0,1.0,1.0,1.0,5.0,8.0,1.0
1344765400.0,1.0,1.0,1.0,6.0,8.0,1.0
1367470700.0,1.0,0.0,1.0,2.0,5.0,1.0
1355230700.0,1.0,1.0,1.0,1.0,12.0,1.0
1358578700.0,1.0,0.0,1.0,4.0,1.0,1.0
1335344300.0,1.0,1.0,1.0,2.0,4.0,0.0
1371261400.0,1.0,1.0,1.0,4.0,6.0,1.0
1357235800.0,1.0,1.0,1.0,3.0,1.0,1.0
1358888300.0,1.0,0.0,1.0,1.0,1.0,1.0
1383652700.0,1.0,1.0,1.0,1.0,11.0,0.0
1392659800.0,1.0,0.0,1.0,0.0,2.0,0.0
1389560300.0,1.0,1.0,1.0,6.0,1.0,0.0
1355867900.0,1.0,0.0,1.0,1.0,12.0,1.0
1367373400.0,1.0,0.0,1.0,1.0,4.0,1.0
1345629400.0,1.0,1.0,1.0,2.0,8.0,1.0
1380610700.0,1.0,0.0,1.0,0.0,9.0,0.0
1373173100.0,1.0,1.0,1.0,5.0,7.0,0.0
1354503400.0,1.0,1.0,1.0,6.0,12.0,1.0
1353880700.0,1.0,1.0,1.0,6.0,11.0,1.0
1369940200.0,1.0,1.0,1.0,3.0,5.0,1.0
1372265900.0,1.0,0.0,1.0,2.0,6.0,1.0
1334242700.0,1.0,0.0,1.0,3.0,4.0,0.0
1335538700.0,1.0,1.0,1.0,4.0,4.0,0.0
1376366300.0,1.0,0.0,1.0,0.0,8.0,0.0
1344365800.0,1.0,1.0,1.0,1.0,8.0,0.0
1345751900.0,1.0,0.0,1.0,3.0,8.0,1.0
1356422300.0,1.0,1.0,1.0,0.0,12.0,1.0
1345420700.0,1.0,1.0,1.0,6.0,8.0,1.0
1358697500.0,1.0,1.0,1.0,6.0,1.0,1.0
1378591100.0,1.0,0.0,1.0,5.0,9.0,0.0
1377248300.0,1.0,0.0,1.0,4.0,8.0,0.0
1395532700.0,1.0,1.0,1.0,5.0,3.0,0.0
1353229000.0,1.0,1.0,1.0,6.0,11.0,1.0
1382810200.0,1.0,0.0,1.0,5.0,10.0,0.0
1370131100.0,1.0,0.0,1.0,5.0,6.0,1.0
1348955900.0,1.0,1.0,1.0,5.0,9.0,1.0
1367272700.0,1.0,0.0,1.0,0.0,4.0,1.0
1395899900.0,1.0,0.0,1.0,2.0,3.0,0.0
1340881000.0,1.0,1.0,1.0,3.0,6.0,0.0
1362862700.0,1.0,1.0,1.0,5.0,3.0,1.0
1370109400.0,1.0,0.0,1.0,5.0,6.0,1.0
1376906200.0,1.0,0.0,1.0,0.0,8.0,0.0
1394791000.0,1.0,1.0,1.0,4.0,3.0,0.0
1344851800.0,1.0,0.0,1.0,0.0,8.0,1.0
1380524300.0,1.0,1.0,1.0,6.0,9.0,0.0
1347004700.0,1.0,1.0,1.0,3.0,9.0,1.0
1363229800.0,1.0,0.0,1.0,2.0,3.0,1.0
1391543900.0,1.0,1.0,1.0,1.0,2.0,0.0
1384739800.0,1.0,0.0,1.0,6.0,11.0,0.0
1341475100.0,1.0,1.0,1.0,2.0,7.0,0.0
1349830700.0,1.0,1.0,1.0,1.0,10.0,1.0
1333321100.0,1.0,1.0,1.0,6.0,4.0,0.0
1339199900.0,1.0,1.0,1.0,4.0,6.0,0.0
1378879100.0,1.0,0.0,1.0,1.0,9.0,0.0
1384174700.0,1.0,1.0,1.0,0.0,11.0,0.0
1338764300.0,1.0,1.0,1.0,6.0,6.0,0.0
1341788300.0,1.0,1.0,1.0,6.0,7.0,0.0
1350007000.0,1.0,1.0,1.0,3.0,10.0,1.0
1373752700.0,1.0,1.0,1.0,5.0,7.0,0.0
1377183500.0,1.0,0.0,1.0,3.0,8.0,0.0
1387893500.0,1.0,0.0,1.0,1.0,12.0,0.0
1371189500.0,1.0,1.0,1.0,3.0,6.0,1.0
1334620700.0,1.0,1.0,1.0,0.0,4.0,0.0
1391068700.0,1.0,1.0,1.0,2.0,1.0,0.0
1356591500.0,1.0,1.0,1.0,2.0,12.0,1.0
1335164300.0,1.0,1.0,1.0,6.0,4.0,0.0
1366145900.0,1.0,0.0,1.0,1.0,4.0,1.0
1374893800.0,1.0,1.0,1.0,4.0,7.0,0.0
1383350300.0,1.0,0.0,1.0,4.0,11.0,0.0
1379228300.0,1.0,0.0,1.0,5.0,9.0,0.0
1358096300.0,1.0,1.0,1.0,6.0,1.0,1.0
1370494700.0,1.0,0.0,1.0,2.0,6.0,1.0
1346201900.0,1.0,1.0,1.0,1.0,8.0,1.0
1392803800.0,1.0,1.0,1.0,2.0,2.0,0.0
1373255800.0,1.0,1.0,1.0,6.0,7.0,0.0
1361728600.0,1.0,1.0,1.0,6.0,2.0,1.0
1343923100.0,1.0,1.0,1.0,3.0,8.0,0.0
1384955900.0,1.0,1.0,1.0,2.0,11.0,0.0
1375808300.0,1.0,0.0,1.0,1.0,8.0,0.0
1335178600.0,1.0,1.0,1.0,0.0,4.0,0.0
1389419900.0,1.0,0.0,1.0,4.0,1.0,0.0
1346644700.0,1.0,1.0,1.0,6.0,9.0,1.0
1382158700.0,1.0,0.0,1.0,4.0,10.0,0.0
1350309500.0,1.0,1.0,1.0,0.0,10.0,1.0
1367333900.0,1.0,0.0,1.0,1.0,4.0,1.0
1378177000.0,1.0,1.0,1.0,0.0,9.0,0.0
1338292700.0,1.0,0.0,1.0,1.0,5.0,0.0
1380225500.0,1.0,1.0,1.0,3.0,9.0,0.0
1377197800.0,1.0,0.0,1.0,3.0,8.0,0.0
1378569500.0,1.0,1.0,1.0,5.0,9.0,0.0
1369234700.0,1.0,1.0,1.0,2.0,5.0,1.0
1373489900.0,1.0,1.0,1.0,2.0,7.0,0.0
1367953000.0,1.0,0.0,1.0,1.0,5.0,1.0
1371340700.0,1.0,0.0,1.0,5.0,6.0,1.0
1395928700.0,1.0,0.0,1.0,3.0,3.0,0.0
1376485100.0,1.0,0.0,1.0,2.0,8.0,0.0
1353545900.0,1.0,1.0,1.0,2.0,11.0,1.0
1387997800.0,1.0,0.0,1.0,2.0,12.0,0.0
1388987900.0,1.0,0.0,1.0,6.0,1.0,0.0
1367348200.0,1.0,0.0,1.0,1.0,4.0,1.0
1356901100.0,1.0,1.0,1.0,6.0,12.0,1.0
1350205000.0,1.0,0.0,1.0,6.0,10.0,1.0
1388289500.0,1.0,0.0,1.0,5.0,12.0,0.0
1339437400.0,1.0,1.0,1.0,0.0,6.0,0.0
1390589800.0,1.0,0.0,1.0,4.0,1.0,0.0
1395611900.0,1.0,0.0,1.0,6.0,3.0,0.0
1336712300.0,1.0,0.0,1.0,3.0,5.0,0.0
1357304300.0,1.0,1.0,1.0,4.0,1.0,1.0
1345705100.0,1.0,0.0,1.0,2.0,8.0,1.0
1367758700.0,1.0,1.0,1.0,6.0,5.0,1.0
1372769900.0,1.0,1.0,1.0,1.0,7.0,1.0
1379365100.0,1.0,0.0,1.0,0.0,9.0,0.0
