CWE,DWE,Hour,HTE
0.0,0.0,0.7807621,1.0
0.0,0.0,0.7537485,1.0
0.0,0.0,0.5766642,1.0
0.0,0.0,0.79914844,1.0
0.0,0.0,0.90130395,1.0
0.0,0.0,0.46491867,1.0
0.0,0.0,0.7115037,1.0
0.0,0.0,0.94796777,1.0
0.0,0.0,0.66153187,1.0
0.0,0.0,0.73913044,1.0
0.0,0.0,0.19311786,1.0
0.0,0.0,0.33269718,1.0
0.0,0.0,0.31136805,1.0
1.0,0.41626775,0.7898898,1.0
0.0,0.0,0.8085637,1.0
0.0,0.0,0.826087,1.0
1.0,0.0,0.39130434,1.0
0.0,0.0,0.75625265,1.0
0.0,0.0,0.7728653,1.0
0.0,0.0,0.9130435,1.0
1.0,0.0,0.43502054,1.0
0.0,0.0,0.6040521,1.0
0.0,0.0,0.27290088,1.0
0.0,0.0,0.66124755,1.0
0.0,0.0,0.23046237,1.0
0.0,0.0,0.63891816,1.0
0.0,1.0,0.78581685,1.0
0.0,0.0,0.8190226,1.0
0.0,0.0,0.7985707,1.0
0.0,0.0,0.7575932,1.0
0.0,0.0,0.74852556,1.0
0.0,0.0,0.37014756,1.0
0.0,0.0,0.26086956,1.0
0.0,0.0,0.77327913,1.0
0.0,0.0,0.43478262,1.0
1.0,0.0,0.43316942,1.0
0.0,1.0,0.86956525,1.0
0.0,0.0,0.7282406,1.0
0.0,1.0,0.826087,1.0
0.0,0.0,0.38136876,1.0
0.0,0.0,0.30434784,1.0
0.0,0.0,0.8494632,1.0
0.0,0.0,0.902782,1.0
0.0,0.0,0.7785266,1.0
0.0,0.0,0.826087,1.0
1.0,0.0,0.42476353,1.0
0.0,0.0,0.9930439,1.0
0.0,0.0,0.8321044,1.0
1.0,0.0,0.5652174,1.0
0.0,0.0,0.7089338,1.0
0.0,1.0,0.826087,1.0
0.0,0.0,0.67124313,1.0
0.0,0.0,0.8596629,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.7902446,1.0
0.3413775,0.0,0.67976046,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.7335716,1.0
0.0,0.0,0.8649792,1.0
0.0,0.0,0.82033205,1.0
0.0,0.0,0.70487374,1.0
0.0,1.0,0.9176142,1.0
0.0,0.0,0.6901344,1.0
0.0,0.0,0.8785086,1.0
0.0,0.0,0.5652174,1.0
0.0,0.0,0.8223498,1.0
0.0,0.0,0.3163527,1.0
0.0,0.0,0.89238536,1.0
0.0,0.0,0.7335764,1.0
0.0,0.0,0.69630075,1.0
0.0,0.0,0.33235887,1.0
0.0,0.0,0.33693662,1.0
0.0,0.0,0.82639617,1.0
0.0,0.0,0.90569687,1.0
0.0,0.0,0.805795,1.0
0.0,0.0,0.93472034,1.0
0.0,0.0,0.73876846,1.0
0.0,0.0,0.2983637,1.0
0.0,0.0,0.48125055,1.0
0.0,0.0,0.73913044,1.0
0.0,0.0,0.4447384,1.0
0.0,0.0,0.78912127,1.0
0.0,0.0,0.7516919,1.0
0.0,0.0,0.5552353,1.0
0.0,0.0,0.6392713,1.0
0.0,0.0,0.31697017,1.0
0.0,0.0,0.78554577,1.0
0.0,0.0,1.0,1.0
0.0,0.0,0.886733,1.0
0.0,0.0,0.21535553,1.0
1.0,0.0,0.7647289,1.0
0.0,0.0,0.8467578,1.0
0.0,0.0,0.73742825,1.0
0.0,0.0,0.82051945,1.0
0.0,0.0,0.51760584,1.0
0.0,0.0,0.5217391,1.0
0.0,0.0,0.74493027,1.0
0.0,0.0,0.6921369,1.0
0.0,0.0,0.82701856,1.0
0.0,0.0,0.9130435,1.0
0.0,0.0,0.29419792,1.0
0.0,0.0,0.26443434,1.0
0.0,1.0,0.8793034,1.0
0.0,0.0,0.79780066,1.0
0.0,0.0,0.6799076,1.0
0.0,0.0,0.8423805,1.0
0.0,0.0,0.21840958,1.0
0.0,0.0,0.8127689,1.0
0.0,0.0,0.7237103,1.0
0.0,0.42841107,0.8323121,1.0
0.0,0.0,0.95652175,1.0
0.0,0.0,0.29993042,1.0
0.0,1.0,0.7834576,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.6929004,1.0
0.0,0.0,0.7526232,1.0
0.0,0.0,0.6601379,1.0
0.0,0.0,0.25621548,1.0
0.0,0.0,0.6581311,1.0
0.0,0.0,0.8983823,1.0
0.0,0.0,0.9130435,1.0
0.0,0.0,0.75441855,1.0
0.0,0.0,0.70828366,1.0
0.0,0.0,0.47851008,1.0
0.0,0.0,0.84724903,1.0
0.0,0.0,0.7357165,1.0
0.0,0.0,0.56166196,1.0
0.0,0.0,0.5353099,1.0
0.0,0.1152755,0.78762066,1.0
0.0,1.0,0.83410645,1.0
0.0,0.0,0.66878545,1.0
0.0,0.0,0.82369417,1.0
1.0,0.0,0.5472053,1.0
0.21598527,0.7840147,0.5558267,1.0
0.0,0.0,0.90124536,1.0
0.0,0.0,0.31975174,1.0
0.0,0.0,0.30372804,1.0
0.0,0.0,0.7733089,1.0
0.0,0.0,0.66068566,1.0
0.0,0.0,0.459145,1.0
0.0,0.0,0.7096537,1.0
0.0,0.0,0.32527313,1.0
0.11209816,1.0,0.64242625,1.0
0.0,0.0,0.78352064,1.0
0.0,0.0,0.44562894,1.0
0.0,0.0,0.51692337,1.0
0.0,0.0,0.71389794,1.0
0.0,1.0,0.48377648,1.0
1.0,0.0,0.5781759,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.73312354,1.0
0.045635402,0.0,0.7826087,1.0
0.0,0.0,0.52943915,1.0
0.0,0.0,0.26086956,1.0
0.0,0.0,0.7424618,1.0
0.0,0.0,0.7700432,1.0
0.0,0.0,0.74186623,1.0
0.0,0.0,0.78496104,1.0
0.0,0.0,0.6908168,1.0
0.0,0.0,0.7127198,1.0
0.0,0.0,0.67726654,1.0
0.0,0.0,0.68164885,1.0
0.0,0.0,0.6956522,1.0
1.0,0.0,0.7034716,1.0
0.120201945,0.0,0.9130435,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.75543714,1.0
0.0,0.0,0.3412173,1.0
0.0,0.0,0.39076573,1.0
0.0,0.0,0.6781557,1.0
0.0,0.0,0.6721925,1.0
0.0,0.0,0.6127403,1.0
0.0,1.0,0.77999467,1.0
0.0,1.0,0.73913044,1.0
0.0,0.0,0.86456984,1.0
0.0,0.0,0.954739,1.0
0.0,0.0,0.36341476,1.0
0.0,0.0,0.95058805,1.0
1.0,0.0,0.64818084,1.0
0.0,0.0,0.7663679,1.0
0.0,0.0,0.74355835,1.0
0.0,0.0,0.9130435,1.0
0.0,0.0,0.7327315,1.0
1.0,0.89639616,0.4302781,1.0
0.0,0.0,0.4291919,1.0
0.0,0.0,0.77863413,1.0
0.0,0.0,0.7950897,1.0
0.0,0.0,0.9130435,1.0
0.0,0.0,0.6013408,1.0
0.0,0.0,0.30434784,1.0
0.0,0.0,0.7090095,1.0
1.0,0.0,0.6695631,1.0
0.0,0.0,0.870727,1.0
0.0,1.0,0.76304424,1.0
0.0,0.0,0.8193855,1.0
0.0,0.0,0.69802755,1.0
1.0,0.0,0.45600638,1.0
0.0,0.0,0.6609219,1.0
0.0,0.0,0.62176585,1.0
0.0,1.0,0.82086563,1.0
0.0,0.0,0.8258408,1.0
0.0,0.0,0.82833844,1.0
0.0,1.0,0.7354848,1.0
0.09153646,0.0,0.375685,1.0
0.0,0.0,0.8499283,1.0
0.0,0.0,0.69974446,1.0
0.0,0.0,0.65608454,1.0
0.0,0.0,0.80420464,1.0
0.0,0.0,0.77475077,1.0
0.0,0.0,0.89057606,1.0
0.0,0.0,0.76436657,1.0
1.0,0.0,0.8468382,1.0
0.0,1.0,0.8014541,1.0
0.0,0.0,0.6956522,1.0
0.0,0.0,0.6306092,1.0
0.0,0.67352724,0.7240411,1.0
0.0,0.0,0.30773148,1.0
0.0,0.0,0.6747101,1.0
0.0,0.0,0.36554593,1.0
0.0,0.0,0.32892868,1.0
0.0,0.0,0.8078004,1.0
0.0,0.0,0.6650003,1.0
0.0,0.0,0.60473573,1.0
0.0,0.0,0.86302084,1.0
0.0,0.0,0.5217391,1.0
0.0,0.0,0.5088613,1.0
0.0,0.0,0.7247544,1.0
0.0,0.064604044,0.90742576,1.0
0.0,0.0,0.37986994,1.0
0.0,0.0,0.9506267,1.0
0.0,1.0,0.40464026,1.0
0.0,0.0,0.75543845,1.0
0.0,0.0,0.7826087,1.0
0.0,0.2519459,0.77165455,1.0
0.0,0.0,0.19749238,1.0
0.0,0.0,0.8582717,1.0
1.0,0.0,0.8021091,1.0
0.0,0.0,0.8499247,1.0
0.0,0.0,0.3906185,1.0
0.0,0.0,0.7314776,1.0
0.0,0.0,0.907774,1.0
1.0,0.0,0.3893209,1.0
0.0,0.0,0.30434784,1.0
0.0,1.0,0.57375264,1.0
0.0,0.0,0.6678204,1.0
0.0,0.0,0.30434784,1.0
0.0,0.0,0.40921596,1.0
0.0,1.0,0.77233434,1.0
0.0,0.0,0.31178126,1.0
0.0,0.0,0.65911365,1.0
0.0,0.0,0.6956522,1.0
0.0,0.0,0.5027647,1.0
0.0,0.0,0.5652174,1.0
0.0,0.0,0.7131034,1.0
0.0,0.0,0.8103316,1.0
0.0,0.0,0.69180703,1.0
0.0,0.0,0.36780307,1.0
0.0,0.0,0.8178354,1.0
0.0,0.0,0.88866884,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.49438894,1.0
0.0,0.0,0.8313218,1.0
0.0,0.0,0.7932861,1.0
1.0,0.0,0.4536825,1.0
1.0,0.0,0.4465259,1.0
0.0,1.0,0.83544356,1.0
0.0,0.0,0.8521414,1.0
0.0,0.0,0.98447365,1.0
0.0,0.0,0.9127577,1.0
0.0,0.0,0.54606324,1.0
0.0,0.0,0.8384782,1.0
0.0,0.0,0.30434784,1.0
0.0,0.0,0.71536934,1.0
0.0,0.0,0.6911779,1.0
0.0,0.0,0.20341052,1.0
0.0,0.0,0.73913044,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.64214337,1.0
0.0,1.0,0.78751475,1.0
0.0,0.0,1.0,1.0
0.0,0.0,0.41586518,1.0
0.0,0.0,0.71273047,1.0
0.0,0.0,0.58407503,1.0
0.0,0.0,0.9075638,1.0
0.0,0.0,0.33467197,1.0
0.0,0.0,0.7404879,1.0
0.0,0.0,0.47826087,1.0
0.0,0.0,0.73913044,1.0
0.0,0.0,0.89671355,1.0
0.0,0.0,0.78530216,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.8172036,1.0
0.0,0.0,0.2987226,1.0
0.0,0.0,0.7169127,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.7893548,1.0
0.0,0.0,0.85115975,1.0
0.0,0.0,0.68809867,1.0
0.0,0.0,0.30434784,1.0
0.0,0.0,0.39130434,1.0
0.0,0.0,0.52512616,1.0
0.0,0.0,0.26086956,1.0
0.0,0.0,0.7937685,1.0
0.0,0.0,0.29260248,1.0
0.0,0.0,0.84424317,1.0
0.44024152,0.0,0.66256666,1.0
0.0,0.0,0.7670305,1.0
0.0,0.0,0.44597945,1.0
0.0,0.0,0.64392406,1.0
0.0,0.0,0.7503358,1.0
0.0,0.0,0.6443647,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.8519494,1.0
0.0,0.0,0.534215,1.0
0.0,0.0,0.879067,1.0
0.0,0.0,0.69458324,1.0
0.0,0.0,0.74623626,1.0
0.0,0.0,0.7806044,1.0
0.0,0.0,0.9139075,1.0
0.0,0.0,0.84957176,1.0
0.0,0.0,0.7431363,1.0
0.0,0.0,0.8168626,1.0
0.0,0.0,0.7997472,1.0
0.0,1.0,0.86956525,1.0
0.0,0.0,0.73913044,1.0
0.0,0.0,0.826087,1.0
1.0,0.0,0.8435191,1.0
0.0,0.0,0.7578616,1.0
0.0,0.0,0.7851059,1.0
0.0,0.0,0.6719526,1.0
0.0,0.0,0.7134387,1.0
1.0,0.0,0.72939014,1.0
0.0,0.0,0.5717715,1.0
0.0,0.0,0.94763845,1.0
0.0,0.0,0.7354639,1.0
0.0,0.0,0.87066686,1.0
0.0,1.0,0.8135239,1.0
0.0,0.0,0.5425935,1.0
0.0,0.0,0.15825939,1.0
0.0,0.0,0.50751644,1.0
0.0,0.0,0.4858625,1.0
0.0,0.0,0.7811973,1.0
0.0,0.0,0.76955247,1.0
0.0,0.0,0.90078735,1.0
0.0,0.0,0.8201401,1.0
0.0,0.0,0.56159246,1.0
0.0,0.0,0.42139882,1.0
0.0,0.0,0.8098533,1.0
0.0,0.0,0.771709,1.0
0.0,0.0,0.784662,1.0
0.0,0.0,0.32330257,1.0
0.0,0.0,0.72269654,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.6811993,1.0
0.0,0.0,0.26086956,1.0
0.0,0.0,0.70900464,1.0
0.0,0.0,0.2271669,1.0
0.0,0.0,0.7418941,1.0
0.0,0.0,0.6739577,1.0
0.0,0.0,0.27479863,1.0
0.0,0.0,0.53786635,1.0
0.0,0.0,0.64685905,1.0
0.0,0.0,0.5769754,1.0
0.0,0.0,0.9612616,1.0
0.0,0.0,0.8781713,1.0
0.0,0.0,0.6961375,1.0
0.0,0.0,0.73913044,1.0
0.0,0.0,0.437887,1.0
0.0,1.0,0.7437779,1.0
0.0,0.0,0.71883535,1.0
0.0,1.0,0.8308438,1.0
0.0,0.0,0.7380379,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.59516007,1.0
0.0,0.0,0.85771424,1.0
0.0,0.0,0.7679132,1.0
0.0,0.0,0.37765223,1.0
0.0,0.0,0.9130435,1.0
0.0,0.0,0.70975035,1.0
0.0,0.0,0.31707567,1.0
0.0,0.0,0.39066094,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.95652175,1.0
0.0,0.0,0.89413965,1.0
0.0,0.0,0.8085357,1.0
0.0,0.0,0.7563574,1.0
0.0,0.0,0.73913044,1.0
1.0,0.0,0.642501,1.0
1.0,0.0,0.7498705,1.0
0.0,0.0,0.30434784,1.0
1.0,0.0,0.4153855,1.0
0.0,0.0,0.36237073,1.0
0.0,0.0,0.755794,1.0
0.0,0.0,0.86956525,1.0
0.0,0.0,0.24315391,1.0
0.0,0.0,0.95652175,1.0
0.0,0.0,0.5912426,1.0
1.0,0.0,0.5785383,1.0
0.0,0.0,0.8056513,1.0
0.0,0.0,0.47826087,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.6086957,1.0
0.0,1.0,0.7826087,1.0
0.0,0.0,0.83107346,1.0
0.0,0.0,0.6942112,1.0
0.0,0.0,0.8564145,1.0
1.0,0.0,0.44652084,1.0
0.0,0.0,0.8119589,1.0
0.0,0.0,0.8167432,1.0
0.29383695,0.70616305,0.55244184,1.0
0.0,0.0,0.6299194,1.0
0.0,0.0,0.7723915,1.0
0.0,0.0,0.52946424,1.0
0.0,0.0,0.73913044,1.0
0.0,0.0,0.7485093,1.0
1.0,0.0,0.6086696,1.0
0.0,0.0,0.90433735,1.0
0.0,0.0,0.27326778,1.0
0.0,0.0,0.9044015,1.0
0.0,0.0,0.39699405,1.0
0.0,0.0,0.9130435,1.0
0.0,0.0,0.26086956,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.94300383,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.3478261,1.0
0.0,0.0,0.86956525,1.0
0.0,0.0,0.364988,1.0
0.0,0.0,0.84470236,1.0
0.0,0.0,0.62535095,1.0
0.0,0.0,0.7895802,1.0
0.0,0.0,0.6596058,1.0
0.0,0.0,0.50296545,1.0
0.0,0.0,0.30434784,1.0
0.0,0.0,0.7431784,1.0
0.0,0.0,0.7857343,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.7184746,1.0
0.0,0.0,0.742067,1.0
0.0,0.0,0.75360936,1.0
0.0,1.0,0.76961184,1.0
0.0,0.0,0.71784157,1.0
0.0,0.0,0.44427168,1.0
0.0,0.0,0.5412409,1.0
0.0,0.0,0.320628,1.0
0.0,0.0,0.8045559,1.0
1.0,0.0,0.7706446,1.0
0.0,0.0,0.7620137,1.0
0.0,0.0,0.598926,1.0
0.0,0.0,0.5565938,1.0
0.0,0.0,0.49349886,1.0
1.0,0.0,0.5042068,1.0
0.0,0.0,0.92490226,1.0
0.0,0.0,0.88630503,1.0
0.0,0.0,0.799116,1.0
0.0,0.0,0.75589657,1.0
0.0,0.0,0.6982898,1.0
0.0,0.0,0.9044492,1.0
1.0,0.0,0.5947394,1.0
0.0,1.0,0.7486378,1.0
0.0,1.0,0.48486924,1.0
0.0,0.0,0.21739131,1.0
0.0,0.0,0.3956737,1.0
0.0,0.0,0.76189727,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.51936746,1.0
0.0,0.0,0.6994823,1.0
0.0,0.0,0.5292863,1.0
0.0,0.0,0.77596176,1.0
0.0,0.0,0.74460495,1.0
0.0,0.0,0.81395745,1.0
0.0,0.0,1.0,1.0
1.0,0.0,0.55197257,1.0
0.0,0.0,0.33578134,1.0
0.0,0.0,0.75737625,1.0
1.0,0.0,0.4206972,1.0
0.0,0.0,0.7860857,1.0
0.0,0.0,0.43478262,1.0
0.0,0.0,0.8174529,1.0
0.0,0.0,0.6761715,1.0
0.0,0.0,0.95652175,1.0
0.0,0.0,0.8710393,1.0
0.0,0.0,0.8450959,1.0
0.0,0.0,0.7705008,1.0
0.0,0.0,0.36861926,1.0
0.0,0.0,0.6230311,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.71617025,1.0
0.0,1.0,0.75149214,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.47345442,1.0
0.0,0.0,0.95552343,1.0
0.0,0.0,0.38738084,1.0
0.0,0.0,0.5217391,1.0
0.0,0.0,0.77582115,1.0
1.0,0.0,0.46778437,1.0
0.0,0.0,0.8993074,1.0
0.0,0.0,0.35523984,1.0
0.0,0.0,0.7950908,1.0
0.0,0.0,0.7642942,1.0
0.0,1.0,0.73191714,1.0
0.0,0.0,0.78563136,1.0
0.0,1.0,0.7826087,1.0
0.0,0.0,0.65483147,1.0
0.0,0.0,0.74671197,1.0
0.0,0.0,0.87609255,1.0
0.0,0.0,0.31108958,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.7610981,1.0
0.0,0.0,0.7718546,1.0
0.0,0.0,0.24429879,1.0
0.0,0.0,0.6712056,1.0
0.0,0.0,0.7064319,1.0
0.0,0.0,0.81281424,1.0
0.0,0.0,0.6723748,1.0
0.0,0.0,0.74209636,1.0
0.0,0.0,0.38054308,1.0
1.0,0.0,0.50976515,1.0
0.0,0.0,0.4763411,1.0
1.0,0.0,0.671808,1.0
0.0,0.0,0.54073244,1.0
0.0,0.0,0.45971614,1.0
0.0,0.0,0.719938,1.0
1.0,0.0,0.6478277,1.0
0.0,0.0,0.60087734,1.0
0.0,0.0,0.88524985,1.0
0.0,0.0,0.7633735,1.0
0.0,0.0,0.67837566,1.0
0.0,1.0,0.86956525,1.0
0.0,0.0,0.8333496,1.0
0.0,0.0,0.5314254,1.0
0.0,0.0,0.54400957,1.0
1.0,0.0,0.67131996,1.0
0.0,0.0,0.5505708,1.0
0.0,0.0,0.7935847,1.0
0.0,0.0,0.45673853,1.0
0.0,0.0,0.73913044,1.0
0.0,0.0,0.3580709,1.0
0.0,0.0,0.58625376,1.0
0.0,0.0,0.26391307,1.0
0.0,0.0,0.95652175,1.0
0.0,0.0,0.849773,1.0
0.0,0.0,0.87121993,1.0
0.0,0.0,0.3426186,1.0
0.0,0.0,0.6956522,1.0
0.0,0.0,0.7545741,1.0
0.0,0.0,0.8151889,1.0
0.0,0.0,0.67647666,1.0
0.0,0.0,0.9225939,1.0
0.0,0.0,0.7949624,1.0
0.0,0.0,0.9535517,1.0
0.0,0.0,0.66635334,1.0
0.0,0.0,0.6194757,1.0
1.0,0.0,0.5177648,1.0
0.0,0.0,0.74791384,1.0
0.0,0.0,0.9130435,1.0
0.0,0.0,0.8583816,1.0
0.0,1.0,0.8467968,1.0
0.0,0.9500173,0.65217394,1.0
0.0,0.0,0.579075,1.0
0.0,0.0,0.31392053,1.0
0.0,0.0,0.3753503,1.0
0.0,0.0,0.7669744,1.0
0.0,0.0,0.21739131,1.0
0.0,0.0,0.29631123,1.0
0.0,0.0,0.57252604,1.0
0.0,0.0,0.41552114,1.0
1.0,0.0,0.43723384,1.0
0.0,0.0,0.41413322,1.0
0.0,0.0,0.27899513,1.0
0.0,0.0,0.66735476,1.0
0.0,0.0,0.9130435,1.0
0.0,0.0,0.7676131,1.0
0.0,0.0,0.51723015,1.0
0.0,0.0,0.7377573,1.0
0.0,1.0,0.7832492,1.0
0.0,0.0,0.8349183,1.0
0.0,0.0,0.9077896,1.0
0.0,0.0,0.7633666,1.0
1.0,0.0,0.41976175,1.0
0.0,0.0,0.8355686,1.0
0.0,0.0,0.3383771,1.0
0.0,0.0,0.73913044,1.0
0.0,0.0,0.8719483,1.0
0.96377516,1.0,0.7810337,1.0
0.0,0.0,0.85753804,1.0
0.0,0.0,0.73913044,1.0
0.0,0.0,0.6031827,1.0
0.0,0.0,0.73485845,1.0
0.0,0.0,0.7753503,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.69435656,1.0
0.0,0.0,0.7281132,1.0
0.0,0.0,0.8157754,1.0
0.63292503,0.0,0.60593915,1.0
0.0,0.0,0.6680123,1.0
0.0,0.0,0.71383345,1.0
0.0,0.0,0.7784882,1.0
0.0,1.0,0.86956525,1.0
1.0,0.0,0.43731764,1.0
0.0,0.0,0.72950387,1.0
0.0,0.0,0.5217391,1.0
0.0,0.0,0.3478261,1.0
0.0,0.0,0.817476,1.0
0.0,0.0,0.7510079,1.0
0.0,0.0,0.5652174,1.0
0.0,0.0,0.62243783,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.927506,1.0
0.0,0.0,0.84843665,1.0
0.0,0.0,0.7984064,1.0
1.0,0.0,0.6956522,1.0
0.0,1.0,0.86956525,1.0
0.0,0.0,0.37889177,1.0
0.0,0.0,0.77681357,1.0
0.0,0.0,0.8020329,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.7294024,1.0
0.0,0.0,0.85298204,1.0
0.0,1.0,0.80633533,1.0
0.0,0.0,0.87726176,1.0
0.0,0.0,0.7031817,1.0
0.0,0.0,0.47410065,1.0
0.0,0.0,0.7157254,1.0
0.0,0.0,0.8534053,1.0
0.0,0.0,0.90462464,1.0
0.0,0.0,0.7129048,1.0
0.0,0.0,0.63194615,1.0
0.0,0.0,0.63539636,1.0
0.0,0.0,0.79157996,1.0
0.0,0.0,0.6647883,1.0
0.0,0.0,0.4557717,1.0
0.0,0.0,0.7229478,1.0
0.0,0.0,0.6086905,1.0
0.0,0.0,0.3083303,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.7224913,1.0
0.0,0.0,0.40456352,1.0
1.0,0.0,0.69612294,1.0
0.0,0.0,1.0,1.0
0.0,0.0,0.82975584,1.0
0.0,0.0,0.82508403,1.0
1.0,0.0,0.4418461,1.0
0.0,0.0,0.7303768,1.0
0.0,0.0,0.34706426,1.0
0.0,1.0,0.7584465,1.0
0.0,0.0,0.5543474,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.81580085,1.0
0.0,0.0,0.7554274,1.0
0.0,0.0,0.7285129,1.0
0.0,0.0,0.6461483,1.0
0.0,0.0,0.75739294,1.0
0.0,0.0,0.3255845,1.0
0.0,0.0,0.48323402,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.57328457,1.0
0.0,0.0,0.95652175,1.0
0.0,0.0,0.70511186,1.0
0.0,0.0,0.71621364,1.0
0.0,1.0,0.48899227,1.0
0.0,0.0,0.30434784,1.0
0.0,0.0,0.6303075,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.8701948,1.0
0.0,0.0,0.30434784,1.0
0.0,0.0,0.86956525,1.0
0.0,0.0,0.5591039,1.0
0.0,0.0,0.37495002,1.0
0.0,0.0,0.97387123,1.0
0.0,0.0,0.70618814,1.0
0.0,0.0,0.24408674,1.0
0.0,0.0,0.88519603,1.0
0.0,0.0,0.856894,1.0
0.0,0.0,0.53438723,1.0
0.0,0.0,0.9129574,1.0
0.0,0.0,0.7964423,1.0
0.0,0.0,0.7955528,1.0
0.0,0.0,0.7091836,1.0
0.0,0.0,0.95652175,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.6956522,1.0
0.0,0.0,0.51834565,1.0
0.0,0.0,0.38591605,1.0
0.57606274,0.0,0.515125,1.0
0.0,0.0,0.37202713,1.0
0.0,0.0,0.8168168,1.0
0.0,0.0,0.7961691,1.0
0.0,0.0,0.48001218,1.0
0.0,0.0,0.24093801,1.0
0.0,0.0,0.9110471,1.0
0.0,0.0,0.3269729,1.0
0.0,0.0,0.6909508,1.0
0.0,0.0,0.6956522,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.4856997,1.0
0.0,0.0,0.7826087,1.0
0.0,0.0,0.4280935,1.0
0.0,0.0,0.8487613,1.0
0.0,0.0,0.32445192,1.0
0.0,0.0,0.6072898,1.0
0.0,1.0,0.8169707,1.0
0.0,0.0,0.79742634,1.0
0.0,0.0,0.8750721,1.0
0.0,0.0,0.6956522,1.0
0.0,0.0,0.5364816,1.0
0.0,0.0,0.6012244,1.0
0.0,0.0,0.7952808,1.0
0.0,1.0,0.6752571,1.0
0.0,0.0,0.8846225,1.0
0.0,1.0,0.46530756,1.0
0.0,0.0,0.8665917,1.0
0.0,0.0,0.65575063,1.0
0.0,0.0,0.8070537,1.0
1.0,0.0,0.39130434,1.0
0.0,0.0,0.8069277,1.0
0.0,0.0,0.9217426,1.0
0.0,0.0,0.7591227,1.0
0.0,0.0,0.823368,1.0
0.0,0.0,0.5813544,1.0
0.0,0.0,0.58371764,1.0
0.0,0.0,0.660234,1.0
0.0,0.0,0.85029674,1.0
0.0,0.0,0.98510516,1.0
0.0,0.0,0.5712143,1.0
0.0,0.0,0.28143638,1.0
0.0,0.0,0.71971995,1.0
0.0,0.0,0.7310666,1.0
0.0,0.0,0.79344225,1.0
0.0,0.0,0.8958895,1.0
0.0,0.0,0.4653872,1.0
0.0,0.0,0.7606637,1.0
0.0,0.0,0.61449534,1.0
0.0,0.0,0.72242665,1.0
0.0,1.0,0.39778423,1.0
0.0,0.0,0.30434784,1.0
0.0,0.0,0.8578989,1.0
0.0,0.0,0.5652174,1.0
0.0,0.0,0.3804817,1.0
0.0,0.0,0.51561594,1.0
0.0,0.0,0.66520256,1.0
0.0,0.0,0.76355094,1.0
0.0,0.0,0.5933017,1.0
0.0,0.0,0.27932578,1.0
0.0,1.0,0.72134316,1.0
0.0,0.0,0.7761161,1.0
0.0,0.0,0.68269575,1.0
0.0,1.0,0.7826087,1.0
0.0,0.0,0.826087,1.0
0.0,0.0,0.88405246,1.0
0.0,0.0,0.69633067,1.0
0.0,0.0,0.5830521,1.0
0.0,0.0,0.77655166,1.0
0.8533692,1.0,0.7826087,1.0
0.0,0.0,0.7746618,1.0
0.0,0.0,0.366655,1.0
0.0,0.0,0.3478261,1.0
1.0,0.0,0.5996009,1.0
0.0,0.0,0.41269237,1.0
0.0,0.0,0.7535013,1.0
1.0,0.0,0.47630715,1.0
0.0,0.0,0.77055156,1.0
1.0,0.0,0.4856353,1.0
0.0,0.0,0.7736166,1.0
0.0,0.0,0.73913044,1.0
0.0,0.0,0.8812262,1.0
0.0,0.0,0.6676254,1.0
0.0,0.0,0.2772123,1.0
0.0,0.0,0.57081217,1.0
0.0,0.0,0.73408353,1.0
0.0,0.0,0.58097875,1.0
0.0,0.0,0.897635,1.0
0.0,0.0,0.61455756,1.0
0.0,0.0,0.69921255,1.0
